<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Dsp Group,DSPG,20130131,6.69,6.84,6.36,6.56,138500
Daystar Technologies,DSTI,20130131,1.4,1.41,1.36,1.4,11300
Deswell Industries,DSWL,20130131,2.46,2.46,2.46,2.46,0
Datalink Corp.,DTLK,20130131,8.77,8.94,8.74,8.79,49200
Dts,DTSI,20130131,18.83,19.24,18.68,19.1,56900
Directv,DTV,20130131,51.92,52.2,51.11,51.14,7894400
Dynavax Technologies Corp.,DVAX,20130131,3.15,3.15,3.02,3.09,1174500
Dynavox Inc.,DVOX,20130131,0.36,0.37,0.33,0.33,66300
Dreamworks Animation Skg,DWA,20130131,17.41,17.59,17.23,17.41,744900
Datawatch Corp.,DWCH,20130131,12.17,12.2,11.97,12.16,29000
Dawson Geophysical Company,DWSN,20130131,26.45,26.87,25.22,26.72,30100
Dexcom,DXCM,20130131,15.07,15.32,14.93,15.23,253100
Casual Male Retail Group,DXLG,20130131,4.41,4.59,4.41,4.59,325900
Dxp Enterprises,DXPE,20130131,56.84,57.58,56.01,56.9,330500
The Dixie Group,DXYN,20130131,4.17,4.23,4.05,4.2,6300
Dyax,DYAX,20130131,3.13,3.27,3.12,3.18,376000
Dynatronics Corp.,DYNT,20130131,3.55,3.95,3.55,3.87,22200
Dynasil Corporation Of America,DYSL,20130131,1.06,1.09,1.02,1.02,9200
Electronic Arts Inc.,EA,20130131,14.63,16.18,14.62,15.73,12537700
Erickson Air-Crane Incorporated,EAC,20130131,11.63,11.93,11.25,11.73,140600
Global Eagle Acquisition Corp.,EAGL,20130131,9.98,10.44,9.95,10.04,144400
Global Eagle Acquisition Corp.,EAGLW,20130131,1.19,1.45,1.19,1.34,133100
Ebay Inc.,EBAY,20130131,55.36,56.26,55.31,55.97,7947000
Ebix Inc,EBIX,20130131,16.35,16.45,16.21,16.34,193300
Eagle Bancorp Montana,EBMT,20130131,10.68,10.68,10.58,10.64,1000
Renewable Energy Trade Board Corp.,EBOD,20130131,2.63,2.63,2.24,2.29,4200
Meridian Interstate Bancorp,EBSB,20130131,17.66,17.66,17.26,17.48,13400
Enterprise Bancorp Inc,EBTC,20130131,17.21,17.4,17.07,17.23,7300
Echo Global Logistics,ECHO,20130131,18.53,18.87,18.48,18.57,81100
US Ecology,ECOL,20130131,23.78,24.43,23.67,23.76,109800
Encore Capital Group Inc,ECPG,20130131,30,30.29,29.87,30.09,144100
Echo Therapeutics,ECTE,20130131,1.18,1.19,1.11,1.16,544400
Ecotality,ECTY,20130131,0.61,0.61,0.56,0.58,31200
Endocyte,ECYT,20130131,9.88,10.3,9.87,10.03,314600
Edac Technologies Corp.,EDAC,20130131,13.6,13.6,13.41,13.6,6400
Edap Tms S.A.,EDAP,20130131,2.56,2.64,2.4,2.58,284200
Edgewater Technology,EDGW,20130131,4.27,4.29,4.18,4.18,4100
Education Management Corp.,EDMC,20130131,4.05,4.46,3.67,4.33,541000
Exceed Company Ltd,EDS,20130131,1.52,1.52,1.52,1.52,1700
Educational Development Corp.,EDUC,20130131,3.99,3.99,3.88,3.95,13500
Euronet Worldwide,EEFT,20130131,24.42,24.58,24.38,24.47,242200
Ecology And Environment,EEI,20130131,12.9,13.04,12.9,12.9,3300
Emrg Mkts Asia MSCI Ishares,EEMA,20130131,57.17,57.58,57.02,57.32,9800
Emrg Mkts EMEA MSCI Ishares,EEME,20130131,55.76,55.76,55.54,55.76,1200
Emrg Mkts Latin Amer MSCI Ishares,EEML,20130131,53.88,54.2,53.78,54.15,10700
Electronics For Imaging,EFII,20130131,22.6,22.78,22.41,22.62,260600
Enterprise Financial Services Corp.,EFSC,20130131,13,13.45,13,13.41,26500
Efuture Information Technology Inc.,EFUT,20130131,3.92,3.92,3.92,3.92,300
Egain Comm Cp,EGAN,20130131,7.3,7.52,7.3,7.42,41100
Eagle Bancorp,EGBN,20130131,22.26,22.78,22.22,22.56,71000
8X8 Inc,EGHT,20130131,6.42,6.67,6.39,6.62,857800
Eagle Bulk Shipping Inc.,EGLE,20130131,2,2.1,2,2.06,189600
Nic Inc.,EGOV,20130131,16.44,16.67,16.26,16.3,257900
Emrg Mkts Growth MSCI Ishares,EGRW,20130131,57.7,57.7,57.7,57.7,0
Entertainment Gaming Asia Inc.,EGT,20130131,2,2.04,2,2.04,13500
Ehealth,EHTH,20130131,24.3,24.83,23.56,24.37,117800
Eastern Insurance Holdings,EIHI,20130131,17.87,18.64,17.87,18.36,17000
Endologix Inc,ELGX,20130131,15.25,15.62,15.04,15.33,387900
Earthlink,ELNK,20130131,6.67,6.8,6.64,6.8,750300
Echelon Corp.,ELON,20130131,2.38,2.43,2.34,2.42,73300
Eloqua Inc.,ELOQ,20130131,23.48,23.5,23.48,23.49,114800
Syneron Medical Ltd,ELOS,20130131,9.99,10.7,9.99,10.22,251700
Electro Rent Corp.,ELRC,20130131,15.17,15.51,15.17,15.48,36300
Electro-Sensors,ELSE,20130131,3.73,3.82,3.73,3.78,39600
Eltek Ltd,ELTK,20130131,1.27,1.27,1.27,1.27,0
Emrg Mkts Corporate Bond ETF Wisdomtree,EMCB,20130131,80.16,80.56,80.09,80.29,10200
Emclaire Financial Corp,EMCF,20130131,22,22,22,22,300
Emc Insurance Group,EMCI,20130131,25.19,27.37,24.76,24.96,15700
Emrg Mkts Cons Disc MSCI Ishares,EMDI,20130131,51.55,51.55,51.55,51.55,0
Emrg Mkts Energy Sector Capped MSCI Ishares,EMEY,20130131,43.91,43.91,43.91,43.91,300
Emrg Mkts Financials Idx MSCI Ishares,EMFN,20130131,29.02,29.02,28.5,28.94,7300
S&P Emrg Mkts Infrastructure Ishares,EMIF,20130131,36.32,36.32,36.04,36.09,16000
Elbit Imaging Ltd,EMITF,20130131,1.6,1.6,1.51,1.51,3100
Emcore Corp.,EMKR,20130131,5.61,6.04,5.61,6.02,477400
Eastern Company,EML,20130131,15.77,15.97,15.36,15.64,8600
Emmis Communications Corp.,EMMS,20130131,1.86,1.91,1.8,1.9,192300
Emmis Communications Corp.,EMMSP,20130131,10,10,10,10,0
Emrg Mkts Materials Idx MSCI Ishares,EMMT,20130131,21.54,21.54,21.51,21.51,2200
Endo Pharmaceuticals Holdings Inc.,ENDP,20130131,31.35,32.64,31.34,31.66,8991600
Englobal Corp.,ENG,20130131,0.63,0.63,0.61,0.63,20300
Entremed,ENMD,20130131,2.04,2.46,2.04,2.37,248000
Enernoc,ENOC,20130131,15.48,15.99,15.17,15.45,464900
Enphase Energy Inc.,ENPH,20130131,3.77,3.84,3.69,3.77,125800
The Ensign Group,ENSG,20130131,28.44,28.67,27.97,28.56,96700
Entegris,ENTG,20130131,9.97,9.97,9.71,9.86,2480700
Entropic Communications,ENTR,20130131,5.18,5.3,5.15,5.24,579800
Envivio Inc.,ENVI,20130131,1.67,1.68,1.64,1.65,56500
Enzon Pharmaceuticals,ENZN,20130131,4.9,4.98,4.89,4.95,228100
Eon Communications Corp.,EONC,20130131,0.9,0.9,0.9,0.9,0
E2Open Inc,EOPN,20130131,17.25,17.92,17.23,17.85,125200
Ambassadors Group,EPAX,20130131,4.95,4.95,4.82,4.93,9500
Bottomline Technologies,EPAY,20130131,28.7,29.29,28.68,29.08,782200
Epoch Holding Corp.,EPHC,20130131,27.97,28,27.94,28,195800
Epiq Systems,EPIQ,20130131,12.43,12.43,12.3,12.34,60200
Epocrates,EPOC,20130131,11.68,11.7,11.67,11.68,345400
Equinix,EQIX,20130131,214.38,218.29,213.44,215.43,701500
Lm Ericsson Telephone Company,ERIC,20130131,11.78,11.82,11.54,11.6,20209600
Erie Indemnity Company,ERIE,20130131,70.59,71.41,69.77,71.34,213400
Energy Recovery,ERII,20130131,3.65,3.75,3.6,3.73,48700
Eagle Rock Energy Partners L.P.,EROC,20130131,9.55,9.6,9.35,9.47,713300
Esb Financial Corp.,ESBF,20130131,13.9,14,13.74,13.94,5600
The Elmira Savings Bank Fsb,ESBK,20130131,23.29,23.29,23.29,23.29,100
Escalade Inc.,ESCA,20130131,5.48,5.5,5.42,5.49,9900
Euroseas Ltd,ESEA,20130131,1,1.04,1,1.01,65800
Enstar Group Limited,ESGR,20130131,120.71,124.49,118.24,123.06,24700
Electro Scientific Industries,ESIO,20130131,10.85,10.93,10.67,10.8,190600
Elbit Systems Ltd,ESLT,20130131,38.42,38.42,38.11,38.3,1600
Escalon Medical,ESMC,20130131,1.01,1.03,1.01,1.03,800
Express Scripts,ESRX,20130131,53.55,54,53.36,53.42,4636900
Essa Bancorp,ESSA,20130131,10.88,11.17,10.88,11.01,25900
Essex Rental Corp.,ESSX,20130131,3.94,4.01,3.93,4,11700
Elecsys Corp.,ESYS,20130131,4.56,4.56,4.56,4.56,200
E*Trade Financial Corp.,ETFC,20130131,10.48,10.61,10.3,10.6,4770400
Enteromedics Inc.,ETRM,20130131,2.98,3.15,2.97,3.09,627300
Europe Financials Index MSCI Ishares,EUFN,20130131,21.26,21.35,21.17,21.21,22800
Edwards Group Limited,EVAC,20130131,6.8,7.14,6.8,6.98,10400
Emrg Mkts Value MSCI Ishares,EVAL,20130131,51.08,51.2,51,51.2,1700
Eastern Virginia Bankshares,EVBS,20130131,5.75,6.25,5.75,6.12,6500
Ev Energy Partners L.P.,EVEP,20130131,58.8,59.75,58.28,58.8,196000
Evolving Systems,EVOL,20130131,6.3,6.36,6.28,6.28,15000
East West Bancorp,EWBC,20130131,23.29,23.64,23.26,23.45,868500
Exa Corporation,EXA,20130131,9.98,10.1,9.86,10.01,8800
Exactech,EXAC,20130131,19.33,19.55,19.07,19.19,54200
Exar Corp.,EXAR,20130131,10.29,10.67,10.05,10.49,363900
Exact Sciences Corp.,EXAS,20130131,10.84,11.1,10.78,11.02,774700
Exelixis,EXEL,20130131,4.71,4.77,4.66,4.66,1117400
Exfo Inc,EXFO,20130131,5.5,5.74,5.45,5.46,94500
Exterran Partners L.P.,EXLP,20130131,23.18,23.58,23.12,23.48,124800
Exlservice Holdings,EXLS,20130131,29.39,29.86,29.36,29.66,98200
Expeditors International Of Washington,EXPD,20130131,43.01,43.19,42.42,42.9,3358000
Expedia,EXPE,20130131,65.32,65.5,64.4,65.25,2170000
Exponent,EXPO,20130131,53.6,54.25,47.58,48.89,426400
Extreme Networks,EXTR,20130131,3.72,3.85,3.61,3.69,974500
Energy Xxi [Bermuda] Limited,EXXI,20130131,32.87,32.95,30.52,31.32,6670200
Ezchip Semiconductor Limited,EZCH,20130131,30.58,30.93,30.39,30.79,324800
Ezcorp,EZPW,20130131,22.15,22.4,22.04,22.2,390500
First Advantage Bancorp,FABK,20130131,12.72,12.8,12.72,12.8,600
Falconstor Software,FALC,20130131,2.65,2.68,2.58,2.68,56300
Diamondback Energy Inc.,FANG,20130131,22.53,22.53,21.55,22.42,260300
Farmer Brothers Company,FARM,20130131,13.75,13.8,13.24,13.44,40400
Faro Technologies,FARO,20130131,32.66,33.33,32.64,33.21,127500
Fastenal Company,FAST,20130131,49.37,50,48.8,49.68,3363100
Facebook Inc,FB,20130131,29.15,31.47,28.74,30.98,190743600
First Business Financial Services,FBIZ,20130131,23.97,24.2,23.93,24.19,10300
Firstbank Corp.,FBMI,20130131,11.26,11.84,11.25,11.69,1000
The First Bancshares,FBMS,20130131,10.36,10.36,10.3,10.3,1300
First Bancorp,FBNC,20130131,12.75,13.08,12.7,12.7,292800
First Connecticut Bancorp Inc.,FBNK,20130131,14.04,14.14,13.99,14.06,43200
Fbr & Co,FBRC,20130131,3.96,4.06,3.88,3.97,74000
Fauquier Bankshares,FBSS,20130131,12.13,12.23,12.1,12.15,1300
First California Financial Group,FCAL,20130131,7.95,8.02,7.94,8.02,63400
First Capital,FCAP,20130131,19.51,19.58,19.49,19.51,1700
First Community Bancshares,FCBC,20130131,15.67,15.96,15.62,15.95,24100
First Community Corp.,FCCO,20130131,9,9.09,9,9.08,400
1St Constitution Bancorp [Nj],FCCY,20130131,9,9,9,9,1100
Fuelcell Energy,FCEL,20130131,1.11,1.11,1.07,1.09,1228200
Firstcity Financial Corp.,FCFC,20130131,9.87,9.88,9.83,9.84,19600
First Cash Financial Services,FCFS,20130131,53.24,53.93,53,53.31,119300
FTSE China [Hk Listed] Index Ishares,FCHI,20130131,51,51.13,50.89,50.89,1500
First Clover Leaf Financial,FCLF,20130131,7.14,7.14,7.14,7.14,0
First Citizens Bancshares,FCNCA,20130131,172.52,174.89,171.5,174.36,18700
1St Century Bancshares Inc,FCTY,20130131,5.05,5.05,4.8,5.03,39800
First Capital Bancorp Inc. [Va],FCVA,20130131,3.29,3.29,3.07,3.28,9400
First Citizens Banc,FCZA,20130131,5.95,6,5.95,6,7600
First Defiance Financial,FDEF,20130131,20.01,20.59,19.69,20.48,20300
Federal-Mogul Corp.,FDML,20130131,8.86,9.35,8.79,9.34,222900
Fidus Investment Corporation,FDUS,20130131,17.99,18.09,17.71,17.93,40600
Far East Financials Index MSCI Ishares,FEFN,20130131,28.5,28.6,28.5,28.5,3400
Fei Company,FEIC,20130131,60.88,61.58,60.59,60.96,361700
Frequency Electronics,FEIM,20130131,9.05,9.24,9.02,9.18,1800
Franklin Electric Co.,FELE,20130131,66.88,66.88,64.99,66.52,84900
Forbes Energy Svcs,FES,20130131,2.25,2.45,2.16,2.33,58700
First Financial Bancorp.,FFBC,20130131,15.21,15.47,15.12,15.29,325300
First Financial Bancorp.,FFBCW,20130131,5.5,5.5,5.5,5.5,0
First Federal Bancshares Of Arkansas,FFBH,20130131,9.84,9.85,9.69,9.85,5200
First Financial Holdings,FFCH,20130131,14.87,15.2,14.79,15.15,65200
Fedfirst Financial Corp.,FFCO,20130131,17.12,17.21,16.7,17.21,2500
Frozen Food Express Industries,FFEX,20130131,1.08,1.17,1.08,1.11,37400
Fuwei Films Co.,FFHL,20130131,1.59,1.62,1.53,1.61,2900
Flushing Financial Corp.,FFIC,20130131,15.34,16.1,15.34,15.84,138700
First Financial Bankshares,FFIN,20130131,41.5,41.55,40.79,41.06,100500
F5 Networks,FFIV,20130131,105.79,106.24,103.55,104.88,1460300
Farmers Capital Bank Corp.,FFKT,20130131,15.18,15.46,15.09,15.13,10600
First Financial Service Corp.,FFKY,20130131,2.76,2.95,2.76,2.95,300
Friendfinder Networks Inc.,FFN,20130131,0.73,0.78,0.72,0.74,41400
First Federal Of Northern Michigan Bancorp,FFNM,20130131,4.9,4.9,4.89,4.89,200
First Financial Northwest,FFNW,20130131,8.02,8.18,7.96,8.11,35900
Female Health Company,FHCO,20130131,7.77,7.77,7.44,7.66,126000
First Interstate Bancsystem,FIBK,20130131,17.03,17.25,16.68,17.23,116600
The Finish Line,FINL,20130131,18.39,18.73,18.25,18.64,842800
Sourcefire,FIRE,20130131,42.97,43.76,42.02,42.6,1606000
Financial Institutions,FISI,20130131,19.53,20.3,19.25,20.09,34500
Fiserv,FISV,20130131,81.09,81.24,80.23,80.31,513100
Fifth Third Bancorp,FITB,20130131,16.3,16.34,16.18,16.29,8396700
Fifth Third Bancorp,FITBP,20130131,144.51,145.19,144.16,145.19,32100
Five Below Inc.,FIVE,20130131,36.91,37.2,36.76,37,609500
National Beverage,FIZZ,20130131,13.75,13.98,13.73,13.81,82200
Fluidigm Corp.,FLDM,20130131,16.3,16.6,16.27,16.5,135100
Flextronics International Ltd,FLEX,20130131,6.2,6.26,6.17,6.21,4403400
The First Of Long Island Corp.,FLIC,20130131,29.38,29.95,29.15,29.16,16700
Flir Systems,FLIR,20130131,24.28,24.35,23.75,23.77,1705100
Flamel Technologies S.A.,FLML,20130131,4.05,4.07,4,4.07,26900
Flow International Corp.,FLOW,20130131,3.75,3.83,3.73,3.77,151200
1-800 Flowers.Com,FLWS,20130131,3.73,4.12,3.69,4.02,412200
Flexsteel Industries,FLXS,20130131,23.11,23.71,23.11,23.46,8500
First Midwest Bancorp,FMBI,20130131,12.67,12.81,12.58,12.67,343600
Focus Media Holding Limited,FMCN,20130131,25.39,25.45,25.24,25.3,991600
Firstmerit Corp.,FMER,20130131,15.1,15.3,15.02,15.23,1482700
First M & F Corp.,FMFC,20130131,8.24,8.3,8.17,8.2,3600
Farmers Natl Banc Corp Oh,FMNB,20130131,6.4,6.6,6.4,6.58,9200
Fnb United,FNBN,20130131,11.02,11.17,10.81,11.02,6000
First Niagara Financial Group Inc.,FNFG,20130131,7.7,7.87,7.68,7.84,7062900
Financial Engines,FNGN,20130131,33.41,33.56,32.95,33.26,195600
21St Century Holding Company,FNHC,20130131,5.55,6,5.55,6,15500
First Bancorp Inc [Me],FNLC,20130131,16.6,16.7,16.32,16.56,12600
Finisar Corp.,FNSR,20130131,15.11,15.85,14.83,15.5,5898100
Amicus Therapeutics,FOLD,20130131,3.68,3.81,3.62,3.8,1044000
Nasdaq Cea Smartphone First Trust,FONE,20130131,26.13,26.15,26.12,26.12,900
Fonar Corp.,FONR,20130131,5.57,5.7,5.52,5.53,37200
Forward Industries,FORD,20130131,1.86,1.87,1.8,1.87,22500
Formfactor,FORM,20130131,4.99,5.03,4.93,5.01,145100
Forrester Research,FORR,20130131,27.9,28.37,27.83,28.27,123300
Formula Systems Ltd,FORTY,20130131,16.79,16.98,16.61,16.85,5700
Fossil,FOSL,20130131,104.16,106.41,104.16,105.58,488700
Francesca's Holdings Corporatio,FRAN,20130131,27.37,28.72,27.2,28.4,1094400
Republic First Bancorp,FRBK,20130131,2.39,2.48,2.35,2.48,11900
Fred's,FRED,20130131,13.01,13.23,12.93,13.22,264400
Freeseas Inc.,FREE,20130131,2.3,2.8,2.3,2.6,299900
Fiesta Restaurant Group Inc.,FRGI,20130131,18,18.11,17.05,17.81,121800
First Merchants Corp.,FRME,20130131,14.85,15.07,14.65,15.05,56800
Franklin Financial Corporation,FRNK,20130131,17.21,17.41,17.21,17.33,38900
Fairpoint Communications,FRP,20130131,8.97,9.31,8.77,9.26,80600
First South Bancorp Inc,FSBK,20130131,6.06,6.06,6.03,6.04,600
Fs Bancorp Inc.,FSBW,20130131,14.05,14.38,14,14.25,7900
Fifth Street Finance Corp.,FSC,20130131,10.73,10.89,10.73,10.85,1333900
Fisher Communications,FSCI,20130131,35.15,35.85,34.79,35.48,32800
First Savings Financial Group,FSFG,20130131,21.5,21.5,21.5,21.5,0
First Security Group,FSGI,20130131,3.18,3.18,2.95,3.02,22200
First Solar,FSLR,20130131,27.92,28.4,27.82,28.18,2400400
Firstservice Corp.,FSRV,20130131,29.12,29.53,28.98,29.4,81000
L.B. Foster Company,FSTR,20130131,42.98,44.22,42.98,43.31,46900
Fuel Systems Solutions,FSYS,20130131,14.46,14.69,14.31,14.68,104400
Fuel Tech,FTEK,20130131,4.26,4.32,4.25,4.28,41300
Fortinet,FTNT,20130131,23.28,24.24,22.6,23.59,14834800
Frontier Communications Company,FTR,20130131,4.48,4.57,4.45,4.57,9965000
1St United Bancorp Inc. [Fl],FUBC,20130131,6.38,6.44,6.3,6.42,43100
Full Circle Capital Corp.,FULL,20130131,7.67,7.75,7.61,7.68,52800
Fulton Financial Corp.,FULT,20130131,10.81,10.94,10.75,10.89,1322300
First United Corp.,FUNC,20130131,8.03,8.25,7.97,8.22,6100
Royce Focus Trust,FUND,20130131,7.07,7.11,7.02,7.09,61000
Furiex Pharmaceuticals,FURX,20130131,32.27,32.79,32,32.15,194600
Foster Wheeler Ag.,FWLT,20130131,25.99,26.21,25.56,26.11,667800
Forward Air Corp.,FWRD,20130131,36.96,37.33,36.74,37.11,100600
Fox Chase Bancorp,FXCB,20130131,17.2,17.33,16.94,17.21,53700
FX Energy,FXEN,20130131,4.08,4.11,3.84,3.99,224100
German American Bancorp,GABC,20130131,22.4,22.5,22.14,22.33,19800
Le Gaga Holdings,GAGA,20130131,3.61,3.77,3.61,3.77,5600
Global-Tech Advanced Innovations Inc.,GAI,20130131,8.57,8.57,8,8.08,21900
Gaiam,GAIA,20130131,3.18,3.38,3.18,3.27,30300
Gladstone Investment Corp.,GAIN,20130131,7.36,7.47,7.33,7.47,91000
Gladstone Investment Corporatio,GAINP,20130131,27.29,27.29,27.13,27.13,10400
Galena Biopharma,GALE,20130131,1.7,1.75,1.66,1.72,947000
Galectin Therapeutics Inc,GALT,20130131,2.58,2.65,2.56,2.57,24300
Galectin Therapeutics Inc.,GALTU,20130131,5.7,5.7,5.7,5.7,0
Galectin Therapeutics Inc.,GALTW,20130131,0.51,0.51,0.51,0.51,0
Shanda Games Limited,GAME,20130131,3.01,3.15,3,3.1,1045700
Stealthgas,GASS,20130131,9.37,9.52,9,9.04,216500
Glacier Bancorp,GBCI,20130131,15.68,15.81,15.54,15.58,348600
Golub Capital Bdc,GBDC,20130131,16.08,16.23,15.98,16.1,781900
Global Indemnity Plc,GBLI,20130131,20.81,21.3,20.81,21.11,11800
Guaranty Bancorp,GBNK,20130131,2.04,2.1,2.01,2.08,142900
Greene County Bancorp,GCBC,20130131,20.52,20.52,20.5,20.51,1000
Granite City Food And Brewery Ltd,GCFB,20130131,2.07,2.07,2.05,2.05,800
Globecomm Systems Inc.,GCOM,20130131,12.34,12.46,12.25,12.4,95200
Sanofi-Aventis Cvr,GCVRZ,20130131,1.87,1.9,1.87,1.9,104600
Gencor Industries Inc.,GENC,20130131,7.38,7.48,7.29,7.39,16100
Genetic Technologies Ltd,GENE,20130131,2.45,2.48,2.41,2.45,25400
Gentium Spa,GENT,20130131,11.96,11.99,11.96,11.99,700
Oyo Geospace Corp.,GEOS,20130131,90.21,91,82.28,90.16,138300
Geoeye,GEOY,20130131,36.31,36.49,35.72,35.83,238900
Geron Corp.,GERN,20130131,1.49,1.63,1.48,1.58,843500
Synageva Biopharma Corp.,GEVA,20130131,46.67,47.11,45.52,46.26,227500
Gevo,GEVO,20130131,2.32,2.37,2.21,2.3,911300
Guaranty Federal Bancshares,GFED,20130131,9.02,9.45,9,9.45,2000
General Finance Corp.,GFN,20130131,4.93,4.95,4.85,4.95,11100
General Finance Corporation,GFNCL,20130131,5.87,5.87,5.87,5.87,1400
General Finance Corporation,GFNCZ,20130131,0.36,0.36,0.36,0.36,900
Grupo Financiero Galicia S.A.,GGAL,20130131,6.41,6.65,6.35,6.64,136700
Genomic Health,GHDX,20130131,28.07,28.36,27.72,28.05,239400
Gulf Island Fabrication,GIFI,20130131,22.5,23.36,22.12,23.22,40700
Giga-Tronics Inc.,GIGA,20130131,1.67,1.67,1.51,1.51,2100
Gigamedia Limited,GIGM,20130131,1.05,1.08,1.02,1.08,29900
G-III Apparel Group,GIII,20130131,35.85,36.54,35.66,35.89,74200
Gilead Sciences,GILD,20130131,39.75,39.82,39.24,39.45,7956100
Gilat Satellite Networks Ltd,GILT,20130131,5.22,5.4,5.19,5.3,25900
Given Imaging Ltd,GIVN,20130131,16.5,16.61,16.4,16.45,66600
G&K Services,GK,20130131,39.67,40.43,39.63,40.04,65600
Geeknet,GKNT,20130131,15.41,15.74,15.3,15.32,10200
Gladstone Capital Corp.,GLAD,20130131,8.98,9.09,8.95,9.08,86100
Gladstone Capital Corporation,GLADP,20130131,25.65,25.8,25.65,25.8,3700
Globus Maritime Limited,GLBS,20130131,2.25,2.25,2.25,2.25,300
Glen Burnie Bancorp,GLBZ,20130131,11.54,11.54,11.51,11.51,400
Wisdomtree Global Corporate Bon,GLCB,20130131,74.83,74.92,74.83,74.91,6700
Gleacher & Company,GLCH,20130131,0.75,0.83,0.75,0.77,198600
Golden Enterprises,GLDC,20130131,3.53,3.54,3.44,3.5,7200
Great Lakes Dredge & Dock Corp.,GLDD,20130131,9.11,9.48,9.1,9.38,289500
Credit Suisse Ag,GLDI,20130131,20.14,20.15,20.02,20.08,57700
Golar Lng Limited,GLNG,20130131,40.66,41.17,40.39,41.05,345200
Global Power Equipment Group Inc,GLPW,20130131,16.43,16.85,16.21,16.41,70900
Greenlight Capital Re,GLRE,20130131,23.89,24.09,23.83,24.05,308100
Glu Mobile Inc.,GLUU,20130131,2.55,2.63,2.5,2.59,1358900
Gordmans Stores,GMAN,20130131,11.9,11.98,11.81,11.94,67400
Green Mountain Coffee Roasters,GMCR,20130131,44.51,45.65,43.82,45.53,4450000
Geomet,GMETP,20130131,7.4,7.4,7.4,7.4,0
Golar Lng Partners Lp,GMLP,20130131,29.53,29.7,29.42,29.5,2086000
General Communication,GNCMA,20130131,8.12,8.59,8.12,8.51,198600
GNMA Bond Ishares,GNMA,20130131,49.85,49.94,49.8,49.8,3200
Genmark Diagnostics,GNMK,20130131,10.6,10.94,10.5,10.76,127900
Complete Genomics,GNOM,20130131,3.11,3.12,3.11,3.12,60600
Gentex Corp.,GNTX,20130131,19.2,19.31,19,19.13,1541100
Genvec,GNVC,20130131,1.71,1.71,1.59,1.61,42500
Randgold Resources Limited,GOLD,20130131,95.4,95.41,93.95,94.16,400800
Gladstone Commercial Corp.,GOOD,20130131,18.59,18.8,18.44,18.51,51500
Gladstone Commercial Corporatio,GOODN,20130131,26.09,26.16,26.09,26.15,2400
Gladstone Commercial Corp.,GOODO,20130131,25.27,25.27,25.27,25.27,100
Gladstone Commercial Corp.,GOODP,20130131,25.76,25.76,25.69,25.76,400
Google Inc.,GOOG,20130131,750.51,757.62,750.25,755.69,1634500
Gaming Partners International Corp.,GPIC,20130131,7.58,7.58,7.58,7.58,200
Gulfport Energy Corp.,GPOR,20130131,41.2,41.48,40.69,41.27,3077000
Guanwei Recycling,GPRC,20130131,1.63,1.63,1.53,1.53,3000
Green Plains Renewable Energy,GPRE,20130131,7.62,8.09,7.62,7.81,490600
Grifols S.A.,GRFS,20130131,26.59,26.91,26.28,26.61,386000
Nasdaq Clean Edge Smart Grid First Trust,GRID,20130131,31.5,31.5,31.5,31.5,0
Griffin Land & Nurseries,GRIF,20130131,29.5,30.39,29.25,30.1,4000
Garmin Ltd,GRMN,20130131,38.15,38.49,37.6,37.89,1500600
U.S. Global Investors,GROW,20130131,4.01,4.01,3.89,3.89,39400
Groupon Inc,GRPN,20130131,5.25,5.52,5.22,5.52,15003400
Gravity Co.,GRVY,20130131,1.3,1.35,1.27,1.31,38600
Great Southern Bancorp,GSBC,20130131,24.93,25.18,24.68,24.86,25500
Gsi Group Inc,GSIG,20130131,9.4,9.59,9.36,9.5,92400
Gsi Technology,GSIT,20130131,6.49,6.7,6.45,6.65,66600
Compressco Partners L.P.,GSJK,20130131,19.02,19.69,18.72,19.47,17700
Globe Specialty Metals Inc.,GSM,20130131,14.84,15.2,14.84,15.16,307500
Global Sources Ltd,GSOL,20130131,7.95,8.24,7.95,8.2,49400
Next Innovation Corp.,GSVC,20130131,8.58,8.6,8.51,8.55,137000
Goodyear Tire & Rubber Company,GT,20130131,13.68,13.85,13.6,13.75,3323500
Gt Advanced Technologies Inc,GTAT,20130131,3.09,3.18,3.05,3.15,2339000
Good Times Restaurants Inc.,GTIM,20130131,2.87,2.87,2.76,2.77,2700
Gentiva Health Services,GTIV,20130131,9.94,10.08,9.82,9.91,203700
Chart Industries,GTLS,20130131,65.34,67.36,65.34,66.19,281900
The Goodyear Tire & Rubber Co.,GTPPP,20130131,47.18,47.32,46.79,46.79,86100
Georgetown Bancp Ma,GTWN,20130131,11.51,11.51,11.51,11.51,100
Gtx,GTXI,20130131,4.92,5.08,4.85,5,127300
Guidance Software,GUID,20130131,12.67,12.82,12.61,12.75,38000
Middle East Dividend Wisdomtree,GULF,20130131,15.98,16.1,15.98,16.1,1200
Gulf Resources,GURE,20130131,1.21,1.21,1.16,1.17,72600
Gyrodyne Company Of America,GYRO,20130131,74.59,74.86,73.05,73.37,8400
Hawaiian Holdings,HA,20130131,5.72,5.86,5.52,5.77,1650400
Hanmi Financial Corp.,HAFC,20130131,16.36,16.48,16.28,16.45,169200
The Hain Celestial Group,HAIN,20130131,56.11,58.76,55.99,57,1785400
Hallmark Financial Services,HALL,20130131,8.95,9.03,8.94,8.95,45500
