<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Dsp Group,DSPG,20130201,6.63,6.77,6.42,6.77,32700
Daystar Technologies,DSTI,20130201,1.36,1.48,1.36,1.48,56300
Deswell Industries,DSWL,20130201,2.44,2.55,2.44,2.5,17500
Datalink Corp.,DTLK,20130201,8.85,8.9,8.74,8.79,69100
Dts,DTSI,20130201,19.18,19.49,18.31,19.27,97500
Directv,DTV,20130201,51.57,51.82,51.29,51.74,3884700
Dynavax Technologies Corp.,DVAX,20130201,3.1,3.14,3.07,3.11,1248500
Dynavox Inc.,DVOX,20130201,0.34,0.35,0.33,0.34,93200
Dreamworks Animation Skg,DWA,20130201,17.64,17.64,17.32,17.56,976300
Datawatch Corp.,DWCH,20130201,12.12,12.65,11.7,12.5,25400
Dawson Geophysical Company,DWSN,20130201,26.55,26.93,26.48,26.72,39100
Dexcom,DXCM,20130201,15.19,15.61,15,15.51,340000
Casual Male Retail Group,DXLG,20130201,4.59,4.75,4.57,4.6,110200
Dxp Enterprises,DXPE,20130201,57.33,58.25,57.15,58.05,49900
The Dixie Group,DXYN,20130201,4.07,4.27,4.07,4.27,9000
Dyax,DYAX,20130201,3.21,3.25,3.15,3.23,164900
Dynatronics Corp.,DYNT,20130201,3.81,3.81,3.65,3.75,11400
Dynasil Corporation Of America,DYSL,20130201,1.07,1.07,1.02,1.06,6900
Electronic Arts Inc.,EA,20130201,15.45,16.25,15.44,16.19,9353600
Erickson Air-Crane Incorporated,EAC,20130201,11.88,12,11.85,11.96,66200
Ebay Inc.,EBAY,20130201,56.31,57.26,56.13,57.21,8472000
Ebix Inc,EBIX,20130201,16.49,16.63,16.21,16.33,307400
Eagle Bancorp Montana,EBMT,20130201,10.64,10.64,10.64,10.64,0
Renewable Energy Trade Board Corp.,EBOD,20130201,2.22,2.22,1.56,1.7,60800
Meridian Interstate Bancorp,EBSB,20130201,17.52,17.96,17.52,17.9,8500
Enterprise Bancorp Inc,EBTC,20130201,17.29,17.3,16.87,17.06,4600
Echo Global Logistics,ECHO,20130201,18.65,18.89,18.43,18.75,110600
US Ecology,ECOL,20130201,24.43,24.43,23.86,24.13,55900
Encore Capital Group Inc,ECPG,20130201,30.12,30.76,30.12,30.44,148400
Echo Therapeutics,ECTE,20130201,0.77,0.85,0.76,0.83,7864200
Ecotality,ECTY,20130201,0.58,0.6,0.55,0.57,114200
Endocyte,ECYT,20130201,10.08,10.21,9.83,9.99,225300
Edac Technologies Corp.,EDAC,20130201,13.58,13.68,13.42,13.59,6700
Edap Tms S.A.,EDAP,20130201,2.81,3.04,2.72,3.04,1496200
Edgewater Technology,EDGW,20130201,4.26,4.3,4.25,4.25,15800
Education Management Corp.,EDMC,20130201,4.33,4.55,3.91,3.98,284100
Exceed Company Ltd,EDS,20130201,1.47,1.51,1.45,1.45,6400
Educational Development Corp.,EDUC,20130201,3.98,3.98,3.86,3.86,10600
Euronet Worldwide,EEFT,20130201,24.65,24.75,24.24,24.62,200000
Ecology And Environment,EEI,20130201,13.03,13.04,12.9,12.9,800
Emrg Mkts Asia MSCI Ishares,EEMA,20130201,57.54,57.92,57.42,57.49,4200
Emrg Mkts EMEA MSCI Ishares,EEME,20130201,56.15,56.4,56.15,56.4,300
Emrg Mkts Latin Amer MSCI Ishares,EEML,20130201,54.57,54.57,54.32,54.32,1100
Electronics For Imaging,EFII,20130201,22.55,22.76,22.42,22.66,560200
Enterprise Financial Services Corp.,EFSC,20130201,13.38,13.67,13.34,13.59,34400
Efuture Information Technology Inc.,EFUT,20130201,3.87,3.88,3.8,3.86,2400
Egain Comm Cp,EGAN,20130201,7.43,7.51,7.4,7.48,45800
Eagle Bancorp,EGBN,20130201,22.76,22.95,22.57,22.65,55500
8X8 Inc,EGHT,20130201,6.72,7.08,6.7,7.01,1264100
Eagle Bulk Shipping Inc.,EGLE,20130201,2.05,2.06,1.98,2.02,299900
Nic Inc.,EGOV,20130201,16.3,16.94,16.3,16.92,316100
Emrg Mkts Growth MSCI Ishares,EGRW,20130201,57.7,57.7,57.7,57.7,0
Entertainment Gaming Asia Inc.,EGT,20130201,2.03,2.07,2,2.07,12000
Ehealth,EHTH,20130201,24.31,25.05,24.31,24.65,104000
Eastern Insurance Holdings,EIHI,20130201,18.47,19.13,18.41,19,30100
Endologix Inc,ELGX,20130201,15.33,15.74,15.33,15.64,358300
Earthlink,ELNK,20130201,6.79,6.92,6.76,6.87,769800
Echelon Corp.,ELON,20130201,2.42,2.51,2.39,2.51,164100
Eloqua Inc.,ELOQ,20130201,23.5,23.5,23.48,23.49,129100
Syneron Medical Ltd,ELOS,20130201,10.34,10.36,10.12,10.3,135600
Electro Rent Corp.,ELRC,20130201,15.6,16,15.57,15.99,43100
Electro-Sensors,ELSE,20130201,3.78,3.78,3.78,3.78,0
Eltek Ltd,ELTK,20130201,1.24,1.24,1.17,1.22,17200
Emrg Mkts Corporate Bond ETF Wisdomtree,EMCB,20130201,80.46,80.46,80.18,80.4,22300
Emclaire Financial Corp,EMCF,20130201,22,22,22,22,300
Emc Insurance Group,EMCI,20130201,25,25.58,24.95,25.57,14700
Emrg Mkts Cons Disc MSCI Ishares,EMDI,20130201,52.42,52.42,52.42,52.42,400
Emrg Mkts Energy Sector Capped MSCI Ishares,EMEY,20130201,44.15,44.29,44.11,44.29,2200
Emrg Mkts Financials Idx MSCI Ishares,EMFN,20130201,28.81,29.37,28.5,29.37,2300
S&P Emrg Mkts Infrastructure Ishares,EMIF,20130201,36.3,36.6,36.3,36.54,9900
Elbit Imaging Ltd,EMITF,20130201,1.56,1.66,1.53,1.6,3400
Emcore Corp.,EMKR,20130201,5.9,6.06,5.89,5.91,697500
Eastern Company,EML,20130201,15.85,16.5,15.7,16.44,15700
Emmis Communications Corp.,EMMS,20130201,1.85,1.88,1.82,1.83,28500
Emmis Communications Corp.,EMMSP,20130201,10,10,10,10,0
Emrg Mkts Materials Idx MSCI Ishares,EMMT,20130201,21.63,21.95,21.63,21.75,2100
Endo Pharmaceuticals Holdings Inc.,ENDP,20130201,31.74,31.86,31.3,31.33,2449900
Englobal Corp.,ENG,20130201,0.66,0.68,0.62,0.66,53300
Entremed,ENMD,20130201,2.28,2.45,2.27,2.45,181800
Enernoc,ENOC,20130201,15.6,15.9,15.34,15.62,260400
Enphase Energy Inc.,ENPH,20130201,3.84,4.12,3.72,4.08,406800
The Ensign Group,ENSG,20130201,28.6,28.99,28.3,28.87,103600
Global Eagle Entertainment Inc.,ENT,20130201,10,10.02,9.25,9.5,39000
Entegris,ENTG,20130201,9.94,10,9.8,9.9,747700
Entropic Communications,ENTR,20130201,5.26,5.37,5.25,5.36,547600
Global Eagle Entertainment Inc. Wt,ENTWW,20130201,1.34,1.34,1,1.16,117600
Envivio Inc.,ENVI,20130201,1.69,1.73,1.62,1.64,52500
Enzon Pharmaceuticals,ENZN,20130201,4.97,5,4.92,4.99,180000
Eon Communications Corp.,EONC,20130201,0.87,0.87,0.85,0.85,300
E2Open Inc,EOPN,20130201,17.01,18.56,17.01,18.43,229300
Ambassadors Group,EPAX,20130201,4.96,4.99,4.8,4.99,13600
Bottomline Technologies,EPAY,20130201,29.15,29.61,28.98,29.28,397900
Epoch Holding Corp.,EPHC,20130201,28,28.01,27.95,28,65500
Epiq Systems,EPIQ,20130201,12.43,12.65,12.43,12.58,68100
Epocrates,EPOC,20130201,11.69,11.69,11.68,11.69,170300
Equinix,EQIX,20130201,217.55,218.85,214.33,217.88,821000
Lm Ericsson Telephone Company,ERIC,20130201,12.15,12.26,12.07,12.26,9137000
Erie Indemnity Company,ERIE,20130201,71.61,72.92,71.34,72.63,36100
Energy Recovery,ERII,20130201,3.8,3.85,3.7,3.83,117700
Eagle Rock Energy Partners L.P.,EROC,20130201,9.5,9.59,9.35,9.4,758400
Esb Financial Corp.,ESBF,20130201,13.83,14.19,13.83,13.99,14800
The Elmira Savings Bank Fsb,ESBK,20130201,23.44,23.44,23.44,23.44,300
Escalade Inc.,ESCA,20130201,5.54,5.55,5.53,5.54,3100
Euroseas Ltd,ESEA,20130201,1.05,1.05,1.01,1.01,34700
Enstar Group Limited,ESGR,20130201,123.91,125.06,121.65,124.63,12500
Electro Scientific Industries,ESIO,20130201,10.24,10.91,10,10.68,339900
Elbit Systems Ltd,ESLT,20130201,38.59,38.99,38.59,38.99,5100
Escalon Medical,ESMC,20130201,1.01,1.01,1.01,1.01,5800
Express Scripts,ESRX,20130201,53.72,54.99,53.27,54.81,7798900
Essa Bancorp,ESSA,20130201,10.97,11.3,10.97,11.25,11400
Essex Rental Corp.,ESSX,20130201,3.96,4.05,3.85,3.85,45000
Elecsys Corp.,ESYS,20130201,4.35,4.75,4.35,4.71,8400
E*Trade Financial Corp.,ETFC,20130201,10.69,10.95,10.68,10.8,6830000
Enteromedics Inc.,ETRM,20130201,3.1,3.15,2.85,2.88,629600
Europe Financials Index MSCI Ishares,EUFN,20130201,21.3,21.39,21.23,21.34,26700
Edwards Group Limited,EVAC,20130201,7.14,7.54,6.95,7.09,51000
Emrg Mkts Value MSCI Ishares,EVAL,20130201,51.71,51.71,51.71,51.71,500
Eastern Virginia Bankshares,EVBS,20130201,6.01,6.1,6,6.1,3100
Ev Energy Partners L.P.,EVEP,20130201,59.17,59.82,59.02,59.8,347600
Evolving Systems,EVOL,20130201,6.3,6.39,6.29,6.37,5500
East West Bancorp,EWBC,20130201,23.51,23.82,23.48,23.81,888400
Exa Corporation,EXA,20130201,9.9,10,9.75,9.91,51700
Exactech,EXAC,20130201,19.34,19.34,18.81,19.15,21400
Exar Corp.,EXAR,20130201,10.51,10.61,10.51,10.55,234300
Exact Sciences Corp.,EXAS,20130201,11.08,11.29,10.96,11.25,694700
Exelixis,EXEL,20130201,4.69,4.82,4.66,4.76,1572600
Exfo Inc,EXFO,20130201,5.56,5.81,5.55,5.79,12400
Exterran Partners L.P.,EXLP,20130201,23.36,23.95,23.36,23.72,135300
Exlservice Holdings,EXLS,20130201,29.76,30.22,29.69,29.87,162500
Expeditors International Of Washington,EXPD,20130201,43.3,43.32,42.95,43.03,1890900
Expedia,EXPE,20130201,65.95,68.09,65.44,67.27,3878800
Exponent,EXPO,20130201,49.33,49.33,47.82,48.14,166700
Extreme Networks,EXTR,20130201,3.66,3.69,3.58,3.58,612600
Energy Xxi [Bermuda] Limited,EXXI,20130201,31.45,31.75,30.78,31.57,3318000
Ezchip Semiconductor Limited,EZCH,20130201,31.19,31.51,30.75,30.82,351300
Ezcorp,EZPW,20130201,22.38,22.38,21.86,21.91,480900
First Advantage Bancorp,FABK,20130201,12.95,12.95,12.79,12.8,4900
Falconstor Software,FALC,20130201,2.63,2.68,2.59,2.65,37900
Diamondback Energy Inc.,FANG,20130201,22.56,22.95,22.36,22.7,93500
Farmer Brothers Company,FARM,20130201,13.52,13.89,13.52,13.63,68500
Faro Technologies,FARO,20130201,33.85,34.12,33.27,33.66,140200
Fastenal Company,FAST,20130201,49.9,50.75,49.74,50.66,1778700
Facebook Inc,FB,20130201,31.01,31.02,29.63,29.73,85856600
First Business Financial Services,FBIZ,20130201,24.24,26.13,24.01,24.65,24000
Firstbank Corp.,FBMI,20130201,11.5,11.52,11.3,11.5,4900
The First Bancshares,FBMS,20130201,10.28,10.61,10.28,10.41,45800
First Bancorp,FBNC,20130201,12.75,13.21,12.7,13.11,65200
First Connecticut Bancorp Inc.,FBNK,20130201,14.06,14.19,14.06,14.17,46700
Fbr & Co,FBRC,20130201,4,4.13,4,4.1,96100
Fauquier Bankshares,FBSS,20130201,12.12,12.18,12.12,12.18,300
First California Financial Group,FCAL,20130201,8.02,8.08,8,8.08,235800
First Capital,FCAP,20130201,19.51,19.51,19.51,19.51,0
First Community Bancshares,FCBC,20130201,16.07,16.25,15.97,16.14,40800
First Community Corp.,FCCO,20130201,9.08,9.08,9.08,9.08,0
1St Constitution Bancorp [Nj],FCCY,20130201,8.9,8.9,8.9,8.9,100
Fuelcell Energy,FCEL,20130201,1.09,1.1,1.08,1.1,654300
Firstcity Financial Corp.,FCFC,20130201,9.87,9.87,9.83,9.83,18400
First Cash Financial Services,FCFS,20130201,52.9,53.8,52.29,53.51,148900
FTSE China [Hk Listed] Index Ishares,FCHI,20130201,51.21,51.23,51.03,51.23,2000
First Clover Leaf Financial,FCLF,20130201,7.1,7.2,7.1,7.2,9900
First Citizens Bancshares,FCNCA,20130201,174.57,177.25,174.55,177,21100
1St Century Bancshares Inc,FCTY,20130201,5.03,5.03,5.03,5.03,0
First Capital Bancorp Inc. [Va],FCVA,20130201,3.29,3.29,3.19,3.25,5600
First Citizens Banc,FCZA,20130201,6.18,6.4,5.6,6.01,8800
First Defiance Financial,FDEF,20130201,20.49,21.4,20.49,21.21,19700
Federal-Mogul Corp.,FDML,20130201,9.44,9.75,9.38,9.55,190000
Fidus Investment Corporation,FDUS,20130201,18,18.14,17.94,18.03,81100
Far East Financials Index MSCI Ishares,FEFN,20130201,28.4,28.4,28.4,28.4,100
Fei Company,FEIC,20130201,61.42,61.63,60.74,61.37,297500
Frequency Electronics,FEIM,20130201,9.16,9.25,9.15,9.15,2600
Franklin Electric Co.,FELE,20130201,66.68,67.19,66.33,66.51,64200
Forbes Energy Svcs,FES,20130201,2.32,2.55,2.28,2.52,139100
First Financial Bancorp.,FFBC,20130201,15.49,15.69,15.39,15.68,275700
First Financial Bancorp.,FFBCW,20130201,5.5,5.5,5.5,5.5,4400
First Federal Bancshares Of Arkansas,FFBH,20130201,9.79,9.9,9.62,9.88,3700
First Financial Holdings,FFCH,20130201,15.28,15.63,15.04,15.4,60800
Fedfirst Financial Corp.,FFCO,20130201,16.8,16.86,16.8,16.86,2100
Frozen Food Express Industries,FFEX,20130201,1.1,1.17,1.1,1.11,69700
Fuwei Films Co.,FFHL,20130201,1.64,1.7,1.61,1.66,21700
Flushing Financial Corp.,FFIC,20130201,15.93,16.09,15.76,16.05,69000
First Financial Bankshares,FFIN,20130201,41.21,42.25,41.21,42.19,123800
F5 Networks,FFIV,20130201,106.35,107.1,104.34,105.96,1847600
Farmers Capital Bank Corp.,FFKT,20130201,15.3,15.9,15.2,15.9,17100
First Financial Service Corp.,FFKY,20130201,2.95,2.95,2.95,2.95,0
Friendfinder Networks Inc.,FFN,20130201,0.78,0.78,0.73,0.75,30400
First Federal Of Northern Michigan Bancorp,FFNM,20130201,4.41,4.83,4.4,4.78,1600
First Financial Northwest,FFNW,20130201,8.13,8.16,8.03,8.1,60700
Female Health Company,FHCO,20130201,7.74,7.8,7.6,7.62,220800
First Interstate Bancsystem,FIBK,20130201,17.17,17.67,17.15,17.59,97300
The Finish Line,FINL,20130201,18.73,18.75,18.44,18.58,725300
Sourcefire,FIRE,20130201,42.82,43.07,42.25,42.47,640600
Financial Institutions,FISI,20130201,20.19,20.65,20.1,20.58,24300
Fiserv,FISV,20130201,81.08,81.59,80.99,81.35,814200
Fifth Third Bancorp,FITB,20130201,16.36,16.63,16.35,16.49,12703700
Fifth Third Bancorp,FITBP,20130201,147.17,147.17,146.29,146.69,31500
Five Below Inc.,FIVE,20130201,37.27,37.37,36.83,37.1,783900
National Beverage,FIZZ,20130201,13.99,14,13.79,13.81,92400
Fluidigm Corp.,FLDM,20130201,16.52,16.79,16.27,16.66,192200
Flextronics International Ltd,FLEX,20130201,6.21,6.37,6.2,6.32,6236100
The First Of Long Island Corp.,FLIC,20130201,29.26,29.79,29.01,29.4,29700
Flir Systems,FLIR,20130201,24.01,24.01,23.54,23.62,1458300
Flamel Technologies S.A.,FLML,20130201,4.02,4.1,3.9,4.03,28200
Flow International Corp.,FLOW,20130201,3.81,3.97,3.77,3.9,189700
1-800 Flowers.Com,FLWS,20130201,4.14,4.19,3.97,4.01,169800
Flexsteel Industries,FLXS,20130201,23.48,24.94,23.07,24.17,22300
First Midwest Bancorp,FMBI,20130201,12.77,12.97,12.57,12.9,320000
Focus Media Holding Limited,FMCN,20130201,25.34,25.5,25.15,25.5,691400
Firstmerit Corp.,FMER,20130201,15.29,15.37,15.15,15.3,1221300
First M & F Corp.,FMFC,20130201,8.18,8.25,7.8,8.25,12600
Farmers Natl Banc Corp Oh,FMNB,20130201,6.66,6.75,6.61,6.75,38000
Fnb United,FNBN,20130201,10.88,11.24,10.88,11.24,28000
First Niagara Financial Group Inc.,FNFG,20130201,7.9,8.04,7.84,8.01,4651700
Financial Engines,FNGN,20130201,33.34,33.55,33.21,33.4,276800
21St Century Holding Company,FNHC,20130201,6,6.15,5.71,5.71,8100
First Bancorp Inc [Me],FNLC,20130201,16.42,16.98,16.38,16.95,11200
Finisar Corp.,FNSR,20130201,15.55,15.91,15.45,15.82,2772800
Amicus Therapeutics,FOLD,20130201,3.83,3.88,3.62,3.75,1131600
Nasdaq Cea Smartphone First Trust,FONE,20130201,26.21,26.5,26.21,26.5,900
Fonar Corp.,FONR,20130201,5.55,5.64,5.32,5.6,38100
Forward Industries,FORD,20130201,1.87,1.87,1.8,1.81,10700
Formfactor,FORM,20130201,4.99,5.11,4.9,5.09,220600
Forrester Research,FORR,20130201,28.27,28.27,28.03,28.04,71500
Formula Systems Ltd,FORTY,20130201,16.85,16.85,16.85,16.85,0
Fossil,FOSL,20130201,106.68,106.95,103.8,103.98,797900
Francesca's Holdings Corporatio,FRAN,20130201,28.61,29.25,27.92,28.65,732800
Republic First Bancorp,FRBK,20130201,2.48,2.53,2.46,2.53,13400
Fred's,FRED,20130201,13.28,13.39,13.14,13.27,260500
Freeseas Inc.,FREE,20130201,2.4,2.6,2.4,2.5,249300
Fiesta Restaurant Group Inc.,FRGI,20130201,17.83,18.71,17.36,18.31,35800
First Merchants Corp.,FRME,20130201,15.1,15.22,14.95,15.17,68100
Franklin Financial Corporation,FRNK,20130201,17.41,17.5,17.4,17.48,15200
Fairpoint Communications,FRP,20130201,9.3,9.73,9.16,9.19,55600
First South Bancorp Inc,FSBK,20130201,6.05,6.18,6.05,6.18,13200
Fs Bancorp Inc.,FSBW,20130201,14.45,14.94,14.36,14.93,7700
Fifth Street Finance Corp.,FSC,20130201,10.83,10.89,10.81,10.86,1053000
Fisher Communications,FSCI,20130201,35.84,35.9,35.45,35.72,18100
First Savings Financial Group,FSFG,20130201,22.84,22.97,22.5,22.55,1700
First Security Group,FSGI,20130201,3.19,3.19,2.85,3.1,13800
First Solar,FSLR,20130201,28.41,28.77,27.86,28.33,3495000
Firstservice Corp.,FSRV,20130201,29.62,29.68,29.49,29.66,92600
L.B. Foster Company,FSTR,20130201,43.5,44.06,43.32,43.64,27800
Fuel Systems Solutions,FSYS,20130201,14.81,15.07,14.63,14.71,134900
Fuel Tech,FTEK,20130201,4.27,4.38,4.25,4.35,32000
Fortinet,FTNT,20130201,23.74,23.9,23.49,23.59,2961100
Frontier Communications Company,FTR,20130201,4.55,4.58,4.36,4.39,16297700
1St United Bancorp Inc. [Fl],FUBC,20130201,6.45,6.46,6.31,6.44,35800
Full Circle Capital Corp.,FULL,20130201,7.69,7.78,7.64,7.78,61300
Fulton Financial Corp.,FULT,20130201,10.93,11.09,10.88,11.04,1419000
First United Corp.,FUNC,20130201,8.5,8.5,7.98,8.1,4800
Royce Focus Trust,FUND,20130201,7.1,7.13,7.1,7.12,58900
Furiex Pharmaceuticals,FURX,20130201,32.1,34.38,32.1,34.21,151800
Foster Wheeler Ag.,FWLT,20130201,26.26,26.68,26.11,26.49,546600
Forward Air Corp.,FWRD,20130201,37.35,37.62,37.01,37.4,77600
Fox Chase Bancorp,FXCB,20130201,17.39,17.4,17.06,17.39,16300
FX Energy,FXEN,20130201,3.99,4.13,3.98,4.1,214400
German American Bancorp,GABC,20130201,22.47,22.57,22.13,22.48,14100
Le Gaga Holdings,GAGA,20130201,3.78,3.89,3.7,3.7,2200
Global-Tech Advanced Innovations Inc.,GAI,20130201,8.11,8.34,8,8.02,15000
Gaiam,GAIA,20130201,3.29,3.38,3.23,3.34,7200
Gladstone Investment Corp.,GAIN,20130201,7.5,7.52,7.4,7.48,73900
Gladstone Investment Corporatio,GAINP,20130201,27.29,27.5,27.28,27.45,18200
Galena Biopharma,GALE,20130201,1.74,1.75,1.7,1.74,990300
Galectin Therapeutics Inc,GALT,20130201,2.55,2.6,2.5,2.6,41400
Galectin Therapeutics Inc.,GALTU,20130201,5.12,5.31,5.12,5.3,2100
Galectin Therapeutics Inc.,GALTW,20130201,0.52,0.52,0.52,0.52,100
Shanda Games Limited,GAME,20130201,3.04,3.09,3.02,3.04,631500
Stealthgas,GASS,20130201,9.01,9.03,8.41,8.5,436800
Glacier Bancorp,GBCI,20130201,15.61,15.79,15.44,15.7,480300
Golub Capital Bdc,GBDC,20130201,16.23,16.23,16.01,16.09,259300
Global Indemnity Plc,GBLI,20130201,21.2,21.68,21.12,21.65,18600
Guaranty Bancorp,GBNK,20130201,2.09,2.15,2.05,2.09,294000
Greene County Bancorp,GCBC,20130201,20.51,20.51,20.51,20.51,0
Granite City Food And Brewery Ltd,GCFB,20130201,2.06,2.11,2.05,2.05,9500
Globecomm Systems Inc.,GCOM,20130201,12.42,12.53,12.21,12.28,92900
Sanofi-Aventis Cvr,GCVRZ,20130201,1.9,1.94,1.9,1.9,65700
Gencor Industries Inc.,GENC,20130201,7.43,7.48,7.4,7.41,4400
Genetic Technologies Ltd,GENE,20130201,2.44,2.49,2.36,2.42,32700
Gentium Spa,GENT,20130201,12,12,11.72,11.99,21400
Oyo Geospace Corp.,GEOS,20130201,92.3,92.5,89.49,91.89,55600
Geron Corp.,GERN,20130201,1.58,1.6,1.55,1.58,394100
Synageva Biopharma Corp.,GEVA,20130201,46.35,48.64,46.35,47.99,172800
Gevo,GEVO,20130201,2.35,2.63,2.32,2.53,3772400
Guaranty Federal Bancshares,GFED,20130201,9.76,9.84,9,9.07,4800
General Finance Corp.,GFN,20130201,5.02,5.02,4.93,4.95,1400
General Finance Corporation,GFNCL,20130201,4.82,4.82,4.82,4.82,300
General Finance Corporation,GFNCZ,20130201,0.46,0.97,0.46,0.59,11400
Grupo Financiero Galicia S.A.,GGAL,20130201,6.68,6.68,6.43,6.54,134100
Genomic Health,GHDX,20130201,28.15,28.84,28.01,28.49,106800
Gulf Island Fabrication,GIFI,20130201,23.32,23.71,23.07,23.6,17700
Giga-Tronics Inc.,GIGA,20130201,1.69,1.85,1.61,1.61,12200
Gigamedia Limited,GIGM,20130201,1.09,1.09,1.05,1.08,29000
G-III Apparel Group,GIII,20130201,36.17,36.29,35.59,35.7,68900
Gilead Sciences,GILD,20130201,40.17,41.14,39.94,40.56,13030700
Gilat Satellite Networks Ltd,GILT,20130201,5.31,5.37,5.27,5.3,34400
Given Imaging Ltd,GIVN,20130201,16.52,16.52,16.38,16.44,119100
G&K Services,GK,20130201,40,41,39.75,40.84,96500
Geeknet,GKNT,20130201,15.45,15.82,15.11,15.82,14600
Gladstone Capital Corp.,GLAD,20130201,9.13,9.23,8.91,9.21,124100
Gladstone Capital Corporation,GLADP,20130201,25.57,25.57,25.57,25.57,1000
Globus Maritime Limited,GLBS,20130201,2.1,2.1,2.06,2.1,1300
Glen Burnie Bancorp,GLBZ,20130201,11.51,11.51,11.51,11.51,0
Wisdomtree Global Corporate Bon,GLCB,20130201,74.88,74.98,73,74.89,5000
Gleacher & Company,GLCH,20130201,0.81,0.85,0.77,0.84,170900
Golden Enterprises,GLDC,20130201,3.52,3.52,3.46,3.51,500
Great Lakes Dredge & Dock Corp.,GLDD,20130201,9.41,9.66,9.36,9.4,385600
Credit Suisse Ag,GLDI,20130201,31.71,31.71,20.1,20.14,61500
Golar Lng Limited,GLNG,20130201,41.35,41.49,40.59,40.7,543100
Global Power Equipment Group Inc,GLPW,20130201,16.55,16.61,16.4,16.48,33600
Greenlight Capital Re,GLRE,20130201,24.15,24.41,24.01,24.24,146900
Glu Mobile Inc.,GLUU,20130201,2.56,2.6,2.3,2.41,3035200
Gordmans Stores,GMAN,20130201,12,12.25,11.92,12.21,153000
Green Mountain Coffee Roasters,GMCR,20130201,46,47.62,44.77,46.92,6653000
Geomet,GMETP,20130201,7.75,7.75,7.75,7.75,18400
Golar Lng Partners Lp,GMLP,20130201,29.56,29.89,29.49,29.69,425000
General Communication,GNCMA,20130201,8.55,8.79,8.55,8.69,91800
GNMA Bond Ishares,GNMA,20130201,49.9,49.96,49.82,49.89,9300
Genmark Diagnostics,GNMK,20130201,10.79,11.12,10.71,11.09,96100
Complete Genomics,GNOM,20130201,3.12,3.12,3.1,3.12,143200
Gentex Corp.,GNTX,20130201,19.16,19.46,19.01,19.39,1805400
Genvec,GNVC,20130201,1.59,1.73,1.59,1.71,33700
Randgold Resources Limited,GOLD,20130201,95.85,96.19,94.78,95.65,426300
Gladstone Commercial Corp.,GOOD,20130201,18.65,18.84,18.6,18.74,34000
Gladstone Commercial Corporatio,GOODN,20130201,26.12,26.21,25.95,26.17,3500
Gladstone Commercial Corp.,GOODO,20130201,25.31,25.31,25.31,25.31,100
Gladstone Commercial Corp.,GOODP,20130201,25.76,25.76,25.73,25.73,300
Google Inc.,GOOG,20130201,758.19,776.6,758.1,775.6,3746100
Gaming Partners International Corp.,GPIC,20130201,7.6,7.97,7.6,7.94,21300
Gulfport Energy Corp.,GPOR,20130201,41.92,42.27,41.19,41.39,1210700
Guanwei Recycling,GPRC,20130201,1.6,1.61,1.53,1.53,17400
Green Plains Renewable Energy,GPRE,20130201,7.9,8.15,7.9,8.08,230200
Grifols S.A.,GRFS,20130201,26.69,27.07,26.48,26.68,198100
Nasdaq Clean Edge Smart Grid First Trust,GRID,20130201,31.46,31.46,31.46,31.46,100
Griffin Land & Nurseries,GRIF,20130201,30.3,30.57,30.3,30.56,1200
Garmin Ltd,GRMN,20130201,38.16,38.75,38.01,38.5,1738400
U.S. Global Investors,GROW,20130201,3.92,3.98,3.88,3.92,30700
Groupon Inc,GRPN,20130201,5.5,5.76,5.41,5.64,18904300
Gravity Co.,GRVY,20130201,1.29,1.34,1.28,1.34,11900
Great Southern Bancorp,GSBC,20130201,25.28,25.71,24.96,25.61,10900
Gsi Group Inc,GSIG,20130201,9.49,9.6,9.45,9.5,68100
Gsi Technology,GSIT,20130201,6.62,6.7,6.6,6.7,54500
Compressco Partners L.P.,GSJK,20130201,19.44,19.55,18.83,19.5,24100
Globe Specialty Metals Inc.,GSM,20130201,15.15,15.51,15.15,15.46,319200
Global Sources Ltd,GSOL,20130201,7.86,8.33,7.77,8.26,33300
Next Innovation Corp.,GSVC,20130201,8.56,8.66,8.5,8.6,168600
Goodyear Tire & Rubber Company,GT,20130201,13.84,13.88,13.72,13.78,3193000
Gt Advanced Technologies Inc,GTAT,20130201,3.2,3.24,3.1,3.1,1988700
Good Times Restaurants Inc.,GTIM,20130201,2.83,2.91,2.83,2.83,6700
Gentiva Health Services,GTIV,20130201,10,10.16,9.88,10.03,165200
Chart Industries,GTLS,20130201,66.82,67.62,66.32,67.17,191900
The Goodyear Tire & Rubber Co.,GTPPP,20130201,47.17,47.35,46.79,46.79,59400
Georgetown Bancp Ma,GTWN,20130201,11.6,11.71,11.6,11.71,13700
Gtx,GTXI,20130201,5.05,5.08,4.91,5.05,103800
Guidance Software,GUID,20130201,12.8,12.8,12.4,12.43,58700
Middle East Dividend Wisdomtree,GULF,20130201,16.15,16.18,15.99,16.16,5100
Gulf Resources,GURE,20130201,1.18,1.22,1.14,1.16,355600
Gyrodyne Company Of America,GYRO,20130201,73.6,73.95,73.01,73.8,7700
Hawaiian Holdings,HA,20130201,5.75,5.77,5.51,5.58,1633600
Hanmi Financial Corp.,HAFC,20130201,16.45,16.51,16.31,16.4,366000
The Hain Celestial Group,HAIN,20130201,56.9,57.9,56.36,57.32,1020900
Hallmark Financial Services,HALL,20130201,9,9.05,8.94,9,38200
