<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Enterprise Bancorp Inc,EBTC,20130218,16.37,16.37,16.37,16.37,0
Echo Global Logistics,ECHO,20130218,18.39,18.39,18.39,18.39,0
US Ecology,ECOL,20130218,24.59,24.59,24.59,24.59,0
Encore Capital Group Inc,ECPG,20130218,32.17,32.17,32.17,32.17,0
Echo Therapeutics,ECTE,20130218,0.75,0.75,0.75,0.75,0
Ecotality,ECTY,20130218,0.69,0.69,0.69,0.69,0
Endocyte,ECYT,20130218,9.98,9.98,9.98,9.98,0
Edac Technologies Corp.,EDAC,20130218,13.76,13.76,13.76,13.76,0
Edap Tms S.A.,EDAP,20130218,3.08,3.08,3.08,3.08,0
Edgewater Technology,EDGW,20130218,3.99,3.99,3.99,3.99,0
Education Management Corp.,EDMC,20130218,4.03,4.03,4.03,4.03,0
Exceed Company Ltd,EDS,20130218,1.4,1.4,1.4,1.4,0
Educational Development Corp.,EDUC,20130218,3.88,3.88,3.88,3.88,0
Euronet Worldwide,EEFT,20130218,24.23,24.23,24.23,24.23,0
Ecology And Environment,EEI,20130218,12.75,12.75,12.75,12.75,0
Emrg Mkts Asia MSCI Ishares,EEMA,20130218,57.35,57.35,57.35,57.35,0
Emrg Mkts EMEA MSCI Ishares,EEME,20130218,55.77,55.77,55.77,55.77,0
Emrg Mkts Latin Amer MSCI Ishares,EEML,20130218,52.99,52.99,52.99,52.99,0
Electronics For Imaging,EFII,20130218,23.11,23.11,23.11,23.11,0
Enterprise Financial Services Corp.,EFSC,20130218,13.49,13.49,13.49,13.49,0
Efuture Information Technology Inc.,EFUT,20130218,3.71,3.71,3.71,3.71,0
Egain Comm Cp,EGAN,20130218,7.5,7.5,7.5,7.5,0
Eagle Bancorp,EGBN,20130218,22.7,22.7,22.7,22.7,0
8X8 Inc,EGHT,20130218,6.73,6.73,6.73,6.73,0
Eagle Bulk Shipping Inc.,EGLE,20130218,2.06,2.06,2.06,2.06,0
Nic Inc.,EGOV,20130218,17.04,17.04,17.04,17.04,0
Emrg Mkts Growth MSCI Ishares,EGRW,20130218,56.91,56.91,56.91,56.91,0
Entertainment Gaming Asia Inc.,EGT,20130218,1.98,1.98,1.98,1.98,0
Ehealth,EHTH,20130218,19.71,19.71,19.71,19.71,0
Eastern Insurance Holdings,EIHI,20130218,18.46,18.46,18.46,18.46,0
Endologix Inc,ELGX,20130218,15.98,15.98,15.98,15.98,0
Earthlink,ELNK,20130218,6.93,6.93,6.93,6.93,0
Echelon Corp.,ELON,20130218,2.48,2.48,2.48,2.48,0
Syneron Medical Ltd,ELOS,20130218,10.6,10.6,10.6,10.6,0
Electro Rent Corp.,ELRC,20130218,15.59,15.59,15.59,15.59,0
Electro-Sensors,ELSE,20130218,3.92,3.92,3.92,3.92,0
Eltek Ltd,ELTK,20130218,1.23,1.23,1.23,1.23,0
Emrg Mkts Corporate Bond ETF Wisdomtree,EMCB,20130218,79.99,79.99,79.99,79.99,0
Emclaire Financial Corp,EMCF,20130218,23.17,23.17,23.17,23.17,0
Emc Insurance Group,EMCI,20130218,26.09,26.09,26.09,26.09,0
Emrg Mkts Cons Disc MSCI Ishares,EMDI,20130218,53.2,53.2,53.2,53.2,0
Emrg Mkts Energy Sector Capped MSCI Ishares,EMEY,20130218,42.65,42.65,42.65,42.65,0
Emrg Mkts Financials Idx MSCI Ishares,EMFN,20130218,28.39,28.39,28.39,28.39,0
S&P Emrg Mkts Infrastructure Ishares,EMIF,20130218,36.45,36.45,36.45,36.45,0
Elbit Imaging Ltd,EMITF,20130218,2.33,2.33,2.33,2.33,0
Emcore Corp.,EMKR,20130218,6.23,6.23,6.23,6.23,0
Eastern Company,EML,20130218,16.08,16.08,16.08,16.08,0
Emmis Communications Corp.,EMMS,20130218,1.79,1.79,1.79,1.79,0
Emmis Communications Corp.,EMMSP,20130218,9.2,9.2,9.2,9.2,0
Emrg Mkts Materials Idx MSCI Ishares,EMMT,20130218,21.33,21.33,21.33,21.33,0
Endo Pharmaceuticals Holdings Inc.,ENDP,20130218,29.19,29.19,29.19,29.19,0
Englobal Corp.,ENG,20130218,0.6,0.6,0.6,0.6,0
Entremed,ENMD,20130218,2.45,2.45,2.45,2.45,0
Enernoc,ENOC,20130218,17.26,17.26,17.26,17.26,0
Enphase Energy Inc.,ENPH,20130218,5.03,5.03,5.03,5.03,0
The Ensign Group,ENSG,20130218,30.93,30.93,30.93,30.93,0
Global Eagle Entertainment Inc.,ENT,20130218,9.94,9.94,9.94,9.94,0
Entegris,ENTG,20130218,9.74,9.74,9.74,9.74,0
Entropic Communications,ENTR,20130218,4.71,4.71,4.71,4.71,0
Envivio Inc.,ENVI,20130218,1.66,1.66,1.66,1.66,0
Enzon Pharmaceuticals,ENZN,20130218,4.67,4.67,4.67,4.67,0
Eon Communications Corp.,EONC,20130218,0.93,0.93,0.93,0.93,0
E2Open Inc,EOPN,20130218,18.29,18.29,18.29,18.29,0
Ambassadors Group,EPAX,20130218,4.71,4.71,4.71,4.71,0
Bottomline Technologies,EPAY,20130218,26.6,26.6,26.6,26.6,0
Epoch Holding Corp.,EPHC,20130218,28,28,28,28,0
Epiq Systems,EPIQ,20130218,12.46,12.46,12.46,12.46,0
Epocrates,EPOC,20130218,11.73,11.73,11.73,11.73,0
Equinix,EQIX,20130218,224.53,224.53,224.53,224.53,0
Lm Ericsson Telephone Company,ERIC,20130218,12.54,12.54,12.54,12.54,0
Erie Indemnity Company,ERIE,20130218,72.39,72.39,72.39,72.39,0
Energy Recovery,ERII,20130218,4.05,4.05,4.05,4.05,0
Eagle Rock Energy Partners L.P.,EROC,20130218,9.23,9.23,9.23,9.23,0
Empire Res Inc,ERS,20130218,4.65,4.65,4.65,4.65,0
Esb Financial Corp.,ESBF,20130218,13.69,13.69,13.69,13.69,0
The Elmira Savings Bank Fsb,ESBK,20130218,23.5,23.5,23.5,23.5,0
Escalade Inc.,ESCA,20130218,5.91,5.91,5.91,5.91,0
Euroseas Ltd,ESEA,20130218,1.01,1.01,1.01,1.01,0
Enstar Group Limited,ESGR,20130218,127.05,127.05,127.05,127.05,0
Electro Scientific Industries,ESIO,20130218,10.9,10.9,10.9,10.9,0
Elbit Systems Ltd,ESLT,20130218,38.24,38.24,38.24,38.24,0
Escalon Medical,ESMC,20130218,1.02,1.02,1.02,1.02,0
Express Scripts,ESRX,20130218,55.57,55.57,55.57,55.57,0
Essa Bancorp,ESSA,20130218,11.45,11.45,11.45,11.45,0
Essex Rental Corp.,ESSX,20130218,3.9,3.9,3.9,3.9,0
Elecsys Corp.,ESYS,20130218,4.25,4.25,4.25,4.25,0
E*Trade Financial Corp.,ETFC,20130218,11.22,11.22,11.22,11.22,0
Enteromedics Inc.,ETRM,20130218,1.09,1.09,1.09,1.09,0
Europe Financials Index MSCI Ishares,EUFN,20130218,20.67,20.67,20.67,20.67,0
Edwards Group Limited,EVAC,20130218,7.11,7.11,7.11,7.11,0
Emrg Mkts Value MSCI Ishares,EVAL,20130218,50.67,50.67,50.67,50.67,0
Eastern Virginia Bankshares,EVBS,20130218,6.4,6.4,6.4,6.4,0
Ev Energy Partners L.P.,EVEP,20130218,54.17,54.17,54.17,54.17,0
Evolving Systems,EVOL,20130218,7.05,7.05,7.05,7.05,0
East West Bancorp,EWBC,20130218,24.45,24.45,24.45,24.45,0
Exa Corporation,EXA,20130218,9.93,9.93,9.93,9.93,0
Exactech,EXAC,20130218,18.72,18.72,18.72,18.72,0
Exar Corp.,EXAR,20130218,11.13,11.13,11.13,11.13,0
Exact Sciences Corp.,EXAS,20130218,11.22,11.22,11.22,11.22,0
Exelixis,EXEL,20130218,4.71,4.71,4.71,4.71,0
Exfo Inc,EXFO,20130218,5.77,5.77,5.77,5.77,0
Exterran Partners L.P.,EXLP,20130218,23.65,23.65,23.65,23.65,0
Exlservice Holdings,EXLS,20130218,29.99,29.99,29.99,29.99,0
Expeditors International Of Washington,EXPD,20130218,42.26,42.26,42.26,42.26,0
Expedia,EXPE,20130218,64.58,64.58,64.58,64.58,0
Exponent,EXPO,20130218,50.03,50.03,50.03,50.03,0
Extreme Networks,EXTR,20130218,3.57,3.57,3.57,3.57,0
Energy Xxi [Bermuda] Limited,EXXI,20130218,31.71,31.71,31.71,31.71,0
Ezchip Semiconductor Limited,EZCH,20130218,26.97,26.97,26.97,26.97,0
Ezcorp,EZPW,20130218,22.06,22.06,22.06,22.06,0
First Advantage Bancorp,FABK,20130218,12.6,12.6,12.6,12.6,0
Falconstor Software,FALC,20130218,2.61,2.61,2.61,2.61,0
Diamondback Energy Inc.,FANG,20130218,22.3,22.3,22.3,22.3,0
Farmer Brothers Company,FARM,20130218,13.48,13.48,13.48,13.48,0
Faro Technologies,FARO,20130218,36.52,36.52,36.52,36.52,0
Fastenal Company,FAST,20130218,52.76,52.76,52.76,52.76,0
Facebook Inc,FB,20130218,28.32,28.32,28.32,28.32,0
First Business Financial Services,FBIZ,20130218,24.19,24.19,24.19,24.19,0
Firstbank Corp.,FBMI,20130218,12.2,12.2,12.2,12.2,0
The First Bancshares,FBMS,20130218,10.9,10.9,10.9,10.9,0
First Bancorp,FBNC,20130218,13.16,13.16,13.16,13.16,0
First Connecticut Bancorp Inc.,FBNK,20130218,14.43,14.43,14.43,14.43,0
Fbr & Co,FBRC,20130218,4.34,4.34,4.34,4.34,0
Fauquier Bankshares,FBSS,20130218,12.07,12.07,12.07,12.07,0
First California Financial Group,FCAL,20130218,8.19,8.19,8.19,8.19,0
First Capital,FCAP,20130218,19.88,19.88,19.88,19.88,0
First Community Bancshares,FCBC,20130218,15.43,15.43,15.43,15.43,0
First Community Corp.,FCCO,20130218,9.21,9.21,9.21,9.21,0
1St Constitution Bancorp [Nj],FCCY,20130218,9.1,9.1,9.1,9.1,0
Fuelcell Energy,FCEL,20130218,1.08,1.08,1.08,1.08,0
Firstcity Financial Corp.,FCFC,20130218,9.82,9.82,9.82,9.82,0
First Cash Financial Services,FCFS,20130218,54.71,54.71,54.71,54.71,0
FTSE China [Hk Listed] Index Ishares,FCHI,20130218,49.89,49.89,49.89,49.89,0
First Clover Leaf Financial,FCLF,20130218,7.3,7.3,7.3,7.3,0
First Citizens Bancshares,FCNCA,20130218,178.92,178.92,178.92,178.92,0
1St Century Bancshares Inc,FCTY,20130218,5.02,5.02,5.02,5.02,0
First Capital Bancorp Inc. [Va],FCVA,20130218,3.05,3.05,3.05,3.05,0
First Citizens Banc,FCZA,20130218,6.77,6.77,6.77,6.77,0
First Defiance Financial,FDEF,20130218,21.82,21.82,21.82,21.82,0
Federal-Mogul Corp.,FDML,20130218,9.59,9.59,9.59,9.59,0
Fidus Investment Corporation,FDUS,20130218,18.12,18.12,18.12,18.12,0
Far East Financials Index MSCI Ishares,FEFN,20130218,28.57,28.57,28.57,28.57,0
Fei Company,FEIC,20130218,64.17,64.17,64.17,64.17,0
Frequency Electronics,FEIM,20130218,9.73,9.73,9.73,9.73,0
Franklin Electric Co.,FELE,20130218,65.89,65.89,65.89,65.89,0
Forbes Energy Svcs,FES,20130218,3.23,3.23,3.23,3.23,0
First Financial Bancorp.,FFBC,20130218,15.56,15.56,15.56,15.56,0
First Financial Bancorp.,FFBCW,20130218,5.25,5.25,5.25,5.25,0
First Federal Bancshares Of Arkansas,FFBH,20130218,9.93,9.93,9.93,9.93,0
First Financial Holdings,FFCH,20130218,16.4,16.4,16.4,16.4,0
Fedfirst Financial Corp.,FFCO,20130218,17.03,17.03,17.03,17.03,0
Frozen Food Express Industries,FFEX,20130218,1.5,1.5,1.5,1.5,0
Fuwei Films Co.,FFHL,20130218,1.52,1.52,1.52,1.52,0
Flushing Financial Corp.,FFIC,20130218,15.87,15.87,15.87,15.87,0
First Financial Bankshares,FFIN,20130218,42.97,42.97,42.97,42.97,0
F5 Networks,FFIV,20130218,101.72,101.72,101.72,101.72,0
Farmers Capital Bank Corp.,FFKT,20130218,16.82,16.82,16.82,16.82,0
First Financial Service Corp.,FFKY,20130218,3.32,3.32,3.32,3.32,0
Friendfinder Networks Inc.,FFN,20130218,0.71,0.71,0.71,0.71,0
First Federal Of Northern Michigan Bancorp,FFNM,20130218,4.75,4.75,4.75,4.75,0
First Financial Northwest,FFNW,20130218,8.05,8.05,8.05,8.05,0
Female Health Company,FHCO,20130218,7.01,7.01,7.01,7.01,0
First Interstate Bancsystem,FIBK,20130218,17.53,17.53,17.53,17.53,0
The Finish Line,FINL,20130218,18.51,18.51,18.51,18.51,0
Sourcefire,FIRE,20130218,42.59,42.59,42.59,42.59,0
Financial Institutions,FISI,20130218,20.22,20.22,20.22,20.22,0
Fiserv,FISV,20130218,80.87,80.87,80.87,80.87,0
Fifth Third Bancorp,FITB,20130218,16.05,16.05,16.05,16.05,0
Fifth Third Bancorp,FITBP,20130218,142.79,142.79,142.79,142.79,0
Five Below Inc.,FIVE,20130218,37.16,37.16,37.16,37.16,0
National Beverage,FIZZ,20130218,13.43,13.43,13.43,13.43,0
Fluidigm Corp.,FLDM,20130218,16.73,16.73,16.73,16.73,0
Flextronics International Ltd,FLEX,20130218,6.68,6.68,6.68,6.68,0
The First Of Long Island Corp.,FLIC,20130218,29.94,29.94,29.94,29.94,0
Flir Systems,FLIR,20130218,26.74,26.74,26.74,26.74,0
Full House Resorts,FLL,20130218,3.48,3.48,3.48,3.48,0
Flamel Technologies S.A.,FLML,20130218,3.87,3.87,3.87,3.87,0
Flow International Corp.,FLOW,20130218,3.94,3.94,3.94,3.94,0
1-800 Flowers.Com,FLWS,20130218,4.21,4.21,4.21,4.21,0
Flexsteel Industries,FLXS,20130218,22.98,22.98,22.98,22.98,0
First Midwest Bancorp,FMBI,20130218,12.72,12.72,12.72,12.72,0
Focus Media Holding Limited,FMCN,20130218,25.46,25.46,25.46,25.46,0
Firstmerit Corp.,FMER,20130218,15.43,15.43,15.43,15.43,0
First M & F Corp.,FMFC,20130218,13.73,13.73,13.73,13.73,0
Farmers Natl Banc Corp Oh,FMNB,20130218,6.52,6.52,6.52,6.52,0
Fnb United,FNBN,20130218,10.74,10.74,10.74,10.74,0
First Niagara Financial Group Inc.,FNFG,20130218,8.16,8.16,8.16,8.16,0
Financial Engines,FNGN,20130218,33.94,33.94,33.94,33.94,0
21St Century Holding Company,FNHC,20130218,5.9,5.9,5.9,5.9,0
First Bancorp Inc [Me],FNLC,20130218,17.2,17.2,17.2,17.2,0
Finisar Corp.,FNSR,20130218,16.56,16.56,16.56,16.56,0
Amicus Therapeutics,FOLD,20130218,2.89,2.89,2.89,2.89,0
Nasdaq Cea Smartphone First Trust,FONE,20130218,26.53,26.53,26.53,26.53,0
Fonar Corp.,FONR,20130218,5.19,5.19,5.19,5.19,0
Forward Industries,FORD,20130218,1.87,1.87,1.87,1.87,0
Formfactor,FORM,20130218,5.02,5.02,5.02,5.02,0
Forrester Research,FORR,20130218,26.93,26.93,26.93,26.93,0
Formula Systems Ltd,FORTY,20130218,18.7,18.7,18.7,18.7,0
Fossil,FOSL,20130218,104.86,104.86,104.86,104.86,0
Francesca's Holdings Corporatio,FRAN,20130218,27.63,27.63,27.63,27.63,0
Republic First Bancorp,FRBK,20130218,2.6,2.6,2.6,2.6,0
Fred's,FRED,20130218,13.34,13.34,13.34,13.34,0
Freeseas Inc.,FREE,20130218,1.94,1.94,1.94,1.94,0
Fiesta Restaurant Group Inc.,FRGI,20130218,20.46,20.46,20.46,20.46,0
First Merchants Corp.,FRME,20130218,15.12,15.12,15.12,15.12,0
Franklin Financial Corporation,FRNK,20130218,17.96,17.96,17.96,17.96,0
Fairpoint Communications,FRP,20130218,8.46,8.46,8.46,8.46,0
First South Bancorp Inc,FSBK,20130218,6.35,6.35,6.35,6.35,0
Fs Bancorp Inc.,FSBW,20130218,15.22,15.22,15.22,15.22,0
Fifth Street Finance Corp.,FSC,20130218,10.75,10.75,10.75,10.75,0
Fisher Communications,FSCI,20130218,37.25,37.25,37.25,37.25,0
First Savings Financial Group,FSFG,20130218,24.25,24.25,24.25,24.25,0
First Security Group,FSGI,20130218,2.99,2.99,2.99,2.99,0
First Solar,FSLR,20130218,34.09,34.09,34.09,34.09,0
Firstservice Corp.,FSRV,20130218,31.14,31.14,31.14,31.14,0
L.B. Foster Company,FSTR,20130218,44.32,44.32,44.32,44.32,0
Fuel Systems Solutions,FSYS,20130218,14.61,14.61,14.61,14.61,0
Fuel Tech,FTEK,20130218,4.62,4.62,4.62,4.62,0
Fortinet,FTNT,20130218,23.51,23.51,23.51,23.51,0
Frontier Communications Company,FTR,20130218,4.09,4.09,4.09,4.09,0
1St United Bancorp Inc. [Fl],FUBC,20130218,6.14,6.14,6.14,6.14,0
Full Circle Capital Corp.,FULL,20130218,7.92,7.92,7.92,7.92,0
Fulton Financial Corp.,FULT,20130218,11.1,11.1,11.1,11.1,0
First United Corp.,FUNC,20130218,7.95,7.95,7.95,7.95,0
Royce Focus Trust,FUND,20130218,7.31,7.31,7.31,7.31,0
Furiex Pharmaceuticals,FURX,20130218,35.19,35.19,35.19,35.19,0
Foster Wheeler Ag.,FWLT,20130218,25.94,25.94,25.94,25.94,0
Forward Air Corp.,FWRD,20130218,37.57,37.57,37.57,37.57,0
Fox Chase Bancorp,FXCB,20130218,17.16,17.16,17.16,17.16,0
FX Energy,FXEN,20130218,4.01,4.01,4.01,4.01,0
German American Bancorp,GABC,20130218,21.9,21.9,21.9,21.9,0
Le Gaga Holdings,GAGA,20130218,3.72,3.72,3.72,3.72,0
Global-Tech Advanced Innovations Inc.,GAI,20130218,9.45,9.45,9.45,9.45,0
Gaiam,GAIA,20130218,3.44,3.44,3.44,3.44,0
Gladstone Investment Corp.,GAIN,20130218,7.62,7.62,7.62,7.62,0
Gladstone Investment Corporatio,GAINP,20130218,26.9,26.9,26.9,26.9,0
Galena Biopharma,GALE,20130218,1.83,1.83,1.83,1.83,0
Galectin Therapeutics Inc,GALT,20130218,3.21,3.21,3.21,3.21,0
Galectin Therapeutics Inc.,GALTW,20130218,0.67,0.67,0.67,0.67,0
Shanda Games Limited,GAME,20130218,3.04,3.04,3.04,3.04,0
Stealthgas,GASS,20130218,9.25,9.25,9.25,9.25,0
Glacier Bancorp,GBCI,20130218,16.76,16.76,16.76,16.76,0
Golub Capital Bdc,GBDC,20130218,16.15,16.15,16.15,16.15,0
Global Indemnity Plc,GBLI,20130218,21.03,21.03,21.03,21.03,0
Guaranty Bancorp,GBNK,20130218,2.06,2.06,2.06,2.06,0
Greene County Bancorp,GCBC,20130218,21.95,21.95,21.95,21.95,0
Granite City Food And Brewery Ltd,GCFB,20130218,2.03,2.03,2.03,2.03,0
Globecomm Systems Inc.,GCOM,20130218,12.53,12.53,12.53,12.53,0
Sanofi-Aventis Cvr,GCVRZ,20130218,1.85,1.85,1.85,1.85,0
Gencor Industries Inc.,GENC,20130218,7.35,7.35,7.35,7.35,0
Genetic Technologies Ltd,GENE,20130218,2.59,2.59,2.59,2.59,0
Gentium Spa,GENT,20130218,12.12,12.12,12.12,12.12,0
Oyo Geospace Corp.,GEOS,20130218,103.35,103.35,103.35,103.35,0
Geron Corp.,GERN,20130218,1.52,1.52,1.52,1.52,0
Synageva Biopharma Corp.,GEVA,20130218,51.41,51.41,51.41,51.41,0
Gevo,GEVO,20130218,2.52,2.52,2.52,2.52,0
Guaranty Federal Bancshares,GFED,20130218,10.4,10.4,10.4,10.4,0
General Finance Corp.,GFN,20130218,5.15,5.15,5.15,5.15,0
General Finance Corporation,GFNCZ,20130218,0.46,0.46,0.46,0.46,0
Grupo Financiero Galicia S.A.,GGAL,20130218,5.86,5.86,5.86,5.86,0
Genomic Health,GHDX,20130218,28.77,28.77,28.77,28.77,0
Gulf Island Fabrication,GIFI,20130218,24.39,24.39,24.39,24.39,0
Giga-Tronics Inc.,GIGA,20130218,1.4,1.4,1.4,1.4,0
Gigamedia Limited,GIGM,20130218,1.09,1.09,1.09,1.09,0
G-III Apparel Group,GIII,20130218,36.42,36.42,36.42,36.42,0
Gilead Sciences,GILD,20130218,41.6,41.6,41.6,41.6,0
Gilat Satellite Networks Ltd,GILT,20130218,5.52,5.52,5.52,5.52,0
Given Imaging Ltd,GIVN,20130218,16.1,16.1,16.1,16.1,0
G&K Services,GK,20130218,41.24,41.24,41.24,41.24,0
Geeknet,GKNT,20130218,15.1,15.1,15.1,15.1,0
Gladstone Capital Corp.,GLAD,20130218,9.22,9.22,9.22,9.22,0
Gladstone Capital Corporation,GLADP,20130218,25.69,25.69,25.69,25.69,0
Globus Maritime Limited,GLBS,20130218,2.09,2.09,2.09,2.09,0
Glen Burnie Bancorp,GLBZ,20130218,11.75,11.75,11.75,11.75,0
Wisdomtree Global Corporate Bon,GLCB,20130218,75.03,75.03,75.03,75.03,0
Gleacher & Company,GLCH,20130218,0.8,0.8,0.8,0.8,0
Golden Enterprises,GLDC,20130218,3.52,3.52,3.52,3.52,0
Great Lakes Dredge & Dock Corp.,GLDD,20130218,9.89,9.89,9.89,9.89,0
Credit Suisse Ag,GLDI,20130218,19.36,19.36,19.36,19.36,0
Golar Lng Limited,GLNG,20130218,39.49,39.49,39.49,39.49,0
Global Power Equipment Group Inc,GLPW,20130218,15.17,15.17,15.17,15.17,0
Greenlight Capital Re,GLRE,20130218,24.78,24.78,24.78,24.78,0
Glu Mobile Inc.,GLUU,20130218,2.34,2.34,2.34,2.34,0
Gordmans Stores,GMAN,20130218,13.11,13.11,13.11,13.11,0
Green Mountain Coffee Roasters,GMCR,20130218,44.39,44.39,44.39,44.39,0
Geomet,GMETP,20130218,6.65,6.65,6.65,6.65,0
Golar Lng Partners Lp,GMLP,20130218,30.01,30.01,30.01,30.01,0
General Communication,GNCMA,20130218,8.26,8.26,8.26,8.26,0
GNMA Bond Ishares,GNMA,20130218,49.7,49.7,49.7,49.7,0
Genmark Diagnostics,GNMK,20130218,10.64,10.64,10.64,10.64,0
Complete Genomics,GNOM,20130218,3.12,3.12,3.12,3.12,0
Gentex Corp.,GNTX,20130218,19.44,19.44,19.44,19.44,0
Genvec,GNVC,20130218,1.95,1.95,1.95,1.95,0
Randgold Resources Limited,GOLD,20130218,85.89,85.89,85.89,85.89,0
Gladstone Commercial Corp.,GOOD,20130218,19.02,19.02,19.02,19.02,0
Gladstone Commercial Corporatio,GOODN,20130218,26.31,26.31,26.31,26.31,0
Gladstone Commercial Corp.,GOODO,20130218,25.24,25.24,25.24,25.24,0
Gladstone Commercial Corp.,GOODP,20130218,26.21,26.21,26.21,26.21,0
Google Inc.,GOOG,20130218,792.89,792.89,792.89,792.89,0
Gaming Partners International Corp.,GPIC,20130218,7.9,7.9,7.9,7.9,0
Gulfport Energy Corp.,GPOR,20130218,38.83,38.83,38.83,38.83,0
Guanwei Recycling,GPRC,20130218,1.5,1.5,1.5,1.5,0
Green Plains Renewable Energy,GPRE,20130218,9.67,9.67,9.67,9.67,0
Grifols S.A.,GRFS,20130218,27.53,27.53,27.53,27.53,0
Nasdaq Clean Edge Smart Grid First Trust,GRID,20130218,32.23,32.23,32.23,32.23,0
Griffin Land & Nurseries,GRIF,20130218,28.47,28.47,28.47,28.47,0
Garmin Ltd,GRMN,20130218,39.14,39.14,39.14,39.14,0
U.S. Global Investors,GROW,20130218,3.8,3.8,3.8,3.8,0
Groupon Inc,GRPN,20130218,5.95,5.95,5.95,5.95,0
Gravity Co.,GRVY,20130218,1.46,1.46,1.46,1.46,0
Great Southern Bancorp,GSBC,20130218,23.93,23.93,23.93,23.93,0
Gsi Group Inc,GSIG,20130218,9.53,9.53,9.53,9.53,0
Gsi Technology,GSIT,20130218,6.44,6.44,6.44,6.44,0
Compressco Partners L.P.,GSJK,20130218,19.75,19.75,19.75,19.75,0
Globe Specialty Metals Inc.,GSM,20130218,15.64,15.64,15.64,15.64,0
Global Sources Ltd,GSOL,20130218,7.8,7.8,7.8,7.8,0
Next Innovation Corp.,GSVC,20130218,8.7,8.7,8.7,8.7,0
Goodyear Tire & Rubber Company,GT,20130218,14.1,14.1,14.1,14.1,0
Gt Advanced Technologies Inc,GTAT,20130218,3.65,3.65,3.65,3.65,0
Good Times Restaurants Inc.,GTIM,20130218,2.97,2.97,2.97,2.97,0
Gentiva Health Services,GTIV,20130218,11.45,11.45,11.45,11.45,0
Chart Industries,GTLS,20130218,69.39,69.39,69.39,69.39,0
The Goodyear Tire & Rubber Co.,GTPPP,20130218,47.81,47.81,47.81,47.81,0
Georgetown Bancp Ma,GTWN,20130218,12.4,12.4,12.4,12.4,0
Gtx,GTXI,20130218,4.8,4.8,4.8,4.8,0
Guidance Software,GUID,20130218,9.87,9.87,9.87,9.87,0
Middle East Dividend Wisdomtree,GULF,20130218,16.14,16.14,16.14,16.14,0
Gulf Resources,GURE,20130218,1.08,1.08,1.08,1.08,0
Gyrodyne Company Of America,GYRO,20130218,74.25,74.25,74.25,74.25,0
Hawaiian Holdings,HA,20130218,5.84,5.84,5.84,5.84,0
Hanmi Financial Corp.,HAFC,20130218,17.27,17.27,17.27,17.27,0
The Hain Celestial Group,HAIN,20130218,59.66,59.66,59.66,59.66,0
Hallmark Financial Services,HALL,20130218,9.01,9.01,9.01,9.01,0
Halozyme Therapeutics,HALO,20130218,5.96,5.96,5.96,5.96,0
Hasbro,HAS,20130218,40.53,40.53,40.53,40.53,0
Hastings Entertainment,HAST,20130218,2.16,2.16,2.16,2.16,0
Hauppauge Digital,HAUP,20130218,0.7,0.7,0.7,0.7,0
Haynes International,HAYN,20130218,53.45,53.45,53.45,53.45,0
Huntington Bancshares Inc.,HBAN,20130218,7.1,7.1,7.1,7.1,0
Huntington Bancshares Inc.,HBANP,20130218,1284.99,1284.99,1284.99,1284.99,0
Home Bancorp,HBCP,20130218,18.46,18.46,18.46,18.46,0
Hancock Holding Company,HBHC,20130218,31.52,31.52,31.52,31.52,0
Harvard Bioscience,HBIO,20130218,5.43,5.43,5.43,5.43,0
Hamilton Bancorp Inc.,HBK,20130218,12.5,12.5,12.5,12.5,0
Howard Bancorp MD,HBMD,20130218,6.84,6.84,6.84,6.84,0
Horizon Bancorp [In],HBNC,20130218,20.4,20.4,20.4,20.4,0
Hampden Bancorp,HBNK,20130218,16.75,16.75,16.75,16.75,0
Heritage Financial Group,HBOS,20130218,13.98,13.98,13.98,13.98,0
Hudson City Bancorp,HCBK,20130218,8.7,8.7,8.7,8.7,0
Heritage-Crystal Clean,HCCI,20130218,15.24,15.24,15.24,15.24,0
Homeowners Choice Inc.,HCIIP,20130218,22.72,22.72,22.72,22.72,0
The Hackett Group,HCKT,20130218,4.8,4.8,4.8,4.8,0
Hawaiian Telcom Hold,HCOM,20130218,19.93,19.93,19.93,19.93,0
Healthcare Services Group,HCSG,20130218,24.01,24.01,24.01,24.01,0
Hardinge,HDNG,20130218,12.27,12.27,12.27,12.27,0
Hudson Technologies,HDSN,20130218,4.25,4.25,4.25,4.25,0
H&E Equipment Services,HEES,20130218,19.75,19.75,19.75,19.75,0
Helen Of Troy Limited,HELE,20130218,37.08,37.08,37.08,37.08,0
Heritage Oaks Bancorp,HEOP,20130218,5.75,5.75,5.75,5.75,0
Hercules Offshore,HERO,20130218,7.09,7.09,7.09,7.09,0
Hopfed Bancorp,HFBC,20130218,9.91,9.91,9.91,9.91,0
Home Federal Bancorp Inc. Of Louisiana,HFBL,20130218,17.97,17.97,17.97,17.97,0
Hf Financial,HFFC,20130218,13.08,13.08,13.08,13.08,0
Heritage Financial Corp.,HFWA,20130218,14.57,14.57,14.57,14.57,0
China Hgs Real Estate,HGSH,20130218,4.04,4.04,4.04,4.04,0
Hibbett Sports,HIBB,20130218,52.05,52.05,52.05,52.05,0
Hingham Institution For Savings,HIFS,20130218,71.12,71.12,71.12,71.12,0
Highway Holdings,HIHO,20130218,1.74,1.74,1.74,1.74,0
