<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Dsp Group,DSPG,20130204,6.75,6.98,6.62,6.82,62700
Daystar Technologies,DSTI,20130204,1.45,1.5,1.37,1.4,36300
Deswell Industries,DSWL,20130204,2.54,2.54,2.45,2.48,5100
Datalink Corp.,DTLK,20130204,8.73,8.73,8.5,8.5,65500
Dts,DTSI,20130204,19.11,19.39,18.87,19,82000
Directv,DTV,20130204,51.48,51.75,50.98,51.18,4161200
Dynavax Technologies Corp.,DVAX,20130204,3.09,3.13,2.99,3.01,3198700
Dynavox Inc.,DVOX,20130204,0.35,0.35,0.32,0.34,94400
Dreamworks Animation Skg,DWA,20130204,17.5,17.61,17.13,17.16,759100
Datawatch Corp.,DWCH,20130204,12.45,12.5,11.78,12.08,26200
Dawson Geophysical Company,DWSN,20130204,26.51,27.15,26.37,27,92200
Dexcom,DXCM,20130204,15.28,15.55,14.92,14.99,386400
Casual Male Retail Group,DXLG,20130204,4.47,4.57,4.39,4.5,104600
Dxp Enterprises,DXPE,20130204,57.58,57.9,56.68,57.2,169500
The Dixie Group,DXYN,20130204,4.3,4.31,4.13,4.25,20700
Dyax,DYAX,20130204,3.18,3.23,3.04,3.05,259000
Dynatronics Corp.,DYNT,20130204,3.75,3.75,3.62,3.65,2300
Dynasil Corporation Of America,DYSL,20130204,1.07,1.07,1.07,1.07,800
Electronic Arts Inc.,EA,20130204,16.02,16.19,15.94,16,3720200
Erickson Air-Crane Incorporated,EAC,20130204,11.9,12.1,11.9,11.94,45100
Ebay Inc.,EBAY,20130204,56.65,56.73,55.63,55.69,8660300
Ebix Inc,EBIX,20130204,16.45,16.46,15.74,15.9,632300
Eagle Bancorp Montana,EBMT,20130204,10.73,10.73,10.73,10.73,500
Renewable Energy Trade Board Corp.,EBOD,20130204,1.6,3.28,1.11,2.14,57200
Meridian Interstate Bancorp,EBSB,20130204,17.82,18.23,17.8,17.82,5400
Enterprise Bancorp Inc,EBTC,20130204,16.78,16.95,16.28,16.4,5800
Echo Global Logistics,ECHO,20130204,18.67,18.87,18.11,18.18,112500
US Ecology,ECOL,20130204,24.08,24.16,23.78,23.96,58800
Encore Capital Group Inc,ECPG,20130204,30.34,30.63,30.2,30.3,116800
Echo Therapeutics,ECTE,20130204,0.83,0.85,0.78,0.8,945400
Ecotality,ECTY,20130204,0.58,0.58,0.54,0.55,78300
Endocyte,ECYT,20130204,9.92,10.06,9.51,9.65,135800
Edac Technologies Corp.,EDAC,20130204,13.58,13.68,13.57,13.65,3500
Edap Tms S.A.,EDAP,20130204,3,3.46,3,3.38,865900
Edgewater Technology,EDGW,20130204,4.22,4.23,4.17,4.17,1200
Education Management Corp.,EDMC,20130204,4.02,4.3,3.75,3.79,262200
Exceed Company Ltd,EDS,20130204,1.42,1.48,1.42,1.48,400
Educational Development Corp.,EDUC,20130204,3.9,3.97,3.88,3.91,6800
Euronet Worldwide,EEFT,20130204,24.52,24.58,24.08,24.27,168100
Ecology And Environment,EEI,20130204,12.94,12.98,12.92,12.92,1300
Emrg Mkts Asia MSCI Ishares,EEMA,20130204,57.25,57.36,56.8,56.82,29800
Emrg Mkts EMEA MSCI Ishares,EEME,20130204,55.52,55.52,55.52,55.52,200
Emrg Mkts Latin Amer MSCI Ishares,EEML,20130204,54.01,54.01,53.65,53.65,1000
Electronics For Imaging,EFII,20130204,22.54,22.69,22.14,22.18,581100
Enterprise Financial Services Corp.,EFSC,20130204,13.51,13.73,13.28,13.38,28400
Efuture Information Technology Inc.,EFUT,20130204,3.8,3.8,3.79,3.79,1300
Egain Comm Cp,EGAN,20130204,7.3,7.55,7.28,7.52,33000
Eagle Bancorp,EGBN,20130204,22.54,22.57,22.18,22.35,65600
8X8 Inc,EGHT,20130204,7,7.05,6.9,7,733600
Eagle Bulk Shipping Inc.,EGLE,20130204,2.02,2.08,1.96,1.97,183100
Nic Inc.,EGOV,20130204,16.53,16.56,15.62,15.94,687000
Emrg Mkts Growth MSCI Ishares,EGRW,20130204,57,57.89,57,57.89,1900
Entertainment Gaming Asia Inc.,EGT,20130204,2.05,2.07,1.96,2.05,23000
Ehealth,EHTH,20130204,24.49,24.67,24.27,24.3,60000
Eastern Insurance Holdings,EIHI,20130204,18.91,18.99,18.35,18.65,23600
Endologix Inc,ELGX,20130204,15.56,15.69,15.38,15.59,296000
Earthlink,ELNK,20130204,6.8,6.88,6.78,6.84,878500
Echelon Corp.,ELON,20130204,2.49,2.49,2.31,2.31,148200
Eloqua Inc.,ELOQ,20130204,23.48,23.49,23.48,23.48,62800
Syneron Medical Ltd,ELOS,20130204,10.24,10.46,10.17,10.32,163000
Electro Rent Corp.,ELRC,20130204,15.95,16.09,15.36,15.39,30600
Electro-Sensors,ELSE,20130204,3.96,3.96,3.85,3.95,8200
Eltek Ltd,ELTK,20130204,1.2,1.2,1.15,1.15,27600
Emrg Mkts Corporate Bond ETF Wisdomtree,EMCB,20130204,80.4,80.46,80.1,80.1,10000
Emclaire Financial Corp,EMCF,20130204,22,22,22,22,2700
Emc Insurance Group,EMCI,20130204,25.13,26.11,25.13,25.82,21000
Emrg Mkts Cons Disc MSCI Ishares,EMDI,20130204,52.42,52.42,52.42,52.42,0
Emrg Mkts Energy Sector Capped MSCI Ishares,EMEY,20130204,43.35,43.35,43.35,43.35,100
Emrg Mkts Financials Idx MSCI Ishares,EMFN,20130204,28.26,28.26,28.26,28.26,400
S&P Emrg Mkts Infrastructure Ishares,EMIF,20130204,36.55,36.55,36.08,36.16,27200
Elbit Imaging Ltd,EMITF,20130204,1.6,1.67,1.6,1.6,6700
Emcore Corp.,EMKR,20130204,5.65,5.88,5.58,5.87,343400
Eastern Company,EML,20130204,16.33,16.33,16,16.06,4500
Emmis Communications Corp.,EMMS,20130204,1.86,1.89,1.82,1.88,26800
Emmis Communications Corp.,EMMSP,20130204,9.71,9.71,9.61,9.7,4100
Emrg Mkts Materials Idx MSCI Ishares,EMMT,20130204,21.47,21.58,21.45,21.55,1600
Endo Pharmaceuticals Holdings Inc.,ENDP,20130204,31.53,31.53,30.51,30.66,2349500
Englobal Corp.,ENG,20130204,0.68,0.69,0.64,0.65,28200
Entremed,ENMD,20130204,2.45,2.45,2.34,2.43,23800
Enernoc,ENOC,20130204,15.45,15.71,15.03,15.1,415000
Enphase Energy Inc.,ENPH,20130204,4.11,4.11,3.81,3.91,187300
The Ensign Group,ENSG,20130204,28.68,28.75,28.51,28.71,93900
Global Eagle Entertainment Inc.,ENT,20130204,9.5,9.75,8.11,8.93,618400
Entegris,ENTG,20130204,9.78,9.82,9.54,9.57,650500
Entropic Communications,ENTR,20130204,5.27,5.38,5.27,5.28,596600
Global Eagle Entertainment Inc. Wt,ENTWW,20130204,0.9,1,0.86,0.99,315400
Envivio Inc.,ENVI,20130204,1.65,1.65,1.55,1.57,181800
Enzon Pharmaceuticals,ENZN,20130204,4.96,5.01,4.9,4.92,194900
Eon Communications Corp.,EONC,20130204,0.89,0.89,0.89,0.89,200
E2Open Inc,EOPN,20130204,17.45,18.56,17.45,18.29,179200
Ambassadors Group,EPAX,20130204,4.99,4.99,4.91,4.99,8100
Bottomline Technologies,EPAY,20130204,29.1,29.38,28.87,28.9,406300
Epoch Holding Corp.,EPHC,20130204,27.95,27.96,27.92,27.93,54700
Epiq Systems,EPIQ,20130204,12.42,12.64,12.27,12.3,84400
Epocrates,EPOC,20130204,11.68,11.7,11.67,11.7,207300
Equinix,EQIX,20130204,216.69,218.83,213.02,214.74,507200
Lm Ericsson Telephone Company,ERIC,20130204,12.25,12.33,12.12,12.2,11296800
Erie Indemnity Company,ERIE,20130204,72.75,73.97,72.59,73.69,45700
Energy Recovery,ERII,20130204,3.79,3.79,3.65,3.65,74100
Eagle Rock Energy Partners L.P.,EROC,20130204,9.39,9.41,9.26,9.31,666000
Empire Res Inc,ERS,20130204,3.95,4.05,3.88,4,3900
Esb Financial Corp.,ESBF,20130204,13.61,13.8,13.52,13.56,6300
The Elmira Savings Bank Fsb,ESBK,20130204,23.44,23.44,23.44,23.44,0
Escalade Inc.,ESCA,20130204,5.54,5.55,5.53,5.53,3200
Euroseas Ltd,ESEA,20130204,1.01,1.03,1,1,44000
Enstar Group Limited,ESGR,20130204,123,125.68,121.46,124.07,13200
Electro Scientific Industries,ESIO,20130204,10.54,10.82,10.52,10.78,231800
Elbit Systems Ltd,ESLT,20130204,37.9,37.9,37.01,37.54,6500
Escalon Medical,ESMC,20130204,1.01,1.01,1.01,1.01,13000
Express Scripts,ESRX,20130204,54.49,54.93,53.99,54.11,3804700
Essa Bancorp,ESSA,20130204,11.09,11.14,10.85,10.88,6400
Essex Rental Corp.,ESSX,20130204,3.92,4.03,3.77,3.94,26400
Elecsys Corp.,ESYS,20130204,4.64,4.66,4.25,4.29,5900
E*Trade Financial Corp.,ETFC,20130204,10.75,10.88,10.62,10.8,5768900
Enteromedics Inc.,ETRM,20130204,2.9,3.08,2.88,2.92,783800
Europe Financials Index MSCI Ishares,EUFN,20130204,20.79,20.9,20.43,20.47,69900
Edwards Group Limited,EVAC,20130204,7.16,7.16,7.16,7.16,100
Emrg Mkts Value MSCI Ishares,EVAL,20130204,50.9,50.9,50.9,50.9,100
Eastern Virginia Bankshares,EVBS,20130204,6,6,5.87,6,3100
Ev Energy Partners L.P.,EVEP,20130204,59.4,59.86,58.01,58.52,1346700
Evolving Systems,EVOL,20130204,6.48,6.78,6.48,6.6,66200
East West Bancorp,EWBC,20130204,23.53,23.83,23.36,23.59,831800
Exa Corporation,EXA,20130204,9.91,9.93,9.75,9.75,59800
Exactech,EXAC,20130204,18.99,18.99,17.68,18.29,75000
Exar Corp.,EXAR,20130204,10.54,10.6,10.34,10.44,137100
Exact Sciences Corp.,EXAS,20130204,11.19,11.2,10.99,11.09,447400
Exelixis,EXEL,20130204,4.75,4.78,4.66,4.73,1615500
Exfo Inc,EXFO,20130204,5.76,5.85,5.72,5.8,10600
Exterran Partners L.P.,EXLP,20130204,23.72,23.98,23.6,23.82,111400
Exlservice Holdings,EXLS,20130204,29.68,29.84,29.55,29.72,112600
Expeditors International Of Washington,EXPD,20130204,42.8,43.17,42.7,42.78,2066500
Expedia,EXPE,20130204,66.49,66.49,64.82,65.16,4664100
Exponent,EXPO,20130204,47.91,48.29,47.17,47.79,72100
Extreme Networks,EXTR,20130204,3.54,3.59,3.5,3.5,423500
Energy Xxi [Bermuda] Limited,EXXI,20130204,31.47,31.95,31,31.5,2416400
Ezchip Semiconductor Limited,EZCH,20130204,30.78,30.89,30.42,30.62,223500
Ezcorp,EZPW,20130204,21.7,21.7,20.81,21.08,766700
First Advantage Bancorp,FABK,20130204,12.8,12.9,12.8,12.9,2000
Falconstor Software,FALC,20130204,2.59,2.65,2.57,2.57,23900
Diamondback Energy Inc.,FANG,20130204,22.65,22.71,21.84,22.54,80000
Farmer Brothers Company,FARM,20130204,13.5,13.67,13.42,13.59,34400
Faro Technologies,FARO,20130204,33.45,33.89,33.27,33.51,143000
Fastenal Company,FAST,20130204,50.54,50.6,49.51,49.63,1599500
Facebook Inc,FB,20130204,29.06,29.2,28.01,28.11,92362100
First Business Financial Services,FBIZ,20130204,24.55,24.65,24.01,24.19,26600
Firstbank Corp.,FBMI,20130204,11.18,11.83,11.18,11.6,1100
The First Bancshares,FBMS,20130204,10.49,10.85,10.49,10.61,16500
First Bancorp,FBNC,20130204,12.93,12.93,12.26,12.38,101900
First Connecticut Bancorp Inc.,FBNK,20130204,14.13,14.2,14.03,14.06,36200
Fbr & Co,FBRC,20130204,4.07,4.15,4,4.1,155100
Fauquier Bankshares,FBSS,20130204,12.22,12.3,12.14,12.17,8700
First California Financial Group,FCAL,20130204,8.08,8.08,8.01,8.02,20800
First Capital,FCAP,20130204,19.51,19.51,19.51,19.51,0
First Community Bancshares,FCBC,20130204,16.09,16.09,15.75,15.78,20000
First Community Corp.,FCCO,20130204,9.1,9.1,9.1,9.1,100
1St Constitution Bancorp [Nj],FCCY,20130204,8.9,9.1,8.69,9.05,8200
Fuelcell Energy,FCEL,20130204,1.07,1.11,1.06,1.08,667900
Firstcity Financial Corp.,FCFC,20130204,9.83,9.9,9.83,9.87,16300
First Cash Financial Services,FCFS,20130204,53.41,53.89,52.82,53.5,170300
FTSE China [Hk Listed] Index Ishares,FCHI,20130204,50.88,50.88,49.98,50.1,3500
First Clover Leaf Financial,FCLF,20130204,7.2,7.27,7.2,7.27,4200
First Citizens Bancshares,FCNCA,20130204,175.17,176.35,174.1,174.7,19800
1St Century Bancshares Inc,FCTY,20130204,5.03,5.1,5.02,5.02,4400
First Capital Bancorp Inc. [Va],FCVA,20130204,3.3,3.3,3.2,3.25,6200
First Citizens Banc,FCZA,20130204,6.25,6.48,6.25,6.44,3500
First Defiance Financial,FDEF,20130204,21.37,21.37,20.77,21.17,20900
Federal-Mogul Corp.,FDML,20130204,9.42,9.5,9.02,9.11,192900
Fidus Investment Corporation,FDUS,20130204,18.02,18.2,17.91,18.01,43800
Far East Financials Index MSCI Ishares,FEFN,20130204,28.2,28.2,28.16,28.16,1400
Fei Company,FEIC,20130204,61.19,61.35,59.76,60.23,253800
Frequency Electronics,FEIM,20130204,9.25,9.25,9,9.02,2500
Franklin Electric Co.,FELE,20130204,65.94,66.48,65.58,65.74,56200
Forbes Energy Svcs,FES,20130204,2.5,2.53,2.4,2.45,23100
First Financial Bancorp.,FFBC,20130204,15.55,15.61,15.28,15.31,162100
First Financial Bancorp.,FFBCW,20130204,5.5,5.5,5.5,5.5,0
First Federal Bancshares Of Arkansas,FFBH,20130204,9.75,9.75,9.6,9.7,4700
First Financial Holdings,FFCH,20130204,15.18,15.41,15.11,15.3,72000
Fedfirst Financial Corp.,FFCO,20130204,16.5,16.82,16.5,16.5,200
Frozen Food Express Industries,FFEX,20130204,1.11,1.15,1.1,1.14,25900
Fuwei Films Co.,FFHL,20130204,1.65,1.65,1.53,1.6,1500
Flushing Financial Corp.,FFIC,20130204,15.97,16.03,15.6,15.67,50400
First Financial Bankshares,FFIN,20130204,41.88,42.25,41.83,41.92,65800
F5 Networks,FFIV,20130204,104.66,107.82,104.65,105.7,1710000
Farmers Capital Bank Corp.,FFKT,20130204,15.8,16.16,15.8,16.05,32500
First Financial Service Corp.,FFKY,20130204,2.9,2.9,2.79,2.8,2700
Friendfinder Networks Inc.,FFN,20130204,0.74,0.76,0.73,0.73,13600
First Federal Of Northern Michigan Bancorp,FFNM,20130204,4.9,4.9,4.79,4.89,500
First Financial Northwest,FFNW,20130204,8.12,8.2,8.1,8.1,29300
Female Health Company,FHCO,20130204,7.6,7.7,7.57,7.66,143800
First Interstate Bancsystem,FIBK,20130204,17.52,17.95,17.4,17.45,82800
The Finish Line,FINL,20130204,18.5,18.63,18.17,18.29,884800
Sourcefire,FIRE,20130204,42.13,42.49,41.35,41.75,506500
Financial Institutions,FISI,20130204,20.6,20.83,20.18,20.36,22600
Fiserv,FISV,20130204,80.79,81.13,80.06,80.09,647600
Fifth Third Bancorp,FITB,20130204,16.3,16.34,16.16,16.2,11778100
Fifth Third Bancorp,FITBP,20130204,144.89,145.13,144.45,144.71,1700
Five Below Inc.,FIVE,20130204,36.71,36.95,36.26,36.51,339400
National Beverage,FIZZ,20130204,13.74,13.89,13.6,13.75,56600
Fluidigm Corp.,FLDM,20130204,16.51,16.82,16.51,16.63,178000
Flextronics International Ltd,FLEX,20130204,6.22,6.34,6.22,6.32,4355300
The First Of Long Island Corp.,FLIC,20130204,29.21,29.4,29.06,29.06,8300
Flir Systems,FLIR,20130204,23.59,23.74,23.24,23.31,1313400
Flamel Technologies S.A.,FLML,20130204,4,4,3.9,3.96,34300
Flow International Corp.,FLOW,20130204,3.88,3.9,3.75,3.75,148300
1-800 Flowers.Com,FLWS,20130204,4.01,4.03,3.8,3.83,187200
Flexsteel Industries,FLXS,20130204,24.55,24.55,24,24.02,11400
First Midwest Bancorp,FMBI,20130204,12.85,12.88,12.5,12.58,316700
Focus Media Holding Limited,FMCN,20130204,25.45,25.52,25.25,25.28,701300
Firstmerit Corp.,FMER,20130204,15.2,15.29,14.97,15.02,920600
First M & F Corp.,FMFC,20130204,8.14,8.25,7.81,8.24,13800
Farmers Natl Banc Corp Oh,FMNB,20130204,6.75,6.8,6.66,6.72,23500
Fnb United,FNBN,20130204,11.07,11.29,10.88,11.08,9800
First Niagara Financial Group Inc.,FNFG,20130204,7.97,7.99,7.86,7.87,4035900
Financial Engines,FNGN,20130204,33.31,34.01,33.25,33.73,265700
21St Century Holding Company,FNHC,20130204,5.61,6.01,5.61,6.01,900
First Bancorp Inc [Me],FNLC,20130204,16.84,16.99,16.64,16.64,13900
Finisar Corp.,FNSR,20130204,15.8,16.61,15.76,15.97,3283200
Amicus Therapeutics,FOLD,20130204,3.7,3.76,3.57,3.68,774000
Nasdaq Cea Smartphone First Trust,FONE,20130204,26.32,26.32,26.04,26.04,4800
Fonar Corp.,FONR,20130204,5.59,5.59,5.48,5.52,23400
Forward Industries,FORD,20130204,1.76,1.86,1.76,1.8,33000
Formfactor,FORM,20130204,5.08,5.25,5.08,5.11,272500
Forrester Research,FORR,20130204,27.96,28.04,27.74,27.76,86600
Formula Systems Ltd,FORTY,20130204,17.49,17.49,17.15,17.2,3600
Fossil,FOSL,20130204,103.5,105.56,101.74,101.87,1077100
Francesca's Holdings Corporatio,FRAN,20130204,28.62,29.08,27.66,27.76,818700
Republic First Bancorp,FRBK,20130204,2.53,2.75,2.5,2.6,37600
Fred's,FRED,20130204,13.14,13.26,13.01,13.09,202200
Freeseas Inc.,FREE,20130204,2.4,2.5,2.2,2.2,386200
Fiesta Restaurant Group Inc.,FRGI,20130204,18.15,18.18,17.9,17.91,25400
First Merchants Corp.,FRME,20130204,15.09,15.25,14.81,14.88,43600
Franklin Financial Corporation,FRNK,20130204,17.35,17.5,17.15,17.19,17100
Fairpoint Communications,FRP,20130204,9.11,9.15,8.91,8.96,110500
First South Bancorp Inc,FSBK,20130204,6.19,6.45,6.15,6.25,12700
Fs Bancorp Inc.,FSBW,20130204,14.78,14.94,14.44,14.6,5800
Fifth Street Finance Corp.,FSC,20130204,10.8,10.87,10.71,10.86,1468800
Fisher Communications,FSCI,20130204,35.6,35.82,35.22,35.46,14700
First Savings Financial Group,FSFG,20130204,19.5,22.6,19.5,21.95,4500
First Security Group,FSGI,20130204,3.2,3.2,2.7,2.92,2900
First Solar,FSLR,20130204,27.9,29.39,27.6,28.34,3656800
Firstservice Corp.,FSRV,20130204,29.66,29.99,29.35,29.36,103800
L.B. Foster Company,FSTR,20130204,43.6,43.97,42.46,42.7,27800
Fuel Systems Solutions,FSYS,20130204,14.26,14.32,13.65,13.7,345600
Fuel Tech,FTEK,20130204,4.35,4.64,4.35,4.55,95100
Fortinet,FTNT,20130204,23.54,23.58,22.86,22.89,2441200
Frontier Communications Company,FTR,20130204,4.45,4.52,4.4,4.47,12827200
1St United Bancorp Inc. [Fl],FUBC,20130204,6.43,6.46,6.37,6.41,79100
Full Circle Capital Corp.,FULL,20130204,7.7,7.79,7.69,7.75,76000
Fulton Financial Corp.,FULT,20130204,10.96,11.03,10.81,10.82,1147500
First United Corp.,FUNC,20130204,8.05,8.32,7.91,8.28,8800
Royce Focus Trust,FUND,20130204,7.09,7.12,7.07,7.08,52000
Furiex Pharmaceuticals,FURX,20130204,34.03,34.42,33.25,33.35,135600
Foster Wheeler Ag.,FWLT,20130204,26.15,26.37,25.96,26.09,547800
Forward Air Corp.,FWRD,20130204,37.28,37.64,36.89,37.14,50600
Fox Chase Bancorp,FXCB,20130204,17.33,17.33,16.69,16.82,13300
FX Energy,FXEN,20130204,4.05,4.09,4.03,4.03,132300
German American Bancorp,GABC,20130204,22.34,22.34,21.92,22.02,11100
Le Gaga Holdings,GAGA,20130204,3.68,3.85,3.68,3.7,4200
Global-Tech Advanced Innovations Inc.,GAI,20130204,8.37,8.76,8.28,8.68,18500
Gaiam,GAIA,20130204,3.33,3.37,3.33,3.36,19300
Gladstone Investment Corp.,GAIN,20130204,7.48,7.54,7.33,7.4,147800
Gladstone Investment Corporatio,GAINP,20130204,27.36,27.46,27.35,27.42,5600
Galena Biopharma,GALE,20130204,1.8,1.89,1.8,1.83,4461700
Galectin Therapeutics Inc,GALT,20130204,2.6,2.64,2.52,2.63,21000
Galectin Therapeutics Inc.,GALTU,20130204,5.3,5.3,5.3,5.3,0
Galectin Therapeutics Inc.,GALTW,20130204,0.52,0.52,0.52,0.52,0
Shanda Games Limited,GAME,20130204,3.07,3.09,2.98,2.98,358100
Stealthgas,GASS,20130204,8.5,8.76,8.47,8.58,230500
Glacier Bancorp,GBCI,20130204,15.6,15.8,15.5,15.69,392100
Golub Capital Bdc,GBDC,20130204,16.06,16.11,15.87,15.92,167800
Global Indemnity Plc,GBLI,20130204,21.76,21.76,21.14,21.18,9400
Guaranty Bancorp,GBNK,20130204,2.05,2.12,2.02,2.03,88100
Greene County Bancorp,GCBC,20130204,20.51,20.51,20.51,20.51,0
Granite City Food And Brewery Ltd,GCFB,20130204,2.06,2.06,2.06,2.06,500
Globecomm Systems Inc.,GCOM,20130204,12.18,12.26,12.03,12.05,81000
Sanofi-Aventis Cvr,GCVRZ,20130204,1.94,1.94,1.89,1.9,355400
Gencor Industries Inc.,GENC,20130204,7.32,7.44,7.32,7.33,3400
Genetic Technologies Ltd,GENE,20130204,2.39,2.8,2.38,2.46,29100
Gentium Spa,GENT,20130204,11.82,11.9,11.51,11.71,15500
Oyo Geospace Corp.,GEOS,20130204,92.39,93.87,90.6,92.91,142200
Geron Corp.,GERN,20130204,1.56,1.58,1.5,1.51,498700
Synageva Biopharma Corp.,GEVA,20130204,47.86,49.2,46.91,48.32,100700
Gevo,GEVO,20130204,2.51,2.54,2.39,2.45,1230400
Guaranty Federal Bancshares,GFED,20130204,9.5,9.71,9.5,9.71,900
General Finance Corp.,GFN,20130204,4.95,4.95,4.8,4.94,5300
General Finance Corporation,GFNCL,20130204,5.32,6.19,5.18,6.19,500
General Finance Corporation,GFNCZ,20130204,0.6,0.6,0.57,0.57,400
Grupo Financiero Galicia S.A.,GGAL,20130204,6.48,6.48,5.95,5.95,134300
Genomic Health,GHDX,20130204,28.31,28.32,27.83,27.93,155600
Gulf Island Fabrication,GIFI,20130204,23.68,23.69,22.52,22.69,29800
Giga-Tronics Inc.,GIGA,20130204,1.65,1.75,1.64,1.75,6700
Gigamedia Limited,GIGM,20130204,1.09,1.1,1.03,1.09,43800
G-III Apparel Group,GIII,20130204,35.47,35.9,34.86,34.97,104800
Gilead Sciences,GILD,20130204,40.71,40.9,39.51,39.59,12772100
Gilat Satellite Networks Ltd,GILT,20130204,5.23,5.39,5.19,5.28,61900
Given Imaging Ltd,GIVN,20130204,16.4,16.54,16.2,16.37,60100
G&K Services,GK,20130204,40.21,41,39.42,39.77,51700
Geeknet,GKNT,20130204,15.53,15.53,15.26,15.33,2900
Gladstone Capital Corp.,GLAD,20130204,9.13,9.13,8.9,9.04,98800
Gladstone Capital Corporation,GLADP,20130204,25.62,25.85,25.62,25.63,2900
Globus Maritime Limited,GLBS,20130204,2.11,2.11,2,2.01,7200
Glen Burnie Bancorp,GLBZ,20130204,11.57,11.88,11.5,11.88,1700
Wisdomtree Global Corporate Bon,GLCB,20130204,74.83,74.93,74.83,74.83,1700
Gleacher & Company,GLCH,20130204,0.85,0.92,0.82,0.89,256500
Golden Enterprises,GLDC,20130204,3.45,3.51,3.45,3.49,1700
Great Lakes Dredge & Dock Corp.,GLDD,20130204,9.36,9.36,9.11,9.15,303400
Credit Suisse Ag,GLDI,20130204,20.11,20.22,20.1,20.2,35700
Golar Lng Limited,GLNG,20130204,40.58,40.72,40.27,40.59,184500
Global Power Equipment Group Inc,GLPW,20130204,16.39,16.49,15.79,15.86,27100
Greenlight Capital Re,GLRE,20130204,24.15,24.15,23.85,23.86,193200
Glu Mobile Inc.,GLUU,20130204,2.42,2.42,2.18,2.22,2490000
Gordmans Stores,GMAN,20130204,12.19,12.29,12.03,12.11,103000
Green Mountain Coffee Roasters,GMCR,20130204,46.5,47.35,45.62,46.7,3734200
Geomet,GMETP,20130204,7.75,7.75,7.75,7.75,0
Golar Lng Partners Lp,GMLP,20130204,29.67,29.79,29.56,29.73,224300
General Communication,GNCMA,20130204,8.62,8.66,8.21,8.25,72800
GNMA Bond Ishares,GNMA,20130204,50.05,50.29,49.8,50.29,6000
Genmark Diagnostics,GNMK,20130204,10.97,11.3,10.71,10.86,91500
Complete Genomics,GNOM,20130204,3.11,3.14,3.11,3.13,94100
Gentex Corp.,GNTX,20130204,19.29,19.43,19.07,19.19,1048400
Genvec,GNVC,20130204,1.82,1.82,1.69,1.79,58600
Randgold Resources Limited,GOLD,20130204,99.43,100.78,98.18,98.39,910200
Gladstone Commercial Corp.,GOOD,20130204,18.73,18.84,18.66,18.77,26500
Gladstone Commercial Corporatio,GOODN,20130204,25.9,26.22,25.9,26.22,1500
Gladstone Commercial Corp.,GOODO,20130204,25.31,25.31,25.31,25.31,0
Gladstone Commercial Corp.,GOODP,20130204,25.46,25.75,25.46,25.75,600
Google Inc.,GOOG,20130204,767.69,770.47,758.27,759.02,3041200
Gaming Partners International Corp.,GPIC,20130204,7.98,8.25,7.93,7.95,31500
Gulfport Energy Corp.,GPOR,20130204,41,41.47,40.31,41.15,796500
Guanwei Recycling,GPRC,20130204,1.53,1.53,1.48,1.51,15700
Green Plains Renewable Energy,GPRE,20130204,8.02,8.14,7.95,8.1,177100
Grifols S.A.,GRFS,20130204,26.49,26.64,26.22,26.56,209000
Nasdaq Clean Edge Smart Grid First Trust,GRID,20130204,31.11,31.11,30.55,30.6,1400
Griffin Land & Nurseries,GRIF,20130204,30.2,30.37,29.5,29.52,2400
Garmin Ltd,GRMN,20130204,38.4,38.5,37.9,37.98,1210900
U.S. Global Investors,GROW,20130204,3.88,3.89,3.66,3.67,49500
Groupon Inc,GRPN,20130204,5.6,5.64,5.22,5.23,12299600
Gravity Co.,GRVY,20130204,1.35,1.35,1.28,1.3,17800
Great Southern Bancorp,GSBC,20130204,25.5,25.59,24.7,24.72,10100
Gsi Group Inc,GSIG,20130204,9.48,9.48,9.25,9.25,56900
Gsi Technology,GSIT,20130204,6.6,6.64,6.38,6.45,129900
Compressco Partners L.P.,GSJK,20130204,19.5,19.74,19.26,19.51,14200
Globe Specialty Metals Inc.,GSM,20130204,15.34,15.38,14.98,15.32,390100
Global Sources Ltd,GSOL,20130204,7.92,8.17,7.71,7.74,68600
Next Innovation Corp.,GSVC,20130204,8.55,8.67,8.47,8.47,99200
Goodyear Tire & Rubber Company,GT,20130204,13.69,13.76,13.37,13.43,3713400
Gt Advanced Technologies Inc,GTAT,20130204,3.08,3.21,3.05,3.05,1447200
Good Times Restaurants Inc.,GTIM,20130204,2.95,3.29,2.78,2.78,121700
Gentiva Health Services,GTIV,20130204,10.16,10.51,9.63,9.69,281900
Chart Industries,GTLS,20130204,66.46,67.07,66.01,66.73,160600
The Goodyear Tire & Rubber Co.,GTPPP,20130204,46.69,46.69,46.18,46.18,80100
Georgetown Bancp Ma,GTWN,20130204,12,12,12,12,300
Gtx,GTXI,20130204,4.99,5.09,4.9,4.92,87900
Guidance Software,GUID,20130204,12.25,12.36,11.72,11.79,151200
Middle East Dividend Wisdomtree,GULF,20130204,16,16.1,15.92,15.92,7000
Gulf Resources,GURE,20130204,1.15,1.19,1.13,1.13,111900
Gyrodyne Company Of America,GYRO,20130204,73.6,74.53,72.99,73.85,14700
Hawaiian Holdings,HA,20130204,5.58,5.63,5.31,5.43,1904200
Hanmi Financial Corp.,HAFC,20130204,16.33,16.5,16.29,16.4,141900
The Hain Celestial Group,HAIN,20130204,57.13,57.75,56.62,57.44,1210000
