<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Ebay Inc.,EBAY,20130225,55.41,55.65,53.6,53.61,7337000
Ebix Inc,EBIX,20130225,13.95,13.97,13.06,13.21,744700
Eagle Bancorp Montana,EBMT,20130225,10.39,10.39,10.34,10.34,3000
Meridian Interstate Bancorp,EBSB,20130225,18.31,18.39,17.41,17.55,7000
Enterprise Bancorp Inc,EBTC,20130225,17,17,16.51,16.51,13300
Echo Global Logistics,ECHO,20130225,19.02,19.02,18.19,18.46,162100
US Ecology,ECOL,20130225,25.53,25.65,24.5,24.55,40100
Encore Capital Group Inc,ECPG,20130225,31.98,32.21,31.28,31.34,132300
Echo Therapeutics,ECTE,20130225,0.7,0.74,0.7,0.71,195800
Ecotality,ECTY,20130225,0.8,0.89,0.79,0.83,598400
Endocyte,ECYT,20130225,9.7,9.91,9.11,9.13,227200
Edac Technologies Corp.,EDAC,20130225,14.6,14.71,14.45,14.65,18300
Edap Tms S.A.,EDAP,20130225,3.6,4.14,3.17,4.09,2044300
Edgewater Technology,EDGW,20130225,3.77,3.81,3.67,3.69,3800
Education Management Corp.,EDMC,20130225,3.97,3.99,3.69,3.69,101600
Exceed Company Ltd,EDS,20130225,1.47,1.51,1.41,1.42,17600
Educational Development Corp.,EDUC,20130225,3.9,3.93,3.89,3.92,15600
Euronet Worldwide,EEFT,20130225,23.84,23.91,23.16,23.24,246800
Ecology And Environment,EEI,20130225,12.75,12.88,12.74,12.75,7600
Emrg Mkts Asia MSCI Ishares,EEMA,20130225,57.48,57.48,55.97,55.97,1078200
Emrg Mkts EMEA MSCI Ishares,EEME,20130225,54.86,54.86,54.86,54.86,100
Emrg Mkts Latin Amer MSCI Ishares,EEML,20130225,51.74,51.77,50.98,51.31,10300
Electronics For Imaging,EFII,20130225,23.42,23.5,22.88,22.9,320200
Enterprise Financial Services Corp.,EFSC,20130225,14.09,14.15,13.68,13.73,47200
Egain Comm Cp,EGAN,20130225,7.31,7.39,7.09,7.22,27900
Eagle Bancorp,EGBN,20130225,22.18,22.7,21.89,21.91,57600
8X8 Inc,EGHT,20130225,6.4,6.4,6.15,6.16,786100
Eagle Bulk Shipping Inc.,EGLE,20130225,1.88,2.12,1.88,2.02,344500
Nic Inc.,EGOV,20130225,17.6,17.6,17.15,17.2,299900
Emrg Mkts Growth MSCI Ishares,EGRW,20130225,57.15,57.18,56.07,56.07,300
Entertainment Gaming Asia Inc.,EGT,20130225,1.95,2,1.9,2,12800
Ehealth,EHTH,20130225,16.9,16.9,16.29,16.32,173500
Eastern Insurance Holdings,EIHI,20130225,18.44,18.44,18.15,18.15,5100
Endologix Inc,ELGX,20130225,15.45,15.62,15.21,15.22,523900
Earthlink,ELNK,20130225,5.99,6.08,5.87,5.88,949800
Echelon Corp.,ELON,20130225,2.86,2.97,2.65,2.66,156500
Syneron Medical Ltd,ELOS,20130225,10.48,10.5,10.25,10.26,130100
Electro Rent Corp.,ELRC,20130225,15.94,15.94,15.27,15.31,29800
Electro-Sensors,ELSE,20130225,3.92,3.94,3.92,3.94,1600
Eltek Ltd,ELTK,20130225,1.19,1.21,1.16,1.16,19900
Emrg Mkts Corporate Bond ETF Wisdomtree,EMCB,20130225,79.6,79.76,79.6,79.67,6100
Emclaire Financial Corp,EMCF,20130225,23.78,23.78,23.78,23.78,100
Emc Insurance Group,EMCI,20130225,26.79,26.83,24.5,24.67,42600
Emrg Mkts Energy Sector Capped MSCI Ishares,EMEY,20130225,42.11,42.11,42.06,42.1,900
Emrg Mkts Financials Idx MSCI Ishares,EMFN,20130225,27.75,27.84,27.36,27.36,1400
S&P Emrg Mkts Infrastructure Ishares,EMIF,20130225,36.23,36.33,35.84,35.84,21000
Elbit Imaging Ltd,EMITF,20130225,2.85,2.85,2.35,2.36,41000
Emcore Corp.,EMKR,20130225,5.87,6.07,5.75,5.79,231700
Eastern Company,EML,20130225,16.55,16.75,16.32,16.32,4200
Emmis Communications Corp.,EMMS,20130225,1.68,1.71,1.58,1.6,86400
Emrg Mkts Materials Idx MSCI Ishares,EMMT,20130225,20.5,20.52,20.2,20.2,2300
Endo Pharmaceuticals Holdings Inc.,ENDP,20130225,28,30.58,27.88,30.26,11620700
Englobal Corp.,ENG,20130225,0.57,0.62,0.56,0.56,55400
Entremed,ENMD,20130225,2.75,3.73,2.75,3.47,497500
Enernoc,ENOC,20130225,16.85,17.39,16.42,16.53,431000
Enphase Energy Inc.,ENPH,20130225,5.36,5.36,4.82,4.84,330100
The Ensign Group,ENSG,20130225,32.78,33,31.77,31.87,177200
Global Eagle Entertainment Inc.,ENT,20130225,9.95,9.98,9.82,9.95,29600
Entegris,ENTG,20130225,9.67,9.71,9.39,9.42,798900
Entropic Communications,ENTR,20130225,4.45,4.51,4.32,4.33,991700
Envivio Inc.,ENVI,20130225,1.65,1.71,1.59,1.64,84500
Enzon Pharmaceuticals,ENZN,20130225,4.57,4.6,4.46,4.46,221700
Eon Communications Corp.,EONC,20130225,0.83,0.83,0.83,0.83,100
E2Open Inc,EOPN,20130225,19.17,19.99,18.8,19.41,306600
Ambassadors Group,EPAX,20130225,4.57,4.59,4.4,4.47,35900
Bottomline Technologies,EPAY,20130225,26.78,26.88,26.17,26.21,164300
Epoch Holding Corp.,EPHC,20130225,28,28,27.94,27.94,49800
Epiq Systems,EPIQ,20130225,12.57,12.67,12.47,12.47,96400
Epocrates,EPOC,20130225,11.73,11.74,11.72,11.73,227800
Equinix,EQIX,20130225,215.28,215.74,210.05,210.17,520700
Lm Ericsson Telephone Company,ERIC,20130225,12.47,12.48,12.06,12.09,3457600
Erie Indemnity Company,ERIE,20130225,74.15,74.64,71.65,71.98,30900
Energy Recovery,ERII,20130225,4.49,4.88,4.23,4.24,356700
Eagle Rock Energy Partners L.P.,EROC,20130225,9.2,9.25,8.97,8.98,304900
Empire Res Inc,ERS,20130225,4.98,5.03,4.9,5.03,33100
Esb Financial Corp.,ESBF,20130225,13.89,13.91,13.49,13.54,10500
The Elmira Savings Bank Fsb,ESBK,20130225,23.58,23.58,23.5,23.51,300
Escalade Inc.,ESCA,20130225,5.61,6.36,5.6,5.83,70800
Euroseas Ltd,ESEA,20130225,1.04,1.04,0.99,1,79900
Enstar Group Limited,ESGR,20130225,125.91,127.1,122.88,123.74,17500
Electro Scientific Industries,ESIO,20130225,11.45,11.55,11.2,11.31,161900
Elbit Systems Ltd,ESLT,20130225,38.4,38.4,37.99,37.99,3500
Escalon Medical,ESMC,20130225,1.02,1.02,1.01,1.01,1100
Express Scripts,ESRX,20130225,56,56.48,55.17,55.18,8593200
Essa Bancorp,ESSA,20130225,11.22,11.22,10.9,10.95,9000
Essex Rental Corp.,ESSX,20130225,4.24,4.3,4.1,4.2,43900
Elecsys Corp.,ESYS,20130225,4.34,4.35,4.25,4.25,3300
E*Trade Financial Corp.,ETFC,20130225,10.94,11.03,10.59,10.64,4261200
Enteromedics Inc.,ETRM,20130225,0.9,0.93,0.82,0.84,1108300
Europe Financials Index MSCI Ishares,EUFN,20130225,20.7,20.79,19.72,19.72,55700
Edwards Group Limited,EVAC,20130225,7.06,7.15,7.06,7.1,2700
Emrg Mkts Value MSCI Ishares,EVAL,20130225,51.76,51.76,50.06,50.06,6500
Eastern Virginia Bankshares,EVBS,20130225,6.55,6.62,6.55,6.62,3400
Ev Energy Partners L.P.,EVEP,20130225,54.83,55.35,54.56,55.11,396700
Evolving Systems,EVOL,20130225,6.73,6.98,6.73,6.98,16500
East West Bancorp,EWBC,20130225,24.83,24.91,24.13,24.14,813000
Exa Corporation,EXA,20130225,10.05,10.05,9.81,9.9,64300
Exactech,EXAC,20130225,18.5,18.88,18.41,18.55,25000
Exar Corp.,EXAR,20130225,11.56,11.58,11.15,11.19,122200
Exact Sciences Corp.,EXAS,20130225,10.87,10.93,10.5,10.5,420800
Exelixis,EXEL,20130225,4.42,4.57,4.35,4.48,2075900
Exfo Inc,EXFO,20130225,5.67,5.67,5.56,5.62,6400
Exterran Partners L.P.,EXLP,20130225,22.38,22.74,22.03,22.47,377800
Exlservice Holdings,EXLS,20130225,30.28,30.51,29.9,29.92,78700
Expeditors International Of Washington,EXPD,20130225,41.08,41.56,39.92,39.99,2763500
Expedia,EXPE,20130225,64.66,64.92,62.03,62.14,2079300
Exponent,EXPO,20130225,51.47,51.67,50.28,50.3,54500
Extreme Networks,EXTR,20130225,3.54,3.55,3.45,3.48,510500
Energy Xxi [Bermuda] Limited,EXXI,20130225,30.97,31.15,29.94,29.96,1455800
Ezchip Semiconductor Limited,EZCH,20130225,24.82,25.17,24.37,24.5,209800
Ezcorp,EZPW,20130225,21.82,21.84,20.98,21.01,261900
First Advantage Bancorp,FABK,20130225,12.65,12.65,12.65,12.65,100
Falconstor Software,FALC,20130225,2.58,2.64,2.48,2.52,54000
Diamondback Energy Inc.,FANG,20130225,21,21.08,19.57,19.74,167600
Farmer Brothers Company,FARM,20130225,13.75,13.78,13.04,13.06,48300
Faro Technologies,FARO,20130225,36.52,36.59,35.01,35.05,146000
Fastenal Company,FAST,20130225,51.88,52.09,50.88,50.9,1333200
Facebook Inc,FB,20130225,27.16,27.64,27.15,27.27,34651900
Firstbank Corp.,FBMI,20130225,12.78,12.97,12.78,12.81,4700
The First Bancshares,FBMS,20130225,11.26,11.26,11.13,11.14,1300
First Bancorp,FBNC,20130225,13.39,13.5,13.29,13.34,87400
First Connecticut Bancorp Inc.,FBNK,20130225,14.47,14.5,13.92,14.03,44500
Fbr & Co,FBRC,20130225,4.27,4.42,4.27,4.33,161200
Fauquier Bankshares,FBSS,20130225,12,12.05,11.97,11.99,6200
First California Financial Group,FCAL,20130225,8.1,8.15,7.93,7.93,67500
First Community Bancshares,FCBC,20130225,15.75,15.75,15.2,15.2,36700
Fuelcell Energy,FCEL,20130225,1.02,1.02,0.96,0.96,1408000
Firstcity Financial Corp.,FCFC,20130225,9.84,9.89,9.82,9.84,8400
First Cash Financial Services,FCFS,20130225,55.01,55.01,53.22,53.23,138000
FTSE China [Hk Listed] Index Ishares,FCHI,20130225,48.24,48.53,47.34,47.35,9900
First Clover Leaf Financial,FCLF,20130225,7,7.2,7,7.2,3100
First Citizens Bancshares,FCNCA,20130225,181.2,181.34,175.92,176.24,10100
1St Century Bancshares Inc,FCTY,20130225,5.12,5.32,5.08,5.08,7100
First Capital Bancorp Inc. [Va],FCVA,20130225,3.11,3.11,3.11,3.11,200
First Citizens Banc,FCZA,20130225,6.51,6.62,6.44,6.5,8900
First Defiance Financial,FDEF,20130225,22.25,23.3,22.25,22.42,45100
Federal-Mogul Corp.,FDML,20130225,9.21,9.29,8.9,8.92,124100
Fidus Investment Corporation,FDUS,20130225,18.3,18.39,17.4,17.41,140800
Far East Financials Index MSCI Ishares,FEFN,20130225,28.64,28.64,28.13,28.13,200
Fei Company,FEIC,20130225,64.1,64.1,62.15,62.19,224900
Frequency Electronics,FEIM,20130225,10.15,10.17,10.08,10.08,1700
Franklin Electric Co.,FELE,20130225,65.75,67,63.65,63.83,131000
Forbes Energy Svcs,FES,20130225,3.56,3.57,3.32,3.34,203500
First Financial Bancorp.,FFBC,20130225,15.82,15.82,15.28,15.3,179700
First Federal Bancshares Of Arkansas,FFBH,20130225,9.69,9.69,9.37,9.38,6200
First Financial Holdings,FFCH,20130225,19.46,19.8,19.25,19.33,229800
Fedfirst Financial Corp.,FFCO,20130225,16.36,16.36,16.36,16.36,100
Frozen Food Express Industries,FFEX,20130225,1.53,1.63,1.44,1.55,144700
Fuwei Films Co.,FFHL,20130225,1.53,1.55,1.42,1.51,1500
Flushing Financial Corp.,FFIC,20130225,16.27,16.27,15.89,15.9,81500
First Financial Bankshares,FFIN,20130225,44.5,44.53,43,43.21,80900
F5 Networks,FFIV,20130225,99.15,99.5,93.79,93.9,3770800
Farmers Capital Bank Corp.,FFKT,20130225,17.29,17.35,16.36,16.76,15000
First Financial Service Corp.,FFKY,20130225,3.21,3.32,3.21,3.3,3500
Friendfinder Networks Inc.,FFN,20130225,0.62,0.67,0.62,0.64,32100
First Federal Of Northern Michigan Bancorp,FFNM,20130225,4.59,4.75,4.31,4.53,6400
First Financial Northwest,FFNW,20130225,8.07,8.09,7.86,7.88,12700
Female Health Company,FHCO,20130225,7.08,7.17,6.99,7.01,84000
First Interstate Bancsystem,FIBK,20130225,18.22,18.38,17.5,17.58,114600
The Finish Line,FINL,20130225,18.38,18.38,17.88,17.89,751800
Sourcefire,FIRE,20130225,47.9,48.5,46.93,46.97,1985000
Financial Institutions,FISI,20130225,20.05,20.06,19.52,19.54,18400
Fiserv,FISV,20130225,80.26,81.18,79.51,79.59,778900
Fifth Third Bancorp,FITB,20130225,15.9,15.94,15.52,15.53,12965900
Fifth Third Bancorp,FITBP,20130225,143,143,141.75,141.75,400
Five Below Inc.,FIVE,20130225,38.11,39.5,37.81,38.88,934800
National Beverage,FIZZ,20130225,13.58,13.62,13.41,13.41,26200
Fluidigm Corp.,FLDM,20130225,16.82,17.1,16.76,16.96,260600
Flextronics International Ltd,FLEX,20130225,6.59,6.63,6.48,6.6,8130500
The First Of Long Island Corp.,FLIC,20130225,30.23,30.41,29.17,29.2,42900
Flir Systems,FLIR,20130225,26.54,26.55,25.95,25.96,955900
Full House Resorts,FLL,20130225,3.45,3.45,3.33,3.4,51300
Flamel Technologies S.A.,FLML,20130225,3.39,3.5,3.3,3.46,22300
Flow International Corp.,FLOW,20130225,3.88,3.9,3.73,3.73,169700
1-800 Flowers.Com,FLWS,20130225,4.35,4.36,4.2,4.2,97900
Flexsteel Industries,FLXS,20130225,23.42,23.42,22.99,22.99,6800
First Midwest Bancorp,FMBI,20130225,12.95,13,12.44,12.48,303200
Focus Media Holding Limited,FMCN,20130225,25.25,25.36,25,25.05,1223900
Firstmerit Corp.,FMER,20130225,15.2,15.23,14.89,14.89,1473400
First M & F Corp.,FMFC,20130225,13.72,13.72,13.3,13.59,17300
Farmers Natl Banc Corp Oh,FMNB,20130225,6.3,6.36,6.2,6.2,15100
Fnb United,FNBN,20130225,10.74,10.74,10.5,10.5,23000
First Niagara Financial Group Inc.,FNFG,20130225,8.05,8.09,7.83,7.83,2777800
Financial Engines,FNGN,20130225,32.78,33.25,31.97,31.99,454600
21St Century Holding Company,FNHC,20130225,5.56,5.84,5.43,5.43,20400
First Bancorp Inc [Me],FNLC,20130225,17.36,17.82,17.2,17.24,26300
Finisar Corp.,FNSR,20130225,15.25,15.4,14.69,14.72,2033600
Amicus Therapeutics,FOLD,20130225,2.76,2.78,2.65,2.65,579000
Nasdaq Cea Smartphone First Trust,FONE,20130225,26.12,26.17,25.49,25.49,5800
Fonar Corp.,FONR,20130225,5.5,5.6,5.31,5.32,66200
Forward Industries,FORD,20130225,2.05,2.17,2.05,2.1,64600
Formfactor,FORM,20130225,5.14,5.15,4.97,4.98,190000
Forrester Research,FORR,20130225,27.7,27.94,27.39,27.46,65800
Formula Systems Ltd,FORTY,20130225,18.3,18.3,18.18,18.2,1800
Fossil,FOSL,20130225,102.02,103.26,98.59,98.65,514700
Francesca's Holdings Corporatio,FRAN,20130225,25.01,25.89,24.54,24.81,867400
Republic First Bancorp,FRBK,20130225,2.56,2.63,2.55,2.62,65300
Fred's,FRED,20130225,13.68,13.68,13.17,13.21,148600
Freeseas Inc.,FREE,20130225,1.22,1.23,0.95,0.95,155700
Fiesta Restaurant Group Inc.,FRGI,20130225,21.04,23.65,20.9,21.27,510900
First Merchants Corp.,FRME,20130225,15.22,15.22,14.75,14.81,74900
Franklin Financial Corporation,FRNK,20130225,18.02,18.08,17.68,17.69,31300
Fairpoint Communications,FRP,20130225,8.57,8.63,8.21,8.25,41800
First South Bancorp Inc,FSBK,20130225,6.35,6.49,6.32,6.4,29300
Fs Bancorp Inc.,FSBW,20130225,14.7,14.7,14.26,14.5,12300
Fifth Street Finance Corp.,FSC,20130225,10.72,10.72,10.45,10.45,1050000
Fisher Communications,FSCI,20130225,37.65,37.89,37,37.02,9700
First Savings Financial Group,FSFG,20130225,22.88,23.7,22.48,22.48,6000
First Security Group,FSGI,20130225,2.9,2.9,2.61,2.61,600
First Solar,FSLR,20130225,34.15,34.79,32.7,32.74,4552200
Firstservice Corp.,FSRV,20130225,31.58,31.84,31.12,31.13,8500
L.B. Foster Company,FSTR,20130225,43.08,43.1,41.22,41.47,45100
Fuel Systems Solutions,FSYS,20130225,13.88,13.88,13.43,13.43,133800
Fuel Tech,FTEK,20130225,4.6,4.63,4.55,4.57,48500
Fortinet,FTNT,20130225,24.4,24.56,23.68,23.73,3407400
Frontier Communications Company,FTR,20130225,4.08,4.13,4.01,4.04,9592200
1St United Bancorp Inc. [Fl],FUBC,20130225,6.35,6.4,6.2,6.21,34100
Full Circle Capital Corp.,FULL,20130225,7.91,7.94,7.84,7.86,96100
Fulton Financial Corp.,FULT,20130225,11.25,11.28,10.99,10.99,1041400
First United Corp.,FUNC,20130225,8.2,8.25,8.2,8.25,200
Royce Focus Trust,FUND,20130225,7.1,7.1,7.02,7.03,47200
Furiex Pharmaceuticals,FURX,20130225,37.21,37.78,36.2,36.26,139600
Foster Wheeler Ag.,FWLT,20130225,24.93,24.93,23.77,23.81,869700
Forward Air Corp.,FWRD,20130225,37.79,38.36,37.01,37.04,144600
Fox Chase Bancorp,FXCB,20130225,17,17.02,16.65,16.71,21200
FX Energy,FXEN,20130225,4.07,4.08,3.82,3.85,259900
German American Bancorp,GABC,20130225,22.5,22.5,21.68,21.68,21400
Le Gaga Holdings,GAGA,20130225,3.6,3.6,3.52,3.52,20700
Global-Tech Advanced Innovations Inc.,GAI,20130225,8.29,8.31,7.94,8.31,17500
Gaiam,GAIA,20130225,3.57,3.74,3.5,3.6,18800
Gladstone Investment Corp.,GAIN,20130225,7.57,7.6,7.35,7.36,130400
Gladstone Investment Corporatio,GAINP,20130225,26.95,27,26.83,26.94,12300
Galena Biopharma,GALE,20130225,1.92,1.98,1.85,1.88,1302100
Galectin Therapeutics Inc,GALT,20130225,3.47,3.98,3.35,3.65,203500
Galectin Therapeutics Inc.,GALTU,20130225,7.12,8.5,7.12,8.2,2400
Galectin Therapeutics Inc.,GALTW,20130225,0.68,0.83,0.68,0.75,13900
Shanda Games Limited,GAME,20130225,3,3.02,2.99,3.01,697100
Stealthgas,GASS,20130225,10.26,10.5,10.05,10.09,196600
Glacier Bancorp,GBCI,20130225,17.1,17.14,16.65,16.66,301400
Golub Capital Bdc,GBDC,20130225,16.43,16.44,16.17,16.23,248100
Global Indemnity Plc,GBLI,20130225,21.4,21.4,21.01,21.01,13600
Guaranty Bancorp,GBNK,20130225,2.04,2.07,2.02,2.04,190500
Greene County Bancorp,GCBC,20130225,21.19,21.19,21,21.01,300
Granite City Food And Brewery Ltd,GCFB,20130225,1.96,2,1.93,1.95,5900
Globecomm Systems Inc.,GCOM,20130225,12.56,12.57,12.31,12.39,118700
Sanofi-Aventis Cvr,GCVRZ,20130225,1.83,1.85,1.8,1.82,248300
Gencor Industries Inc.,GENC,20130225,7.24,7.27,7.12,7.12,4100
Genetic Technologies Ltd,GENE,20130225,2.85,2.85,2.62,2.63,50600
Gentium Spa,GENT,20130225,9.51,9.6,8.75,8.88,26800
Oyo Geospace Corp.,GEOS,20130225,103.41,103.56,98,98.02,102900
Geron Corp.,GERN,20130225,1.45,1.48,1.39,1.39,618800
Synageva Biopharma Corp.,GEVA,20130225,49.47,49.97,47.92,48,180300
Gevo,GEVO,20130225,2.13,2.14,1.9,1.93,1738100
General Finance Corp.,GFN,20130225,4.86,5,4.85,5,6000
Grupo Financiero Galicia S.A.,GGAL,20130225,5.8,5.81,5.45,5.53,46900
Genomic Health,GHDX,20130225,28.11,28.9,28.11,28.51,222500
Gulf Island Fabrication,GIFI,20130225,25.27,25.38,23.94,24,26900
Giga-Tronics Inc.,GIGA,20130225,1.66,1.75,1.65,1.65,51200
Gigamedia Limited,GIGM,20130225,1.1,1.13,1.06,1.1,42700
G-III Apparel Group,GIII,20130225,36.52,36.75,36,36.01,197000
Gilead Sciences,GILD,20130225,42.8,43.35,42.06,42.09,9560800
Gilat Satellite Networks Ltd,GILT,20130225,5.58,5.72,5.56,5.58,128700
Given Imaging Ltd,GIVN,20130225,16,16,15.78,15.99,29100
G&K Services,GK,20130225,42.66,42.83,41.23,41.51,52200
Geeknet,GKNT,20130225,16.46,16.5,15.15,15.2,9800
Gladstone Capital Corp.,GLAD,20130225,9.13,9.18,8.95,8.95,124700
Gladstone Capital Corporation,GLADP,20130225,26.62,26.62,26.62,26.62,200
Globus Maritime Limited,GLBS,20130225,2.05,2.06,2.05,2.05,3200
Glen Burnie Bancorp,GLBZ,20130225,11.6,11.6,11.6,11.6,400
Wisdomtree Global Corporate Bon,GLCB,20130225,75.32,75.32,75.32,75.32,100
Gleacher & Company,GLCH,20130225,0.7,0.71,0.62,0.65,522700
Golden Enterprises,GLDC,20130225,3.42,3.42,3.35,3.39,2500
Great Lakes Dredge & Dock Corp.,GLDD,20130225,9.68,9.74,9.48,9.5,431200
Credit Suisse Ag,GLDI,20130225,19.14,19.27,19.1,19.25,25200
Golar Lng Limited,GLNG,20130225,38.32,38.59,37.83,37.89,963900
Global Power Equipment Group Inc,GLPW,20130225,19.04,19.04,16.6,16.72,460300
Greenlight Capital Re,GLRE,20130225,24.95,25,24.23,24.28,206400
Glu Mobile Inc.,GLUU,20130225,2.45,2.45,2.23,2.26,2451200
Gordmans Stores,GMAN,20130225,13.18,13.24,12.96,12.96,31100
Green Mountain Coffee Roasters,GMCR,20130225,45.56,45.97,44,44.01,2319700
Geomet,GMETP,20130225,6.71,6.76,6.49,6.49,4300
Golar Lng Partners Lp,GMLP,20130225,30.26,30.29,29.7,29.72,148500
General Communication,GNCMA,20130225,8.67,8.73,8.29,8.34,63500
GNMA Bond Ishares,GNMA,20130225,49.82,49.86,49.72,49.73,8200
Genmark Diagnostics,GNMK,20130225,10.54,10.83,10.4,10.44,42300
Complete Genomics,GNOM,20130225,3.11,3.12,3.11,3.11,17300
Gentex Corp.,GNTX,20130225,19.35,19.57,18.9,18.9,878400
Genvec,GNVC,20130225,1.73,1.75,1.61,1.63,30500
Randgold Resources Limited,GOLD,20130225,82.43,82.97,81.54,82.64,653600
Gladstone Commercial Corp.,GOOD,20130225,19.22,19.22,18.71,18.72,45400
Gladstone Commercial Corporatio,GOODN,20130225,26,26,25.95,25.95,1900
Gladstone Commercial Corp.,GOODO,20130225,25.28,25.66,25.28,25.66,300
Gladstone Commercial Corp.,GOODP,20130225,25.62,25.62,25.5,25.5,200
Google Inc.,GOOG,20130225,802.3,808.41,790.49,790.77,2307000
Gaming Partners International Corp.,GPIC,20130225,7.87,7.9,7.87,7.9,2100
Gulfport Energy Corp.,GPOR,20130225,36.94,37.92,35.74,35.8,2656500
Guanwei Recycling,GPRC,20130225,1.46,1.5,1.45,1.45,6500
Green Plains Renewable Energy,GPRE,20130225,9.97,9.99,9.57,9.59,280800
Grifols S.A.,GRFS,20130225,28.8,28.8,28.19,28.2,191600
Nasdaq Clean Edge Smart Grid First Trust,GRID,20130225,32.55,32.74,31.78,31.78,2300
Griffin Land & Nurseries,GRIF,20130225,29,29,28.33,28.33,2400
Garmin Ltd,GRMN,20130225,35.12,35.19,34.18,34.2,1524100
U.S. Global Investors,GROW,20130225,3.67,3.86,3.66,3.78,50800
Groupon Inc,GRPN,20130225,5.76,5.87,5.57,5.59,9536500
Gravity Co.,GRVY,20130225,1.47,1.47,1.42,1.42,35800
Great Southern Bancorp,GSBC,20130225,23.94,24,23.37,23.55,33100
Gsi Group Inc,GSIG,20130225,10,10,9.65,9.65,104500
Gsi Technology,GSIT,20130225,6.42,6.42,6.31,6.39,142900
Compressco Partners L.P.,GSJK,20130225,19.15,19.15,18.85,19.01,7600
Globe Specialty Metals Inc.,GSM,20130225,14.95,14.95,14.62,14.62,422800
Global Sources Ltd,GSOL,20130225,7.86,7.88,7.46,7.46,23200
Next Innovation Corp.,GSVC,20130225,8.42,8.52,8.28,8.29,97200
Goodyear Tire & Rubber Company,GT,20130225,13.61,13.68,12.95,13,4849300
Gt Advanced Technologies Inc,GTAT,20130225,3.17,3.24,3.08,3.13,4368800
Good Times Restaurants Inc.,GTIM,20130225,2.83,2.87,2.77,2.77,2800
Gentiva Health Services,GTIV,20130225,11.05,11.25,10.43,10.46,245100
Chart Industries,GTLS,20130225,68.69,68.69,65.55,65.61,219100
The Goodyear Tire & Rubber Co.,GTPPP,20130225,46.5,46.56,45.23,45.23,10900
Gtx,GTXI,20130225,4.58,4.6,4.2,4.22,208900
Guidance Software,GUID,20130225,10.01,10.02,9.86,9.89,81700
Middle East Dividend Wisdomtree,GULF,20130225,16.5,16.55,16.29,16.3,98900
Gulf Resources,GURE,20130225,1.06,1.09,1.03,1.04,27000
Gyrodyne Company Of America,GYRO,20130225,75,75,74.25,74.38,5600
Hawaiian Holdings,HA,20130225,5.87,5.89,5.66,5.67,975100
Hanmi Financial Corp.,HAFC,20130225,17.05,17.1,16.53,16.6,212000
The Hain Celestial Group,HAIN,20130225,55,55.09,52.6,53.03,2549900
Hallmark Financial Services,HALL,20130225,9.13,9.15,8.9,8.91,28800
Halozyme Therapeutics,HALO,20130225,5.92,6.07,5.68,5.72,1032800
Hasbro,HAS,20130225,41.33,41.49,40.09,40.11,2403800
Hastings Entertainment,HAST,20130225,2.08,2.2,1.24,2.11,23200
Hauppauge Digital,HAUP,20130225,0.91,0.92,0.87,0.88,41900
Haynes International,HAYN,20130225,52.99,52.99,50.24,50.35,46800
Huntington Bancshares Inc.,HBAN,20130225,7.04,7.07,6.8,6.8,9527700
Huntington Bancshares Inc.,HBANP,20130225,1265,1289.39,1265,1284.84,300
Home Bancorp,HBCP,20130225,18.55,18.55,18.28,18.34,9700
Hancock Holding Company,HBHC,20130225,31.04,31.09,30.03,30.03,333100
Harvard Bioscience,HBIO,20130225,5.86,5.86,5.67,5.68,162900
Hamilton Bancorp Inc.,HBK,20130225,12.6,12.6,12.56,12.56,3500
Howard Bancorp MD,HBMD,20130225,6.79,6.79,6.79,6.79,100
Horizon Bancorp [In],HBNC,20130225,20.45,20.45,19.97,19.97,9300
Hampden Bancorp,HBNK,20130225,16.51,16.51,16,16.1,6200
Heritage Financial Group,HBOS,20130225,14.05,14.05,13.6,13.7,10700
Hudson City Bancorp,HCBK,20130225,8.75,8.76,8.41,8.41,6310000
Heritage-Crystal Clean,HCCI,20130225,15.12,15.21,14.86,14.92,33800
The Hackett Group,HCKT,20130225,4.65,4.85,4.59,4.63,90400
Hawaiian Telcom Hold,HCOM,20130225,19.98,19.98,19.74,19.74,20300
Healthcare Services Group,HCSG,20130225,23.97,23.98,23.28,23.38,291700
Hardinge,HDNG,20130225,13.01,13.3,12.71,12.78,48000
Hudson Technologies,HDSN,20130225,4.2,4.39,4.08,4.11,238800
H&E Equipment Services,HEES,20130225,19.62,19.63,18.9,18.94,248900
Helen Of Troy Limited,HELE,20130225,37.23,37.25,35.76,35.79,92800
Heritage Oaks Bancorp,HEOP,20130225,5.75,5.75,5.43,5.45,35700
Hercules Offshore,HERO,20130225,7,7.03,6.54,6.54,3229600
Hopfed Bancorp,HFBC,20130225,10.1,10.15,10.1,10.12,2600
Home Federal Bancorp Inc. Of Louisiana,HFBL,20130225,18.5,18.5,17.63,17.7,2000
Hf Financial,HFFC,20130225,13.38,13.45,13.34,13.4,7900
Heritage Financial Corp.,HFWA,20130225,14.43,14.43,14.05,14.05,14900
China Hgs Real Estate,HGSH,20130225,4.05,4.49,4.03,4.06,16100
Hibbett Sports,HIBB,20130225,52.37,52.49,51.15,51.2,215200
Hingham Institution For Savings,HIFS,20130225,71,71,68.35,68.35,1200
Highway Holdings,HIHO,20130225,1.7,1.7,1.66,1.69,500
