<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Dynavax Technologies Corp.,DVAX,20130220,2.99,3,2.71,2.77,8074500
Dynavox Inc.,DVOX,20130220,0.35,0.43,0.32,0.42,498300
Dreamworks Animation Skg,DWA,20130220,17.58,17.69,17.43,17.49,819100
Datawatch Corp.,DWCH,20130220,11.45,11.58,11.25,11.55,9300
Dawson Geophysical Company,DWSN,20130220,32.76,32.76,31.03,31.2,81200
Dexcom,DXCM,20130220,14.67,14.72,14.34,14.39,378800
Casual Male Retail Group,DXLG,20130220,4.77,4.79,4.7,4.72,392500
Dxp Enterprises,DXPE,20130220,60.58,60.58,58.25,58.45,68900
The Dixie Group,DXYN,20130220,4.19,4.59,4.09,4.37,21500
Dyax,DYAX,20130220,3.42,3.47,3.28,3.29,588600
Dynatronics Corp.,DYNT,20130220,2.7,2.73,2.66,2.68,5900
Dynasil Corporation Of America,DYSL,20130220,1,1,0.92,0.95,10700
Electronic Arts Inc.,EA,20130220,17.51,17.75,17.45,17.48,5319800
Erickson Air-Crane Incorporated,EAC,20130220,13.7,13.7,12.06,12.1,132100
Ebay Inc.,EBAY,20130220,56.9,57.1,55.48,55.53,7396400
Ebix Inc,EBIX,20130220,19.71,19.71,19.04,19.07,456800
Eagle Bancorp Montana,EBMT,20130220,10.55,10.55,10.54,10.54,1400
Meridian Interstate Bancorp,EBSB,20130220,18.18,18.2,18,18.04,10200
Enterprise Bancorp Inc,EBTC,20130220,16.41,16.63,16.25,16.25,12100
Echo Global Logistics,ECHO,20130220,19.39,20.5,19.38,19.44,297800
US Ecology,ECOL,20130220,24.7,24.86,24.43,24.51,167100
Encore Capital Group Inc,ECPG,20130220,32.4,32.61,32.18,32.23,231000
Echo Therapeutics,ECTE,20130220,0.75,0.76,0.7,0.7,351300
Ecotality,ECTY,20130220,0.62,0.68,0.62,0.65,65900
Endocyte,ECYT,20130220,9.85,9.86,9.65,9.81,136600
Edac Technologies Corp.,EDAC,20130220,14.24,14.43,14.07,14.22,28400
Edap Tms S.A.,EDAP,20130220,2.92,3.07,2.81,2.98,217900
Edgewater Technology,EDGW,20130220,3.9,4,3.9,3.94,9300
Education Management Corp.,EDMC,20130220,3.96,4.03,3.82,3.86,103100
Exceed Company Ltd,EDS,20130220,1.45,1.46,1.4,1.42,7100
Educational Development Corp.,EDUC,20130220,3.84,3.9,3.84,3.9,2200
Euronet Worldwide,EEFT,20130220,24.79,24.9,24.41,24.44,464100
Ecology And Environment,EEI,20130220,13.04,13.09,13.04,13.09,700
Emrg Mkts Asia MSCI Ishares,EEMA,20130220,57.94,57.94,57.1,57.11,752200
Emrg Mkts EMEA MSCI Ishares,EEME,20130220,55.02,55.02,55,55,300
Emrg Mkts Latin Amer MSCI Ishares,EEML,20130220,52.5,52.5,51.65,52.11,800
Electronics For Imaging,EFII,20130220,23.24,23.33,22.81,22.82,263700
Enterprise Financial Services Corp.,EFSC,20130220,13.72,13.96,13.63,13.63,34100
Efuture Information Technology Inc.,EFUT,20130220,3.6,3.6,3.51,3.51,2100
Egain Comm Cp,EGAN,20130220,7.46,7.6,7.18,7.19,68800
Eagle Bancorp,EGBN,20130220,22.64,22.84,22.46,22.5,73100
8X8 Inc,EGHT,20130220,6.85,6.85,6.65,6.66,699300
Eagle Bulk Shipping Inc.,EGLE,20130220,2,2.1,1.89,1.95,249100
Nic Inc.,EGOV,20130220,17,17.1,16.86,16.95,230800
Emrg Mkts Growth MSCI Ishares,EGRW,20130220,57.38,57.38,56.96,56.97,1700
Entertainment Gaming Asia Inc.,EGT,20130220,1.98,1.99,1.93,1.93,2400
Ehealth,EHTH,20130220,16.35,17.09,16.3,16.51,846200
Eastern Insurance Holdings,EIHI,20130220,18.29,18.29,18.14,18.14,7100
Endologix Inc,ELGX,20130220,15.95,16.06,15.72,15.75,189600
Earthlink,ELNK,20130220,6.19,6.33,6,6.08,2019900
Echelon Corp.,ELON,20130220,2.66,2.82,2.59,2.59,196400
Syneron Medical Ltd,ELOS,20130220,10.71,10.75,10.5,10.52,100600
Electro Rent Corp.,ELRC,20130220,15.43,15.48,15,15.01,59700
Electro-Sensors,ELSE,20130220,3.9,3.9,3.9,3.9,0
Eltek Ltd,ELTK,20130220,1.17,1.24,1.17,1.21,7400
Emrg Mkts Corporate Bond ETF Wisdomtree,EMCB,20130220,79.84,79.84,79.67,79.7,8700
Emclaire Financial Corp,EMCF,20130220,22.65,23.79,22.65,23.79,400
Emc Insurance Group,EMCI,20130220,27.06,27.23,26.85,26.87,9200
Emrg Mkts Cons Disc MSCI Ishares,EMDI,20130220,53.2,53.2,53.2,53.2,0
Emrg Mkts Energy Sector Capped MSCI Ishares,EMEY,20130220,42.65,42.65,42.65,42.65,0
Emrg Mkts Financials Idx MSCI Ishares,EMFN,20130220,28.31,28.31,27.9,27.9,15900
S&P Emrg Mkts Infrastructure Ishares,EMIF,20130220,36.62,36.62,36.33,36.36,7600
Elbit Imaging Ltd,EMITF,20130220,3.8,3.8,3.4,3.5,73300
Emcore Corp.,EMKR,20130220,6.18,6.24,5.9,5.91,236700
Eastern Company,EML,20130220,16.33,16.41,16.15,16.25,10900
Emmis Communications Corp.,EMMS,20130220,1.73,1.73,1.6,1.7,101600
Emmis Communications Corp.,EMMSP,20130220,9.2,9.2,9.2,9.2,0
Emrg Mkts Materials Idx MSCI Ishares,EMMT,20130220,21.12,21.12,20.83,20.84,1000
Endo Pharmaceuticals Holdings Inc.,ENDP,20130220,28.94,29.1,28.39,28.44,985900
Englobal Corp.,ENG,20130220,0.6,0.62,0.58,0.6,55900
Entremed,ENMD,20130220,2.5,2.69,2.47,2.56,68100
Enernoc,ENOC,20130220,17.11,17.37,16.6,16.7,640600
Enphase Energy Inc.,ENPH,20130220,5.16,5.38,4.92,4.99,206800
The Ensign Group,ENSG,20130220,31.89,32.17,31.81,31.9,135000
Global Eagle Entertainment Inc.,ENT,20130220,9.95,9.95,9.84,9.95,24800
Entegris,ENTG,20130220,9.93,9.94,9.71,9.73,991100
Entropic Communications,ENTR,20130220,4.66,4.73,4.51,4.53,507500
Envivio Inc.,ENVI,20130220,1.72,1.84,1.72,1.72,104500
Enzon Pharmaceuticals,ENZN,20130220,4.69,4.72,4.56,4.56,247900
Eon Communications Corp.,EONC,20130220,0.83,0.86,0.83,0.86,2500
E2Open Inc,EOPN,20130220,18.4,18.6,17.92,18.24,127100
Ambassadors Group,EPAX,20130220,4.91,4.91,4.52,4.52,22900
Bottomline Technologies,EPAY,20130220,26.78,27.43,26.65,27.05,377500
Epoch Holding Corp.,EPHC,20130220,27.95,28.01,27.94,27.97,100000
Epiq Systems,EPIQ,20130220,12.65,12.74,12.51,12.53,75400
Epocrates,EPOC,20130220,11.72,11.74,11.72,11.72,189900
Equinix,EQIX,20130220,221.63,221.63,215.54,215.62,888400
Lm Ericsson Telephone Company,ERIC,20130220,12.67,12.7,12.42,12.42,2833200
Erie Indemnity Company,ERIE,20130220,72.83,72.92,72.31,72.39,71600
Energy Recovery,ERII,20130220,4.18,4.3,4.13,4.13,158300
Eagle Rock Energy Partners L.P.,EROC,20130220,9.35,9.35,9.18,9.18,238400
Empire Res Inc,ERS,20130220,5.05,5.05,4.89,5.04,18800
Esb Financial Corp.,ESBF,20130220,13.75,13.84,13.7,13.75,22900
The Elmira Savings Bank Fsb,ESBK,20130220,23.71,23.71,23.71,23.71,100
Escalade Inc.,ESCA,20130220,5.9,5.9,5.49,5.64,11100
Euroseas Ltd,ESEA,20130220,1.02,1.05,0.99,0.99,108300
Enstar Group Limited,ESGR,20130220,127.38,127.38,125.19,125.71,17700
Electro Scientific Industries,ESIO,20130220,11.16,11.4,11.05,11.16,129500
Elbit Systems Ltd,ESLT,20130220,39,39.5,38.88,38.9,4700
Escalon Medical,ESMC,20130220,1.03,1.03,1.01,1.01,2100
Express Scripts,ESRX,20130220,56.76,58.08,56.76,57.29,8680000
Essa Bancorp,ESSA,20130220,11.47,11.55,11.35,11.4,22400
Essex Rental Corp.,ESSX,20130220,3.97,4.13,3.88,3.99,58600
Elecsys Corp.,ESYS,20130220,4.12,4.14,4.12,4.12,1900
E*Trade Financial Corp.,ETFC,20130220,11.28,11.35,11.03,11.11,3982800
Enteromedics Inc.,ETRM,20130220,1.17,1.17,1.12,1.14,471200
Europe Financials Index MSCI Ishares,EUFN,20130220,21.06,21.06,20.56,20.56,91900
Edwards Group Limited,EVAC,20130220,7.04,7.04,6.74,6.99,30800
Emrg Mkts Value MSCI Ishares,EVAL,20130220,50.97,50.98,50.43,50.46,1800
Eastern Virginia Bankshares,EVBS,20130220,6.75,6.75,6.55,6.68,7300
Ev Energy Partners L.P.,EVEP,20130220,55,55.08,53.64,53.86,379800
Evolving Systems,EVOL,20130220,7.01,7.35,7.01,7.28,80100
East West Bancorp,EWBC,20130220,24.84,24.93,24.5,24.51,892300
Exa Corporation,EXA,20130220,10.05,10.15,9.88,9.9,22500
Exactech,EXAC,20130220,18.65,18.99,18.53,18.57,13800
Exar Corp.,EXAR,20130220,11.76,11.97,11.46,11.5,152800
Exact Sciences Corp.,EXAS,20130220,11.35,11.35,10.56,10.57,1183300
Exelixis,EXEL,20130220,4.82,4.84,4.72,4.72,1904200
Exfo Inc,EXFO,20130220,5.72,5.75,5.68,5.73,7600
Exterran Partners L.P.,EXLP,20130220,23.69,23.98,23.44,23.89,553800
Exlservice Holdings,EXLS,20130220,30.17,30.88,30.13,30.14,64600
Expeditors International Of Washington,EXPD,20130220,42.6,42.67,41.72,41.81,1535300
Expedia,EXPE,20130220,64.52,64.95,62.82,63.11,1828000
Exponent,EXPO,20130220,51.63,52.01,51.07,51.17,44200
Extreme Networks,EXTR,20130220,3.57,3.61,3.56,3.56,312700
Energy Xxi [Bermuda] Limited,EXXI,20130220,31.63,31.88,30.48,30.5,1800600
Ezchip Semiconductor Limited,EZCH,20130220,26.1,26.45,25.31,25.5,783000
Ezcorp,EZPW,20130220,22.46,22.65,21.84,21.86,698100
First Advantage Bancorp,FABK,20130220,12.65,12.65,12.65,12.65,0
Falconstor Software,FALC,20130220,2.65,2.65,2.55,2.56,63300
Diamondback Energy Inc.,FANG,20130220,22.81,23.28,21.21,21.28,96100
Farmer Brothers Company,FARM,20130220,13.64,13.76,13,13,55800
Faro Technologies,FARO,20130220,37.61,37.95,36.11,36.28,161200
Fastenal Company,FAST,20130220,53.2,53.38,52.16,52.19,1488700
Facebook Inc,FB,20130220,28.92,29.05,28.33,28.46,42098100
First Business Financial Services,FBIZ,20130220,24.28,24.95,24.28,24.8,6300
Firstbank Corp.,FBMI,20130220,12.06,12.48,12.05,12.34,2100
The First Bancshares,FBMS,20130220,11.04,11.15,11.02,11.15,1000
First Bancorp,FBNC,20130220,13.26,13.3,12.9,12.93,60200
First Connecticut Bancorp Inc.,FBNK,20130220,14.41,14.66,14.4,14.45,45700
Fbr & Co,FBRC,20130220,4.37,4.4,4.26,4.3,184500
Fauquier Bankshares,FBSS,20130220,12.06,12.06,11.9,11.91,4300
First California Financial Group,FCAL,20130220,8.19,8.19,8.03,8.05,65300
First Capital,FCAP,20130220,19.9,20,19.9,19.9,300
First Community Bancshares,FCBC,20130220,15.68,15.74,15.48,15.48,28100
First Community Corp.,FCCO,20130220,9.15,9.2,9.15,9.2,800
1St Constitution Bancorp [Nj],FCCY,20130220,9.05,9.05,9.05,9.05,100
Fuelcell Energy,FCEL,20130220,1.08,1.09,1.04,1.05,755000
Firstcity Financial Corp.,FCFC,20130220,9.84,9.89,9.84,9.86,4800
First Cash Financial Services,FCFS,20130220,55.75,55.88,54.73,54.87,135000
FTSE China [Hk Listed] Index Ishares,FCHI,20130220,49.51,49.51,49.01,49.01,7200
First Clover Leaf Financial,FCLF,20130220,6.56,6.86,6.56,6.86,300
First Citizens Bancshares,FCNCA,20130220,179.1,181.14,178.15,178.24,10300
1St Century Bancshares Inc,FCTY,20130220,5.17,5.17,4.96,5.02,3900
First Capital Bancorp Inc. [Va],FCVA,20130220,3.14,3.29,3.14,3.29,14700
First Citizens Banc,FCZA,20130220,6.67,6.69,6.6,6.68,2300
First Defiance Financial,FDEF,20130220,22.08,22.17,21.56,21.65,23900
Federal-Mogul Corp.,FDML,20130220,9.57,9.62,9.22,9.23,92000
Fidus Investment Corporation,FDUS,20130220,18.49,18.6,17.72,17.75,92300
Far East Financials Index MSCI Ishares,FEFN,20130220,29.04,29.58,28.18,29.19,3500
Fei Company,FEIC,20130220,64.77,65.29,63.37,63.42,211100
Frequency Electronics,FEIM,20130220,9.85,10.25,9.7,10.1,14100
Franklin Electric Co.,FELE,20130220,66.62,67.23,65.12,65.47,63300
Forbes Energy Svcs,FES,20130220,3.42,3.44,3.34,3.39,89700
First Financial Bancorp.,FFBC,20130220,15.58,15.76,15.44,15.46,202100
First Financial Bancorp.,FFBCW,20130220,5.37,5.37,5.34,5.34,900
First Federal Bancshares Of Arkansas,FFBH,20130220,9.84,9.84,9.73,9.75,18300
First Financial Holdings,FFCH,20130220,18.2,18.46,18,18.22,1001200
Fedfirst Financial Corp.,FFCO,20130220,16.33,16.99,16.2,16.3,16100
Frozen Food Express Industries,FFEX,20130220,1.52,1.55,1.5,1.55,99500
Fuwei Films Co.,FFHL,20130220,1.48,1.52,1.45,1.45,2400
Flushing Financial Corp.,FFIC,20130220,16.5,16.73,15.91,15.93,89900
First Financial Bankshares,FFIN,20130220,43.53,43.61,42.9,42.96,78700
F5 Networks,FFIV,20130220,103.75,105.3,102.18,102.2,2167100
Farmers Capital Bank Corp.,FFKT,20130220,16.95,17,16.83,17,2400
First Financial Service Corp.,FFKY,20130220,3.33,3.34,3.01,3.1,5100
Friendfinder Networks Inc.,FFN,20130220,0.64,0.67,0.64,0.65,9900
First Federal Of Northern Michigan Bancorp,FFNM,20130220,4.59,4.73,4.5,4.73,800
First Financial Northwest,FFNW,20130220,8.06,8.1,7.88,7.91,26200
Female Health Company,FHCO,20130220,6.96,7.04,6.95,7,55600
First Interstate Bancsystem,FIBK,20130220,17.62,17.63,17.25,17.26,133700
The Finish Line,FINL,20130220,18.91,19.1,18.59,18.59,1074700
Sourcefire,FIRE,20130220,43.95,44.6,43.05,43.15,515700
Financial Institutions,FISI,20130220,20.3,20.39,19.88,19.98,21200
Fiserv,FISV,20130220,81.22,81.81,80.68,80.69,735200
Fifth Third Bancorp,FITB,20130220,15.95,16.03,15.79,15.83,12260500
Fifth Third Bancorp,FITBP,20130220,142.21,142.75,141.67,141.67,6100
Five Below Inc.,FIVE,20130220,37.48,38.67,37.19,37.28,631500
National Beverage,FIZZ,20130220,13.55,13.65,13.37,13.4,32800
Fluidigm Corp.,FLDM,20130220,16.67,16.8,16.62,16.77,298700
Flextronics International Ltd,FLEX,20130220,6.6,6.63,6.57,6.6,4373500
The First Of Long Island Corp.,FLIC,20130220,30.37,30.5,30.07,30.1,40600
Flir Systems,FLIR,20130220,26.95,27.07,26.61,26.66,824700
Full House Resorts,FLL,20130220,3.5,3.5,3.4,3.42,645400
Flamel Technologies S.A.,FLML,20130220,3.73,3.78,3.62,3.67,16100
Flow International Corp.,FLOW,20130220,3.95,3.98,3.92,3.92,208700
1-800 Flowers.Com,FLWS,20130220,4.34,4.35,4.23,4.23,132200
Flexsteel Industries,FLXS,20130220,23.04,23.68,22.86,22.9,23900
First Midwest Bancorp,FMBI,20130220,12.87,12.94,12.73,12.75,412900
Focus Media Holding Limited,FMCN,20130220,25.38,25.41,25.3,25.31,906500
Firstmerit Corp.,FMER,20130220,15.48,15.49,15.06,15.1,1163800
First M & F Corp.,FMFC,20130220,13.78,13.78,13.63,13.63,8600
Farmers Natl Banc Corp Oh,FMNB,20130220,6.6,6.61,6.2,6.27,42000
Fnb United,FNBN,20130220,10.76,10.82,10.63,10.64,59800
First Niagara Financial Group Inc.,FNFG,20130220,8.23,8.23,8.04,8.05,2680900
Financial Engines,FNGN,20130220,31.6,33.3,29.82,32.75,1189100
21St Century Holding Company,FNHC,20130220,5.8,5.89,5.8,5.89,1700
First Bancorp Inc [Me],FNLC,20130220,17.41,17.45,16.95,16.95,20300
Finisar Corp.,FNSR,20130220,17,17,15.84,15.84,3034000
Amicus Therapeutics,FOLD,20130220,2.97,2.97,2.68,2.78,1647900
Nasdaq Cea Smartphone First Trust,FONE,20130220,26.12,26.16,25.96,26.14,4800
Fonar Corp.,FONR,20130220,5.14,5.46,5.13,5.27,31500
Forward Industries,FORD,20130220,1.93,2.04,1.93,1.98,32000
Formfactor,FORM,20130220,5.13,5.13,5.03,5.03,193500
Forrester Research,FORR,20130220,27.25,27.52,27.1,27.16,99100
Formula Systems Ltd,FORTY,20130220,18.39,18.53,18.33,18.49,2600
Fossil,FOSL,20130220,105.16,105.7,102.53,102.76,573000
Francesca's Holdings Corporatio,FRAN,20130220,26.94,27.23,25.96,26,814500
Republic First Bancorp,FRBK,20130220,2.45,2.6,2.45,2.6,50400
Fred's,FRED,20130220,13.77,13.85,13.55,13.6,216800
Freeseas Inc.,FREE,20130220,1.83,1.83,1.5,1.53,99300
Fiesta Restaurant Group Inc.,FRGI,20130220,20.79,20.9,20.42,20.44,48600
First Merchants Corp.,FRME,20130220,15.32,15.4,15.06,15.13,102800
Franklin Financial Corporation,FRNK,20130220,17.95,18.14,17.8,17.82,55000
Fairpoint Communications,FRP,20130220,8.43,8.45,8.35,8.37,125800
First South Bancorp Inc,FSBK,20130220,6.34,6.35,6.34,6.35,3100
Fs Bancorp Inc.,FSBW,20130220,15.15,15.18,14.95,14.95,9000
Fifth Street Finance Corp.,FSC,20130220,10.72,10.73,10.55,10.56,1154000
Fisher Communications,FSCI,20130220,37.41,37.45,36.72,36.94,53300
First Savings Financial Group,FSFG,20130220,23.03,23.03,22.8,22.8,1500
First Security Group,FSGI,20130220,2.81,2.9,2.78,2.9,3200
First Solar,FSLR,20130220,36.3,36.82,35.07,35.13,7274000
Firstservice Corp.,FSRV,20130220,31.07,31.07,30.59,30.9,10000
L.B. Foster Company,FSTR,20130220,44.83,44.83,43.97,43.97,77700
Fuel Systems Solutions,FSYS,20130220,14.63,14.73,13.96,13.97,133100
Fuel Tech,FTEK,20130220,4.74,4.82,4.62,4.64,55500
Fortinet,FTNT,20130220,23.52,23.87,23.49,23.59,2582300
Frontier Communications Company,FTR,20130220,4.17,4.19,4.02,4.02,11654300
1St United Bancorp Inc. [Fl],FUBC,20130220,6.24,6.32,6.11,6.11,48600
Full Circle Capital Corp.,FULL,20130220,7.79,7.89,7.79,7.88,112200
Fulton Financial Corp.,FULT,20130220,11.18,11.23,11.07,11.07,572900
First United Corp.,FUNC,20130220,8.32,8.34,8.08,8.3,8500
Royce Focus Trust,FUND,20130220,7.35,7.35,7.19,7.19,45200
Furiex Pharmaceuticals,FURX,20130220,36.7,36.71,35.4,35.4,32300
Foster Wheeler Ag.,FWLT,20130220,26.01,26.03,25.27,25.43,1194600
Forward Air Corp.,FWRD,20130220,37.92,38.04,36.92,37.02,134100
Fox Chase Bancorp,FXCB,20130220,17.25,17.25,17.02,17.02,29100
FX Energy,FXEN,20130220,4.09,4.15,3.91,3.92,385600
German American Bancorp,GABC,20130220,21.98,22.71,21.87,22.02,58700
Le Gaga Holdings,GAGA,20130220,3.67,3.72,3.62,3.65,34500
Global-Tech Advanced Innovations Inc.,GAI,20130220,9.59,9.59,9.45,9.45,7100
Gaiam,GAIA,20130220,3.46,3.6,3.46,3.54,30100
Gladstone Investment Corp.,GAIN,20130220,7.56,7.64,7.49,7.51,136500
Gladstone Investment Corporatio,GAINP,20130220,26.97,26.97,26.84,26.95,2400
Galena Biopharma,GALE,20130220,2.08,2.15,2,2.02,4573700
Galectin Therapeutics Inc,GALT,20130220,3.21,3.21,3,3.09,62100
Galectin Therapeutics Inc.,GALTW,20130220,0.68,0.68,0.61,0.68,1800
Shanda Games Limited,GAME,20130220,3.01,3.05,2.99,3.02,665000
Stealthgas,GASS,20130220,9.74,9.82,9.59,9.73,198100
Glacier Bancorp,GBCI,20130220,17,17.12,16.88,17,681100
Golub Capital Bdc,GBDC,20130220,16.23,16.38,16.09,16.11,276500
Global Indemnity Plc,GBLI,20130220,21.45,21.45,20.7,20.7,20500
Guaranty Bancorp,GBNK,20130220,2.07,2.08,2,2,208700
Greene County Bancorp,GCBC,20130220,21.85,21.85,21.85,21.85,400
Granite City Food And Brewery Ltd,GCFB,20130220,2.04,2.05,2.01,2.05,2000
Globecomm Systems Inc.,GCOM,20130220,12.67,12.77,12.59,12.59,114900
Sanofi-Aventis Cvr,GCVRZ,20130220,1.83,1.85,1.83,1.85,109300
Gencor Industries Inc.,GENC,20130220,7.34,7.37,7.29,7.37,3500
Genetic Technologies Ltd,GENE,20130220,2.64,2.75,2.61,2.65,45600
Gentium Spa,GENT,20130220,11.99,12.02,11.93,11.93,36100
Oyo Geospace Corp.,GEOS,20130220,110,111.16,106.32,106.49,117900
Geron Corp.,GERN,20130220,1.53,1.58,1.49,1.49,647200
Synageva Biopharma Corp.,GEVA,20130220,49.71,50.42,48.82,49.41,133000
Gevo,GEVO,20130220,2.38,2.4,2.01,2.08,2423200
Guaranty Federal Bancshares,GFED,20130220,10.2,10.39,9.83,10.39,1200
General Finance Corp.,GFN,20130220,5.01,5.01,4.81,4.94,31800
General Finance Corporation,GFNCZ,20130220,0.49,0.49,0.49,0.49,700
Grupo Financiero Galicia S.A.,GGAL,20130220,5.6,5.75,5.57,5.72,289800
Genomic Health,GHDX,20130220,28.64,29.04,27.89,28.06,253200
Gulf Island Fabrication,GIFI,20130220,25.14,25.31,23.98,24.05,35500
Giga-Tronics Inc.,GIGA,20130220,1.58,1.59,1.37,1.37,3700
Gigamedia Limited,GIGM,20130220,1.06,1.12,1.06,1.11,95500
G-III Apparel Group,GIII,20130220,36.95,37.04,36.5,36.71,297500
Gilead Sciences,GILD,20130220,42.51,42.84,41.88,41.88,9392200
Gilat Satellite Networks Ltd,GILT,20130220,5.77,5.9,5.76,5.78,25400
Given Imaging Ltd,GIVN,20130220,16.12,16.15,16.04,16.06,92100
G&K Services,GK,20130220,41.76,42.3,41.56,41.66,87900
Geeknet,GKNT,20130220,16.4,16.42,15.61,15.95,9900
Gladstone Capital Corp.,GLAD,20130220,9.18,9.2,9.06,9.06,109100
Gladstone Capital Corporation,GLADP,20130220,25.7,25.7,25.6,25.6,600
Globus Maritime Limited,GLBS,20130220,2.07,2.08,2.05,2.08,6800
Glen Burnie Bancorp,GLBZ,20130220,11.8,11.8,11.79,11.8,300
Wisdomtree Global Corporate Bon,GLCB,20130220,75.05,75.05,75.05,75.05,100
Gleacher & Company,GLCH,20130220,0.69,0.72,0.68,0.68,376300
Golden Enterprises,GLDC,20130220,3.41,3.47,3.4,3.42,7900
Great Lakes Dredge & Dock Corp.,GLDD,20130220,10.06,10.06,9.57,9.66,345500
Credit Suisse Ag,GLDI,20130220,19.13,19.15,18.85,18.85,9900
Golar Lng Limited,GLNG,20130220,38.42,38.51,36.81,37.04,1592200
Global Power Equipment Group Inc,GLPW,20130220,15.81,16.42,15.81,16.03,44100
Greenlight Capital Re,GLRE,20130220,24.96,25,24.51,24.57,373400
Glu Mobile Inc.,GLUU,20130220,2.27,2.28,2.12,2.12,1775600
Gordmans Stores,GMAN,20130220,13.49,13.66,13.15,13.43,51200
Green Mountain Coffee Roasters,GMCR,20130220,45.65,46.55,45.23,45.76,4112100
Geomet,GMETP,20130220,6.7,6.7,6.7,6.7,0
Golar Lng Partners Lp,GMLP,20130220,30.14,30.98,30.06,30.66,360700
General Communication,GNCMA,20130220,8.48,8.64,8.39,8.48,89300
GNMA Bond Ishares,GNMA,20130220,49.83,49.89,49.83,49.89,6500
Genmark Diagnostics,GNMK,20130220,10.96,11.04,10.6,10.87,231400
Complete Genomics,GNOM,20130220,3.12,3.14,3.12,3.12,65400
Gentex Corp.,GNTX,20130220,19.61,19.69,19.19,19.23,754300
Genvec,GNVC,20130220,2.1,2.2,1.66,1.72,295500
Randgold Resources Limited,GOLD,20130220,84.44,84.7,82.04,82.2,768600
Gladstone Commercial Corp.,GOOD,20130220,19.26,19.31,18.98,18.98,53300
Gladstone Commercial Corporatio,GOODN,20130220,25.85,25.85,25.85,25.85,200
Gladstone Commercial Corp.,GOODO,20130220,25.31,25.32,25.31,25.31,300
Gladstone Commercial Corp.,GOODP,20130220,25.62,25.65,25.5,25.5,1600
Google Inc.,GOOG,20130220,805.3,808.97,791.79,792.46,2765000
Gaming Partners International Corp.,GPIC,20130220,8.01,8.05,7.94,7.94,2900
Gulfport Energy Corp.,GPOR,20130220,39.44,39.64,37.6,37.69,1547600
Guanwei Recycling,GPRC,20130220,1.5,1.5,1.45,1.46,16300
Green Plains Renewable Energy,GPRE,20130220,9.82,9.98,9.5,9.56,417000
Grifols S.A.,GRFS,20130220,27.95,28.5,27.95,28.26,605900
Nasdaq Clean Edge Smart Grid First Trust,GRID,20130220,32.62,32.62,32.62,32.62,0
Griffin Land & Nurseries,GRIF,20130220,28.8,28.91,28.67,28.67,3800
Garmin Ltd,GRMN,20130220,35.51,36.05,34.65,35.54,6694700
U.S. Global Investors,GROW,20130220,3.6,3.79,3.5,3.68,131800
Groupon Inc,GRPN,20130220,5.99,6.02,5.53,5.59,14791000
Gravity Co.,GRVY,20130220,1.43,1.44,1.4,1.4,26600
Great Southern Bancorp,GSBC,20130220,24,24,23.65,23.86,56200
Gsi Group Inc,GSIG,20130220,9.66,9.75,9.38,9.46,272600
Gsi Technology,GSIT,20130220,6.44,6.44,6.35,6.35,55200
Compressco Partners L.P.,GSJK,20130220,19.08,19.24,18.4,19.22,29500
Globe Specialty Metals Inc.,GSM,20130220,15.38,15.39,14.74,14.78,858300
Global Sources Ltd,GSOL,20130220,8.07,8.12,7.89,7.94,39200
Next Innovation Corp.,GSVC,20130220,8.56,8.6,8.42,8.42,140300
Goodyear Tire & Rubber Company,GT,20130220,14.08,14.2,13.82,13.86,3722500
Gt Advanced Technologies Inc,GTAT,20130220,3.65,3.7,3.37,3.39,4151700
Good Times Restaurants Inc.,GTIM,20130220,2.83,2.96,2.8,2.8,6300
Gentiva Health Services,GTIV,20130220,11.6,11.8,11.4,11.55,379400
Chart Industries,GTLS,20130220,70.29,70.85,68.96,68.99,353900
The Goodyear Tire & Rubber Co.,GTPPP,20130220,47.61,47.86,47.05,47.8,12200
Georgetown Bancp Ma,GTWN,20130220,12.75,12.75,12.75,12.75,15600
Gtx,GTXI,20130220,4.87,4.95,4.5,4.55,201700
Guidance Software,GUID,20130220,9.95,9.99,9.8,9.85,81900
Middle East Dividend Wisdomtree,GULF,20130220,16.3,16.51,16.06,16.08,27000
Gulf Resources,GURE,20130220,1.11,1.11,1.05,1.05,108800
Gyrodyne Company Of America,GYRO,20130220,74.69,74.74,74.25,74.25,3900
Hawaiian Holdings,HA,20130220,5.92,5.97,5.72,5.83,1556400
Hanmi Financial Corp.,HAFC,20130220,17.04,17.24,17,17.01,156100
The Hain Celestial Group,HAIN,20130220,59.7,59.83,57.97,58.05,1405800
Hallmark Financial Services,HALL,20130220,9.05,9.06,8.97,8.99,17100
Halozyme Therapeutics,HALO,20130220,5.99,6.18,5.85,5.85,543800
Hasbro,HAS,20130220,41.04,41.56,40.82,41.12,1427500
Hastings Entertainment,HAST,20130220,2.24,2.25,2.24,2.24,1200
Hauppauge Digital,HAUP,20130220,1,1,0.87,0.91,150300
Haynes International,HAYN,20130220,53.89,53.89,51.25,51.7,70100
Huntington Bancshares Inc.,HBAN,20130220,7.13,7.16,7,7.01,14155800
Huntington Bancshares Inc.,HBANP,20130220,1270,1281,1270,1280,100
Home Bancorp,HBCP,20130220,18.48,18.7,18.3,18.3,25700
Hancock Holding Company,HBHC,20130220,31.65,31.75,31.07,31.1,471900
