<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Euronet Worldwide,EEFT,20130301,23.92,24.72,23.92,24.56,271400
Ecology And Environment,EEI,20130301,12.76,12.76,12.76,12.76,100
Emrg Mkts Asia MSCI Ishares,EEMA,20130301,56.74,56.89,56.59,56.83,6500
Emrg Mkts EMEA MSCI Ishares,EEME,20130301,54.21,54.23,54.21,54.23,200
Emrg Mkts Latin Amer MSCI Ishares,EEML,20130301,51.39,51.39,51.25,51.25,900
Electronics For Imaging,EFII,20130301,23,23.34,22.69,23.18,236400
Enterprise Financial Services Corp.,EFSC,20130301,13.92,14.24,13.53,13.98,23200
Efuture Information Technology Inc.,EFUT,20130301,3.49,3.49,3.48,3.48,200
Egain Comm Cp,EGAN,20130301,7.91,8.2,7.73,8.03,39000
Eagle Bancorp,EGBN,20130301,21.48,21.83,21.29,21.64,55700
8X8 Inc,EGHT,20130301,6.22,6.8,6.22,6.66,1742400
Eagle Bulk Shipping Inc.,EGLE,20130301,1.9,2,1.88,1.99,93700
Nic Inc.,EGOV,20130301,17.6,18,17.57,17.98,367700
Emrg Mkts Growth MSCI Ishares,EGRW,20130301,56.89,56.89,56.89,56.89,200
Entertainment Gaming Asia Inc.,EGT,20130301,1.99,1.99,1.91,1.98,8400
Ehealth,EHTH,20130301,15.18,15.44,14.85,15.02,325100
Eastern Insurance Holdings,EIHI,20130301,18.51,18.63,18.31,18.59,5200
Endologix Inc,ELGX,20130301,14.86,15.4,14.71,15.26,596400
Earthlink,ELNK,20130301,5.8,5.9,5.69,5.7,1178200
Echelon Corp.,ELON,20130301,2.59,2.63,2.49,2.55,108600
Syneron Medical Ltd,ELOS,20130301,10.34,10.45,10.02,10.15,56700
Electro Rent Corp.,ELRC,20130301,16.26,16.38,16.1,16.15,65900
Electro-Sensors,ELSE,20130301,3.9,3.97,3.9,3.97,900
Eltek Ltd,ELTK,20130301,1.23,1.23,1.15,1.2,2500
Emrg Mkts Corporate Bond ETF Wisdomtree,EMCB,20130301,80.08,80.08,79.75,79.77,3200
Emclaire Financial Corp,EMCF,20130301,25.48,25.48,25.48,25.48,200
Emc Insurance Group,EMCI,20130301,25.47,26.5,25.31,26.48,14500
Emrg Mkts Financials Idx MSCI Ishares,EMFN,20130301,27.53,28.19,27.51,27.52,4000
S&P Emrg Mkts Infrastructure Ishares,EMIF,20130301,35.94,36.14,35.94,36.14,2800
Elbit Imaging Ltd,EMITF,20130301,2.63,2.63,2.62,2.62,200
Emcore Corp.,EMKR,20130301,5.8,6.11,5.7,5.89,132600
Eastern Company,EML,20130301,16.39,16.5,16.08,16.43,4100
Emmis Communications Corp.,EMMS,20130301,1.61,1.65,1.59,1.64,64700
Emmis Communications Corp.,EMMSP,20130301,9.14,9.14,9.14,9.14,100
Emrg Mkts Materials Idx MSCI Ishares,EMMT,20130301,20.31,20.53,20.3,20.4,2500
Endo Pharmaceuticals Holdings Inc.,ENDP,20130301,30.38,31.63,29.91,30.02,4015100
Englobal Corp.,ENG,20130301,0.58,0.6,0.57,0.58,13800
Entremed,ENMD,20130301,2.6,2.65,2.4,2.65,693300
Enernoc,ENOC,20130301,16.35,16.79,16.1,16.67,485100
Enphase Energy Inc.,ENPH,20130301,5.03,5.07,4.62,4.75,281600
The Ensign Group,ENSG,20130301,31.12,31.96,30.85,31.79,80300
Global Eagle Entertainment Inc.,ENT,20130301,9.89,9.92,9.74,9.75,8600
Entegris,ENTG,20130301,9.47,9.57,9.37,9.55,498100
Entropic Communications,ENTR,20130301,4.45,4.48,4.34,4.45,816200
Envivio Inc.,ENVI,20130301,1.71,1.71,1.62,1.67,71500
Enzon Pharmaceuticals,ENZN,20130301,4.19,4.22,4.14,4.17,162200
Eon Communications Corp.,EONC,20130301,0.92,0.95,0.92,0.93,3300
E2Open Inc,EOPN,20130301,19.5,19.84,19.33,19.74,56900
Ambassadors Group,EPAX,20130301,4.61,4.61,4.43,4.5,4300
Bottomline Technologies,EPAY,20130301,26.9,27.63,26.72,27.61,297200
Epoch Holding Corp.,EPHC,20130301,27.96,28,27.96,28,75200
Epiq Systems,EPIQ,20130301,12.31,12.59,12.21,12.5,104100
Epocrates,EPOC,20130301,11.74,11.76,11.73,11.75,124100
Equinix,EQIX,20130301,210.17,213.13,207.81,212.94,750500
Lm Ericsson Telephone Company,ERIC,20130301,12.13,12.34,12.07,12.28,4077500
Erie Indemnity Company,ERIE,20130301,73.34,74.77,72.76,74.57,51200
Energy Recovery,ERII,20130301,4.94,4.94,4.5,4.58,425500
Eagle Rock Energy Partners L.P.,EROC,20130301,9.42,9.48,9.3,9.48,348600
Empire Res Inc,ERS,20130301,5,5,4.9,4.9,8100
Esb Financial Corp.,ESBF,20130301,13.52,13.89,13.52,13.81,3400
The Elmira Savings Bank Fsb,ESBK,20130301,23.58,23.59,23.55,23.59,400
Escalade Inc.,ESCA,20130301,5.97,5.97,5.76,5.85,15400
Euroseas Ltd,ESEA,20130301,0.99,1,0.98,0.99,25800
Enstar Group Limited,ESGR,20130301,124.4,125.75,123.9,125.53,13700
Electro Scientific Industries,ESIO,20130301,10.98,11.31,10.88,11.3,100700
Elbit Systems Ltd,ESLT,20130301,38.61,39,38.61,38.72,1700
Escalon Medical,ESMC,20130301,1.03,1.09,1.01,1.05,3100
Express Scripts,ESRX,20130301,56.56,57.69,56.16,57.36,5839600
Essa Bancorp,ESSA,20130301,10.83,11.17,10.83,11.16,8800
Essex Rental Corp.,ESSX,20130301,4.15,4.19,4.06,4.12,31500
Elecsys Corp.,ESYS,20130301,4.13,4.15,4.01,4.15,1700
E*Trade Financial Corp.,ETFC,20130301,10.64,10.72,10.46,10.63,2354600
Enteromedics Inc.,ETRM,20130301,0.84,0.87,0.83,0.85,660600
Europe Financials Index MSCI Ishares,EUFN,20130301,19.87,19.93,19.57,19.89,17200
Edwards Group Limited,EVAC,20130301,7.09,7.65,7.09,7.37,5000
Emrg Mkts Value MSCI Ishares,EVAL,20130301,50.08,50.58,50.08,50.49,1000
Eastern Virginia Bankshares,EVBS,20130301,6.68,6.74,6.28,6.63,5400
Ev Energy Partners L.P.,EVEP,20130301,54.24,55.44,50,52,1394000
Evolving Systems,EVOL,20130301,6.67,6.7,6.57,6.7,4800
East West Bancorp,EWBC,20130301,24.41,24.76,24.2,24.64,1242800
Exa Corporation,EXA,20130301,9.79,10,9.54,9.71,43700
Exactech,EXAC,20130301,18.19,18.43,18.11,18.28,16700
Exar Corp.,EXAR,20130301,11.64,11.74,11.35,11.64,151100
Exact Sciences Corp.,EXAS,20130301,10.6,11,10.56,10.98,517500
Exelixis,EXEL,20130301,4.55,4.57,4.48,4.54,818000
Exfo Inc,EXFO,20130301,5.55,5.55,5.4,5.4,5500
Exterran Partners L.P.,EXLP,20130301,23.6,23.95,23.4,23.87,89400
Exlservice Holdings,EXLS,20130301,29.89,32.23,29.89,31.81,261300
Expeditors International Of Washington,EXPD,20130301,38.51,38.91,38.19,38.82,2858800
Expedia,EXPE,20130301,63.5,64.15,62.86,63.74,1788700
Exponent,EXPO,20130301,50.13,51,50.07,50.75,34400
Extreme Networks,EXTR,20130301,3.46,3.52,3.46,3.5,251600
Energy Xxi [Bermuda] Limited,EXXI,20130301,29.41,29.63,28.74,29.25,1339800
Ezchip Semiconductor Limited,EZCH,20130301,23.99,24.45,23.18,23.69,412500
Ezcorp,EZPW,20130301,20.45,21.02,20.34,20.98,219800
Falconstor Software,FALC,20130301,2.72,2.79,2.67,2.76,133800
Diamondback Energy Inc.,FANG,20130301,22.5,22.81,21.91,22.34,45900
Farmer Brothers Company,FARM,20130301,12.55,13.43,12.45,13.07,270600
Faro Technologies,FARO,20130301,42.67,45.22,42.3,44.28,393000
Fastenal Company,FAST,20130301,51.57,52.14,50.84,51.74,1725200
Facebook Inc,FB,20130301,27.05,28.12,26.81,27.78,54064700
First Business Financial Services,FBIZ,20130301,24.8,24.99,24.8,24.81,1700
Firstbank Corp.,FBMI,20130301,12.85,12.98,12.5,12.98,9800
The First Bancshares,FBMS,20130301,11.18,11.18,11.12,11.16,5000
First Bancorp,FBNC,20130301,13.17,13.75,13.02,13.64,66300
First Connecticut Bancorp Inc.,FBNK,20130301,14.35,14.83,14.31,14.82,32700
Fbr & Co,FBRC,20130301,17.55,17.55,16.53,17.43,21400
Fauquier Bankshares,FBSS,20130301,12,12,12,12,1000
First California Financial Group,FCAL,20130301,7.97,8.12,7.92,8.07,89000
First Capital,FCAP,20130301,19.57,19.57,19.54,19.54,700
First Community Bancshares,FCBC,20130301,15.42,15.69,15.38,15.49,55200
1St Constitution Bancorp [Nj],FCCY,20130301,8.93,8.93,8.93,8.93,800
Fuelcell Energy,FCEL,20130301,1.07,1.08,1.03,1.04,1110500
Firstcity Financial Corp.,FCFC,20130301,9.84,9.84,9.82,9.83,44000
First Cash Financial Services,FCFS,20130301,52.48,54.35,52.48,54.03,191100
FTSE China [Hk Listed] Index Ishares,FCHI,20130301,48.14,48.14,48.14,48.14,100
First Clover Leaf Financial,FCLF,20130301,7.5,7.63,7.5,7.5,7000
First Citizens Bancshares,FCNCA,20130301,180.51,180.86,175.92,177.29,19000
1St Century Bancshares Inc,FCTY,20130301,4.95,5.17,4.95,5.1,5200
First Citizens Banc,FCZA,20130301,6.56,6.57,6.51,6.51,5800
First Defiance Financial,FDEF,20130301,22.18,23.22,22.13,22.96,37200
Federal-Mogul Corp.,FDML,20130301,7.28,7.66,7.2,7.42,454300
Fidus Investment Corporation,FDUS,20130301,17.97,18.57,17.57,18.39,103100
Far East Financials Index MSCI Ishares,FEFN,20130301,28.56,29.15,28.56,29.15,1600
Fei Company,FEIC,20130301,63.44,63.67,61.78,63.33,309200
Frequency Electronics,FEIM,20130301,10.02,10.08,10.02,10.08,1600
Franklin Electric Co.,FELE,20130301,64.36,65.87,64.36,65.41,61900
Forbes Energy Svcs,FES,20130301,3.04,3.1,3,3.1,262000
First Financial Bancorp.,FFBC,20130301,15.16,15.51,15.09,15.43,167700
First Federal Bancshares Of Arkansas,FFBH,20130301,9.47,9.75,9.47,9.71,3300
First Financial Holdings,FFCH,20130301,19.59,20.09,19.47,20.02,52600
Fedfirst Financial Corp.,FFCO,20130301,16.97,16.97,16.8,16.84,6000
Frozen Food Express Industries,FFEX,20130301,1.66,1.69,1.56,1.66,38500
Fuwei Films Co.,FFHL,20130301,1.49,1.49,1.49,1.49,100
Flushing Financial Corp.,FFIC,20130301,15.63,16.12,15.56,16.08,87200
First Financial Bankshares,FFIN,20130301,44.13,45.31,43.56,45.02,93000
F5 Networks,FFIV,20130301,94.22,94.46,92.8,93.58,1261800
Farmers Capital Bank Corp.,FFKT,20130301,16.33,16.71,16.05,16.7,7200
First Financial Service Corp.,FFKY,20130301,3.21,3.25,3.19,3.24,5300
Friendfinder Networks Inc.,FFN,20130301,0.62,0.63,0.6,0.61,54800
First Federal Of Northern Michigan Bancorp,FFNM,20130301,4.71,4.71,4.71,4.71,2000
First Financial Northwest,FFNW,20130301,7.84,7.97,7.78,7.96,7500
Female Health Company,FHCO,20130301,7.08,7.28,7.01,7.19,132100
First Interstate Bancsystem,FIBK,20130301,18.08,18.25,17.85,17.95,74900
The Finish Line,FINL,20130301,18.01,18.27,17.98,18.26,685900
Sourcefire,FIRE,20130301,52.74,54.78,52.54,54.1,1175500
Financial Institutions,FISI,20130301,19.69,20.27,19.68,20.09,6000
Fiserv,FISV,20130301,82.08,82.14,81.18,81.5,687600
Fifth Third Bancorp,FITB,20130301,15.73,15.9,15.57,15.82,11481100
Fifth Third Bancorp,FITBP,20130301,141.47,142.75,141.36,142.51,4300
Five Below Inc.,FIVE,20130301,39.41,41.15,39.14,41,533800
National Beverage,FIZZ,20130301,13.34,13.55,13.21,13.52,30200
Fluidigm Corp.,FLDM,20130301,17.12,17.73,17.11,17.55,353800
Flextronics International Ltd,FLEX,20130301,6.65,6.66,6.57,6.63,4927600
The First Of Long Island Corp.,FLIC,20130301,28.3,28.56,28.05,28.51,23700
Flir Systems,FLIR,20130301,26.23,26.39,25.89,26.21,996300
Full House Resorts,FLL,20130301,3.34,3.45,3.34,3.4,43000
Flamel Technologies S.A.,FLML,20130301,3.93,4.01,3.82,3.95,33300
Flow International Corp.,FLOW,20130301,3.7,3.84,3.63,3.81,133600
1-800 Flowers.Com,FLWS,20130301,4.29,4.56,4.29,4.51,212000
Flexsteel Industries,FLXS,20130301,22.69,23.14,22.69,23.09,4600
First Midwest Bancorp,FMBI,20130301,12.37,12.56,12.21,12.46,400600
Focus Media Holding Limited,FMCN,20130301,25.04,25.22,24.89,25.04,1597000
Firstmerit Corp.,FMER,20130301,15.09,15.17,14.98,15.07,1434400
First M & F Corp.,FMFC,20130301,13.57,13.79,13.5,13.7,18000
Farmers Natl Banc Corp Oh,FMNB,20130301,6.2,6.38,6.2,6.32,13200
Fnb United,FNBN,20130301,10.05,10.25,10,10.21,21800
First Niagara Financial Group Inc.,FNFG,20130301,8.17,8.25,8.09,8.12,5800800
Financial Engines,FNGN,20130301,32.43,33.37,32,33.12,488900
21St Century Holding Company,FNHC,20130301,5.56,5.83,5.49,5.83,38100
First Bancorp Inc [Me],FNLC,20130301,17.2,17.44,17.12,17.4,15300
Finisar Corp.,FNSR,20130301,14.44,14.65,14.24,14.28,3064700
Amicus Therapeutics,FOLD,20130301,2.64,2.74,2.62,2.69,374100
Nasdaq Cea Smartphone First Trust,FONE,20130301,25.93,25.93,25.83,25.85,2500
Fonar Corp.,FONR,20130301,5.35,5.45,5.25,5.29,31900
Forward Industries,FORD,20130301,1.98,2.02,1.83,1.99,72200
Formfactor,FORM,20130301,4.99,5.09,4.94,5.06,164100
Forrester Research,FORR,20130301,27.32,27.58,26.94,27.55,77800
Formula Systems Ltd,FORTY,20130301,18.09,18.13,17.53,18.06,2100
Fossil,FOSL,20130301,102.31,104.74,101.72,103.42,810500
Francesca's Holdings Corporatio,FRAN,20130301,24.94,25.71,24.56,25.54,698300
Republic First Bancorp,FRBK,20130301,2.61,2.7,2.61,2.65,137400
Fred's,FRED,20130301,13.45,13.57,13.12,13.33,194800
Freeseas Inc.,FREE,20130301,0.98,1.04,0.92,0.97,161500
Fiesta Restaurant Group Inc.,FRGI,20130301,20.91,22.94,20.91,22.43,217800
First Merchants Corp.,FRME,20130301,14.69,15.01,14.66,14.83,49900
Franklin Financial Corporation,FRNK,20130301,17.72,18,17.57,17.98,13700
Fairpoint Communications,FRP,20130301,8.26,8.53,8.02,8.46,49400
First South Bancorp Inc,FSBK,20130301,6.43,6.51,6.43,6.48,11600
Fs Bancorp Inc.,FSBW,20130301,14.66,15.08,14.66,14.96,1500
Fifth Street Finance Corp.,FSC,20130301,10.65,10.77,10.57,10.71,948800
Fisher Communications,FSCI,20130301,34.5,37.46,34.5,37.24,34400
First Savings Financial Group,FSFG,20130301,22.15,23.6,22.15,23.42,2700
First Security Group,FSGI,20130301,2.9,2.93,2.69,2.85,10400
First Solar,FSLR,20130301,25.48,25.79,24.92,25.35,5626100
Firstservice Corp.,FSRV,20130301,31.6,32.87,31.41,32.71,24900
L.B. Foster Company,FSTR,20130301,43.59,44.57,43.59,43.9,25300
Fuel Systems Solutions,FSYS,20130301,13.75,14.1,13.7,13.75,103400
Fuel Tech,FTEK,20130301,4.4,4.4,4.26,4.27,41700
Fortinet,FTNT,20130301,24.09,24.37,23.84,24.15,2728600
Frontier Communications Company,FTR,20130301,4.15,4.2,4.1,4.19,9014900
1St United Bancorp Inc. [Fl],FUBC,20130301,6.01,6.1,5.93,6.06,54800
Full Circle Capital Corp.,FULL,20130301,7.81,7.84,7.52,7.63,129600
Fulton Financial Corp.,FULT,20130301,11.1,11.34,10.95,11.27,1590500
First United Corp.,FUNC,20130301,8,8.5,8,8.5,4200
Royce Focus Trust,FUND,20130301,6.93,7,6.9,6.95,173900
Furiex Pharmaceuticals,FURX,20130301,36.61,38.4,36.61,37.89,51300
Foster Wheeler Ag.,FWLT,20130301,20,20.73,19.35,20.22,9901700
Forward Air Corp.,FWRD,20130301,37.34,37.46,36.74,37.3,102600
Fox Chase Bancorp,FXCB,20130301,16.7,17,16.7,16.91,8800
FX Energy,FXEN,20130301,3.5,3.52,3.34,3.4,595700
German American Bancorp,GABC,20130301,21.68,21.81,21.59,21.64,15300
Le Gaga Holdings,GAGA,20130301,3.53,3.58,3.48,3.48,6000
Global-Tech Advanced Innovations Inc.,GAI,20130301,8.32,9.52,7.84,9.21,80800
Gaiam,GAIA,20130301,3.68,3.68,3.5,3.58,10100
Gladstone Investment Corp.,GAIN,20130301,7.43,7.6,7.4,7.49,121800
Gladstone Investment Corporatio,GAINP,20130301,27,27,26.9,27,5700
Galena Biopharma,GALE,20130301,1.87,1.91,1.86,1.88,591200
Galectin Therapeutics Inc,GALT,20130301,3.4,3.47,3.3,3.36,48400
Shanda Games Limited,GAME,20130301,3.03,3.06,3,3.02,314400
Stealthgas,GASS,20130301,10.46,11,10.37,10.85,368500
Glacier Bancorp,GBCI,20130301,17.25,17.63,17.16,17.47,465000
Golub Capital Bdc,GBDC,20130301,16.37,16.69,16.3,16.66,258900
Global Indemnity Plc,GBLI,20130301,22.82,23.5,21.67,22.86,99700
Guaranty Bancorp,GBNK,20130301,2,2.04,2,2.03,58900
Greene County Bancorp,GCBC,20130301,20.5,20.5,20.5,20.5,500
Granite City Food And Brewery Ltd,GCFB,20130301,1.86,1.99,1.86,1.92,4600
Globecomm Systems Inc.,GCOM,20130301,12.04,12.41,12.03,12.29,88500
Sanofi-Aventis Cvr,GCVRZ,20130301,1.81,1.83,1.8,1.82,511800
Gencor Industries Inc.,GENC,20130301,7.22,7.23,7.1,7.19,3900
Genetic Technologies Ltd,GENE,20130301,2.42,2.56,2.41,2.42,24800
Gentium Spa,GENT,20130301,8.1,8.15,7.83,8.05,45600
Oyo Geospace Corp.,GEOS,20130301,96.45,103,96.45,102.44,211100
Geron Corp.,GERN,20130301,1.43,1.47,1.42,1.44,524900
Synageva Biopharma Corp.,GEVA,20130301,49.54,51.97,49.54,51.7,113900
Gevo,GEVO,20130301,1.95,2.06,1.9,1.97,918300
General Finance Corp.,GFN,20130301,4.96,5,4.8,5,12800
Grupo Financiero Galicia S.A.,GGAL,20130301,5.22,5.66,5.2,5.57,195300
Genomic Health,GHDX,20130301,28.63,29.14,28.4,29.03,244300
Gulf Island Fabrication,GIFI,20130301,23.26,23.26,22.18,22.99,27000
Gigamedia Limited,GIGM,20130301,1.2,1.2,1.12,1.14,114300
G-III Apparel Group,GIII,20130301,36.18,36.8,36.17,36.63,42900
Gilead Sciences,GILD,20130301,42.63,43.5,42.38,43.45,11294400
Gilat Satellite Networks Ltd,GILT,20130301,5.55,5.66,5.52,5.65,43800
Given Imaging Ltd,GIVN,20130301,15.83,15.92,15.72,15.81,39600
G&K Services,GK,20130301,39.17,42.5,39.04,42.32,57300
Geeknet,GKNT,20130301,15.77,16.11,15.61,15.84,2000
Gladstone Capital Corp.,GLAD,20130301,9.06,9.14,8.99,9.08,83900
Globus Maritime Limited,GLBS,20130301,1.91,1.91,1.77,1.81,3700
Glen Burnie Bancorp,GLBZ,20130301,11.61,11.63,11.6,11.63,600
Wisdomtree Global Corporate Bon,GLCB,20130301,75.62,75.62,75.62,75.62,100
Gleacher & Company,GLCH,20130301,0.6,0.63,0.58,0.58,132200
Golden Enterprises,GLDC,20130301,3.41,3.41,3.41,3.41,100
Great Lakes Dredge & Dock Corp.,GLDD,20130301,9.62,9.83,9.49,9.69,211300
Credit Suisse Ag,GLDI,20130301,19.08,19.08,19,19,20300
Golar Lng Limited,GLNG,20130301,37.85,38.65,37.4,38.64,430200
Global Power Equipment Group Inc,GLPW,20130301,16.7,17.07,16.55,16.99,59500
Greenlight Capital Re,GLRE,20130301,23.9,24.13,23.75,24.1,247800
Glu Mobile Inc.,GLUU,20130301,2.25,2.32,2.15,2.24,825600
Gordmans Stores,GMAN,20130301,13.23,13.59,13.23,13.45,31300
Green Mountain Coffee Roasters,GMCR,20130301,47.65,49.45,47.12,48.91,4788600
Geomet,GMETP,20130301,6.05,6.05,6.05,6.05,4600
Golar Lng Partners Lp,GMLP,20130301,29.3,29.82,28.9,29.69,94000
General Communication,GNCMA,20130301,8.38,8.61,8.28,8.5,147100
GNMA Bond Ishares,GNMA,20130301,50.05,50.05,49.92,50.05,2400
Genmark Diagnostics,GNMK,20130301,10.06,10.45,10.04,10.31,78000
Complete Genomics,GNOM,20130301,3.13,3.14,3.13,3.13,92600
Gentex Corp.,GNTX,20130301,18.76,18.77,18.36,18.67,1510300
Genvec,GNVC,20130301,1.7,1.7,1.62,1.67,5300
Randgold Resources Limited,GOLD,20130301,81.82,82.5,81.3,81.42,566100
Gladstone Commercial Corp.,GOOD,20130301,18.78,19.01,18.75,18.87,59500
Gladstone Commercial Corporatio,GOODN,20130301,26.24,26.24,26.21,26.23,900
Gladstone Commercial Corp.,GOODP,20130301,26.2,26.2,26.2,26.2,100
Google Inc.,GOOG,20130301,797.89,807.14,796.15,806.19,2175400
Gaming Partners International Corp.,GPIC,20130301,8.05,8.11,7.51,8,13000
Gulfport Energy Corp.,GPOR,20130301,40.32,41.62,40.13,40.96,2092500
Guanwei Recycling,GPRC,20130301,1.43,1.45,1.43,1.45,6400
Green Plains Renewable Energy,GPRE,20130301,9.33,10.28,9.05,10.27,487100
Grifols S.A.,GRFS,20130301,28.89,29.44,28.76,29.4,535300
Nasdaq Clean Edge Smart Grid First Trust,GRID,20130301,32,32.24,32,32.03,1700
Griffin Land & Nurseries,GRIF,20130301,28.78,29.7,28.78,29.34,3400
Garmin Ltd,GRMN,20130301,34.27,35.47,34,35.14,1914200
U.S. Global Investors,GROW,20130301,3.76,3.85,3.7,3.76,24600
Groupon Inc,GRPN,20130301,4.63,5.22,4.58,5.1,62219100
Gravity Co.,GRVY,20130301,1.4,1.4,1.38,1.39,18300
Great Southern Bancorp,GSBC,20130301,23.75,24.45,23.31,24.42,12500
Gsi Group Inc,GSIG,20130301,9.51,9.8,9.46,9.73,45700
Gsi Technology,GSIT,20130301,6.4,6.42,6.33,6.41,70000
Compressco Partners L.P.,GSJK,20130301,18.81,19.66,18.78,19.63,8900
Globe Specialty Metals Inc.,GSM,20130301,14.13,14.39,13.94,14.2,510900
Global Sources Ltd,GSOL,20130301,7.66,7.88,7.54,7.72,18600
Next Innovation Corp.,GSVC,20130301,8.25,8.4,8.18,8.38,115400
Goodyear Tire & Rubber Company,GT,20130301,12.95,13.16,12.8,12.96,4222400
Gt Advanced Technologies Inc,GTAT,20130301,2.86,2.91,2.76,2.78,5035000
Good Times Restaurants Inc.,GTIM,20130301,2.8,2.8,2.79,2.79,1400
Gentiva Health Services,GTIV,20130301,10.39,10.81,10.19,10.68,254200
Chart Industries,GTLS,20130301,72.48,78.71,71.36,77.62,1221900
The Goodyear Tire & Rubber Co.,GTPPP,20130301,45.33,45.59,45.02,45.08,14500
Georgetown Bancp Ma,GTWN,20130301,13.32,13.35,13.32,13.35,9400
Gtx,GTXI,20130301,4.49,4.72,4.48,4.61,82300
Guidance Software,GUID,20130301,9.71,10.17,9.68,10.01,136600
Middle East Dividend Wisdomtree,GULF,20130301,16.67,16.67,16.32,16.32,6600
Gulf Resources,GURE,20130301,1.17,1.17,1.08,1.12,58800
Gyrodyne Company Of America,GYRO,20130301,74.91,74.93,74.23,74.93,700
Hawaiian Holdings,HA,20130301,5.65,5.82,5.62,5.77,910500
Hanmi Financial Corp.,HAFC,20130301,16.85,17.24,16.79,17.15,148300
The Hain Celestial Group,HAIN,20130301,54.43,54.99,54.02,54.94,776400
Hallmark Financial Services,HALL,20130301,8.94,9.13,8.91,9.07,9700
Halozyme Therapeutics,HALO,20130301,5.32,5.55,5.25,5.51,908100
Hasbro,HAS,20130301,40.1,40.43,39.88,40.11,2154600
Hastings Entertainment,HAST,20130301,2.09,2.12,2.07,2.07,700
Hauppauge Digital,HAUP,20130301,0.81,0.83,0.75,0.83,29400
Haynes International,HAYN,20130301,51,51.76,50.5,51.58,90800
Huntington Bancshares Inc.,HBAN,20130301,7,7.1,6.94,7.07,6962500
Huntington Bancshares Inc.,HBANP,20130301,1275.5,1289.84,1275.5,1284,400
Home Bancorp,HBCP,20130301,18.25,18.78,18.21,18.78,2800
Hancock Holding Company,HBHC,20130301,29.75,30.16,29.37,30.09,888000
Harvard Bioscience,HBIO,20130301,5.7,5.8,5.64,5.7,157900
Hamilton Bancorp Inc.,HBK,20130301,12.54,12.56,12.54,12.56,400
Howard Bancorp MD,HBMD,20130301,7,7,7,7,200
Horizon Bancorp [In],HBNC,20130301,20.34,20.4,20.29,20.39,11100
Hampden Bancorp,HBNK,20130301,15.78,15.78,15.2,15.29,1300
Heritage Financial Group,HBOS,20130301,13.58,13.82,13.58,13.68,9300
Hudson City Bancorp,HCBK,20130301,8.55,8.59,8.41,8.58,3486800
Heritage-Crystal Clean,HCCI,20130301,14.72,15.06,14.58,14.76,28300
The Hackett Group,HCKT,20130301,4.68,4.68,4.55,4.66,140700
Hawaiian Telcom Hold,HCOM,20130301,19.27,20.05,19.27,19.99,31900
Healthcare Services Group,HCSG,20130301,24,24.07,23.69,24.03,319200
Hardinge,HDNG,20130301,12.95,13.31,12.95,13.3,68300
Hudson Technologies,HDSN,20130301,4.31,4.65,4.2,4.6,746400
H&E Equipment Services,HEES,20130301,19.31,19.76,19.01,19.4,168600
Helen Of Troy Limited,HELE,20130301,36.71,36.96,36.39,36.56,121200
Heritage Oaks Bancorp,HEOP,20130301,5.59,5.69,5.55,5.65,11600
Hercules Offshore,HERO,20130301,6.68,6.79,6.52,6.78,2845300
Hopfed Bancorp,HFBC,20130301,10.45,10.64,10.13,10.49,13000
Home Federal Bancorp Inc. Of Louisiana,HFBL,20130301,17.78,17.78,17.78,17.78,100
Heritage Financial Corp.,HFWA,20130301,13.73,14.19,13.71,13.99,16500
China Hgs Real Estate,HGSH,20130301,5.08,5.14,4.32,4.41,121100
Hibbett Sports,HIBB,20130301,52.67,52.93,52.17,52.81,432500
Hingham Institution For Savings,HIFS,20130301,70.01,70.3,70.01,70.3,200
Highway Holdings,HIHO,20130301,1.71,1.72,1.71,1.72,800
Health Insurance Innovations I,HIIQ,20130301,12.98,12.98,12.45,12.5,18300
Dot Hill Systems Corp.,HILL,20130301,1.31,1.35,1.27,1.35,93100
Himax Technologies,HIMX,20130301,3.18,3.5,3.15,3.48,2662500
Hi-Tech Pharmacal Co.,HITK,20130301,36.63,38.1,36.54,37.65,65600
Hittite Microwave Corp.,HITT,20130301,64.28,65.31,64.24,64.65,141900
Hong Kong Television Network Ltd. Ads,HKTV,20130301,6.82,6.82,6.75,6.76,23200
Harmonic Inc.,HLIT,20130301,5.61,5.66,5.55,5.6,593900
Home Loan Servicing Solutions,HLSS,20130301,22.44,23.27,22.24,23.02,747300
Home Inns & Hotels Management Inc.,HMIN,20130301,28.85,29.67,28.85,29.49,111100
Hmn Financial,HMNF,20130301,5.28,5.28,4.98,5.26,1800
Hampton Roads Bankshares Inc,HMPR,20130301,1.3,1.34,1.3,1.31,27700
Homestreet Inc.,HMST,20130301,24.88,24.95,24.5,24.81,82000
Hms Holdings Corp,HMSY,20130301,28.68,29.94,28.4,29.57,1249200
Handy & Harman Ltd,HNH,20130301,16.2,16.42,15.82,16.09,17200
Hallador Energy Company,HNRG,20130301,8.11,8.14,7.92,7.99,14200
Hansen Medical,HNSN,20130301,2.12,2.2,2.1,2.16,438700
Hooker Furniture Corp.,HOFT,20130301,14.83,15.66,14.83,15.58,22700
Zhongpin Inc.,HOGS,20130301,12.75,12.81,12.75,12.78,142900
Hollysys Automation Technologies,HOLI,20130301,12.39,12.56,12.05,12.26,139100
Hollywood Media,HOLL,20130301,1.35,1.35,1.32,1.34,1200
