<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Directv,DTV,20130219,49.35,49.58,49.11,49.26,7064400
Dynavax Technologies Corp.,DVAX,20130219,3.19,3.2,2.94,2.95,6233700
Dynavox Inc.,DVOX,20130219,0.31,0.36,0.3,0.32,245800
Dreamworks Animation Skg,DWA,20130219,17.55,17.61,17.24,17.61,916600
Datawatch Corp.,DWCH,20130219,11.28,11.8,11.28,11.47,12800
Dawson Geophysical Company,DWSN,20130219,32.49,32.83,31.76,32.53,48900
Dexcom,DXCM,20130219,14.46,14.7,14.36,14.69,205600
Casual Male Retail Group,DXLG,20130219,4.54,4.77,4.53,4.77,222100
Dxp Enterprises,DXPE,20130219,60.5,60.89,59.81,60.29,72800
The Dixie Group,DXYN,20130219,4.23,4.36,4.06,4.17,4900
Dyax,DYAX,20130219,3.2,3.47,3.2,3.43,378500
Dynatronics Corp.,DYNT,20130219,2.99,2.99,2.63,2.79,39200
Dynasil Corporation Of America,DYSL,20130219,0.94,1.01,0.9,1.01,5100
Electronic Arts Inc.,EA,20130219,17.06,17.75,17,17.58,4936200
Erickson Air-Crane Incorporated,EAC,20130219,13.25,13.8,13.25,13.49,21000
Ebay Inc.,EBAY,20130219,56.86,56.98,56.36,56.68,5702700
Ebix Inc,EBIX,20130219,18.88,19.4,18.5,19.38,637400
Eagle Bancorp Montana,EBMT,20130219,10.55,10.55,10.5,10.5,1200
Meridian Interstate Bancorp,EBSB,20130219,17.99,18.76,17.99,18.22,5700
Enterprise Bancorp Inc,EBTC,20130219,16.5,16.5,16.29,16.48,2000
Echo Global Logistics,ECHO,20130219,18.41,19.06,18.41,18.98,290900
US Ecology,ECOL,20130219,24.68,24.95,24.52,24.62,69600
Encore Capital Group Inc,ECPG,20130219,32.18,32.44,32,32.36,83000
Echo Therapeutics,ECTE,20130219,0.77,0.77,0.74,0.74,446000
Ecotality,ECTY,20130219,0.65,0.68,0.62,0.67,199100
Endocyte,ECYT,20130219,10.03,10.08,9.65,9.86,93300
Edac Technologies Corp.,EDAC,20130219,13.76,14.28,13.67,14.28,27000
Edap Tms S.A.,EDAP,20130219,3.07,3.08,2.96,2.96,149200
Edgewater Technology,EDGW,20130219,3.88,3.9,3.88,3.9,2300
Education Management Corp.,EDMC,20130219,4.03,4.09,3.94,3.95,55100
Exceed Company Ltd,EDS,20130219,1.45,1.46,1.41,1.44,3100
Educational Development Corp.,EDUC,20130219,3.85,3.91,3.82,3.85,9700
Euronet Worldwide,EEFT,20130219,24.26,24.9,24.26,24.8,206700
Ecology And Environment,EEI,20130219,12.75,13.04,12.75,13.04,5200
Emrg Mkts Asia MSCI Ishares,EEMA,20130219,57.28,57.63,57.28,57.29,755500
Emrg Mkts EMEA MSCI Ishares,EEME,20130219,55.49,55.49,55.49,55.49,100
Emrg Mkts Latin Amer MSCI Ishares,EEML,20130219,53.6,53.6,52.74,52.74,7200
Electronics For Imaging,EFII,20130219,23.1,23.42,22.86,23.22,219300
Enterprise Financial Services Corp.,EFSC,20130219,13.6,13.73,13.48,13.7,22700
Efuture Information Technology Inc.,EFUT,20130219,3.71,3.71,3.71,3.71,0
Egain Comm Cp,EGAN,20130219,7.1,7.68,7.09,7.44,99400
Eagle Bancorp,EGBN,20130219,22.74,22.99,22.55,22.67,105500
8X8 Inc,EGHT,20130219,6.72,6.84,6.71,6.84,536400
Eagle Bulk Shipping Inc.,EGLE,20130219,2.09,2.09,1.98,2.02,100800
Nic Inc.,EGOV,20130219,16.97,17.13,16.72,16.94,345200
Emrg Mkts Growth MSCI Ishares,EGRW,20130219,57.13,57.24,57.13,57.24,500
Entertainment Gaming Asia Inc.,EGT,20130219,1.96,2.02,1.92,1.94,11100
Ehealth,EHTH,20130219,19.78,19.78,15.73,16.3,2792400
Eastern Insurance Holdings,EIHI,20130219,18.66,18.66,17.93,18.29,36400
Endologix Inc,ELGX,20130219,15.97,16.24,15.81,15.98,438400
Earthlink,ELNK,20130219,6.61,6.67,6.15,6.17,3246100
Echelon Corp.,ELON,20130219,2.49,2.69,2.47,2.67,252200
Syneron Medical Ltd,ELOS,20130219,10.55,10.8,10.4,10.75,212800
Electro Rent Corp.,ELRC,20130219,15.66,15.99,15.26,15.39,51500
Electro-Sensors,ELSE,20130219,4,4,3.9,3.9,600
Eltek Ltd,ELTK,20130219,1.2,1.22,1.18,1.2,19100
Emrg Mkts Corporate Bond ETF Wisdomtree,EMCB,20130219,80.1,80.1,79.73,79.79,15000
Emclaire Financial Corp,EMCF,20130219,22.75,22.75,22.75,22.75,100
Emc Insurance Group,EMCI,20130219,26.19,27,25.56,27,9200
Emrg Mkts Cons Disc MSCI Ishares,EMDI,20130219,53.2,53.2,53.2,53.2,0
Emrg Mkts Energy Sector Capped MSCI Ishares,EMEY,20130219,42.65,42.65,42.65,42.65,0
Emrg Mkts Financials Idx MSCI Ishares,EMFN,20130219,28.3,28.92,28,28.32,2600
S&P Emrg Mkts Infrastructure Ishares,EMIF,20130219,36.32,36.68,36.32,36.56,6900
Elbit Imaging Ltd,EMITF,20130219,3.31,3.31,3.05,3.2,77800
Emcore Corp.,EMKR,20130219,6.27,6.28,6.13,6.19,169000
Eastern Company,EML,20130219,16,16.5,15.98,16.37,10100
Emmis Communications Corp.,EMMS,20130219,1.77,1.78,1.72,1.73,20000
Emmis Communications Corp.,EMMSP,20130219,9.2,9.2,9.2,9.2,0
Emrg Mkts Materials Idx MSCI Ishares,EMMT,20130219,21.24,21.34,21.07,21.18,3100
Endo Pharmaceuticals Holdings Inc.,ENDP,20130219,29.11,29.16,28.89,29.03,1100900
Englobal Corp.,ENG,20130219,0.6,0.63,0.59,0.59,33800
Entremed,ENMD,20130219,2.49,2.5,2.45,2.45,35300
Enernoc,ENOC,20130219,17.19,17.42,16.85,17.15,368100
Enphase Energy Inc.,ENPH,20130219,5.1,5.48,4.97,5.21,608100
The Ensign Group,ENSG,20130219,30.99,31.96,30.73,31.95,190200
Global Eagle Entertainment Inc.,ENT,20130219,10,10.1,9.74,9.94,10800
Entegris,ENTG,20130219,9.79,9.92,9.65,9.9,730500
Entropic Communications,ENTR,20130219,4.71,4.8,4.67,4.68,443300
Envivio Inc.,ENVI,20130219,1.71,1.78,1.7,1.77,82500
Enzon Pharmaceuticals,ENZN,20130219,4.68,4.7,4.62,4.68,192500
Eon Communications Corp.,EONC,20130219,0.87,0.89,0.87,0.89,1200
E2Open Inc,EOPN,20130219,18.18,18.68,17.98,18.54,115400
Ambassadors Group,EPAX,20130219,4.78,4.91,4.75,4.9,54400
Bottomline Technologies,EPAY,20130219,26.72,27,26.65,26.84,210200
Epoch Holding Corp.,EPHC,20130219,28.01,28.01,27.99,28.01,47000
Epiq Systems,EPIQ,20130219,12.5,12.69,12.3,12.64,60400
Epocrates,EPOC,20130219,11.73,11.74,11.72,11.73,49100
Equinix,EQIX,20130219,223.34,223.81,217,221.08,1685800
Lm Ericsson Telephone Company,ERIC,20130219,12.49,12.59,12.45,12.55,3832700
Erie Indemnity Company,ERIE,20130219,72.77,72.91,70,72.65,66700
Energy Recovery,ERII,20130219,4.08,4.35,4.03,4.14,281700
Eagle Rock Energy Partners L.P.,EROC,20130219,9.2,9.41,9.11,9.37,550000
Empire Res Inc,ERS,20130219,4.66,5.04,4.66,5.01,15200
Esb Financial Corp.,ESBF,20130219,13.76,13.8,13.73,13.78,4400
The Elmira Savings Bank Fsb,ESBK,20130219,23.5,23.5,23.5,23.5,300
Escalade Inc.,ESCA,20130219,5.95,5.99,5.86,5.88,13200
Euroseas Ltd,ESEA,20130219,1.05,1.05,1.02,1.02,55300
Enstar Group Limited,ESGR,20130219,127.58,128.1,126.63,126.96,9100
Electro Scientific Industries,ESIO,20130219,10.88,11.16,10.88,11.12,154100
Elbit Systems Ltd,ESLT,20130219,38.33,38.35,37.74,38.25,2400
Escalon Medical,ESMC,20130219,1.03,1.03,1.01,1.03,1000
Express Scripts,ESRX,20130219,58.29,59.21,55.49,56.98,16593900
Essa Bancorp,ESSA,20130219,11.45,11.5,11.3,11.5,15900
Essex Rental Corp.,ESSX,20130219,3.76,4.12,3.75,4,27800
Elecsys Corp.,ESYS,20130219,4.25,4.25,4.25,4.25,0
E*Trade Financial Corp.,ETFC,20130219,11.27,11.39,11.22,11.29,2896900
Enteromedics Inc.,ETRM,20130219,1.08,1.18,1.08,1.16,892400
Europe Financials Index MSCI Ishares,EUFN,20130219,20.83,20.97,20.83,20.97,17700
Edwards Group Limited,EVAC,20130219,7,7.01,7,7.01,800
Emrg Mkts Value MSCI Ishares,EVAL,20130219,50.89,51.37,50.85,50.85,900
Eastern Virginia Bankshares,EVBS,20130219,6.49,6.86,6.49,6.75,31300
Ev Energy Partners L.P.,EVEP,20130219,54.13,54.85,53.22,54.04,427800
Evolving Systems,EVOL,20130219,7.05,7.1,6.97,7.03,17300
East West Bancorp,EWBC,20130219,24.52,24.91,24.41,24.82,1404300
Exa Corporation,EXA,20130219,9.98,10.16,9.95,10,19900
Exactech,EXAC,20130219,18.7,18.7,18.28,18.69,11600
Exar Corp.,EXAR,20130219,11.12,11.84,11.12,11.79,208500
Exact Sciences Corp.,EXAS,20130219,11.26,11.4,11.25,11.35,402500
Exelixis,EXEL,20130219,4.74,4.81,4.69,4.8,2006600
Exfo Inc,EXFO,20130219,5.71,5.73,5.7,5.73,1600
Exterran Partners L.P.,EXLP,20130219,23.65,23.95,23.25,23.66,88100
Exlservice Holdings,EXLS,20130219,30.04,30.25,29.88,30.24,141100
Expeditors International Of Washington,EXPD,20130219,42.39,42.74,42.14,42.6,1857900
Expedia,EXPE,20130219,64.9,65.13,64.06,64.42,1906600
Exponent,EXPO,20130219,50.27,52.01,50.27,51.77,47100
Extreme Networks,EXTR,20130219,3.57,3.62,3.56,3.61,273900
Energy Xxi [Bermuda] Limited,EXXI,20130219,31.72,31.88,31.4,31.52,1097900
Ezchip Semiconductor Limited,EZCH,20130219,26.97,27.08,26.02,26.32,455900
Ezcorp,EZPW,20130219,22.17,22.41,22.05,22.37,336900
First Advantage Bancorp,FABK,20130219,12.65,12.65,12.65,12.65,100
Falconstor Software,FALC,20130219,2.62,2.65,2.6,2.65,23900
Diamondback Energy Inc.,FANG,20130219,22.32,22.82,22.23,22.82,101900
Farmer Brothers Company,FARM,20130219,13.49,13.67,13.32,13.67,19500
Faro Technologies,FARO,20130219,36.72,37.76,36.67,37.68,93300
Fastenal Company,FAST,20130219,52.93,53.25,52.59,53.18,1477700
Facebook Inc,FB,20130219,28.22,29.08,28.12,28.93,49411500
First Business Financial Services,FBIZ,20130219,24.57,24.99,24.26,24.47,12500
Firstbank Corp.,FBMI,20130219,12.13,12.13,12,12,1400
The First Bancshares,FBMS,20130219,10.97,11.1,10.97,11.1,1700
First Bancorp,FBNC,20130219,13.14,13.49,13.04,13.29,42800
First Connecticut Bancorp Inc.,FBNK,20130219,14.35,14.46,14.3,14.44,46000
Fbr & Co,FBRC,20130219,4.35,4.36,4.34,4.35,146800
Fauquier Bankshares,FBSS,20130219,12.2,12.2,12.05,12.05,200
First California Financial Group,FCAL,20130219,8.17,8.19,8.14,8.18,26500
First Capital,FCAP,20130219,19.88,19.88,19.88,19.88,0
First Community Bancshares,FCBC,20130219,15.51,15.84,15.51,15.7,14000
First Community Corp.,FCCO,20130219,9.21,9.21,9.21,9.21,2900
1St Constitution Bancorp [Nj],FCCY,20130219,9.02,9.02,9.02,9.02,1400
Fuelcell Energy,FCEL,20130219,1.08,1.08,1.06,1.07,545000
Firstcity Financial Corp.,FCFC,20130219,9.83,9.89,9.81,9.84,162800
First Cash Financial Services,FCFS,20130219,54.78,55.93,54.76,55.89,177200
FTSE China [Hk Listed] Index Ishares,FCHI,20130219,49.36,49.42,49.29,49.35,2400
First Clover Leaf Financial,FCLF,20130219,7.06,7.06,6.46,6.46,400
First Citizens Bancshares,FCNCA,20130219,180.69,180.69,178.8,179.51,24900
1St Century Bancshares Inc,FCTY,20130219,5,5.25,5,5.01,6000
First Capital Bancorp Inc. [Va],FCVA,20130219,3.2,3.2,3.19,3.19,5100
First Citizens Banc,FCZA,20130219,6.75,6.75,6.6,6.68,5100
First Defiance Financial,FDEF,20130219,21.93,22.15,21.93,22.06,31600
Federal-Mogul Corp.,FDML,20130219,9.65,9.77,9.42,9.53,72600
Fidus Investment Corporation,FDUS,20130219,18.13,18.5,17.87,18.43,109600
Far East Financials Index MSCI Ishares,FEFN,20130219,28.95,29.2,28.95,29.12,1800
Fei Company,FEIC,20130219,64.12,64.7,63.66,64.64,325200
Frequency Electronics,FEIM,20130219,9.61,9.88,9.61,9.88,8900
Franklin Electric Co.,FELE,20130219,66.25,66.94,65.82,66.37,112400
Forbes Energy Svcs,FES,20130219,3.25,3.47,3.16,3.4,49500
First Financial Bancorp.,FFBC,20130219,15.57,15.68,15.57,15.64,215100
First Financial Bancorp.,FFBCW,20130219,5.25,5.25,5.25,5.25,0
First Federal Bancshares Of Arkansas,FFBH,20130219,9.94,9.94,9.75,9.9,6300
First Financial Holdings,FFCH,20130219,16.41,16.62,16.17,16.5,79300
Fedfirst Financial Corp.,FFCO,20130219,17.01,17.01,16.27,16.28,5300
Frozen Food Express Industries,FFEX,20130219,1.52,1.52,1.45,1.51,168500
Fuwei Films Co.,FFHL,20130219,1.51,1.53,1.44,1.5,3500
Flushing Financial Corp.,FFIC,20130219,15.91,16.49,15.91,16.47,76400
First Financial Bankshares,FFIN,20130219,43.04,43.59,42.93,43.38,86500
F5 Networks,FFIV,20130219,101.9,103.84,101.51,103.62,976700
Farmers Capital Bank Corp.,FFKT,20130219,16.76,17.04,16.42,16.82,20200
First Financial Service Corp.,FFKY,20130219,3.31,3.33,3.31,3.33,200
Friendfinder Networks Inc.,FFN,20130219,0.65,0.71,0.62,0.68,73200
First Federal Of Northern Michigan Bancorp,FFNM,20130219,4.72,4.75,4.53,4.73,1700
First Financial Northwest,FFNW,20130219,8.11,8.11,7.96,8.08,10900
Female Health Company,FHCO,20130219,7,7.29,6.86,6.94,165500
First Interstate Bancsystem,FIBK,20130219,17.6,17.87,17.3,17.53,135200
The Finish Line,FINL,20130219,18.6,18.92,18.53,18.91,1188700
Sourcefire,FIRE,20130219,42.66,44.28,42.32,44.25,812400
Financial Institutions,FISI,20130219,20.24,20.43,20.2,20.35,14300
Fiserv,FISV,20130219,80.76,81.37,80.76,81.02,919400
Fifth Third Bancorp,FITB,20130219,16.07,16.16,15.94,15.96,11020400
Fifth Third Bancorp,FITBP,20130219,143.56,143.56,142,142.79,26900
Five Below Inc.,FIVE,20130219,37.49,37.59,37.03,37.38,413600
National Beverage,FIZZ,20130219,13.5,13.64,13.46,13.58,40300
Fluidigm Corp.,FLDM,20130219,16.65,16.75,16.38,16.63,310100
Flextronics International Ltd,FLEX,20130219,6.68,6.68,6.58,6.63,3747400
The First Of Long Island Corp.,FLIC,20130219,30,30.44,29.75,30.44,58400
Flir Systems,FLIR,20130219,26.8,27.16,26.77,26.97,1281900
Full House Resorts,FLL,20130219,3.48,3.55,3.41,3.48,169400
Flamel Technologies S.A.,FLML,20130219,3.96,4,3.75,3.84,39700
Flow International Corp.,FLOW,20130219,3.95,3.97,3.89,3.94,101700
1-800 Flowers.Com,FLWS,20130219,4.17,4.35,4.1,4.35,182100
Flexsteel Industries,FLXS,20130219,23.06,23.41,22.75,23,14500
First Midwest Bancorp,FMBI,20130219,12.79,12.92,12.67,12.86,496500
Focus Media Holding Limited,FMCN,20130219,25.43,25.5,25.39,25.4,587300
Firstmerit Corp.,FMER,20130219,15.5,15.59,15.34,15.46,2583200
First M & F Corp.,FMFC,20130219,13.7,13.85,13.64,13.77,46700
Farmers Natl Banc Corp Oh,FMNB,20130219,6.64,6.65,6.54,6.63,8700
Fnb United,FNBN,20130219,10.85,10.85,10.66,10.79,28000
First Niagara Financial Group Inc.,FNFG,20130219,8.13,8.26,8.13,8.25,3254500
Financial Engines,FNGN,20130219,33.89,34.99,33.76,34.13,1026200
21St Century Holding Company,FNHC,20130219,5.9,5.9,5.75,5.8,3000
First Bancorp Inc [Me],FNLC,20130219,17.1,17.42,17.1,17.39,6400
Finisar Corp.,FNSR,20130219,16.51,17.14,16.5,16.95,1886000
Amicus Therapeutics,FOLD,20130219,3.02,3.04,2.93,2.97,1488100
Nasdaq Cea Smartphone First Trust,FONE,20130219,26.29,26.62,26.29,26.62,2400
Fonar Corp.,FONR,20130219,5.19,5.25,5.1,5.13,53800
Forward Industries,FORD,20130219,1.88,1.95,1.88,1.93,94400
Formfactor,FORM,20130219,5.02,5.16,5,5.13,240500
Forrester Research,FORR,20130219,26.96,27.39,26.72,27.31,284000
Formula Systems Ltd,FORTY,20130219,18.38,18.39,18.38,18.39,300
Fossil,FOSL,20130219,105.25,106.32,103.35,104.95,533300
Francesca's Holdings Corporatio,FRAN,20130219,27.7,27.78,26.84,26.98,742300
Republic First Bancorp,FRBK,20130219,2.6,2.6,2.48,2.6,12300
Fred's,FRED,20130219,13.38,13.8,13.25,13.72,232300
Freeseas Inc.,FREE,20130219,1.94,1.94,1.57,1.7,137200
Fiesta Restaurant Group Inc.,FRGI,20130219,20.45,21.05,20.45,20.84,74000
First Merchants Corp.,FRME,20130219,15.14,15.35,15.02,15.32,286100
Franklin Financial Corporation,FRNK,20130219,17.96,18,17.92,17.98,33700
Fairpoint Communications,FRP,20130219,8.49,8.67,8.39,8.4,133000
First South Bancorp Inc,FSBK,20130219,6.35,6.35,6.2,6.35,7600
Fs Bancorp Inc.,FSBW,20130219,15.12,15.12,15.12,15.12,200
Fifth Street Finance Corp.,FSC,20130219,10.71,10.75,10.6,10.72,1696200
Fisher Communications,FSCI,20130219,37.46,37.85,37,37.49,56300
First Savings Financial Group,FSFG,20130219,22.67,24,22.67,23.25,7300
First Security Group,FSGI,20130219,2.98,2.99,2.98,2.99,400
First Solar,FSLR,20130219,34.14,36.98,34.14,36.13,9902500
Firstservice Corp.,FSRV,20130219,31.17,31.19,31.07,31.1,9300
L.B. Foster Company,FSTR,20130219,44.68,45.12,44.31,44.67,74500
Fuel Systems Solutions,FSYS,20130219,14.67,14.95,14.48,14.61,143100
Fuel Tech,FTEK,20130219,4.6,4.83,4.59,4.75,94400
Fortinet,FTNT,20130219,23.4,23.73,23.21,23.54,1872600
Frontier Communications Company,FTR,20130219,4.12,4.23,4.1,4.17,13681500
1St United Bancorp Inc. [Fl],FUBC,20130219,6.14,6.34,6.14,6.24,29300
Full Circle Capital Corp.,FULL,20130219,7.92,7.92,7.74,7.79,137600
Fulton Financial Corp.,FULT,20130219,11.13,11.23,11.01,11.21,664700
First United Corp.,FUNC,20130219,8.04,8.38,8,8.37,5500
Royce Focus Trust,FUND,20130219,7.28,7.35,7.24,7.34,51900
Furiex Pharmaceuticals,FURX,20130219,35.37,36.96,35.37,36.57,45600
Foster Wheeler Ag.,FWLT,20130219,25.98,26,25.69,25.94,824400
Forward Air Corp.,FWRD,20130219,37.63,37.89,37.42,37.89,150000
Fox Chase Bancorp,FXCB,20130219,17.21,17.26,17.08,17.21,113600
FX Energy,FXEN,20130219,4.02,4.13,3.98,4.1,189000
German American Bancorp,GABC,20130219,22,22,21.82,21.92,26500
Le Gaga Holdings,GAGA,20130219,3.66,3.72,3.66,3.68,1100
Global-Tech Advanced Innovations Inc.,GAI,20130219,9.54,9.59,9.53,9.59,6000
Gaiam,GAIA,20130219,3.48,3.49,3.46,3.49,1300
Gladstone Investment Corp.,GAIN,20130219,7.66,7.72,7.47,7.58,124600
Gladstone Investment Corporatio,GAINP,20130219,26.95,26.97,26.91,26.94,1900
Galena Biopharma,GALE,20130219,1.83,2.02,1.81,2,6228800
Galectin Therapeutics Inc,GALT,20130219,3.2,3.2,2.98,3.06,91300
Galectin Therapeutics Inc.,GALTW,20130219,0.75,0.75,0.56,0.56,200
Shanda Games Limited,GAME,20130219,3.04,3.05,3.01,3.03,133200
Stealthgas,GASS,20130219,9.25,9.85,9.15,9.71,222600
Glacier Bancorp,GBCI,20130219,16.78,17.05,16.74,17.02,496300
Golub Capital Bdc,GBDC,20130219,16.19,16.23,16.04,16.19,274200
Global Indemnity Plc,GBLI,20130219,21.4,21.47,21.4,21.47,2600
Guaranty Bancorp,GBNK,20130219,2.07,2.07,2.04,2.06,43500
Greene County Bancorp,GCBC,20130219,22,22,22,22,300
Granite City Food And Brewery Ltd,GCFB,20130219,2.05,2.15,2.01,2.1,5000
Globecomm Systems Inc.,GCOM,20130219,12.57,12.71,12.56,12.7,54600
Sanofi-Aventis Cvr,GCVRZ,20130219,1.83,1.85,1.83,1.83,241700
Gencor Industries Inc.,GENC,20130219,7.3,7.38,7.27,7.32,1800
Genetic Technologies Ltd,GENE,20130219,2.59,2.7,2.56,2.6,18300
Gentium Spa,GENT,20130219,12,12,11.65,11.96,8700
Oyo Geospace Corp.,GEOS,20130219,104.44,111.69,104.44,109.74,166000
Geron Corp.,GERN,20130219,1.52,1.56,1.51,1.55,464600
Synageva Biopharma Corp.,GEVA,20130219,51.37,51.37,49.28,49.74,121500
Gevo,GEVO,20130219,2.57,2.57,2.3,2.37,1771300
Guaranty Federal Bancshares,GFED,20130219,10.4,10.4,10.4,10.4,0
General Finance Corp.,GFN,20130219,5.11,5.11,4.99,5.06,20600
General Finance Corporation,GFNCZ,20130219,0.38,0.46,0.38,0.46,1700
Grupo Financiero Galicia S.A.,GGAL,20130219,5.87,5.91,5.51,5.55,184400
Genomic Health,GHDX,20130219,28.81,29.48,28.52,28.87,230200
Gulf Island Fabrication,GIFI,20130219,24.4,25.49,24.37,25.18,32400
Giga-Tronics Inc.,GIGA,20130219,1.4,1.58,1.4,1.58,2500
Gigamedia Limited,GIGM,20130219,1.09,1.12,1.07,1.08,74200
G-III Apparel Group,GIII,20130219,36.66,38.52,36.6,36.97,134200
Gilead Sciences,GILD,20130219,42.25,43.04,42.06,42.28,11548100
Gilat Satellite Networks Ltd,GILT,20130219,5.56,5.87,5.55,5.79,135600
Given Imaging Ltd,GIVN,20130219,16.07,16.19,15.93,16.08,102500
G&K Services,GK,20130219,41.25,41.99,41.17,41.86,110800
Geeknet,GKNT,20130219,15.06,16.9,15.05,16.44,17600
Gladstone Capital Corp.,GLAD,20130219,9.2,9.21,9.05,9.17,134000
Gladstone Capital Corporation,GLADP,20130219,25.66,25.66,25.65,25.65,1000
Globus Maritime Limited,GLBS,20130219,2.05,2.08,2.05,2.08,3700
Glen Burnie Bancorp,GLBZ,20130219,11.54,11.54,11.5,11.5,3000
Wisdomtree Global Corporate Bon,GLCB,20130219,75.03,75.03,75.03,75.03,0
Gleacher & Company,GLCH,20130219,0.77,0.79,0.67,0.69,236500
Golden Enterprises,GLDC,20130219,3.46,3.46,3.45,3.46,1000
Great Lakes Dredge & Dock Corp.,GLDD,20130219,9.9,10.04,9.86,10.03,252400
Credit Suisse Ag,GLDI,20130219,19.38,19.41,19.33,19.33,10500
Golar Lng Limited,GLNG,20130219,39.35,39.4,38.12,38.58,1043900
Global Power Equipment Group Inc,GLPW,20130219,15.25,15.87,15.12,15.77,127500
Greenlight Capital Re,GLRE,20130219,24.85,25.05,24.59,24.93,164900
Glu Mobile Inc.,GLUU,20130219,2.33,2.35,2.25,2.28,1438300
Gordmans Stores,GMAN,20130219,13.11,13.3,13.02,13.29,66100
Green Mountain Coffee Roasters,GMCR,20130219,44.4,45.57,44.37,45.35,2854900
Geomet,GMETP,20130219,6.75,6.75,6.7,6.7,400
Golar Lng Partners Lp,GMLP,20130219,30.19,31.25,30.02,31.03,270700
General Communication,GNCMA,20130219,8.21,8.52,8.21,8.5,60000
GNMA Bond Ishares,GNMA,20130219,49.77,49.8,49.7,49.76,9200
Genmark Diagnostics,GNMK,20130219,10.7,11.01,10.59,10.91,90100
Complete Genomics,GNOM,20130219,3.12,3.14,3.12,3.13,86300
Gentex Corp.,GNTX,20130219,19.47,19.6,19.39,19.58,890400
Genvec,GNVC,20130219,1.95,2,1.92,1.92,91800
Randgold Resources Limited,GOLD,20130219,85.87,86.35,85.13,85.8,492200
Gladstone Commercial Corp.,GOOD,20130219,19.09,19.3,18.93,19.23,47000
Gladstone Commercial Corporatio,GOODN,20130219,26.05,26.05,25.85,25.85,800
Gladstone Commercial Corp.,GOODO,20130219,25.15,25.35,25.15,25.26,1400
Gladstone Commercial Corp.,GOODP,20130219,25.63,25.63,25.58,25.6,500
Google Inc.,GOOG,20130219,795.99,807,795.28,806.85,2932900
Gaming Partners International Corp.,GPIC,20130219,7.99,8.1,7.99,8.1,3200
Gulfport Energy Corp.,GPOR,20130219,38.75,39.7,38.75,39.37,1355600
Guanwei Recycling,GPRC,20130219,1.5,1.52,1.5,1.5,5100
Green Plains Renewable Energy,GPRE,20130219,9.67,9.95,9.67,9.88,345300
Grifols S.A.,GRFS,20130219,27.55,27.95,27.1,27.89,225700
Nasdaq Clean Edge Smart Grid First Trust,GRID,20130219,32.61,32.62,32.61,32.62,1200
Griffin Land & Nurseries,GRIF,20130219,29.11,29.31,28.59,29.31,3500
Garmin Ltd,GRMN,20130219,39.25,39.64,38.6,39.24,2436500
U.S. Global Investors,GROW,20130219,3.75,3.75,3.62,3.7,129200
Groupon Inc,GRPN,20130219,6,6.17,5.89,5.93,17143000
Gravity Co.,GRVY,20130219,1.49,1.52,1.4,1.4,240500
Great Southern Bancorp,GSBC,20130219,24,24.18,23.75,24,57200
Gsi Group Inc,GSIG,20130219,9.57,9.72,9.48,9.61,227800
Gsi Technology,GSIT,20130219,6.39,6.45,6.39,6.45,39100
Compressco Partners L.P.,GSJK,20130219,19.52,19.86,18.71,19.01,34900
Globe Specialty Metals Inc.,GSM,20130219,15.61,15.65,15.07,15.3,494000
Global Sources Ltd,GSOL,20130219,7.8,8.14,7.72,8.05,16200
Next Innovation Corp.,GSVC,20130219,8.74,8.75,8.54,8.61,81400
Goodyear Tire & Rubber Company,GT,20130219,14.23,14.26,14.07,14.09,3080700
Gt Advanced Technologies Inc,GTAT,20130219,3.67,3.85,3.53,3.64,4593400
Good Times Restaurants Inc.,GTIM,20130219,2.92,2.96,2.8,2.96,7900
Gentiva Health Services,GTIV,20130219,11.44,11.63,11.32,11.6,293100
Chart Industries,GTLS,20130219,69.48,70.32,69.14,70.1,220300
The Goodyear Tire & Rubber Co.,GTPPP,20130219,47.5,48.09,47.5,47.7,2700
Georgetown Bancp Ma,GTWN,20130219,12.5,12.75,12.48,12.75,1300
Gtx,GTXI,20130219,4.84,5,4.8,4.85,95300
Guidance Software,GUID,20130219,9.9,10,9.78,9.94,124900
Middle East Dividend Wisdomtree,GULF,20130219,16.28,16.31,16.22,16.24,7100
Gulf Resources,GURE,20130219,1.13,1.13,1.06,1.07,36900
Gyrodyne Company Of America,GYRO,20130219,74.26,74.59,74.25,74.59,3900
Hawaiian Holdings,HA,20130219,5.86,5.94,5.8,5.93,903300
Hanmi Financial Corp.,HAFC,20130219,17.24,17.27,16.78,16.97,191400
The Hain Celestial Group,HAIN,20130219,59.79,60.23,59.3,59.49,1040400
Hallmark Financial Services,HALL,20130219,9,9.1,8.97,9.07,13200
Halozyme Therapeutics,HALO,20130219,5.99,6.03,5.94,6,644400
Hasbro,HAS,20130219,40.73,40.93,40.32,40.91,1749400
Hastings Entertainment,HAST,20130219,2.1,2.22,2.1,2.16,5600
Hauppauge Digital,HAUP,20130219,0.72,1.13,0.64,1.02,927500
Haynes International,HAYN,20130219,53.79,54.97,53.03,53.76,46400
Huntington Bancshares Inc.,HBAN,20130219,7.12,7.17,7.09,7.14,11959700
Huntington Bancshares Inc.,HBANP,20130219,1289.35,1289.99,1289.35,1289.99,100
Home Bancorp,HBCP,20130219,18.5,18.5,18.48,18.49,4100
Hancock Holding Company,HBHC,20130219,31.69,31.91,31.51,31.59,502600
