<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Sierra Bancorp,BSRR,20130207,12.7,12.88,12.62,12.69,5800
Biospecifics Technologies Corp,BSTC,20130207,15.45,15.5,15.02,15.4,7500
Banctrust Financial Group,BTFG,20130207,2.92,2.92,2.91,2.91,1600
Btu International,BTUI,20130207,3.11,3.22,3.01,3.02,4400
Burcon Nutrascience,BUR,20130207,4.39,4.39,4.39,4.39,0
First Busey Corp.,BUSE,20130207,4.51,4.54,4.44,4.45,121800
Bazaarvoice Inc.,BV,20130207,7.53,7.56,7.26,7.36,303400
Broadvision,BVSN,20130207,8.33,8.49,8.33,8.44,19200
Broadwind Energy,BWEN,20130207,2.72,2.82,2.72,2.77,34700
Baldwin & Lyons,BWINA,20130207,23.5,23.5,23.5,23.5,0
Baldwin & Lyons,BWINB,20130207,23.86,23.94,23.37,23.66,3100
Buffalo Wild Wings,BWLD,20130207,76.5,77.79,76.14,77.6,323700
Broadway Financial Corp.,BYFC,20130207,0.92,0.94,0.91,0.94,12100
CA Inc.,CA,20130207,24.92,24.92,24.5,24.81,3881800
China Automotive Systems,CAAS,20130207,5.32,5.32,5.06,5.14,82200
Camden National Corp.,CAC,20130207,34.1,34.1,33.45,33.71,8400
Cascade Bancorp,CACB,20130207,7.13,7.13,6.83,6.83,2900
Credit Acceptance Corp.,CACC,20130207,107.28,107.51,105.7,106.49,35300
Chart Acquisition Corp.,CACGU,20130207,10.03,10.03,10.03,10.03,0
Cache,CACH,20130207,3.9,3.97,3.7,3.85,690000
China Advanced Construction,CADC,20130207,0.53,0.54,0.49,0.5,15500
Cadence Pharmaceuticals,CADX,20130207,4.79,4.82,4.54,4.58,284600
Camco Financial Corp.,CAFI,20130207,3.1,3.13,3.05,3.13,77200
The Cheesecake Factory Inc.,CAKE,20130207,34.4,34.61,34.12,34.41,843900
Callidus Software,CALD,20130207,4.47,4.48,4.3,4.33,186100
China Auto Logistics Inc.,CALI,20130207,2.92,2.99,2.9,2.98,12400
Vocaltec Communications Ltd,CALL,20130207,13.7,13.9,12.88,13.06,384600
Cal-Maine Foods,CALM,20130207,41.51,41.6,41.1,41.23,70100
Calamp,CAMP,20130207,9.47,9.52,9.15,9.34,261800
Camtek Ltd,CAMT,20130207,1.77,1.84,1.7,1.75,89900
Avis Budget Group,CAR,20130207,22.82,23.06,22.61,22.84,1355500
Carbonite Inc.,CARB,20130207,10.54,10.64,10.28,10.51,86500
Carolina Trust Bank,CART,20130207,2.6,2.6,2.6,2.6,0
Carver Bancorp,CARV,20130207,4.5,4.5,4.5,4.5,100
Nasdaq Global Auto Index First Trust,CARZ,20130207,31.1,31.36,30.97,31.1,10100
Meta Financial Group,CASH,20130207,23.04,23.07,22.7,22.87,10800
Cas Medical Systems,CASM,20130207,1.94,1.94,1.94,1.94,500
Cass Information Systems Inc,CASS,20130207,39.71,39.99,39.17,39.85,17700
Caseys General Stores,CASY,20130207,54.98,55.11,54.52,54.84,133200
Cardtronics,CATM,20130207,25.77,26.1,25.27,25.41,352500
Cathay General Bancorp,CATY,20130207,19.65,19.79,19.47,19.74,120800
Cavium Inc,CAVM,20130207,35.74,35.87,35.01,35.41,887300
China Bak Battery,CBAK,20130207,1.64,1.69,1.62,1.63,13600
Colony Bankcorp,CBAN,20130207,5.74,5.95,5.62,5.63,6200
Cbeyond,CBEY,20130207,8.67,8.74,8.54,8.68,93200
Capital Bank Financial Corp.,CBF,20130207,16.03,16.34,16,16.18,736300
Community Bank Shares Of Indiana,CBIN,20130207,15.6,16.04,15.6,15.95,7700
Cleveland Biolabs,CBLI,20130207,1.89,1.92,1.76,1.78,393700
Combimatrix Corp.,CBMX,20130207,3.89,3.92,3.6,3.72,130800
Combimatrix Corp.,CBMXW,20130207,0.28,0.28,0.28,0.28,0
Cape Bancorp,CBNJ,20130207,9.03,9.03,8.87,8.92,4400
Chicopee Bancorp,CBNK,20130207,16.14,16.42,15.97,15.97,2400
CBOE Holdings,CBOE,20130207,34.27,34.37,33.97,34.3,373700
China Biologic Products,CBPO,20130207,18.99,19.23,18.9,19.23,4200
Cracker Barrel Old Country Store,CBRL,20130207,65.8,65.96,65.22,65.72,119500
Columbia Laboratories,CBRX,20130207,0.59,0.62,0.59,0.62,199300
Commerce Bancshares,CBSH,20130207,38,38.26,37.83,38.26,594700
Cubist Pharmaceuticals,CBST,20130207,43.53,43.78,42.69,43.08,482200
Capital City Bank Group,CCBG,20130207,11.9,11.93,11.69,11.76,2300
China Ceramics Co.,CCCL,20130207,2.93,2.93,2.8,2.85,74600
Chinacache International,CCIH,20130207,3.77,3.81,3.73,3.78,53200
Coleman Cable,CCIX,20130207,10.2,10.2,9.91,10.01,17000
Cabot Microelectronics Corp.,CCMP,20130207,35.96,36.01,35.45,35.59,130800
Cnb Financial Corp.,CCNE,20130207,17.02,17.02,16.86,16.87,3700
Cogent Communications Group,CCOI,20130207,24.45,24.63,24.14,24.51,328400
Cross Country Healthcare,CCRN,20130207,5.57,5.6,5.46,5.56,56200
Concurrent Computer Corp.,CCUR,20130207,7.88,8,7.02,8,411300
Chemocentryx Inc.,CCXI,20130207,11.64,11.65,11.23,11.27,5400
Cadence Design Systems,CDNS,20130207,14.02,14.04,13.85,13.91,2009800
Clean Diesel Technologies,CDTI,20130207,2.61,2.62,2.45,2.62,33300
Codexis,CDXS,20130207,2.39,2.5,2.32,2.38,25400
Cadiz,CDZI,20130207,6.94,7.02,6.84,6.87,5000
Ceco Environmental,CECE,20130207,10.89,10.96,10.65,10.68,24600
Career Education Corp.,CECO,20130207,3.51,3.81,3.5,3.8,1077500
Central European Distribution Corp.,CEDC,20130207,1.74,1.74,1.46,1.59,1344100
Chinaedu Corp.,CEDU,20130207,5.55,5.63,5.4,5.6,273000
Celgene Corp.,CELG,20130207,98.4,99.2,96.78,97.83,2927300
Celgene Corp.,CELGZ,20130207,7.38,7.49,7.38,7.39,1900
Chembio Diagnostics,CEMI,20130207,5.51,5.63,5.51,5.55,9200
Cempra Inc.,CEMP,20130207,6.75,6.75,6.6,6.62,8000
Central Garden & Pet Company,CENT,20130207,9.44,9.53,9.34,9.44,91000
Central Garden & Pet Company,CENTA,20130207,9.35,9.47,9.24,9.4,386100
Century Aluminum Company,CENX,20130207,8.96,9.05,8.71,8.91,809000
Ceres Inc.,CERE,20130207,4.13,4.14,3.99,4.02,34700
Cerner Corp.,CERN,20130207,85.25,86.74,85.25,86.56,1871500
Cerus Corp.,CERS,20130207,3.17,3.18,3.11,3.16,95900
Central European Media Enterprises,CETV,20130207,5.41,5.55,5.32,5.48,42300
Ceva,CEVA,20130207,15.03,15.32,14.85,14.98,116900
Central Federal Corp.,CFBK,20130207,1.55,1.55,1.54,1.54,500
C&F Financial Corp.,CFFI,20130207,39.69,40.21,39.69,39.71,1200
Capitol Federal Financial,CFFN,20130207,11.71,11.76,11.65,11.72,846300
California First National Bancorp,CFNB,20130207,15.85,15.85,15.82,15.82,1900
Cardinal Financial Corp.,CFNL,20130207,16.3,16.35,16.05,16.16,61200
The Carlyle Group L.P.,CG,20130207,31.61,32.38,30.59,31.1,114700
China Growth Equity Investment,CGEI,20130207,10.05,10.05,10.05,10.05,0
China Growth Equity Investment,CGEIW,20130207,0.25,0.25,0.25,0.25,0
Compugen Ltd,CGEN,20130207,5.41,5.57,5.26,5.27,136800
Cognex Corp.,CGNX,20130207,42.13,42.51,41.71,42.3,133800
Calamos Global Total Return Fund,CGO,20130207,14.5,14.54,14.4,14.54,11600
Comstock Homebuilding Companies,CHCI,20130207,1.35,1.38,1.32,1.37,21400
City Holding Company,CHCO,20130207,38.46,38.5,37.44,38.16,62200
Churchill Downs Inc.,CHDN,20130207,66.31,66.57,65.95,66.21,74800
Chindex International,CHDX,20130207,11.13,11.13,10.78,10.89,11200
The Chefs' Warehouse Inc.,CHEF,20130207,16.51,16.65,16.12,16.6,27000
Cheviot Financial Corp,CHEV,20130207,10.3,10.95,10.3,10.95,10500
Chemical Financial Corp.,CHFC,20130207,24.51,24.54,24.33,24.48,17400
Charter Financial,CHFN,20130207,11.65,11.7,11.45,11.67,32400
Calamos Convertible Opportunities,CHI,20130207,12.62,12.66,12.47,12.52,309700
Cherokee Inc.,CHKE,20130207,14.03,14.23,13.86,13.94,11500
Check Point Software Technologies Ltd,CHKP,20130207,51.27,51.51,50.21,50.79,1472500
China Housing & Land Development,CHLN,20130207,1.2,1.32,1.2,1.31,90300
Chemung Financial Corp,CHMG,20130207,29.5,29.5,29.5,29.5,0
China Natural Resources,CHNR,20130207,5.53,5.55,5.3,5.4,1800
China Gerui Advanced Materials,CHOP,20130207,2.26,2.47,2.26,2.45,263000
Charm Communications Inc.,CHRM,20130207,4.96,4.96,4.8,4.85,9600
C.H. Robinson Worldwide,CHRW,20130207,60.07,60.5,58.75,59.93,4152600
Chs Inc,CHSCP,20130207,31.74,31.97,31.73,31.91,8100
Chelsea Therapeutics International,CHTP,20130207,0.77,0.79,0.76,0.77,203800
Charter Communications,CHTR,20130207,80.71,82.61,78.79,80.63,1184200
Chuy's Holding Inc,CHUY,20130207,29.48,29.48,28.72,29.28,80300
Calamos Global Dynamic,CHW,20130207,8.99,8.99,8.87,8.93,196900
Wisdomtree China Dividend Ex-Fi,CHXF,20130207,54.94,54.94,54.55,54.76,6500
Calamos Convertible And High,CHY,20130207,12.8,12.8,12.68,12.7,203900
Chyron Corp.,CHYR,20130207,1.14,1.14,1.04,1.08,12700
Cinedigm Digital Cinema Corp,CIDM,20130207,1.54,1.55,1.54,1.54,2100
Ciena Corp.,CIEN,20130207,16.14,16.5,16.02,16.12,3707500
Cimatron Limited,CIMT,20130207,8.58,9.14,8.56,8.82,502800
Cincinnati Financial Corp.,CINF,20130207,46.88,47.25,44.36,44.4,1193100
Cis Acquisition Ltd.,CISAU,20130207,10.1,10.1,10.1,10.1,2000
Cninsure Inc.,CISG,20130207,5.96,6,5.9,6,51900
Cfs Bancorp,CITZ,20130207,7.43,7.46,7.18,7.46,1200
Citizens Holding Company,CIZN,20130207,18.55,18.97,18.55,18.97,400
China Jo-Jo Drugstores,CJJD,20130207,0.93,0.99,0.91,0.99,2700
Carmike Cinemas,CKEC,20130207,16.58,16.71,16.16,16.69,145200
Clicksoftware Technologies Ltd,CKSW,20130207,8.25,8.33,8.22,8.3,57500
Carolina Bank Holdings Inc.,CLBH,20130207,9.28,9.3,9,9.23,1600
Collectors Universe,CLCT,20130207,12.25,12.25,11.8,11.81,64100
Celldex Therapeutics Inc,CLDX,20130207,7.66,7.75,7.56,7.68,1629800
Clearfield,CLFD,20130207,5.65,5.65,5.5,5.56,22800
Clearsign Combustion Corporatio,CLIR,20130207,4.36,4.42,4.31,4.42,29900
Calamos Asset Management,CLMS,20130207,10.52,10.52,10.27,10.37,309200
Calumet Specialty Products,CLMT,20130207,33.2,33.39,32.94,33.27,463300
Clean Energy Fuels,CLNE,20130207,12.59,12.79,12.5,12.71,1567900
Cleantech Solutions International Inc,CLNT,20130207,4.14,4.17,4.04,4.06,20600
Clearone Communications Inc.,CLRO,20130207,6.41,6.53,6.4,6.48,2300
Tegal Corp.,CLRX,20130207,3.87,3.87,3.45,3.5,23900
Celsion Corp.,CLSN,20130207,1.19,1.2,1.13,1.16,3393600
Town Sports International Holdings,CLUB,20130207,10.41,10.62,10.17,10.54,477100
Clovis Oncology Inc.,CLVS,20130207,19.45,19.45,18.91,19.08,64000
Clearwire Corp.,CLWR,20130207,3.22,3.22,3.19,3.19,2643200
Euro Tech Holdings Company,CLWT,20130207,2.92,2.92,2.92,2.92,0
Columbus Mckinnon Corp.,CMCO,20130207,19.55,19.55,19.17,19.32,127700
Comcast Corp.,CMCSA,20130207,38.67,38.74,38.08,38.62,13031200
Comcast Corp.,CMCSK,20130207,37.52,37.58,36.61,37.25,5267400
Cme Group Inc.,CME,20130207,56.87,57.14,56.41,56.9,2214700
China Mobile Games And Entertai,CMGE,20130207,3.51,3.53,3.5,3.53,10000
Cumulus Media Inc.,CMLS,20130207,3.22,3.31,3.13,3.27,289900
Cms Bancorp,CMSB,20130207,8.1,8.1,8.1,8.1,0
Comtech Telecommunications,CMTL,20130207,26.46,26.77,26.37,26.7,65800
Center Bancorp,CNBC,20130207,12.75,12.8,12.51,12.54,3600
Century Bancorp,CNBKA,20130207,33.64,33.64,33.46,33.46,400
Coronado Biosciences,CNDO,20130207,7.25,7.46,7.11,7.42,249000
Chinanet Online Holdings,CNET,20130207,0.87,0.87,0.85,0.85,400
China Information Technology,CNIT,20130207,0.99,1.02,0.99,1.01,13500
Conmed Corp.,CNMD,20130207,29.53,29.59,29.32,29.45,50400
Concur Technologies,CNQR,20130207,67.52,67.99,66.45,67.85,465300
Comverse,CNSI,20130207,28.68,29,28.53,28.82,65200
Consolidated Communications Holdings,CNSL,20130207,17.43,17.44,17.14,17.31,92700
China Techfaith Wireless,CNTF,20130207,1.24,1.24,1.18,1.19,34600
Century Casinos,CNTY,20130207,3.12,3.14,3.07,3.14,19800
China Yida Holding Co.,CNYD,20130207,3.91,4,3.91,3.99,800
Coastal Contacts Inc,COA,20130207,5.06,5.14,5,5,6100
Colonial Financial Services,COBK,20130207,13.53,13.53,13.49,13.5,3400
Cobra Electronics Corp.,COBR,20130207,4.15,4.15,4.01,4.15,2800
Cobiz Financial Inc.,COBZ,20130207,8.06,8.11,7.97,8.07,23600
Corinthian Colleges,COCO,20130207,2.38,2.45,2.33,2.4,1481200
Cogo Group,COGO,20130207,2.41,2.41,2.29,2.32,30100
Coherent,COHR,20130207,57.59,58.28,57.42,58.26,181500
Cohu,COHU,20130207,10.23,10.28,9.99,10.18,18300
Coca-Cola Bottling Co. Consolidated,COKE,20130207,64,64.08,63,63.21,10900
Columbia Banking System,COLB,20130207,20.43,20.46,20.2,20.37,152800
Columbia Sportswear Company,COLM,20130207,49.25,50.12,48.01,49.54,235200
Cyrusone Inc,CONE,20130207,22.5,22.52,22.04,22.19,182000
Conn's,CONN,20130207,30.12,30.99,29.18,30.47,1100200
Majesco Entertainment Company,COOL,20130207,0.62,0.64,0.6,0.62,491800
Core-Mark Holding Company,CORE,20130207,49.83,49.83,49.09,49.51,19400
Corcept Therapeutics Inc.,CORT,20130207,2.15,2.15,2.03,2.08,178200
Cosi,COSI,20130207,0.82,0.83,0.81,0.82,117900
Costco Wholesale Corp.,COST,20130207,101.77,102.31,101.2,101.85,3007200
Cowen Group,COWN,20130207,2.75,2.86,2.73,2.77,1071900
Counterpath Corporation,CPAH,20130207,1.93,1.93,1.93,1.93,100
Community Partners Bancorp,CPBC,20130207,6.3,6.35,6.27,6.35,5100
China Shengda Packaging Group,CPGI,20130207,1.16,1.16,1.16,1.16,3000
Canterbury Park Holding Corp.,CPHC,20130207,10.5,10.5,10.5,10.5,200
Cepheid,CPHD,20130207,36.21,36.23,35.3,36.02,375100
Cumberland Pharmaceuticals Inc.,CPIX,20130207,4.44,4.47,4.36,4.4,41400
Capella Education Company,CPLA,20130207,28.37,30.36,28.37,30.04,172600
Capital Product Partners L.P.,CPLP,20130207,8.01,8.13,7.9,8.07,289500
Copano Energy L.L.C.,CPNO,20130207,38.58,38.73,38.11,38.55,847500
Copart,CPRT,20130207,36.67,36.93,35.99,36,850800
Catalyst Pharmaceutical Partners,CPRX,20130207,0.53,0.55,0.51,0.54,363300
Computer Programs And Systems,CPSI,20130207,48.62,49.23,48.44,49,420500
China Precision Steel,CPSL,20130207,2.1,2.2,2.1,2.14,6900
Consumer Portfolio Services,CPSS,20130207,8.71,8.85,8.59,8.7,371900
Capstone Turbine Corp.,CPST,20130207,0.91,0.94,0.9,0.91,1654100
Conceptus,CPTS,20130207,22.8,22.97,22.5,22.65,454200
Compuware Corp.,CPWR,20130207,11.6,11.67,11.43,11.6,642000
Cra Internationalinc.,CRAI,20130207,19.8,19.96,19.56,19.83,11800
Cray Inc,CRAY,20130207,18.45,18.52,18.06,18.22,153900
Citizens Republic Bancorp,CRBC,20130207,20.32,20.54,20.24,20.47,107900
Cardica,CRDC,20130207,1.19,1.29,1.16,1.25,63500
Crossroads Systems#,CRDS,20130207,2.16,2.24,1.9,2.05,42500
Cree,CREE,20130207,44.38,44.67,43.27,44.61,2105300
China Recycling Energy Corp.,CREG,20130207,1.1,1.1,1.1,1.1,4700
Cresud S.A.C.I.F. Y A.,CRESW,20130207,0.07,0.07,0.07,0.07,0
Cresud S.A.C.I.F. Y A.,CRESY,20130207,9.72,9.75,9.29,9.3,58100
Crescent Financial Corp.,CRFN,20130207,4.34,4.65,4.34,4.51,9100
Curis,CRIS,20130207,3.11,3.11,3.02,3.04,263400
57Th Str Gen Acquisi,CRMB,20130207,3.16,3.18,3.07,3.07,3600
57Th Str Gen Acquisi,CRMBU,20130207,3.02,3.02,3.02,3.02,0
57Th Str Gen Acquisi,CRMBW,20130207,0.08,0.08,0.08,0.08,0
Cardiome Pharma Corp.,CRME,20130207,0.48,0.52,0.48,0.49,702200
America's Car-Mart,CRMT,20130207,40.29,40.32,39.67,40.12,25800
Ceragon Networks Ltd,CRNT,20130207,4.85,4.88,4.73,4.76,46000
Crocs,CROX,20130207,15.07,15.15,14.79,15,1360800
Carrollton Bancorp,CRRB,20130207,5.51,5.51,5.51,5.51,0
Courier Corp.,CRRC,20130207,11.91,12.39,11.91,12.39,33200
Cornerstone Therapeutics Inc.,CRTX,20130207,5.44,5.47,5.37,5.45,16100
Cirrus Logic,CRUS,20130207,28.15,28.15,27.1,27.26,2166200
Corvel,CRVL,20130207,46.06,46.45,45.9,46.36,12700
Crown Media Holdings,CRWN,20130207,1.95,1.97,1.9,1.95,27800
Crown Crafts,CRWS,20130207,5.25,5.28,5.18,5.2,27000
Carrizo Oil & Gas,CRZO,20130207,22.74,22.8,22.01,22.13,588400
Clifton Savings Bancorp,CSBK,20130207,11.41,11.75,11.41,11.64,1500
Cascade Microtech,CSCD,20130207,7.75,7.75,7.04,7.04,96200
Cisco Systems,CSCO,20130207,21.21,21.26,21,21.09,34443900
Centerstate Banks,CSFL,20130207,8.78,8.89,8.68,8.72,19500
Costar Group,CSGP,20130207,96.76,96.76,95.2,95.89,144100
Csg Systems International,CSGS,20130207,19.32,19.48,18.9,19.02,220200
Cardiovascular Systems,CSII,20130207,16,16.02,15.51,15.74,83000
Canadian Solar Inc.,CSIQ,20130207,5.04,5.04,4.79,4.8,710800
Cornerstone Ondemand Inc.,CSOD,20130207,32.5,32.51,31.12,31.49,495600
Csp Inc.,CSPI,20130207,6.62,6.89,6.55,6.6,63400
Calamos Strategic Total Return Fund,CSQ,20130207,10.5,10.52,10.36,10.46,401200
Csr Plc,CSRE,20130207,23.7,23.76,23.55,23.61,1900
Caesarstone Sdot-Yam Ltd.,CSTE,20130207,20.89,21,19.85,20.85,40900
Coinstar,CSTR,20130207,51.76,52.19,50.89,52.1,2656800
China Sunergy Co.,CSUN,20130207,1.65,1.69,1.6,1.62,37000
Capital Southwest Corp.,CSWC,20130207,108.51,108.51,106.6,106.6,3500
Cintas Corp.,CTAS,20130207,42.43,42.93,42.3,42.93,710600
Community Trust Bancorp,CTBI,20130207,33.71,33.84,33.56,33.75,15900
Commtouch Software Ltd,CTCH,20130207,3.29,3.49,3.22,3.46,256000
Ctc Media,CTCM,20130207,10.22,10.22,10.01,10.17,385200
Constant Contact,CTCT,20130207,16,16,15.66,15.78,311400
Computer Task Group Inc.,CTGX,20130207,20.79,20.92,20.52,20.7,29100
Charles & Colvard Ltd,CTHR,20130207,3.9,3.9,3.8,3.8,11800
Cti Industries Corp.,CTIB,20130207,6.03,6.2,6.01,6.2,800
Cell Therapeutics,CTIC,20130207,1.4,1.41,1.38,1.38,826400
Citi Trends,CTRN,20130207,12.97,13.02,12.76,12.87,40600
Ctrip.Com International,CTRP,20130207,21.13,21.69,20.73,21.36,1659000
Catamaran Corp,CTRX,20130207,52.95,53.5,52.8,53.22,823800
Cognizant Technology Solutions,CTSH,20130207,76.73,78.63,75.26,78.51,5210700
Connecticut Water Service,CTWS,20130207,29.29,29.45,29.27,29.36,32600
Citrix Systems,CTXS,20130207,72.46,72.81,71.11,71.88,1942600
ISE Global Copper Index First Trust,CU,20130207,30.43,30.43,30.24,30.37,3800
The Herzfeld Caribbean Basin Fund,CUBA,20130207,8.74,8.85,8.7,8.82,9100
Cui Global Inc,CUI,20130207,5.48,5.5,5.43,5.5,32700
California United Bk,CUNB,20130207,12.13,12.15,12.05,12.05,7500
Cutera,CUTR,20130207,11.04,11.04,10.54,10.98,82800
Cvb Financial Corp.,CVBF,20130207,11.03,11.04,10.89,10.99,350200
Cavco Industries,CVCO,20130207,45.99,45.99,45.14,45.26,8800
Central Valley Community Bancorp,CVCY,20130207,8.88,8.88,8.61,8.85,9200
Commercial Vehicle Group,CVGI,20130207,8.53,8.76,8.37,8.46,89100
Calavo Growers,CVGW,20130207,25.7,25.75,25.12,25.3,57000
Commvault Systems,CVLT,20130207,75.41,75.93,73.32,74.15,675100
Codorus Valley Bancorp Inc,CVLY,20130207,16.22,16.33,16.21,16.21,1300
Covenant Transportation Group,CVTI,20130207,5.76,5.86,5.61,5.66,24400
Cvd Equipment Corp.,CVV,20130207,12.01,12.02,11.7,11.7,13200
Community West Bancshares,CWBC,20130207,5,5,4.78,4.79,8400
Consolidated Water Co. Ltd,CWCO,20130207,9.18,9.19,9.01,9.08,24700
Clayton Williams Energy,CWEI,20130207,39.43,39.44,37.97,38.92,12100
Casella Waste Systems,CWST,20130207,4.49,4.51,4.35,4.5,65200
Coldwater Creek,CWTR,20130207,3.8,3.83,3.73,3.8,195200
China Xd Plastics Company,CXDC,20130207,4.19,4.45,4.12,4.35,10400
Crimson Exploration Inc.,CXPO,20130207,3.18,3.28,3.1,3.14,58500
Cypress Semiconductor Corp.,CY,20130207,9.96,10.03,9.8,9.84,2399100
Cyanotech Corp.,CYAN,20130207,4.96,5.03,4.9,4.9,13200
Cyberoptics Corp.,CYBE,20130207,7.1,7.1,6.88,6.92,1600
Cybex International,CYBI,20130207,2.54,2.54,2.53,2.53,49500
Cyberonics,CYBX,20130207,46.9,46.91,45.77,45.97,473800
Cyclacel Pharmaceuticals,CYCC,20130207,5.41,5.45,5.35,5.39,63900
Cyclacel Pharmaceuticals,CYCCP,20130207,9.88,9.88,9.88,9.88,100
Cymer,CYMI,20130207,103.59,103.59,102.13,103.04,184200
Cynosure,CYNO,20130207,26.7,26.93,26.11,26.8,60400
Changyou.Com Limited,CYOU,20130207,29.5,29.89,29.32,29.59,231200
Cytokinetics Inc.,CYTK,20130207,1.12,1.12,1.09,1.1,456200
Cytrx Corp.,CYTR,20130207,2.18,2.18,2.13,2.15,48300
Cytori Therapeutics Inc,CYTX,20130207,2.77,2.78,2.66,2.69,344100
Cytori Therapeutics Inc,CYTXW,20130207,1.45,1.45,1.45,1.45,800
Citizens First Corp.,CZFC,20130207,9.55,9.6,9.26,9.5,2000
Citizens & Northern Corp,CZNC,20130207,19.86,19.86,19.62,19.62,12800
Caesars Entertainment Corporati,CZR,20130207,8.49,10.09,8.36,10.07,2162500
Citizens Community Bancorp,CZWI,20130207,6.47,6.59,6.47,6.59,2800
Unify Corp.,DAEG,20130207,1.26,1.31,1.26,1.28,2000
Data I/O Corp.,DAIO,20130207,1.73,1.75,1.68,1.74,4200
Daktronics,DAKT,20130207,12.02,12.02,11.47,11.66,153500
Dara Biosciences,DARA,20130207,1.12,1.12,1.07,1.1,525500
Jiayuan.Com International Ltd.,DATE,20130207,5.58,5.69,5.5,5.66,31400
Famous Dave's Of America,DAVE,20130207,9.57,9.79,9.57,9.78,8500
Double Eagle Petroleum Company,DBLE,20130207,4.6,4.79,4.53,4.78,5400
Double Eagle Petroleum Company,DBLEP,20130207,25.91,25.94,25.91,25.91,600
Digital Cinema Destinations Cor,DCIN,20130207,5.65,5.7,5.65,5.7,2200
Diana Containerships Inc.,DCIX,20130207,6.45,6.45,6.23,6.25,502000
Dime Community Bancshares,DCOM,20130207,13.56,13.74,13.53,13.73,108300
Delcath Systems,DCTH,20130207,1.6,1.62,1.56,1.57,1494500
Deckers Outdoor Corp.,DECK,20130207,41.38,43.85,41.38,43.56,2922900
Dell Inc.,DELL,20130207,13.49,13.55,13.44,13.53,56041700
Denny's Corp.,DENN,20130207,5.31,5.32,5.29,5.3,318500
Depomed,DEPO,20130207,6.98,6.98,6.71,6.77,295000
Destination Maternity Corp.,DEST,20130207,23.48,23.48,23,23.42,103700
Deerfield Capital,DFR,20130207,8.71,8.71,8.56,8.66,1000
Del Frisco's Restaurant Group Llc.,DFRG,20130207,15.71,16.02,15.33,15.89,6400
R.G. Barry Corp.,DFZ,20130207,11.63,11.64,11.24,11.36,59700
Delta Natural Gas Company,DGAS,20130207,19.97,20.11,19.96,19.96,3700
Donegal Group,DGICA,20130207,13.99,14.14,13.9,14.01,36900
Donegal Group,DGICB,20130207,19.17,19.17,19.17,19.17,200
Digi International Inc.,DGII,20130207,9.94,10,9.62,9.91,66000
Dg Fastchannel,DGIT,20130207,9.74,10.19,9.53,10.14,797400
Digital Ally,DGLY,20130207,4,4.2,4,4.1,2900
Diamond Hill Financial Trends Fund,DHFT,20130207,12.69,12.74,12.6,12.74,10400
Diamond Hill Investment Group,DHIL,20130207,73.75,75.33,73.75,75.06,3700
Dehaier Medical Systems,DHRM,20130207,1.96,1.96,1.86,1.86,1400
Diodes Inc.,DIOD,20130207,19.07,19.2,18.77,18.82,219700
Discovery Communications Inc,DISCA,20130207,69.48,70.68,69.33,70.62,1677300
Discovery Communications Inc,DISCB,20130207,69.9,69.9,69.9,69.9,0
Discovery Communications Inc,DISCK,20130207,63.81,64.33,63.09,64.33,289200
Dish Network Corp.,DISH,20130207,37.23,37.23,36.52,37.14,1836600
Daily Journal Corp. [S.C.],DJCO,20130207,98.99,98.99,98.99,98.99,0
Dialogic,DLGC,20130207,2.43,2.44,2.36,2.44,2600
Dlh Holdings Corp,DLHC,20130207,1,1.12,1,1.1,2300
Delia*S Inc.,DLIA,20130207,1.02,1.06,1.01,1.04,20800
Dollar Financial,DLLR,20130207,18.97,19.2,18.79,19,222300
Dollar Tree,DLTR,20130207,39.65,39.9,39.01,39.4,3093500
Dorchester Minerals L.P.,DMLP,20130207,23.28,23.28,22.9,23.16,51300
Diamond Foods,DMND,20130207,14.45,14.45,14.1,14.2,165500
Digimarc Corp.,DMRC,20130207,21.59,21.6,21.4,21.41,6700
Dnb Financial Corp,DNBF,20130207,16.6,16.6,16.6,16.6,200
Dendreon Corp.,DNDN,20130207,6.62,6.69,6.39,6.47,6372700
Dunkin' Brands Group Inc.,DNKN,20130207,36.31,36.58,35.92,36.35,1177100
Dorman Products,DORM,20130207,35.06,35.59,34.9,35.55,179100
Dover Saddlery,DOVR,20130207,4.13,4.2,3.9,3.98,9600
Digirad Corp.,DRAD,20130207,1.89,1.95,1.81,1.95,230300
Dataram Corp.,DRAM,20130207,0.29,0.32,0.27,0.31,54200
Dynamics Research Corp.,DRCO,20130207,6.75,6.77,6.7,6.77,14700
Digital River,DRIV,20130207,14.01,14.47,13.75,13.96,760200
Durect Corp.,DRRX,20130207,1.16,1.22,1.12,1.18,146100
Durata Therapeutics Inc.,DRTX,20130207,7.82,7.9,7.55,7.9,11300
Dragonwave Inc,DRWI,20130207,2.2,2.2,2.08,2.1,110100
Dryships Inc.,DRYS,20130207,2.2,2.25,2.16,2.19,2705200
Derma Sciences,DSCI,20130207,12.19,12.19,11.85,12.01,34000
Discovery Laboratories,DSCO,20130207,2.31,2.38,2.26,2.29,102200
The Descartes Systems Group Inc.,DSGX,20130207,9.32,9.37,9.26,9.28,1200
Ds Healthcare Group Inc.,DSKX,20130207,3.05,3.2,3.02,3.2,5200
Dsp Group,DSPG,20130207,7.24,7.36,6.94,7.11,35700
