<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Daystar Technologies,DSTI,20130130,1.4,1.41,1.36,1.41,13800
Deswell Industries,DSWL,20130130,2.47,2.47,2.45,2.46,15200
Datalink Corp.,DTLK,20130130,9.05,9.17,8.75,8.76,72300
Dts,DTSI,20130130,19,19.21,18.79,18.91,74200
Directv,DTV,20130130,53.21,53.3,52.17,52.22,4554000
Dynavax Technologies Corp.,DVAX,20130130,3.15,3.21,3.01,3.02,2831500
Dynavox Inc.,DVOX,20130130,0.4,0.4,0.34,0.36,76100
Dreamworks Animation Skg,DWA,20130130,17.59,17.81,17.4,17.44,602700
Datawatch Corp.,DWCH,20130130,12.41,12.41,11.77,12.08,37300
Dawson Geophysical Company,DWSN,20130130,26.44,26.73,25.29,26.42,54000
Dexcom,DXCM,20130130,15.1,15.28,14.94,15.06,360900
Casual Male Retail Group,DXLG,20130130,4.62,4.66,4.38,4.4,1080300
Dxp Enterprises,DXPE,20130130,56.49,57.95,56.3,56.79,121200
The Dixie Group,DXYN,20130130,4.18,4.21,4.1,4.17,2500
Dyax,DYAX,20130130,3.21,3.27,3.1,3.13,397200
Dynatronics Corp.,DYNT,20130130,3.5,3.55,3.41,3.55,11100
Dynasil Corporation Of America,DYSL,20130130,1.1,1.14,1.05,1.05,4400
Electronic Arts Inc.,EA,20130130,14.94,15.48,14.94,15.08,8508600
Erickson Air-Crane Incorporated,EAC,20130130,10.59,11.5,10.49,11.5,83500
Ebay Inc.,EBAY,20130130,55.98,56.5,55.51,55.78,6980000
Ebix Inc,EBIX,20130130,16.72,16.74,16.16,16.28,383300
Eagle Bancorp Montana,EBMT,20130130,10.65,10.65,10.4,10.5,25800
Renewable Energy Trade Board Corp.,EBOD,20130130,3.32,3.32,2.52,2.56,28400
Meridian Interstate Bancorp,EBSB,20130130,17.69,17.74,17.57,17.64,5900
Enterprise Bancorp Inc,EBTC,20130130,17.29,17.47,17.25,17.35,1600
Echo Global Logistics,ECHO,20130130,19.07,19.19,18.37,18.5,119000
US Ecology,ECOL,20130130,24.01,24.07,23.6,23.74,94400
Encore Capital Group Inc,ECPG,20130130,29.78,30.38,29.78,30.06,228900
Echo Therapeutics,ECTE,20130130,1.25,1.28,1.15,1.21,473300
Ecotality,ECTY,20130130,0.63,0.64,0.54,0.6,336400
Endocyte,ECYT,20130130,9.49,9.98,9.4,9.87,235900
Edac Technologies Corp.,EDAC,20130130,13.58,13.59,13.46,13.57,2000
Edap Tms S.A.,EDAP,20130130,2.82,2.82,2.57,2.66,126400
Edgewater Technology,EDGW,20130130,4.25,4.34,4.24,4.3,18400
Education Management Corp.,EDMC,20130130,3.52,3.76,3.48,3.53,249800
Exceed Company Ltd,EDS,20130130,1.48,1.48,1.48,1.48,2000
Educational Development Corp.,EDUC,20130130,3.88,3.98,3.88,3.88,3400
Euronet Worldwide,EEFT,20130130,24.54,24.54,24.21,24.39,169300
Ecology And Environment,EEI,20130130,13.02,13.02,12.84,12.84,6300
Emrg Mkts Asia MSCI Ishares,EEMA,20130130,57.84,57.84,57.14,57.6,10200
Emrg Mkts EMEA MSCI Ishares,EEME,20130130,55.36,55.91,55,55.38,4300
Emrg Mkts Latin Amer MSCI Ishares,EEML,20130130,53.69,54.25,53.49,53.72,19900
Electronics For Imaging,EFII,20130130,22.5,22.67,22.42,22.59,323400
Enterprise Financial Services Corp.,EFSC,20130130,13.21,13.43,13.11,13.19,27700
Efuture Information Technology Inc.,EFUT,20130130,3.88,3.88,3.87,3.87,1000
Egain Comm Cp,EGAN,20130130,7.43,7.62,7.22,7.43,67700
Eagle Bancorp,EGBN,20130130,22.56,22.59,22.02,22.34,36600
8X8 Inc,EGHT,20130130,6.42,6.78,6.42,6.47,1141300
Eagle Bulk Shipping Inc.,EGLE,20130130,2.19,2.25,2,2.01,555200
Nic Inc.,EGOV,20130130,16.53,16.61,16.31,16.41,166100
Emrg Mkts Growth MSCI Ishares,EGRW,20130130,57.7,57.7,57.7,57.7,0
Entertainment Gaming Asia Inc.,EGT,20130130,2.02,2.04,2.02,2.04,10600
Ehealth,EHTH,20130130,24.96,24.96,24.1,24.28,140100
Eastern Insurance Holdings,EIHI,20130130,17.96,18.22,17.68,17.84,5600
Endologix Inc,ELGX,20130130,15.56,15.58,15.1,15.24,322200
Earthlink,ELNK,20130130,6.72,6.79,6.65,6.66,965200
Echelon Corp.,ELON,20130130,2.3,2.42,2.26,2.38,133900
Eloqua Inc.,ELOQ,20130130,23.49,23.5,23.48,23.48,220000
Syneron Medical Ltd,ELOS,20130130,10,10.24,9.69,9.92,162300
Electro Rent Corp.,ELRC,20130130,15.5,15.59,15.1,15.16,73000
Electro-Sensors,ELSE,20130130,3.77,3.77,3.77,3.77,200
Eltek Ltd,ELTK,20130130,1.27,1.28,1.27,1.27,200
Emrg Mkts Corporate Bond ETF Wisdomtree,EMCB,20130130,81.41,81.41,80.27,80.27,193200
Emclaire Financial Corp,EMCF,20130130,21,21,21,21,400
Emc Insurance Group,EMCI,20130130,27.39,27.39,25,25.16,18000
Emrg Mkts Cons Disc MSCI Ishares,EMDI,20130130,51.51,51.59,51.28,51.55,1200
Emrg Mkts Energy Sector Capped MSCI Ishares,EMEY,20130130,44.2,44.2,44.2,44.2,200
Emrg Mkts Financials Idx MSCI Ishares,EMFN,20130130,28.5,28.75,28.5,28.75,1900
S&P Emrg Mkts Infrastructure Ishares,EMIF,20130130,35.99,36.19,35.99,36.18,31700
Elbit Imaging Ltd,EMITF,20130130,1.7,1.7,1.61,1.61,1900
Emcore Corp.,EMKR,20130130,5.56,5.7,5.51,5.66,202400
Eastern Company,EML,20130130,15.99,16.09,15.7,15.72,5300
Emmis Communications Corp.,EMMS,20130130,1.86,1.87,1.73,1.82,83100
Emmis Communications Corp.,EMMSP,20130130,10.01,10.01,10,10,900
Emrg Mkts Materials Idx MSCI Ishares,EMMT,20130130,21.61,21.92,21.38,21.38,2900
Endo Pharmaceuticals Holdings Inc.,ENDP,20130130,28.48,33.32,28.47,31.66,12661700
Englobal Corp.,ENG,20130130,0.61,0.67,0.61,0.65,43300
Entremed,ENMD,20130130,2,2.09,1.91,2.08,26900
Enernoc,ENOC,20130130,15.48,15.59,15.23,15.48,348100
Enphase Energy Inc.,ENPH,20130130,3.84,3.85,3.67,3.79,95800
The Ensign Group,ENSG,20130130,28.65,28.69,28.21,28.42,40900
Entegris,ENTG,20130130,9.9,10.02,9.88,9.97,1275000
Entropic Communications,ENTR,20130130,5.18,5.26,5.12,5.21,2451800
Envivio Inc.,ENVI,20130130,1.8,1.8,1.65,1.67,95800
Enzon Pharmaceuticals,ENZN,20130130,4.92,4.93,4.88,4.89,143200
Eon Communications Corp.,EONC,20130130,0.9,0.9,0.9,0.9,400
E2Open Inc,EOPN,20130130,17.64,17.93,17.35,17.65,157900
Ambassadors Group,EPAX,20130130,4.95,5.12,4.89,4.94,83500
Bottomline Technologies,EPAY,20130130,28.89,29,28.35,28.52,341400
Epoch Holding Corp.,EPHC,20130130,27.92,27.95,27.92,27.95,312300
Epiq Systems,EPIQ,20130130,12.71,12.75,12.36,12.41,36800
Epocrates,EPOC,20130130,11.69,11.69,11.67,11.68,198500
Equinix,EQIX,20130130,217.29,218.02,213.34,214.38,573000
Lm Ericsson Telephone Company,ERIC,20130130,10.85,10.88,10.65,10.67,6910200
Erie Indemnity Company,ERIE,20130130,71,71.61,70.32,70.44,53100
Energy Recovery,ERII,20130130,3.76,3.85,3.64,3.65,101900
Eagle Rock Energy Partners L.P.,EROC,20130130,9.73,9.73,9.48,9.5,378900
Esb Financial Corp.,ESBF,20130130,13.92,13.92,13.61,13.86,3600
The Elmira Savings Bank Fsb,ESBK,20130130,23.6,23.6,23.6,23.6,300
Escalade Inc.,ESCA,20130130,5.53,5.53,5.41,5.53,400
Euroseas Ltd,ESEA,20130130,1.05,1.06,1,1,32300
Enstar Group Limited,ESGR,20130130,123.73,124.62,120.53,121.19,18100
Electro Scientific Industries,ESIO,20130130,10.84,10.9,10.67,10.84,137100
Elbit Systems Ltd,ESLT,20130130,38.89,38.89,38.2,38.36,7200
Escalon Medical,ESMC,20130130,1.01,1.01,1.01,1.01,10700
Express Scripts,ESRX,20130130,53.74,54.39,53.53,53.72,4163000
Essa Bancorp,ESSA,20130130,11.03,11.11,11,11.07,9400
Essex Rental Corp.,ESSX,20130130,3.94,4.13,3.91,3.91,27900
Elecsys Corp.,ESYS,20130130,4.55,4.62,4.53,4.62,1900
E*Trade Financial Corp.,ETFC,20130130,10.52,10.6,10.4,10.47,4454300
Enteromedics Inc.,ETRM,20130130,3.13,3.19,2.94,2.96,832700
Europe Financials Index MSCI Ishares,EUFN,20130130,21.31,21.35,21.23,21.28,42200
Edwards Group Limited,EVAC,20130130,6.79,7.05,6.59,6.59,2000
Emrg Mkts Value MSCI Ishares,EVAL,20130130,52.48,52.48,51.25,51.25,4700
Eastern Virginia Bankshares,EVBS,20130130,5.93,5.94,5.6,5.74,6600
Ev Energy Partners L.P.,EVEP,20130130,58.43,59.65,58.02,59.19,528200
Evolving Systems,EVOL,20130130,6.44,6.46,6.25,6.36,28900
East West Bancorp,EWBC,20130130,23.37,23.49,23.12,23.39,1051900
Exa Corporation,EXA,20130130,10,10.08,9.92,9.98,44600
Exactech,EXAC,20130130,19.3,19.44,19.12,19.32,17300
Exar Corp.,EXAR,20130130,10.2,10.28,10.09,10.24,156300
Exact Sciences Corp.,EXAS,20130130,11.07,11.23,10.76,10.82,690400
Exelixis,EXEL,20130130,4.77,4.8,4.69,4.74,1909000
Exfo Inc,EXFO,20130130,5.46,5.46,5.25,5.34,40500
Exterran Partners L.P.,EXLP,20130130,23,23.34,22.74,23.19,93500
Exlservice Holdings,EXLS,20130130,29.22,29.58,29.22,29.37,118600
Expeditors International Of Washington,EXPD,20130130,43.51,43.54,42.97,43.12,1821900
Expedia,EXPE,20130130,66.38,66.84,65.44,65.66,1385500
Exponent,EXPO,20130130,54.24,55.84,54.24,54.84,29600
Extreme Networks,EXTR,20130130,3.63,3.65,3.57,3.57,410800
Energy Xxi [Bermuda] Limited,EXXI,20130130,34.68,35.1,33.8,34.13,2025500
Ezchip Semiconductor Limited,EZCH,20130130,30.98,31.41,30.47,30.65,156600
Ezcorp,EZPW,20130130,22.6,22.66,22.1,22.25,348900
First Advantage Bancorp,FABK,20130130,12.84,12.85,12.75,12.8,9400
Falconstor Software,FALC,20130130,2.67,2.68,2.6,2.66,41000
Diamondback Energy Inc.,FANG,20130130,22.15,22.88,22.04,22.67,340400
Farmer Brothers Company,FARM,20130130,13.87,13.88,13.74,13.74,25400
Faro Technologies,FARO,20130130,33.39,33.47,32.62,32.78,101900
Fastenal Company,FAST,20130130,49.58,49.74,49.05,49.41,1794100
Facebook Inc,FB,20130130,30.98,31.49,30.88,31.24,87682000
First Business Financial Services,FBIZ,20130130,23.7,23.99,23.55,23.94,3200
Firstbank Corp.,FBMI,20130130,11.35,11.91,11.34,11.84,57700
The First Bancshares,FBMS,20130130,10.36,10.36,10.36,10.36,400
First Bancorp,FBNC,20130130,13.27,13.39,12.7,12.8,29700
First Connecticut Bancorp Inc.,FBNK,20130130,14.18,14.2,13.99,14.04,17200
Fbr & Co,FBRC,20130130,4.09,4.09,3.93,3.95,525400
Fauquier Bankshares,FBSS,20130130,12.15,12.2,12.15,12.2,1300
First California Financial Group,FCAL,20130130,8.01,8.04,7.95,8.01,120700
First Capital,FCAP,20130130,19.96,19.96,19.96,19.96,1300
First Community Bancshares,FCBC,20130130,15.94,15.99,15.63,15.66,43800
First Community Corp.,FCCO,20130130,9.09,9.13,8.95,8.95,2400
1St Constitution Bancorp [Nj],FCCY,20130130,9.05,9.05,9.05,9.05,2300
Fuelcell Energy,FCEL,20130130,1.13,1.13,1.11,1.11,619400
Firstcity Financial Corp.,FCFC,20130130,9.88,9.88,9.86,9.87,800
First Cash Financial Services,FCFS,20130130,53.49,53.94,53.16,53.48,125100
FTSE China [Hk Listed] Index Ishares,FCHI,20130130,51.3,51.3,51.1,51.1,1200
First Clover Leaf Financial,FCLF,20130130,7.14,7.14,6.37,7.14,400
First Citizens Bancshares,FCNCA,20130130,169.81,173.5,169.81,172.99,11200
1St Century Bancshares Inc,FCTY,20130130,5.05,5.05,4.81,5.05,3200
First Capital Bancorp Inc. [Va],FCVA,20130130,3.15,3.28,3.15,3.28,2200
First Citizens Banc,FCZA,20130130,5.8,5.9,5.8,5.9,5000
First Defiance Financial,FDEF,20130130,20.52,20.58,20.25,20.42,26100
Federal-Mogul Corp.,FDML,20130130,9.04,9.14,8.75,8.79,123200
Fidus Investment Corporation,FDUS,20130130,17.6,18.06,17.5,18.06,89800
Far East Financials Index MSCI Ishares,FEFN,20130130,28.2,29.24,27.33,28.4,5200
Fei Company,FEIC,20130130,61.24,61.3,60.48,60.79,377200
Frequency Electronics,FEIM,20130130,9.13,9.25,9,9.16,7500
Franklin Electric Co.,FELE,20130130,67,67.49,66.44,66.88,80000
Forbes Energy Svcs,FES,20130130,2.36,2.37,2.31,2.34,63800
First Financial Bancorp.,FFBC,20130130,15.37,15.49,15.11,15.23,171800
First Financial Bancorp.,FFBCW,20130130,5.5,5.5,5.5,5.5,0
First Federal Bancshares Of Arkansas,FFBH,20130130,9.74,9.85,9.72,9.8,5200
First Financial Holdings,FFCH,20130130,14.97,15.24,14.82,14.95,43400
Fedfirst Financial Corp.,FFCO,20130130,16.62,17.14,16.62,17.14,700
Frozen Food Express Industries,FFEX,20130130,1.15,1.18,1.1,1.1,88800
Fuwei Films Co.,FFHL,20130130,1.55,1.64,1.54,1.59,7000
Flushing Financial Corp.,FFIC,20130130,15.38,15.48,15.08,15.32,100100
First Financial Bankshares,FFIN,20130130,42.13,42.33,41.25,41.43,70800
F5 Networks,FFIV,20130130,104.85,105.7,103.98,104.95,1437800
Farmers Capital Bank Corp.,FFKT,20130130,14.88,15.31,14.88,15.17,11800
First Financial Service Corp.,FFKY,20130130,2.75,2.98,2.61,2.94,4500
Friendfinder Networks Inc.,FFN,20130130,0.78,0.78,0.73,0.75,44400
First Federal Of Northern Michigan Bancorp,FFNM,20130130,4.79,4.79,4.79,4.79,300
First Financial Northwest,FFNW,20130130,8.14,8.14,7.97,8,16000
Female Health Company,FHCO,20130130,8,8,7.64,7.75,212600
First Interstate Bancsystem,FIBK,20130130,16.88,17.24,16.7,16.97,60100
The Finish Line,FINL,20130130,18.51,18.73,18.26,18.43,896800
Sourcefire,FIRE,20130130,41.67,41.79,39.51,40.58,2239200
Financial Institutions,FISI,20130130,19.73,19.73,19.25,19.53,18300
Fiserv,FISV,20130130,81.06,81.08,80.56,80.92,447400
Fifth Third Bancorp,FITB,20130130,16.28,16.39,16.17,16.33,11003400
Fifth Third Bancorp,FITBP,20130130,144.3,145.41,144.3,145.34,113300
Five Below Inc.,FIVE,20130130,36.28,37.37,36,37.25,6979200
National Beverage,FIZZ,20130130,13.82,13.86,13.65,13.73,105400
Fluidigm Corp.,FLDM,20130130,16.52,16.64,16.04,16.29,140000
Flextronics International Ltd,FLEX,20130130,6.15,6.25,6.15,6.18,3505500
The First Of Long Island Corp.,FLIC,20130130,29.92,30,29.31,29.38,4600
Flir Systems,FLIR,20130130,24.24,24.53,24.22,24.26,942400
Flamel Technologies S.A.,FLML,20130130,4.15,4.18,4.05,4.12,20400
Flow International Corp.,FLOW,20130130,3.85,3.91,3.73,3.77,165700
1-800 Flowers.Com,FLWS,20130130,3.73,3.78,3.7,3.72,54200
Flexsteel Industries,FLXS,20130130,24.02,24.47,23.03,23.11,9400
First Midwest Bancorp,FMBI,20130130,12.7,12.78,12.57,12.7,244200
Focus Media Holding Limited,FMCN,20130130,25.49,25.51,25.36,25.44,724900
Firstmerit Corp.,FMER,20130130,15.02,15.19,14.99,15.09,994300
First M & F Corp.,FMFC,20130130,8.09,8.25,8,8.2,15800
Farmers Natl Banc Corp Oh,FMNB,20130130,6.66,6.66,6.42,6.53,21700
Fnb United,FNBN,20130130,10.56,11.13,10.56,11,59100
First Niagara Financial Group Inc.,FNFG,20130130,7.74,7.78,7.68,7.69,6213400
Financial Engines,FNGN,20130130,33.18,33.59,32.65,33.41,223900
21St Century Holding Company,FNHC,20130130,5.71,5.75,5.61,5.61,700
First Bancorp Inc [Me],FNLC,20130130,16.55,16.63,16.48,16.58,25700
Finisar Corp.,FNSR,20130130,14.32,14.43,14.1,14.17,2451100
Amicus Therapeutics,FOLD,20130130,3.63,3.75,3.55,3.67,1655500
Nasdaq Cea Smartphone First Trust,FONE,20130130,26.35,26.35,26.25,26.25,1400
Fonar Corp.,FONR,20130130,5.54,5.62,5.47,5.52,24700
Forward Industries,FORD,20130130,1.89,1.9,1.83,1.88,42000
Formfactor,FORM,20130130,5.08,5.08,4.95,4.98,155900
Forrester Research,FORR,20130130,28.02,28.17,27.76,27.9,61800
Formula Systems Ltd,FORTY,20130130,16.79,16.79,16.75,16.75,1100
Fossil,FOSL,20130130,103.84,104.7,103.36,104.11,1098800
Francesca's Holdings Corporatio,FRAN,20130130,28.35,28.56,26.91,27.47,919700
Republic First Bancorp,FRBK,20130130,2.48,2.5,2.4,2.45,24300
Fred's,FRED,20130130,13.15,13.15,12.93,13.05,131000
Freeseas Inc.,FREE,20130130,2.4,2.8,2,2.6,1334900
Fiesta Restaurant Group Inc.,FRGI,20130130,18.04,18.3,17.93,18.02,38400
First Merchants Corp.,FRME,20130130,14.92,15.11,14.74,14.84,28600
Franklin Financial Corporation,FRNK,20130130,17.38,17.38,17.14,17.21,7000
Fairpoint Communications,FRP,20130130,9.78,9.83,8.95,8.98,101800
First South Bancorp Inc,FSBK,20130130,5.9,6.06,5.9,6.06,4200
Fs Bancorp Inc.,FSBW,20130130,14,14.05,13.95,14.05,3600
Fifth Street Finance Corp.,FSC,20130130,10.84,10.84,10.72,10.75,1112600
Fisher Communications,FSCI,20130130,36.39,36.47,35,35.23,33100
First Savings Financial Group,FSFG,20130130,21.51,21.52,21.5,21.5,2100
First Security Group,FSGI,20130130,2.93,3.19,2.9,2.95,3000
First Solar,FSLR,20130130,27.95,28.46,27.67,27.91,2733500
Firstservice Corp.,FSRV,20130130,28.8,29.2,28.8,29.2,21700
L.B. Foster Company,FSTR,20130130,44,44.11,42.8,42.92,45300
Fuel Systems Solutions,FSYS,20130130,14.87,14.97,14.47,14.53,99300
Fuel Tech,FTEK,20130130,4.45,4.45,4.32,4.33,27400
Fortinet,FTNT,20130130,19.69,19.79,19.03,19.35,5944400
Frontier Communications Company,FTR,20130130,4.56,4.58,4.47,4.48,7535800
1St United Bancorp Inc. [Fl],FUBC,20130130,6.43,6.45,6.29,6.37,34700
Full Circle Capital Corp.,FULL,20130130,7.6,7.71,7.6,7.63,76600
Fulton Financial Corp.,FULT,20130130,10.8,10.87,10.72,10.85,1422100
First United Corp.,FUNC,20130130,7.71,8.45,7.63,7.75,4400
Royce Focus Trust,FUND,20130130,7.09,7.15,7.03,7.07,76900
Furiex Pharmaceuticals,FURX,20130130,33.34,33.36,31.33,32.44,102400
Foster Wheeler Ag.,FWLT,20130130,26.6,26.68,26.02,26.12,1118900
Forward Air Corp.,FWRD,20130130,37.56,37.74,36.68,36.9,162200
Fox Chase Bancorp,FXCB,20130130,17.38,17.44,17.1,17.2,8500
FX Energy,FXEN,20130130,4.16,4.2,4.03,4.06,307700
German American Bancorp,GABC,20130130,22.44,22.45,22.13,22.33,12300
Le Gaga Holdings,GAGA,20130130,3.73,3.75,3.61,3.63,3300
Global-Tech Advanced Innovations Inc.,GAI,20130130,8.99,9.08,8.52,8.58,8400
Gaiam,GAIA,20130130,3.06,3.16,3.05,3.15,106600
Gladstone Investment Corp.,GAIN,20130130,7.44,7.48,7.3,7.34,93900
Gladstone Investment Corporatio,GAINP,20130130,27.23,27.29,27.22,27.29,10000
Galena Biopharma,GALE,20130130,1.75,1.75,1.68,1.7,1215200
Galectin Therapeutics Inc,GALT,20130130,2.7,2.75,2.6,2.65,48300
Galectin Therapeutics Inc.,GALTU,20130130,5.7,5.7,5.7,5.7,0
Galectin Therapeutics Inc.,GALTW,20130130,0.51,0.51,0.51,0.51,0
Shanda Games Limited,GAME,20130130,3.03,3.04,2.99,3.04,90100
Stealthgas,GASS,20130130,9.77,9.92,9.34,9.37,223400
Glacier Bancorp,GBCI,20130130,15.75,15.85,15.54,15.67,331200
Golub Capital Bdc,GBDC,20130130,15.96,16.12,15.87,16.01,318300
Global Indemnity Plc,GBLI,20130130,21.54,21.75,20.64,20.77,19900
Guaranty Bancorp,GBNK,20130130,2.03,2.08,2.01,2.02,125700
Greene County Bancorp,GCBC,20130130,21,21,21,21,0
Granite City Food And Brewery Ltd,GCFB,20130130,2.07,2.11,2.05,2.05,5000
Globecomm Systems Inc.,GCOM,20130130,12.66,12.66,12.25,12.32,125900
Sanofi-Aventis Cvr,GCVRZ,20130130,1.87,1.87,1.85,1.87,638400
Gencor Industries Inc.,GENC,20130130,7.4,7.4,7.4,7.4,2300
Genetic Technologies Ltd,GENE,20130130,2.52,2.57,2.45,2.48,40900
Gentium Spa,GENT,20130130,11.98,11.99,11.78,11.99,6300
Oyo Geospace Corp.,GEOS,20130130,91.19,93.86,89.74,90.16,134600
Geron Corp.,GERN,20130130,1.63,1.63,1.47,1.48,1063900
Synageva Biopharma Corp.,GEVA,20130130,47.82,48.11,46.52,46.67,169500
Gevo,GEVO,20130130,2.47,2.54,2.16,2.33,5004500
Guaranty Federal Bancshares,GFED,20130130,9.6,9.6,9.58,9.58,400
General Finance Corp.,GFN,20130130,4.9,4.92,4.85,4.91,5900
General Finance Corporation,GFNCL,20130130,7.38,7.38,7,7,200
General Finance Corporation,GFNCZ,20130130,0.38,0.38,0.38,0.38,1000
Grupo Financiero Galicia S.A.,GGAL,20130130,6.46,6.56,6.3,6.47,69400
Genomic Health,GHDX,20130130,28.63,28.81,27.89,28.09,294400
Gulf Island Fabrication,GIFI,20130130,23.76,23.76,22.41,22.48,27800
Giga-Tronics Inc.,GIGA,20130130,1.7,1.7,1.7,1.7,0
Gigamedia Limited,GIGM,20130130,0.99,1.08,0.99,1.05,109900
G-III Apparel Group,GIII,20130130,36.48,36.69,35.76,35.81,78300
Gilead Sciences,GILD,20130130,39.97,40.39,39.65,39.85,7279800
Gilat Satellite Networks Ltd,GILT,20130130,5.33,5.34,5.21,5.26,26700
Given Imaging Ltd,GIVN,20130130,16.68,16.72,16.53,16.55,28100
G&K Services,GK,20130130,40.04,40.17,39.35,39.81,78600
Geeknet,GKNT,20130130,15.43,15.62,15.37,15.39,5200
Gladstone Capital Corp.,GLAD,20130130,9.15,9.15,8.85,8.94,81100
Gladstone Capital Corporation,GLADP,20130130,25.86,25.86,25.79,25.86,600
Globus Maritime Limited,GLBS,20130130,2.33,2.35,2.29,2.3,5200
Glen Burnie Bancorp,GLBZ,20130130,11.75,12,11.51,11.53,1900
Gleacher & Company,GLCH,20130130,0.74,0.77,0.74,0.76,162600
Golden Enterprises,GLDC,20130130,3.55,3.57,3.53,3.53,2500
Great Lakes Dredge & Dock Corp.,GLDD,20130130,9.27,9.27,9.07,9.1,408200
Credit Suisse Ag,GLDI,20130130,20.2,20.25,20.17,20.2,35900
Golar Lng Limited,GLNG,20130130,41.35,41.55,40.89,41.07,766400
Global Power Equipment Group Inc,GLPW,20130130,16.37,17,16.31,16.39,66500
Greenlight Capital Re,GLRE,20130130,23.23,23.72,23.16,23.7,199500
Glu Mobile Inc.,GLUU,20130130,2.61,2.64,2.51,2.52,1160300
Gordmans Stores,GMAN,20130130,12.13,12.13,11.79,11.88,261900
Green Mountain Coffee Roasters,GMCR,20130130,44.28,45.55,44.01,44.56,4483700
Geomet,GMETP,20130130,7.4,7.4,7.4,7.4,0
Golar Lng Partners Lp,GMLP,20130130,30.58,31.76,30.17,31.06,183300
General Communication,GNCMA,20130130,8.35,8.43,8.05,8.1,101800
GNMA Bond Ishares,GNMA,20130130,49.87,49.92,49.86,49.89,2500
Genmark Diagnostics,GNMK,20130130,11.21,11.33,10.6,10.64,167400
Complete Genomics,GNOM,20130130,3.12,3.12,3.11,3.12,486400
Gentex Corp.,GNTX,20130130,19.52,19.58,19.1,19.24,1902300
Genvec,GNVC,20130130,1.73,1.73,1.7,1.72,18000
Randgold Resources Limited,GOLD,20130130,96.1,96.35,94.74,94.89,730700
Gladstone Commercial Corp.,GOOD,20130130,18.84,18.84,18.41,18.46,40700
Gladstone Commercial Corporatio,GOODN,20130130,25.91,25.91,25.91,25.91,200
Gladstone Commercial Corp.,GOODO,20130130,25.3,25.4,25.3,25.3,1200
Gladstone Commercial Corp.,GOODP,20130130,25.36,25.36,25.36,25.36,0
Google Inc.,GOOG,20130130,753.74,760.95,752.91,753.83,1732900
Gaming Partners International Corp.,GPIC,20130130,7.85,7.89,7.51,7.51,14600
Gulfport Energy Corp.,GPOR,20130130,42.73,42.75,41,41.2,1378700
Guanwei Recycling,GPRC,20130130,1.53,1.55,1.53,1.53,5700
Green Plains Renewable Energy,GPRE,20130130,8.12,8.12,7.51,7.59,270300
Grifols S.A.,GRFS,20130130,26.32,26.8,26.3,26.65,163600
Nasdaq Clean Edge Smart Grid First Trust,GRID,20130130,31.5,31.57,31.5,31.5,1300
Griffin Land & Nurseries,GRIF,20130130,30.37,30.37,29.35,29.37,600
Garmin Ltd,GRMN,20130130,38.75,38.81,37.94,38.04,1228600
U.S. Global Investors,GROW,20130130,4.07,4.15,3.97,3.97,24600
Groupon Inc,GRPN,20130130,5.33,5.35,5.16,5.27,8466600
Gravity Co.,GRVY,20130130,1.34,1.34,1.29,1.32,7300
Great Southern Bancorp,GSBC,20130130,25.3,25.54,24.75,24.91,11000
Gsi Group Inc,GSIG,20130130,9.5,9.5,9.28,9.39,50400
Gsi Technology,GSIT,20130130,6.45,6.6,6.41,6.49,60100
Compressco Partners L.P.,GSJK,20130130,19.4,19.51,18.9,19.32,7300
Globe Specialty Metals Inc.,GSM,20130130,15.34,15.46,14.74,14.85,318900
Global Sources Ltd,GSOL,20130130,7.97,8.1,7.96,8.05,20400
Next Innovation Corp.,GSVC,20130130,8.72,8.73,8.58,8.6,168800
Goodyear Tire & Rubber Company,GT,20130130,13.92,13.96,13.78,13.82,1691800
Gt Advanced Technologies Inc,GTAT,20130130,3.16,3.17,3.05,3.09,2059800
Good Times Restaurants Inc.,GTIM,20130130,2.82,2.87,2.82,2.87,800
Gentiva Health Services,GTIV,20130130,10.32,10.33,9.89,9.93,202700
Chart Industries,GTLS,20130130,66.66,66.66,65.4,65.7,219600
The Goodyear Tire & Rubber Co.,GTPPP,20130130,47.34,47.64,46.3,47.25,2800
Georgetown Bancp Ma,GTWN,20130130,11.45,11.51,11.25,11.51,10800
Gtx,GTXI,20130130,4.99,5.05,4.89,4.91,69900
Guidance Software,GUID,20130130,12.69,12.83,12.38,12.65,50600
Middle East Dividend Wisdomtree,GULF,20130130,16,16,15.94,15.94,600
Gulf Resources,GURE,20130130,1.22,1.24,1.18,1.18,115600
Gyrodyne Company Of America,GYRO,20130130,74.6,75,74.38,74.8,3300
Hawaiian Holdings,HA,20130130,6.13,6.17,5.63,5.69,3854200
Hanmi Financial Corp.,HAFC,20130130,16.43,16.5,16.3,16.41,110400
The Hain Celestial Group,HAIN,20130130,55.25,55.7,53.44,54.97,1386300
Hallmark Financial Services,HALL,20130130,9,9.04,8.93,9.01,32400
Halozyme Therapeutics,HALO,20130130,8,8.1,7.05,7.09,4106400
Hasbro,HAS,20130130,37.35,37.46,37.17,37.24,2551200
Hastings Entertainment,HAST,20130130,2.34,2.38,2.19,2.19,1600
Hauppauge Digital,HAUP,20130130,0.83,0.85,0.8,0.8,21300
Haynes International,HAYN,20130130,50.55,51.82,50.34,50.52,52400
