<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Dawson Geophysical Company,DWSN,20130221,30.9,31.77,30.58,31.29,31200
Dexcom,DXCM,20130221,14.35,14.5,14.05,14.13,294600
Casual Male Retail Group,DXLG,20130221,4.75,4.79,4.43,4.76,438300
Dxp Enterprises,DXPE,20130221,58.24,58.3,56.88,57.64,73100
The Dixie Group,DXYN,20130221,4.15,4.35,4.1,4.35,8000
Dyax,DYAX,20130221,3.24,3.34,3.13,3.3,378600
Dynatronics Corp.,DYNT,20130221,2.62,2.7,2.57,2.7,10600
Dynasil Corporation Of America,DYSL,20130221,0.95,0.98,0.94,0.97,1200
Electronic Arts Inc.,EA,20130221,17.65,17.92,17.16,17.64,10889800
Erickson Air-Crane Incorporated,EAC,20130221,11.86,12.08,11.29,11.58,52900
Ebay Inc.,EBAY,20130221,55.34,55.58,53.9,54.62,10736300
Ebix Inc,EBIX,20130221,18.73,18.73,13.94,14,3433900
Eagle Bancorp Montana,EBMT,20130221,10.54,10.54,10.54,10.54,0
Meridian Interstate Bancorp,EBSB,20130221,17.91,18.16,17.88,17.88,3200
Enterprise Bancorp Inc,EBTC,20130221,16.29,16.55,16.19,16.31,11100
Echo Global Logistics,ECHO,20130221,19.4,19.4,18.4,18.5,173300
US Ecology,ECOL,20130221,24.57,24.9,24.56,24.79,47100
Encore Capital Group Inc,ECPG,20130221,32.1,32.15,31.71,31.9,144400
Echo Therapeutics,ECTE,20130221,0.72,0.72,0.67,0.67,445200
Ecotality,ECTY,20130221,0.65,0.7,0.63,0.67,167600
Endocyte,ECYT,20130221,9.84,9.88,9.59,9.71,80700
Edac Technologies Corp.,EDAC,20130221,14.12,14.43,13.95,14.32,7300
Edap Tms S.A.,EDAP,20130221,2.96,2.99,2.84,2.89,98800
Edgewater Technology,EDGW,20130221,3.84,3.84,3.84,3.84,100
Education Management Corp.,EDMC,20130221,3.87,3.94,3.85,3.86,100900
Exceed Company Ltd,EDS,20130221,1.4,1.45,1.38,1.42,5300
Educational Development Corp.,EDUC,20130221,3.9,3.9,3.86,3.86,900
Euronet Worldwide,EEFT,20130221,24.39,24.58,23.39,23.7,262500
Ecology And Environment,EEI,20130221,13.09,13.09,13.09,13.09,0
Emrg Mkts Asia MSCI Ishares,EEMA,20130221,56.83,56.83,56.32,56.68,480700
Emrg Mkts EMEA MSCI Ishares,EEME,20130221,55,55,55,55,0
Emrg Mkts Latin Amer MSCI Ishares,EEML,20130221,52.41,52.41,51.16,51.16,5500
Electronics For Imaging,EFII,20130221,22.79,23.06,22.67,23.02,303400
Enterprise Financial Services Corp.,EFSC,20130221,13.69,14.05,13.56,13.72,21400
Efuture Information Technology Inc.,EFUT,20130221,3.55,3.55,3.51,3.51,400
Egain Comm Cp,EGAN,20130221,7.25,7.43,7.05,7.22,43700
Eagle Bancorp,EGBN,20130221,22.48,22.6,21.93,22.05,60400
8X8 Inc,EGHT,20130221,6.65,6.67,6.24,6.33,2042500
Eagle Bulk Shipping Inc.,EGLE,20130221,1.93,1.93,1.81,1.86,328900
Nic Inc.,EGOV,20130221,16.91,17.2,16.74,17.03,372700
Emrg Mkts Growth MSCI Ishares,EGRW,20130221,56.78,56.78,56.39,56.56,3600
Entertainment Gaming Asia Inc.,EGT,20130221,1.93,1.98,1.9,1.92,15600
Ehealth,EHTH,20130221,16.41,17.07,16.41,16.58,279400
Eastern Insurance Holdings,EIHI,20130221,18.18,18.25,18,18.21,8500
Endologix Inc,ELGX,20130221,15.75,15.94,15.25,15.29,221000
Earthlink,ELNK,20130221,6.07,6.07,5.9,5.93,1461000
Echelon Corp.,ELON,20130221,2.59,2.84,2.59,2.67,240200
Syneron Medical Ltd,ELOS,20130221,10.46,10.68,10.29,10.43,102100
Electro Rent Corp.,ELRC,20130221,15.09,15.44,15,15.35,19900
Electro-Sensors,ELSE,20130221,3.85,3.85,3.85,3.85,5800
Eltek Ltd,ELTK,20130221,1.19,1.24,1.16,1.19,8100
Emrg Mkts Corporate Bond ETF Wisdomtree,EMCB,20130221,79.8,79.8,79.5,79.58,12000
Emc Insurance Group,EMCI,20130221,26.86,27.4,26.73,26.79,6300
Emrg Mkts Cons Disc MSCI Ishares,EMDI,20130221,52,53.14,51.93,51.93,300
Emrg Mkts Energy Sector Capped MSCI Ishares,EMEY,20130221,41.7,41.7,41.7,41.7,100
Emrg Mkts Financials Idx MSCI Ishares,EMFN,20130221,27.51,28.48,27.23,27.29,4200
S&P Emrg Mkts Infrastructure Ishares,EMIF,20130221,36.31,36.31,35.73,35.86,19500
Elbit Imaging Ltd,EMITF,20130221,3.05,3.35,2.9,3,33200
Emcore Corp.,EMKR,20130221,5.88,6.01,5.77,5.98,72800
Eastern Company,EML,20130221,16.31,16.49,16.26,16.34,2000
Emmis Communications Corp.,EMMS,20130221,1.66,1.71,1.64,1.71,25000
Emmis Communications Corp.,EMMSP,20130221,9.2,9.2,9.2,9.2,0
Emrg Mkts Materials Idx MSCI Ishares,EMMT,20130221,20.49,20.58,20.14,20.3,19800
Endo Pharmaceuticals Holdings Inc.,ENDP,20130221,28.34,28.37,27.7,28,2751300
Englobal Corp.,ENG,20130221,0.58,0.61,0.56,0.59,92000
Entremed,ENMD,20130221,2.52,2.65,2.52,2.55,33100
Enernoc,ENOC,20130221,16.54,16.88,16.54,16.71,317500
Enphase Energy Inc.,ENPH,20130221,4.96,5.26,4.82,5.24,302400
The Ensign Group,ENSG,20130221,31.9,32.74,31.69,32.61,94100
Global Eagle Entertainment Inc.,ENT,20130221,9.97,9.97,9.83,9.86,4100
Entegris,ENTG,20130221,9.69,9.72,9.43,9.51,938000
Entropic Communications,ENTR,20130221,4.5,4.55,4.22,4.31,1090800
Envivio Inc.,ENVI,20130221,1.74,1.78,1.64,1.7,108900
Enzon Pharmaceuticals,ENZN,20130221,4.55,4.72,4.51,4.52,163700
Eon Communications Corp.,EONC,20130221,0.86,0.86,0.86,0.86,1300
E2Open Inc,EOPN,20130221,18.04,18.63,17.97,18.5,189500
Ambassadors Group,EPAX,20130221,4.55,4.82,4.5,4.52,27000
Bottomline Technologies,EPAY,20130221,26.99,26.99,26.12,26.4,241600
Epoch Holding Corp.,EPHC,20130221,27.98,28,27.94,27.95,34300
Epiq Systems,EPIQ,20130221,12.5,12.67,12.33,12.41,43900
Epocrates,EPOC,20130221,11.72,11.73,11.72,11.72,278500
Equinix,EQIX,20130221,215.03,215.4,211.8,214.01,836500
Lm Ericsson Telephone Company,ERIC,20130221,12.23,12.37,12.18,12.3,4814800
Erie Indemnity Company,ERIE,20130221,72.42,73,72.31,72.44,50200
Energy Recovery,ERII,20130221,4.1,4.32,4,4.18,132800
Eagle Rock Energy Partners L.P.,EROC,20130221,9.1,9.15,8.94,9.07,393400
Empire Res Inc,ERS,20130221,4.99,4.99,4.9,4.9,6400
Esb Financial Corp.,ESBF,20130221,13.83,13.86,13.75,13.8,5200
The Elmira Savings Bank Fsb,ESBK,20130221,23.65,23.65,23.51,23.51,400
Escalade Inc.,ESCA,20130221,5.7,5.81,5.54,5.69,4100
Euroseas Ltd,ESEA,20130221,1,1.02,0.97,1,131700
Enstar Group Limited,ESGR,20130221,125.94,126.39,124.25,124.77,13600
Electro Scientific Industries,ESIO,20130221,11.16,11.26,11.11,11.24,75200
Elbit Systems Ltd,ESLT,20130221,38.57,38.67,38.2,38.2,2900
Escalon Medical,ESMC,20130221,1.03,1.03,1.01,1.01,1000
Express Scripts,ESRX,20130221,57.21,57.64,56.21,56.27,7981500
Essa Bancorp,ESSA,20130221,11.38,11.43,11.23,11.26,7400
Essex Rental Corp.,ESSX,20130221,4,4.13,3.89,4.11,73700
Elecsys Corp.,ESYS,20130221,4.1,4.21,4.1,4.19,4200
E*Trade Financial Corp.,ETFC,20130221,11.06,11.08,10.74,10.78,3957500
Enteromedics Inc.,ETRM,20130221,1.15,1.16,1.11,1.12,321400
Europe Financials Index MSCI Ishares,EUFN,20130221,20.35,20.35,20.06,20.18,81300
Edwards Group Limited,EVAC,20130221,7.07,7.07,6.96,6.97,18400
Emrg Mkts Value MSCI Ishares,EVAL,20130221,50.25,50.68,50.08,50.5,1800
Eastern Virginia Bankshares,EVBS,20130221,6.63,6.7,6.45,6.62,4400
Ev Energy Partners L.P.,EVEP,20130221,53.1,54.6,52.13,53.87,406200
Evolving Systems,EVOL,20130221,7.16,7.2,6.66,6.73,58500
East West Bancorp,EWBC,20130221,24.54,24.66,24.32,24.44,948100
Exa Corporation,EXA,20130221,9.76,10.08,9.75,10,69000
Exactech,EXAC,20130221,18.32,18.53,18.19,18.31,5600
Exar Corp.,EXAR,20130221,11.48,11.49,11.24,11.3,94700
Exact Sciences Corp.,EXAS,20130221,10.72,10.73,10.19,10.34,700700
Exelixis,EXEL,20130221,4.71,4.71,4.62,4.65,1749300
Exfo Inc,EXFO,20130221,5.69,5.74,5.66,5.69,2700
Exterran Partners L.P.,EXLP,20130221,23.64,23.65,23.05,23.21,230100
Exlservice Holdings,EXLS,20130221,30.07,30.29,29.8,30.09,44500
Expeditors International Of Washington,EXPD,20130221,41.67,41.67,40.66,40.75,2490000
Expedia,EXPE,20130221,63.27,63.9,62.69,63.76,2904000
Exponent,EXPO,20130221,51.28,52.17,51.08,51.88,87400
Extreme Networks,EXTR,20130221,3.58,3.6,3.51,3.51,233900
Energy Xxi [Bermuda] Limited,EXXI,20130221,30.48,30.74,30.1,30.29,2301700
Ezchip Semiconductor Limited,EZCH,20130221,25.45,25.45,24.5,25.05,440100
Ezcorp,EZPW,20130221,21.8,21.98,21.41,21.63,241500
First Advantage Bancorp,FABK,20130221,12.65,12.65,12.65,12.65,0
Falconstor Software,FALC,20130221,2.55,2.59,2.53,2.59,13800
Diamondback Energy Inc.,FANG,20130221,21.29,21.29,20.55,20.73,76800
Farmer Brothers Company,FARM,20130221,13,13.62,13,13.46,15900
Faro Technologies,FARO,20130221,36.23,36.6,35.75,36.1,96400
Fastenal Company,FAST,20130221,52.05,52.15,50.83,50.89,1910700
Facebook Inc,FB,20130221,28.28,28.55,27.15,27.28,49647600
First Business Financial Services,FBIZ,20130221,24.74,24.84,24.61,24.82,6400
Firstbank Corp.,FBMI,20130221,12.03,12.05,12,12,3600
The First Bancshares,FBMS,20130221,10.94,10.97,10.94,10.97,700
First Bancorp,FBNC,20130221,12.91,13.26,12.91,13.1,26400
First Connecticut Bancorp Inc.,FBNK,20130221,14.38,14.65,14.15,14.19,14900
Fbr & Co,FBRC,20130221,4.3,4.41,4.21,4.37,614000
Fauquier Bankshares,FBSS,20130221,11.92,11.92,11.4,11.8,16800
First California Financial Group,FCAL,20130221,8.07,8.1,7.96,7.98,49400
First Community Bancshares,FCBC,20130221,15.43,15.72,15.43,15.51,25000
First Community Corp.,FCCO,20130221,9.18,9.2,9.18,9.2,200
Fuelcell Energy,FCEL,20130221,1.05,1.06,1.03,1.03,763900
Firstcity Financial Corp.,FCFC,20130221,9.85,9.89,9.82,9.84,3200
First Cash Financial Services,FCFS,20130221,55,55.11,54,54.42,103400
FTSE China [Hk Listed] Index Ishares,FCHI,20130221,48.49,48.49,47.76,47.92,10700
First Clover Leaf Financial,FCLF,20130221,6.84,6.85,6.84,6.85,500
First Citizens Bancshares,FCNCA,20130221,178.56,179.3,177.1,177.66,8600
1St Century Bancshares Inc,FCTY,20130221,5,5.01,4.97,4.97,600
First Capital Bancorp Inc. [Va],FCVA,20130221,3.29,3.3,3.24,3.3,3400
First Citizens Banc,FCZA,20130221,6.63,6.71,6.6,6.6,3000
First Defiance Financial,FDEF,20130221,21.66,21.9,21.64,21.71,8200
Federal-Mogul Corp.,FDML,20130221,9.22,9.25,8.68,8.84,139800
Fidus Investment Corporation,FDUS,20130221,17.76,18.09,17.55,17.71,77000
Far East Financials Index MSCI Ishares,FEFN,20130221,29.1,29.23,28.8,28.8,1700
Fei Company,FEIC,20130221,63.13,63.29,61.45,62.61,219000
Frequency Electronics,FEIM,20130221,10.03,10.12,9.66,10.12,9400
Franklin Electric Co.,FELE,20130221,62,65.34,61.75,64.13,68400
Forbes Energy Svcs,FES,20130221,3.41,3.59,3.38,3.56,55900
First Financial Bancorp.,FFBC,20130221,15.4,15.68,15.4,15.5,189700
First Financial Bancorp.,FFBCW,20130221,5.5,5.5,5.5,5.5,800
First Federal Bancshares Of Arkansas,FFBH,20130221,9.74,9.75,9.55,9.55,12100
First Financial Holdings,FFCH,20130221,18.46,19.42,18.15,19.3,140300
Fedfirst Financial Corp.,FFCO,20130221,16.24,16.24,16.24,16.24,100
Frozen Food Express Industries,FFEX,20130221,1.5,1.55,1.35,1.55,113900
Fuwei Films Co.,FFHL,20130221,1.49,1.55,1.44,1.55,1900
Flushing Financial Corp.,FFIC,20130221,15.93,16.32,15.93,16.16,66200
First Financial Bankshares,FFIN,20130221,43.06,43.98,42.19,43.03,55600
F5 Networks,FFIV,20130221,102.12,102.47,99.28,100.73,1093400
Farmers Capital Bank Corp.,FFKT,20130221,16.82,17.3,16.8,17.16,9900
First Financial Service Corp.,FFKY,20130221,3.13,3.22,3.13,3.22,2100
Friendfinder Networks Inc.,FFN,20130221,0.65,0.69,0.62,0.63,60900
First Federal Of Northern Michigan Bancorp,FFNM,20130221,4.7,4.87,4.68,4.87,900
First Financial Northwest,FFNW,20130221,7.88,7.96,7.88,7.92,5900
Female Health Company,FHCO,20130221,6.95,7.07,6.91,7.02,93700
First Interstate Bancsystem,FIBK,20130221,17.33,17.55,17.3,17.53,54900
The Finish Line,FINL,20130221,18.52,18.82,18.44,18.55,880300
Sourcefire,FIRE,20130221,43.06,43.13,41.92,42.25,1003200
Financial Institutions,FISI,20130221,20.01,20.42,19.86,20.07,23400
Fiserv,FISV,20130221,80.42,80.46,79.28,79.5,612700
Fifth Third Bancorp,FITB,20130221,15.85,15.97,15.51,15.6,17671500
Fifth Third Bancorp,FITBP,20130221,141.5,141.69,140.44,140.53,1500
Five Below Inc.,FIVE,20130221,36.96,37.6,36.82,37.22,459300
National Beverage,FIZZ,20130221,13.39,13.55,13.21,13.44,50800
Fluidigm Corp.,FLDM,20130221,16.79,16.87,16.54,16.67,149400
Flextronics International Ltd,FLEX,20130221,6.55,6.6,6.53,6.59,4726600
The First Of Long Island Corp.,FLIC,20130221,30.05,30.42,30.03,30.24,58800
Flir Systems,FLIR,20130221,26.51,26.61,25.67,25.94,1917200
Full House Resorts,FLL,20130221,3.4,3.51,3.09,3.37,79600
Flamel Technologies S.A.,FLML,20130221,3.72,3.72,3.5,3.53,43000
Flow International Corp.,FLOW,20130221,3.91,3.93,3.75,3.76,263900
1-800 Flowers.Com,FLWS,20130221,4.24,4.3,4.2,4.25,102400
Flexsteel Industries,FLXS,20130221,23.01,23.15,22.85,23,6800
First Midwest Bancorp,FMBI,20130221,12.75,12.91,12.55,12.6,247200
Focus Media Holding Limited,FMCN,20130221,25.26,25.3,25.1,25.13,1025800
Firstmerit Corp.,FMER,20130221,15.15,15.23,14.82,14.96,1192200
First M & F Corp.,FMFC,20130221,13.66,13.78,13.54,13.73,39700
Farmers Natl Banc Corp Oh,FMNB,20130221,6.3,6.3,6.16,6.2,13600
Fnb United,FNBN,20130221,10.62,10.83,10.62,10.82,3100
First Niagara Financial Group Inc.,FNFG,20130221,8.02,8.07,7.95,8,2279400
Financial Engines,FNGN,20130221,32.7,33.51,32.31,33.3,228900
21St Century Holding Company,FNHC,20130221,5.83,5.85,5.31,5.84,19700
First Bancorp Inc [Me],FNLC,20130221,16.9,17.64,16.9,17.51,18800
Finisar Corp.,FNSR,20130221,15.84,15.84,15.14,15.34,2045400
Amicus Therapeutics,FOLD,20130221,2.78,2.89,2.73,2.85,2542700
Nasdaq Cea Smartphone First Trust,FONE,20130221,26.14,26.14,26.14,26.14,0
Fonar Corp.,FONR,20130221,5.21,5.46,5.12,5.15,53000
Forward Industries,FORD,20130221,2.02,2.06,1.98,2.01,55100
Formfactor,FORM,20130221,5.02,5.02,4.85,4.93,189800
Forrester Research,FORR,20130221,27.06,27.39,27,27.36,77900
Fossil,FOSL,20130221,102.59,102.75,99.42,100.38,731100
Francesca's Holdings Corporatio,FRAN,20130221,26,26.14,24.77,25.07,601100
Republic First Bancorp,FRBK,20130221,2.55,2.62,2.45,2.61,21200
Fred's,FRED,20130221,13.63,13.94,13.26,13.75,166400
Freeseas Inc.,FREE,20130221,1.51,1.57,1.29,1.35,108200
Fiesta Restaurant Group Inc.,FRGI,20130221,20.49,20.63,19.74,20.46,90400
First Merchants Corp.,FRME,20130221,15.17,15.3,15.04,15.15,54800
Franklin Financial Corporation,FRNK,20130221,17.84,18.08,17.83,17.84,7800
Fairpoint Communications,FRP,20130221,8.35,8.42,8.17,8.34,37400
First South Bancorp Inc,FSBK,20130221,6.25,6.3,6.22,6.23,9700
Fs Bancorp Inc.,FSBW,20130221,14.71,14.71,14.71,14.71,100
Fifth Street Finance Corp.,FSC,20130221,10.54,10.57,10.33,10.43,1500700
Fisher Communications,FSCI,20130221,36.92,37.29,36.91,37.27,21500
First Savings Financial Group,FSFG,20130221,22.75,23.88,22.75,22.99,2000
First Security Group,FSGI,20130221,2.91,2.91,2.75,2.75,800
First Solar,FSLR,20130221,34.89,35.44,33.88,34.41,5536700
Firstservice Corp.,FSRV,20130221,30.64,31.07,30.64,30.81,9300
L.B. Foster Company,FSTR,20130221,44.22,44.46,43.03,43.24,61300
Fuel Systems Solutions,FSYS,20130221,13.97,14.1,13.4,13.47,161800
Fuel Tech,FTEK,20130221,4.61,4.73,4.6,4.61,79200
Fortinet,FTNT,20130221,23.48,23.49,22.98,23.16,1865200
Frontier Communications Company,FTR,20130221,4.02,4.06,3.89,4.02,20258300
1St United Bancorp Inc. [Fl],FUBC,20130221,6.09,6.17,6.09,6.13,27800
Full Circle Capital Corp.,FULL,20130221,7.88,7.9,7.78,7.84,82700
Fulton Financial Corp.,FULT,20130221,11.06,11.18,10.96,11.02,1016700
First United Corp.,FUNC,20130221,8.18,8.2,8.03,8.03,1000
Royce Focus Trust,FUND,20130221,7.15,7.17,7.03,7.06,66000
Furiex Pharmaceuticals,FURX,20130221,35.3,37.66,34,36.99,147700
Foster Wheeler Ag.,FWLT,20130221,25.01,25.2,24.51,24.78,1526000
Forward Air Corp.,FWRD,20130221,36.93,37.56,36.61,36.73,101900
Fox Chase Bancorp,FXCB,20130221,17.01,17.13,16.68,16.77,14800
FX Energy,FXEN,20130221,3.94,4.11,3.9,3.97,316600
German American Bancorp,GABC,20130221,22.07,22.81,22.07,22.55,18000
Le Gaga Holdings,GAGA,20130221,3.64,3.72,3.63,3.69,900
Global-Tech Advanced Innovations Inc.,GAI,20130221,9.46,9.46,8.02,8.19,49100
Gaiam,GAIA,20130221,3.52,3.59,3.51,3.51,3600
Gladstone Investment Corp.,GAIN,20130221,7.47,7.58,7.45,7.51,94800
Gladstone Investment Corporatio,GAINP,20130221,26.95,26.95,26.77,26.8,8700
Galena Biopharma,GALE,20130221,2.03,2.03,1.91,1.95,1738600
Galectin Therapeutics Inc,GALT,20130221,3.1,3.1,2.75,3.01,36300
Galectin Therapeutics Inc.,GALTW,20130221,0.68,0.68,0.68,0.68,0
Shanda Games Limited,GAME,20130221,3.01,3.02,2.99,3,479100
Stealthgas,GASS,20130221,9.95,10.18,9.53,10.08,271600
Glacier Bancorp,GBCI,20130221,17.05,17.06,16.84,16.92,495600
Golub Capital Bdc,GBDC,20130221,16.11,16.29,16.02,16.17,304900
Global Indemnity Plc,GBLI,20130221,20.73,21.1,20.73,20.83,3900
Guaranty Bancorp,GBNK,20130221,2.02,2.05,1.98,2,199700
Greene County Bancorp,GCBC,20130221,20.56,21,20.56,21,200
Granite City Food And Brewery Ltd,GCFB,20130221,2.01,2.02,2.01,2.01,4000
Globecomm Systems Inc.,GCOM,20130221,12.5,12.63,12.42,12.56,70000
Sanofi-Aventis Cvr,GCVRZ,20130221,1.84,1.84,1.82,1.83,270900
Gencor Industries Inc.,GENC,20130221,7.26,7.29,7.11,7.11,7000
Genetic Technologies Ltd,GENE,20130221,2.63,2.71,2.55,2.58,29400
Gentium Spa,GENT,20130221,7.2,9.9,6.96,9.47,825800
Oyo Geospace Corp.,GEOS,20130221,105.27,106.36,100.02,100.4,105700
Geron Corp.,GERN,20130221,1.49,1.5,1.4,1.42,760000
Synageva Biopharma Corp.,GEVA,20130221,49.35,49.44,48.7,49,223100
Gevo,GEVO,20130221,2.11,2.17,2.01,2.03,1697600
Guaranty Federal Bancshares,GFED,20130221,9.8,10.29,9.78,10.18,7000
General Finance Corp.,GFN,20130221,4.99,5,4.91,5,5400
Grupo Financiero Galicia S.A.,GGAL,20130221,5.67,5.67,5.41,5.47,83700
Genomic Health,GHDX,20130221,27.99,29.8,27.57,27.89,362000
Gulf Island Fabrication,GIFI,20130221,23.97,24.33,23.4,24.18,19600
Giga-Tronics Inc.,GIGA,20130221,1.54,1.6,1.44,1.6,5200
Gigamedia Limited,GIGM,20130221,1.08,1.15,1.06,1.1,240200
G-III Apparel Group,GIII,20130221,36.8,36.93,35.56,35.59,161600
Gilead Sciences,GILD,20130221,41.82,41.85,41.18,41.54,9770100
Gilat Satellite Networks Ltd,GILT,20130221,5.76,5.76,5.51,5.55,33400
Given Imaging Ltd,GIVN,20130221,16.03,16.04,15.68,15.69,104700
G&K Services,GK,20130221,41.66,42.08,41.46,42.06,90300
Geeknet,GKNT,20130221,15.93,15.93,15.71,15.71,1000
Gladstone Capital Corp.,GLAD,20130221,9.01,9.06,8.95,9.01,108300
Gladstone Capital Corporation,GLADP,20130221,25.6,25.6,25.5,25.5,2000
Globus Maritime Limited,GLBS,20130221,2,2.06,1.95,2.05,6100
Glen Burnie Bancorp,GLBZ,20130221,11.5,11.72,11.5,11.5,2700
Wisdomtree Global Corporate Bon,GLCB,20130221,75.05,75.05,75.05,75.05,0
Gleacher & Company,GLCH,20130221,0.68,0.7,0.68,0.69,290800
Golden Enterprises,GLDC,20130221,3.42,3.42,3.4,3.4,400
Great Lakes Dredge & Dock Corp.,GLDD,20130221,9.64,9.69,9.42,9.5,196500
Credit Suisse Ag,GLDI,20130221,18.95,19.09,18.92,19,9300
Golar Lng Limited,GLNG,20130221,36.83,37.89,36.7,37.57,1126900
Global Power Equipment Group Inc,GLPW,20130221,16,16.31,16,16.25,22300
Greenlight Capital Re,GLRE,20130221,24.55,24.94,24.53,24.76,235300
Glu Mobile Inc.,GLUU,20130221,2.1,2.38,2.08,2.21,3473700
Gordmans Stores,GMAN,20130221,13.4,13.41,13.04,13.15,82100
Green Mountain Coffee Roasters,GMCR,20130221,45.6,46.24,44.71,45.87,4069500
Geomet,GMETP,20130221,6.75,6.75,6.71,6.71,600
Golar Lng Partners Lp,GMLP,20130221,30.15,30.3,29.82,29.96,281900
General Communication,GNCMA,20130221,8.48,8.56,8.36,8.41,70800
GNMA Bond Ishares,GNMA,20130221,49.88,49.88,49.67,49.82,7000
Genmark Diagnostics,GNMK,20130221,10.65,10.94,10.46,10.53,51700
Complete Genomics,GNOM,20130221,3.12,3.13,3.11,3.12,152800
Gentex Corp.,GNTX,20130221,19.2,19.23,18.8,19.07,950600
Genvec,GNVC,20130221,1.73,1.8,1.7,1.71,22600
Randgold Resources Limited,GOLD,20130221,81.51,83.68,81.31,82.15,631000
Gladstone Commercial Corp.,GOOD,20130221,18.99,18.99,18.62,18.65,52900
Gladstone Commercial Corporatio,GOODN,20130221,26.06,26.48,25.85,26.4,2700
Gladstone Commercial Corp.,GOODO,20130221,25.36,25.38,25.25,25.25,3600
Gladstone Commercial Corp.,GOODP,20130221,25.5,25.5,25.5,25.5,100
Google Inc.,GOOG,20130221,798,805.45,791.22,795.53,3511000
Gaming Partners International Corp.,GPIC,20130221,7.94,7.95,7.6,7.9,17800
Gulfport Energy Corp.,GPOR,20130221,37.72,37.8,35.65,36.83,3009600
Guanwei Recycling,GPRC,20130221,1.45,1.48,1.45,1.46,4100
Green Plains Renewable Energy,GPRE,20130221,9.38,9.85,9.25,9.7,393700
Grifols S.A.,GRFS,20130221,27.96,28.33,27.44,28.01,1204800
Nasdaq Clean Edge Smart Grid First Trust,GRID,20130221,32,32,31.9,31.9,800
Griffin Land & Nurseries,GRIF,20130221,28.21,28.49,28.1,28.49,2400
Garmin Ltd,GRMN,20130221,35.4,35.4,34.57,35.02,1899900
U.S. Global Investors,GROW,20130221,3.63,3.92,3.53,3.58,49200
Groupon Inc,GRPN,20130221,5.82,5.98,5.66,5.8,21025400
Gravity Co.,GRVY,20130221,1.45,1.46,1.42,1.43,65500
Great Southern Bancorp,GSBC,20130221,23.86,24,23.79,23.97,30100
Gsi Group Inc,GSIG,20130221,9.49,9.64,9.35,9.61,61500
Gsi Technology,GSIT,20130221,6.35,6.41,6.35,6.4,37600
Compressco Partners L.P.,GSJK,20130221,19.18,19.18,18.5,18.7,7400
Globe Specialty Metals Inc.,GSM,20130221,14.68,14.87,14.54,14.72,514400
Global Sources Ltd,GSOL,20130221,8.1,8.13,7.65,7.74,45300
Next Innovation Corp.,GSVC,20130221,8.43,8.48,8.3,8.4,119300
Goodyear Tire & Rubber Company,GT,20130221,13.82,13.88,13.43,13.53,4683300
Gt Advanced Technologies Inc,GTAT,20130221,3.37,3.37,3.12,3.18,2926700
Good Times Restaurants Inc.,GTIM,20130221,2.85,2.88,2.85,2.88,700
Gentiva Health Services,GTIV,20130221,11.01,11.3,10.86,10.96,484000
Chart Industries,GTLS,20130221,68.6,68.6,67.09,68.2,273700
The Goodyear Tire & Rubber Co.,GTPPP,20130221,47.4,48.08,46.21,46.55,24600
Georgetown Bancp Ma,GTWN,20130221,12.98,13.39,12.75,12.76,2000
Gtx,GTXI,20130221,4.7,4.82,4.45,4.48,124700
Guidance Software,GUID,20130221,9.83,9.85,9.7,9.79,149300
Middle East Dividend Wisdomtree,GULF,20130221,16.16,16.29,16.11,16.17,3700
Gulf Resources,GURE,20130221,1.06,1.06,1.05,1.05,90700
Gyrodyne Company Of America,GYRO,20130221,74.25,74.72,74.25,74.49,1800
Hawaiian Holdings,HA,20130221,5.82,5.86,5.7,5.78,524100
Hanmi Financial Corp.,HAFC,20130221,16.99,17.19,16.49,16.68,413200
The Hain Celestial Group,HAIN,20130221,57.97,58.29,56,57.65,3273800
Hallmark Financial Services,HALL,20130221,8.99,9.17,8.99,9.1,17000
Halozyme Therapeutics,HALO,20130221,5.85,5.86,5.76,5.81,625900
Hasbro,HAS,20130221,41.62,41.62,40.75,41.12,1639700
Hastings Entertainment,HAST,20130221,2.12,2.3,2.11,2.22,6000
Hauppauge Digital,HAUP,20130221,0.88,0.95,0.87,0.89,46000
Haynes International,HAYN,20130221,51.83,53.17,51.36,51.53,22000
Huntington Bancshares Inc.,HBAN,20130221,7.01,7.02,6.83,6.86,19457100
Huntington Bancshares Inc.,HBANP,20130221,1280.02,1280.02,1255,1269.99,700
Home Bancorp,HBCP,20130221,18.36,18.68,18.3,18.54,5100
Hancock Holding Company,HBHC,20130221,31.14,31.34,30.46,30.6,614900
Harvard Bioscience,HBIO,20130221,5.66,5.75,5.65,5.68,203600
Hamilton Bancorp Inc.,HBK,20130221,12.59,12.6,12.48,12.55,4000
Howard Bancorp MD,HBMD,20130221,7,7,6.82,6.82,300
Horizon Bancorp [In],HBNC,20130221,20.27,20.44,20.2,20.25,5700
Hampden Bancorp,HBNK,20130221,17.22,17.28,16.53,16.53,3000
Heritage Financial Group,HBOS,20130221,13.93,14.04,13.93,13.99,16600
Hudson City Bancorp,HCBK,20130221,8.49,8.69,8.29,8.55,3441800
Heritage-Crystal Clean,HCCI,20130221,15.23,15.43,14.58,15.02,41900
The Hackett Group,HCKT,20130221,4.5,4.5,4.25,4.34,145300
Hawaiian Telcom Hold,HCOM,20130221,19.76,19.89,19.75,19.75,11700
