<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Nic Inc.,EGOV,20130222,17.06,17.5,16.96,17.49,309500
Entertainment Gaming Asia Inc.,EGT,20130222,1.91,1.98,1.9,1.98,8900
Ehealth,EHTH,20130222,16.61,16.93,16.49,16.81,263300
Eastern Insurance Holdings,EIHI,20130222,18.28,18.5,18.28,18.48,19400
Endologix Inc,ELGX,20130222,15.39,15.59,15.3,15.36,309800
Earthlink,ELNK,20130222,5.97,6.03,5.93,5.97,780000
Echelon Corp.,ELON,20130222,2.7,2.9,2.69,2.84,199600
Syneron Medical Ltd,ELOS,20130222,10.46,10.59,10.41,10.42,96600
Electro Rent Corp.,ELRC,20130222,15.53,15.92,15.5,15.79,39600
Electro-Sensors,ELSE,20130222,3.94,3.94,3.94,3.94,100
Eltek Ltd,ELTK,20130222,1.22,1.22,1.2,1.2,13500
Emrg Mkts Corporate Bond ETF Wisdomtree,EMCB,20130222,79.6,79.6,79.56,79.6,11000
Emc Insurance Group,EMCI,20130222,26.88,27.23,26.44,26.79,14100
Emrg Mkts Financials Idx MSCI Ishares,EMFN,20130222,27.5,27.51,27.5,27.51,200
S&P Emrg Mkts Infrastructure Ishares,EMIF,20130222,35.97,36.12,35.87,36.01,112000
Elbit Imaging Ltd,EMITF,20130222,3.28,3.28,3.03,3.16,15900
Emcore Corp.,EMKR,20130222,5.98,6.07,5.85,5.94,118000
Eastern Company,EML,20130222,16.5,16.5,16.48,16.49,2600
Emmis Communications Corp.,EMMS,20130222,1.69,1.69,1.62,1.66,36600
Emmis Communications Corp.,EMMSP,20130222,9.2,9.52,9.2,9.52,200
Emrg Mkts Materials Idx MSCI Ishares,EMMT,20130222,20.31,20.37,20.31,20.33,2600
Endo Pharmaceuticals Holdings Inc.,ENDP,20130222,28.16,28.22,27.95,28.04,2149000
Englobal Corp.,ENG,20130222,0.6,0.61,0.56,0.57,32100
Entremed,ENMD,20130222,2.66,2.85,2.6,2.77,142800
Enernoc,ENOC,20130222,16.8,16.96,16.55,16.74,233400
Enphase Energy Inc.,ENPH,20130222,5.29,5.37,5.01,5.24,276800
The Ensign Group,ENSG,20130222,32.87,33.43,32.57,32.76,157500
Global Eagle Entertainment Inc.,ENT,20130222,9.84,9.98,9.68,9.93,60000
Entegris,ENTG,20130222,9.59,9.75,9.52,9.64,670200
Entropic Communications,ENTR,20130222,4.36,4.54,4.36,4.38,846200
Envivio Inc.,ENVI,20130222,1.72,1.78,1.66,1.69,75900
Enzon Pharmaceuticals,ENZN,20130222,4.55,4.63,4.54,4.56,99900
Eon Communications Corp.,EONC,20130222,0.85,0.85,0.84,0.84,600
E2Open Inc,EOPN,20130222,18.3,19.1,18.3,19.02,72000
Ambassadors Group,EPAX,20130222,4.72,4.72,4.51,4.55,8100
Bottomline Technologies,EPAY,20130222,26.52,26.68,26.22,26.61,94700
Epoch Holding Corp.,EPHC,20130222,28,28,27.96,28,36800
Epiq Systems,EPIQ,20130222,12.5,12.58,12.33,12.52,49900
Epocrates,EPOC,20130222,11.73,11.73,11.72,11.73,46100
Equinix,EQIX,20130222,211.15,214.88,206.62,214.21,1686800
Lm Ericsson Telephone Company,ERIC,20130222,12.3,12.33,12.21,12.31,3635500
Erie Indemnity Company,ERIE,20130222,72.8,74.03,72.56,73.85,29600
Energy Recovery,ERII,20130222,4.23,4.47,4.23,4.47,203900
Eagle Rock Energy Partners L.P.,EROC,20130222,9.14,9.27,9.1,9.13,200300
Empire Res Inc,ERS,20130222,4.9,4.99,4.9,4.99,7700
Esb Financial Corp.,ESBF,20130222,13.85,13.89,13.85,13.89,5500
The Elmira Savings Bank Fsb,ESBK,20130222,23.5,23.52,23.5,23.5,3100
Escalade Inc.,ESCA,20130222,5.68,5.78,5.63,5.65,3900
Euroseas Ltd,ESEA,20130222,1.02,1.02,0.99,1,114400
Enstar Group Limited,ESGR,20130222,125.83,126.53,124.65,126.21,14400
Electro Scientific Industries,ESIO,20130222,11.33,11.43,11.25,11.43,62000
Elbit Systems Ltd,ESLT,20130222,38.02,38.4,38,38,400
Escalon Medical,ESMC,20130222,1.02,1.02,1.01,1.02,4400
Express Scripts,ESRX,20130222,56.54,56.57,55.48,55.63,8332300
Essa Bancorp,ESSA,20130222,11.32,11.55,11.02,11.25,8400
Essex Rental Corp.,ESSX,20130222,4.11,4.4,4.11,4.3,72700
Elecsys Corp.,ESYS,20130222,4.18,4.56,4.18,4.31,14000
E*Trade Financial Corp.,ETFC,20130222,10.69,10.85,10.66,10.84,4521800
Enteromedics Inc.,ETRM,20130222,0.9,0.92,0.87,0.9,4097600
Europe Financials Index MSCI Ishares,EUFN,20130222,20.35,20.5,20.25,20.47,6000
Edwards Group Limited,EVAC,20130222,7,7.12,6.98,6.99,43300
Emrg Mkts Value MSCI Ishares,EVAL,20130222,50.55,50.55,50.55,50.55,100
Eastern Virginia Bankshares,EVBS,20130222,6.58,6.63,6.58,6.61,1400
Ev Energy Partners L.P.,EVEP,20130222,53.47,54.66,53.47,54.63,259400
Evolving Systems,EVOL,20130222,6.75,6.82,6.68,6.7,38500
East West Bancorp,EWBC,20130222,24.47,24.77,24.47,24.77,798600
Exa Corporation,EXA,20130222,10.13,10.16,10.07,10.16,16000
Exactech,EXAC,20130222,18.43,18.5,18.3,18.5,8900
Exar Corp.,EXAR,20130222,11.47,11.61,11.39,11.5,77500
Exact Sciences Corp.,EXAS,20130222,10.42,10.83,10.36,10.82,438400
Exelixis,EXEL,20130222,4.56,4.56,4.4,4.41,3507200
Exfo Inc,EXFO,20130222,5.71,5.71,5.63,5.67,2000
Exterran Partners L.P.,EXLP,20130222,23.31,23.31,22.82,23.01,157000
Exlservice Holdings,EXLS,20130222,30.2,30.25,29.78,30.22,61000
Expeditors International Of Washington,EXPD,20130222,40.86,41.33,40.6,40.81,2289600
Expedia,EXPE,20130222,63.93,64.64,63.79,64.49,2044900
Exponent,EXPO,20130222,51.88,51.97,51.18,51.43,41000
Extreme Networks,EXTR,20130222,3.51,3.55,3.51,3.54,281800
Energy Xxi [Bermuda] Limited,EXXI,20130222,30.41,30.84,30.19,30.84,1840000
Ezchip Semiconductor Limited,EZCH,20130222,24.98,25.17,24.34,24.73,294500
Ezcorp,EZPW,20130222,21.77,21.86,21.47,21.67,250900
First Advantage Bancorp,FABK,20130222,12.65,12.66,12.65,12.65,1800
Falconstor Software,FALC,20130222,2.6,2.65,2.52,2.64,30700
Diamondback Energy Inc.,FANG,20130222,22.25,22.63,20.23,20.98,310500
Farmer Brothers Company,FARM,20130222,13.53,13.82,13.39,13.71,41500
Faro Technologies,FARO,20130222,36.46,36.51,35.64,36.48,116100
Fastenal Company,FAST,20130222,51.11,51.69,51.1,51.47,1205000
Facebook Inc,FB,20130222,27.62,27.63,26.82,27.13,36350100
First Business Financial Services,FBIZ,20130222,24.8,24.93,24.75,24.8,3600
Firstbank Corp.,FBMI,20130222,12,12.98,12,12.78,10600
The First Bancshares,FBMS,20130222,11.25,11.25,11.01,11.2,2200
First Bancorp,FBNC,20130222,13.16,13.31,12.95,13.3,18300
First Connecticut Bancorp Inc.,FBNK,20130222,14.25,14.46,14.16,14.46,40500
Fbr & Co,FBRC,20130222,4.37,4.4,4.29,4.33,183100
Fauquier Bankshares,FBSS,20130222,11.67,12,11.67,12,2300
First California Financial Group,FCAL,20130222,8.02,8.13,8.02,8.11,35200
First Community Bancshares,FCBC,20130222,15.61,15.75,15.53,15.7,24900
First Community Corp.,FCCO,20130222,9.2,9.2,9,9.02,500
Fuelcell Energy,FCEL,20130222,1.04,1.04,1.01,1.02,718800
Firstcity Financial Corp.,FCFC,20130222,9.88,9.88,9.84,9.87,17000
First Cash Financial Services,FCFS,20130222,54.68,54.84,53.64,54.7,95600
FTSE China [Hk Listed] Index Ishares,FCHI,20130222,48.37,48.37,48.37,48.37,200
First Citizens Bancshares,FCNCA,20130222,176.55,180.8,176.55,180.02,8600
1St Century Bancshares Inc,FCTY,20130222,5.13,5.49,4.96,5.07,5800
First Capital Bancorp Inc. [Va],FCVA,20130222,3.29,3.29,3.25,3.25,3200
First Defiance Financial,FDEF,20130222,21.86,22.02,21.65,22.02,40300
Federal-Mogul Corp.,FDML,20130222,9.01,9.2,8.92,9.12,144600
Fidus Investment Corporation,FDUS,20130222,17.84,18.49,17.67,18.18,97400
Far East Financials Index MSCI Ishares,FEFN,20130222,27.95,28.5,27.95,28.17,600
Fei Company,FEIC,20130222,63.11,63.8,62.48,63.75,166800
Frequency Electronics,FEIM,20130222,10.11,10.22,9.9,10.17,7600
Franklin Electric Co.,FELE,20130222,64.73,65.56,64.27,65.55,78900
Forbes Energy Svcs,FES,20130222,3.62,3.62,3.48,3.56,24400
First Financial Bancorp.,FFBC,20130222,15.62,15.71,15.4,15.71,180700
First Financial Bancorp.,FFBCW,20130222,5.5,5.5,5.5,5.5,4000
First Federal Bancshares Of Arkansas,FFBH,20130222,9.64,9.64,9.62,9.63,1700
First Financial Holdings,FFCH,20130222,19.49,19.75,19.17,19.6,178600
Fedfirst Financial Corp.,FFCO,20130222,16.3,16.3,16.2,16.3,900
Frozen Food Express Industries,FFEX,20130222,1.55,1.55,1.4,1.55,43600
Flushing Financial Corp.,FFIC,20130222,16.33,16.35,16.06,16.22,53400
First Financial Bankshares,FFIN,20130222,43.35,44.84,43.35,44.31,81200
F5 Networks,FFIV,20130222,101.36,102,99.79,101.06,903100
Farmers Capital Bank Corp.,FFKT,20130222,17.27,17.43,17.01,17.25,5600
First Financial Service Corp.,FFKY,20130222,3.51,3.51,3.22,3.22,800
Friendfinder Networks Inc.,FFN,20130222,0.62,0.67,0.62,0.64,132400
First Federal Of Northern Michigan Bancorp,FFNM,20130222,4.71,4.71,4.71,4.71,100
First Financial Northwest,FFNW,20130222,7.95,8.03,7.95,8.03,7200
Female Health Company,FHCO,20130222,7.03,7.09,7,7.06,75500
First Interstate Bancsystem,FIBK,20130222,17.55,17.95,17.45,17.9,65800
The Finish Line,FINL,20130222,18.72,18.73,18.24,18.33,1062600
Sourcefire,FIRE,20130222,48,49.44,47.38,48.42,4154400
Financial Institutions,FISI,20130222,20.14,20.15,19.85,20,21300
Fiserv,FISV,20130222,79.67,80.25,79.5,80.24,622700
Fifth Third Bancorp,FITB,20130222,15.77,15.84,15.7,15.8,6752200
Fifth Third Bancorp,FITBP,20130222,142.41,142.41,141.6,142.06,8300
Five Below Inc.,FIVE,20130222,37.45,38.5,37.24,38.06,572000
National Beverage,FIZZ,20130222,13.5,13.59,13.38,13.55,32300
Fluidigm Corp.,FLDM,20130222,16.68,16.87,16.58,16.79,53800
Flextronics International Ltd,FLEX,20130222,6.58,6.64,6.56,6.59,5559800
The First Of Long Island Corp.,FLIC,20130222,30.45,30.45,29.99,30.16,20600
Flir Systems,FLIR,20130222,26.08,26.53,25.95,26.44,667900
Full House Resorts,FLL,20130222,3.39,3.46,3.38,3.44,5300
Flamel Technologies S.A.,FLML,20130222,3.5,3.58,3.3,3.36,62500
Flow International Corp.,FLOW,20130222,3.8,3.93,3.78,3.83,122000
1-800 Flowers.Com,FLWS,20130222,4.3,4.33,4.28,4.3,103000
Flexsteel Industries,FLXS,20130222,23.14,23.51,23.04,23.25,16400
First Midwest Bancorp,FMBI,20130222,12.7,12.87,12.59,12.83,271800
Focus Media Holding Limited,FMCN,20130222,25.16,25.24,25.13,25.19,523200
Firstmerit Corp.,FMER,20130222,15.05,15.1,14.97,15.1,713700
First M & F Corp.,FMFC,20130222,13.66,13.76,13.29,13.72,53600
Farmers Natl Banc Corp Oh,FMNB,20130222,6.24,6.34,6.2,6.34,10200
Fnb United,FNBN,20130222,10.76,10.9,10.64,10.71,8700
First Niagara Financial Group Inc.,FNFG,20130222,8.02,8.09,7.96,8.01,1675700
Financial Engines,FNGN,20130222,32.21,32.85,31.91,32.76,438200
21St Century Holding Company,FNHC,20130222,5.85,5.97,5.85,5.89,2300
First Bancorp Inc [Me],FNLC,20130222,17.57,17.57,17.17,17.3,8200
Finisar Corp.,FNSR,20130222,15.48,15.48,14.9,15.16,1805100
Amicus Therapeutics,FOLD,20130222,2.85,2.87,2.75,2.79,545600
Nasdaq Cea Smartphone First Trust,FONE,20130222,25.95,25.98,25.89,25.97,4900
Fonar Corp.,FONR,20130222,5.15,5.62,5.12,5.6,79900
Forward Industries,FORD,20130222,2.1,2.15,2.02,2.09,116800
Formfactor,FORM,20130222,4.98,5.13,4.97,5.13,170900
Forrester Research,FORR,20130222,27.45,27.65,27.23,27.65,84900
Fossil,FOSL,20130222,101.01,101.62,100.07,101.14,502400
Francesca's Holdings Corporatio,FRAN,20130222,25.3,25.31,24.02,25.02,1045300
Republic First Bancorp,FRBK,20130222,2.6,2.6,2.47,2.54,10500
Fred's,FRED,20130222,13.85,13.85,13.46,13.61,90300
Freeseas Inc.,FREE,20130222,1.35,1.35,1.15,1.21,119000
Fiesta Restaurant Group Inc.,FRGI,20130222,20.62,20.62,19.82,20.13,44800
First Merchants Corp.,FRME,20130222,15.26,15.26,14.92,15.13,31300
Franklin Financial Corporation,FRNK,20130222,17.94,18.08,17.88,17.96,14000
Fairpoint Communications,FRP,20130222,8.4,8.55,8.33,8.5,49000
First South Bancorp Inc,FSBK,20130222,6.55,6.65,6.2,6.34,98200
Fs Bancorp Inc.,FSBW,20130222,14.78,15,14.7,14.7,29800
Fifth Street Finance Corp.,FSC,20130222,10.48,10.66,10.47,10.66,777500
Fisher Communications,FSCI,20130222,37.37,37.76,37.23,37.46,22800
First Savings Financial Group,FSFG,20130222,23,23.7,22.72,22.75,5000
First Security Group,FSGI,20130222,2.76,2.97,2.63,2.97,1200
First Solar,FSLR,20130222,34.3,34.7,32.85,33.81,6377000
Firstservice Corp.,FSRV,20130222,30.89,31.45,30.64,31.37,11200
L.B. Foster Company,FSTR,20130222,43.47,43.56,42.51,42.97,44700
Fuel Systems Solutions,FSYS,20130222,13.51,13.74,13.5,13.7,85700
Fuel Tech,FTEK,20130222,4.58,4.62,4.56,4.6,49500
Fortinet,FTNT,20130222,23.61,24.16,23.41,24.01,3885300
Frontier Communications Company,FTR,20130222,4.05,4.1,3.95,4.09,15078700
1St United Bancorp Inc. [Fl],FUBC,20130222,6.15,6.34,6.15,6.32,40700
Full Circle Capital Corp.,FULL,20130222,7.85,7.92,7.8,7.87,56500
Fulton Financial Corp.,FULT,20130222,11.07,11.23,11.02,11.22,779700
First United Corp.,FUNC,20130222,7.95,8,7.7,8,1200
Royce Focus Trust,FUND,20130222,7.06,7.11,7.05,7.1,30700
Furiex Pharmaceuticals,FURX,20130222,37.25,37.46,36.38,36.99,57500
Foster Wheeler Ag.,FWLT,20130222,24.89,25.07,24.14,24.72,1697300
Forward Air Corp.,FWRD,20130222,36.99,37.77,36.8,37.71,81200
Fox Chase Bancorp,FXCB,20130222,16.86,17,16.79,17,14600
FX Energy,FXEN,20130222,4.02,4.04,3.88,4.02,155300
German American Bancorp,GABC,20130222,22.62,22.7,22.58,22.65,7300
Le Gaga Holdings,GAGA,20130222,3.71,3.72,3.59,3.59,16600
Global-Tech Advanced Innovations Inc.,GAI,20130222,8.18,8.2,7.84,7.9,18200
Gaiam,GAIA,20130222,3.6,3.7,3.52,3.56,32900
Gladstone Investment Corp.,GAIN,20130222,7.54,7.58,7.4,7.53,104000
Gladstone Investment Corporatio,GAINP,20130222,26.85,26.98,26.78,26.98,4600
Galena Biopharma,GALE,20130222,2,2.03,1.92,1.92,1070600
Galectin Therapeutics Inc,GALT,20130222,2.9,3.3,2.78,3.29,136600
Galectin Therapeutics Inc.,GALTW,20130222,0.56,0.69,0.56,0.69,5500
Shanda Games Limited,GAME,20130222,2.99,3.01,2.95,3,620500
Stealthgas,GASS,20130222,10.2,10.4,10.1,10.24,240400
Glacier Bancorp,GBCI,20130222,16.96,17.08,16.88,17.07,342100
Golub Capital Bdc,GBDC,20130222,16.22,16.45,16.17,16.28,221000
Global Indemnity Plc,GBLI,20130222,20.97,21.34,20.97,21.33,6600
Guaranty Bancorp,GBNK,20130222,2.03,2.06,1.99,2.02,100800
Greene County Bancorp,GCBC,20130222,21,21.01,21,21.01,400
Granite City Food And Brewery Ltd,GCFB,20130222,2.01,2.06,2.01,2.01,1000
Globecomm Systems Inc.,GCOM,20130222,12.57,12.72,12.42,12.47,36300
Sanofi-Aventis Cvr,GCVRZ,20130222,1.83,1.85,1.82,1.83,31500
Gencor Industries Inc.,GENC,20130222,7.16,7.29,7.13,7.24,2600
Genetic Technologies Ltd,GENE,20130222,2.61,2.85,2.58,2.73,147900
Gentium Spa,GENT,20130222,9.18,9.94,8.7,9.61,129500
Oyo Geospace Corp.,GEOS,20130222,101.03,103.07,100.22,101.72,79600
Geron Corp.,GERN,20130222,1.45,1.45,1.4,1.44,536100
Synageva Biopharma Corp.,GEVA,20130222,49.14,49.59,47.76,49.3,180500
Gevo,GEVO,20130222,2.1,2.22,2.05,2.1,3235300
Guaranty Federal Bancshares,GFED,20130222,10.13,10.13,10.13,10.13,100
General Finance Corp.,GFN,20130222,4.99,5,4.99,5,8700
Grupo Financiero Galicia S.A.,GGAL,20130222,5.58,5.8,5.41,5.79,119100
Genomic Health,GHDX,20130222,28.07,28.42,27.82,28.22,384500
Gulf Island Fabrication,GIFI,20130222,24.4,25.19,24.32,25.06,23100
Giga-Tronics Inc.,GIGA,20130222,1.6,1.86,1.6,1.71,76900
Gigamedia Limited,GIGM,20130222,1.1,1.12,1.08,1.08,45800
G-III Apparel Group,GIII,20130222,35.85,36.43,35.55,36.4,130600
Gilead Sciences,GILD,20130222,41.66,42.49,41.6,42.45,6140000
Gilat Satellite Networks Ltd,GILT,20130222,5.57,5.66,5.57,5.58,29500
Given Imaging Ltd,GIVN,20130222,15.81,16.13,15.81,16.05,104000
G&K Services,GK,20130222,41.42,42.8,41.42,42.36,40800
Geeknet,GKNT,20130222,15.9,16.59,15.06,16.4,5000
Gladstone Capital Corp.,GLAD,20130222,9.08,9.14,8.97,9.1,52800
Gladstone Capital Corporation,GLADP,20130222,25.51,25.51,25.5,25.5,2500
Globus Maritime Limited,GLBS,20130222,2.06,2.08,2.05,2.05,3600
Glen Burnie Bancorp,GLBZ,20130222,11.55,11.66,11.55,11.6,3300
Wisdomtree Global Corporate Bon,GLCB,20130222,75.27,75.27,75.27,75.27,600
Gleacher & Company,GLCH,20130222,0.67,0.71,0.67,0.71,266500
Golden Enterprises,GLDC,20130222,3.4,3.42,3.38,3.42,2000
Great Lakes Dredge & Dock Corp.,GLDD,20130222,9.58,9.65,9.44,9.65,160800
Credit Suisse Ag,GLDI,20130222,19,19.05,19,19.05,9200
Golar Lng Limited,GLNG,20130222,37.72,38.49,37.45,38.45,724400
Global Power Equipment Group Inc,GLPW,20130222,16.36,16.79,16.36,16.72,19500
Greenlight Capital Re,GLRE,20130222,24.9,24.9,24.58,24.78,191100
Glu Mobile Inc.,GLUU,20130222,2.31,2.37,2.26,2.35,2678900
Gordmans Stores,GMAN,20130222,13.23,13.27,13,13.16,62200
Green Mountain Coffee Roasters,GMCR,20130222,46,46.1,45.11,45.53,1672900
Geomet,GMETP,20130222,6.77,6.77,6.77,6.77,700
Golar Lng Partners Lp,GMLP,20130222,29.95,30.26,29.93,30.19,115600
General Communication,GNCMA,20130222,8.45,8.61,8.45,8.6,47500
GNMA Bond Ishares,GNMA,20130222,49.71,49.82,49.55,49.82,2500
Genmark Diagnostics,GNMK,20130222,10.68,10.68,10.38,10.52,38800
Complete Genomics,GNOM,20130222,3.11,3.12,3.11,3.11,104900
Gentex Corp.,GNTX,20130222,19.19,19.41,19.13,19.25,832700
Genvec,GNVC,20130222,1.75,1.79,1.65,1.7,23900
Randgold Resources Limited,GOLD,20130222,82.68,82.85,81.31,81.87,487200
Gladstone Commercial Corp.,GOOD,20130222,18.86,19.05,18.66,18.99,38500
Gladstone Commercial Corporatio,GOODN,20130222,26.28,26.28,26,26,3100
Gladstone Commercial Corp.,GOODO,20130222,25.31,25.31,25.3,25.3,200
Gladstone Commercial Corp.,GOODP,20130222,25.53,25.53,25.5,25.5,300
Google Inc.,GOOG,20130222,799.26,801.25,793.8,799.71,2054000
Gaming Partners International Corp.,GPIC,20130222,7.97,8.01,7.81,7.92,20300
Gulfport Energy Corp.,GPOR,20130222,37.2,37.78,36.71,36.91,1599300
Guanwei Recycling,GPRC,20130222,1.45,1.49,1.45,1.46,4800
Green Plains Renewable Energy,GPRE,20130222,9.75,9.92,9.61,9.88,251100
Grifols S.A.,GRFS,20130222,28.05,28.55,27.75,28.52,121500
Nasdaq Clean Edge Smart Grid First Trust,GRID,20130222,32.27,32.51,32.27,32.44,900
Griffin Land & Nurseries,GRIF,20130222,28.51,29.42,28.48,29.42,1700
Garmin Ltd,GRMN,20130222,35.16,35.41,34.77,35,1260800
U.S. Global Investors,GROW,20130222,3.63,3.68,3.51,3.61,69200
Groupon Inc,GRPN,20130222,5.84,6,5.66,5.72,10358900
Gravity Co.,GRVY,20130222,1.46,1.49,1.42,1.43,32300
Great Southern Bancorp,GSBC,20130222,24,24.07,23.96,24.04,41700
Gsi Group Inc,GSIG,20130222,9.68,10,9.6,10,146100
Gsi Technology,GSIT,20130222,6.44,6.44,6.38,6.42,58700
Compressco Partners L.P.,GSJK,20130222,19.11,19.18,18.87,19.15,6900
Globe Specialty Metals Inc.,GSM,20130222,14.83,15.01,14.7,14.89,216500
Global Sources Ltd,GSOL,20130222,7.8,7.93,7.67,7.82,23000
Next Innovation Corp.,GSVC,20130222,8.43,8.48,8.32,8.42,130700
Goodyear Tire & Rubber Company,GT,20130222,13.56,13.63,13.35,13.45,3517500
Gt Advanced Technologies Inc,GTAT,20130222,3.2,3.28,3.13,3.15,2004200
Good Times Restaurants Inc.,GTIM,20130222,2.9,2.94,2.85,2.94,3000
Gentiva Health Services,GTIV,20130222,11.04,11.18,10.87,10.99,199400
Chart Industries,GTLS,20130222,68.41,68.75,68.07,68.46,180800
The Goodyear Tire & Rubber Co.,GTPPP,20130222,46.93,46.93,45.82,46.17,16300
Gtx,GTXI,20130222,4.5,4.62,4.4,4.55,109900
Guidance Software,GUID,20130222,9.78,10.06,9.78,10,85600
Middle East Dividend Wisdomtree,GULF,20130222,16.18,16.33,16.18,16.27,2500
Gulf Resources,GURE,20130222,1.07,1.08,1.03,1.03,132900
Gyrodyne Company Of America,GYRO,20130222,74.6,75,74.25,74.94,3100
Hawaiian Holdings,HA,20130222,5.8,5.88,5.75,5.84,654100
Hanmi Financial Corp.,HAFC,20130222,16.77,17,16.76,16.97,175200
The Hain Celestial Group,HAIN,20130222,57.85,57.99,54.88,54.94,1839400
Hallmark Financial Services,HALL,20130222,9.15,9.15,9,9.11,12400
Halozyme Therapeutics,HALO,20130222,5.84,5.96,5.78,5.91,588700
Hasbro,HAS,20130222,41.35,41.48,40.85,41.13,1164800
Hastings Entertainment,HAST,20130222,2.08,2.08,2.08,2.08,200
Hauppauge Digital,HAUP,20130222,0.9,0.95,0.87,0.92,53200
Haynes International,HAYN,20130222,51.95,52.82,51.16,52.56,19600
Huntington Bancshares Inc.,HBAN,20130222,6.92,6.98,6.9,6.98,12689700
Huntington Bancshares Inc.,HBANP,20130222,1269.89,1269.97,1255.89,1266.8,400
Home Bancorp,HBCP,20130222,18.67,18.67,18.5,18.58,6000
Hancock Holding Company,HBHC,20130222,30.83,30.97,30.64,30.96,244900
Harvard Bioscience,HBIO,20130222,5.74,5.8,5.66,5.79,260400
Hamilton Bancorp Inc.,HBK,20130222,12.55,12.56,12.5,12.56,15600
Howard Bancorp MD,HBMD,20130222,6.81,6.82,6.8,6.8,6200
Horizon Bancorp [In],HBNC,20130222,20.4,20.45,20.28,20.44,23200
Hampden Bancorp,HBNK,20130222,16.72,16.75,16.5,16.61,21000
Heritage Financial Group,HBOS,20130222,14,14.07,13.97,14,18600
Hudson City Bancorp,HCBK,20130222,8.56,8.68,8.55,8.68,1717200
Heritage-Crystal Clean,HCCI,20130222,15.15,15.54,15,15.05,43000
The Hackett Group,HCKT,20130222,4.36,4.63,4.35,4.63,102000
Hawaiian Telcom Hold,HCOM,20130222,19.86,19.95,19.75,19.93,155200
Healthcare Services Group,HCSG,20130222,24.34,24.36,23.81,23.89,270900
Hardinge,HDNG,20130222,12.78,13.01,12.78,12.9,24200
Hudson Technologies,HDSN,20130222,4.18,4.2,4.12,4.19,62400
H&E Equipment Services,HEES,20130222,19.05,19.56,18.71,19.51,186700
Helen Of Troy Limited,HELE,20130222,36.67,37.05,36.58,37.01,66800
Heritage Oaks Bancorp,HEOP,20130222,5.66,5.71,5.57,5.7,12900
Hercules Offshore,HERO,20130222,6.77,7.05,6.72,6.94,3644400
Hopfed Bancorp,HFBC,20130222,10.11,10.11,10,10.1,4100
Hf Financial,HFFC,20130222,13.15,13.44,13.15,13.4,32500
Heritage Financial Corp.,HFWA,20130222,14.24,14.4,14.18,14.35,11300
China Hgs Real Estate,HGSH,20130222,4.05,4.08,3.92,4.01,5900
Hibbett Sports,HIBB,20130222,52.01,52.21,51.28,52.09,330400
Hingham Institution For Savings,HIFS,20130222,69.36,70.8,69.25,70.8,500
Highway Holdings,HIHO,20130222,1.75,1.75,1.75,1.75,1000
Health Insurance Innovations I,HIIQ,20130222,13.13,13.31,12.26,12.53,55000
Dot Hill Systems Corp.,HILL,20130222,1.34,1.34,1.3,1.32,86000
Himax Technologies,HIMX,20130222,3,3.05,3,3.03,307300
Hi-Tech Pharmacal Co.,HITK,20130222,36.53,36.74,35.84,36.47,40700
Hittite Microwave Corp.,HITT,20130222,65.24,66.97,64.11,65.93,173800
Hong Kong Television Network Ltd. Ads,HKTV,20130222,6.85,6.97,6.83,6.85,147000
Harmonic Inc.,HLIT,20130222,5.65,5.68,5.6,5.68,396500
Home Loan Servicing Solutions,HLSS,20130222,22.37,22.69,22.32,22.59,628700
Home Inns & Hotels Management Inc.,HMIN,20130222,27.9,28.93,27.86,28.72,222800
Hmn Financial,HMNF,20130222,5.07,5.39,5.07,5.39,4300
Helios & Matheson North America Inc.,HMNY,20130222,3.15,3.16,3.1,3.1,2400
Hampton Roads Bankshares Inc,HMPR,20130222,1.4,1.44,1.37,1.39,117300
Homestreet Inc.,HMST,20130222,24.61,24.87,24.25,24.53,193000
Hms Holdings Corp,HMSY,20130222,26.44,28.47,26.13,28.32,1400800
Handy & Harman Ltd,HNH,20130222,15.65,15.71,15.44,15.64,4300
Hallador Energy Company,HNRG,20130222,8.11,8.21,8.04,8.15,12600
Hansen Medical,HNSN,20130222,2.32,2.35,2.3,2.32,177700
Hooker Furniture Corp.,HOFT,20130222,15.04,15.29,14.96,15.13,36400
Zhongpin Inc.,HOGS,20130222,12.79,12.88,12.69,12.8,129000
Hollysys Automation Technologies,HOLI,20130222,13.09,13.09,12.52,12.93,449500
Hollywood Media,HOLL,20130222,1.32,1.38,1.3,1.31,1500
Hologic,HOLX,20130222,21.34,21.74,21.32,21.71,2048700
Home Bancshares,HOMB,20130222,34.49,34.74,34.18,34.66,34000
Home Federal Bancorp,HOME,20130222,11.18,11.38,11.16,11.38,14500
Chanticleer Holdings Inc.,HOTR,20130222,1.89,1.89,1.76,1.8,1800
Hot Topic,HOTT,20130222,10.99,10.99,10.67,10.9,548200
Hovnanian Enterprises Inc,HOVNP,20130222,14,14,13.94,14,600
Huntington Preferred Capital,HPCCP,20130222,28.03,28.33,28,28.01,9100
Harris Interactive,HPOL,20130222,1.68,1.69,1.67,1.67,21000
Hyperion Therapeutics Inc,HPTX,20130222,19.13,19.56,18.81,19.56,30300
Horizon Technology Finance Corp.,HRZN,20130222,14.94,14.98,14.85,14.94,43300
Henry Schein,HSIC,20130222,87.72,88,87.4,87.78,346900
Heidrick & Struggles International,HSII,20130222,16.79,16.93,16.65,16.84,41100
