<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Sierra Bancorp,BSRR,20130215,12.75,12.8,12.68,12.8,15200
Biospecifics Technologies Corp,BSTC,20130215,16,16,15.07,15.43,6500
Banctrust Financial Group,BTFG,20130215,2.95,2.98,2.95,2.98,1900
Btu International,BTUI,20130215,3.25,3.34,3.22,3.25,7700
Burcon Nutrascience,BUR,20130215,3.61,3.61,3.56,3.56,10300
First Busey Corp.,BUSE,20130215,4.58,4.58,4.5,4.54,128900
Bazaarvoice Inc.,BV,20130215,7.49,7.55,7.36,7.49,440300
Broadvision,BVSN,20130215,8.75,8.89,8.51,8.52,25700
Broadwind Energy,BWEN,20130215,3.38,3.38,3.11,3.18,112600
Baldwin & Lyons,BWINA,20130215,24.4,24.4,24.4,24.4,100
Baldwin & Lyons,BWINB,20130215,23.63,23.76,23.25,23.66,20900
Buffalo Wild Wings,BWLD,20130215,77.83,79.17,77.31,78.29,1153200
Broadway Financial Corp.,BYFC,20130215,0.92,0.92,0.92,0.92,0
CA Inc.,CA,20130215,25.22,25.36,24.98,25.05,3728000
China Automotive Systems,CAAS,20130215,5.23,5.26,5.15,5.18,33300
Camden National Corp.,CAC,20130215,34.18,34.37,34.08,34.21,10000
Cascade Bancorp,CACB,20130215,6.38,6.5,6.38,6.49,5800
Credit Acceptance Corp.,CACC,20130215,111.51,114.56,111.16,113.56,28400
Chart Acquisition Corp.,CACGU,20130215,10.03,10.03,10.03,10.03,0
Cache,CACH,20130215,4.67,5,4.61,4.67,186800
China Advanced Construction,CADC,20130215,0.45,0.54,0.43,0.51,144000
Cadence Pharmaceuticals,CADX,20130215,4.92,5.02,4.85,5,332700
Camco Financial Corp.,CAFI,20130215,3.11,3.18,3.11,3.12,56200
The Cheesecake Factory Inc.,CAKE,20130215,33.24,33.36,32.94,33.07,708300
Callidus Software,CALD,20130215,4.73,4.75,4.6,4.67,317700
China Auto Logistics Inc.,CALI,20130215,2.95,3,2.92,2.93,7500
Vocaltec Communications Ltd,CALL,20130215,13.55,13.55,13.1,13.28,190900
Cal-Maine Foods,CALM,20130215,42.86,42.86,41.86,41.91,63700
Calamp,CAMP,20130215,10.33,10.33,9.68,9.69,740000
Camtek Ltd,CAMT,20130215,1.66,1.71,1.61,1.65,38700
Avis Budget Group,CAR,20130215,24.09,24.43,23.82,23.84,1938700
Carbonite Inc.,CARB,20130215,10.1,10.19,9.92,10.06,72200
Carolina Trust Bank,CART,20130215,2.56,2.56,2.56,2.56,0
Carver Bancorp,CARV,20130215,4.94,4.94,4.51,4.51,2900
Nasdaq Global Auto Index First Trust,CARZ,20130215,30.96,31.09,30.79,30.99,5800
Meta Financial Group,CASH,20130215,23.1,23.1,22.88,22.98,1900
Cas Medical Systems,CASM,20130215,1.83,1.83,1.82,1.82,20300
Cass Information Systems Inc,CASS,20130215,40.86,41.21,40.76,41.09,24000
Caseys General Stores,CASY,20130215,55.99,55.99,55.13,55.43,183800
Cardtronics,CATM,20130215,26.97,27.11,26.63,26.83,151900
Cathay General Bancorp,CATY,20130215,20.28,20.29,20.1,20.14,224800
Cavium Inc,CAVM,20130215,37.92,38,36.96,37.33,974600
China Bak Battery,CBAK,20130215,1.57,1.66,1.55,1.55,41200
Colony Bankcorp,CBAN,20130215,5.24,5.27,5.21,5.21,1200
Cbeyond,CBEY,20130215,8,8.06,7.89,7.96,136800
Capital Bank Financial Corp.,CBF,20130215,17.67,17.69,17.44,17.5,54800
Community Bank Shares Of Indiana,CBIN,20130215,16.65,16.94,16.65,16.9,700
Cleveland Biolabs,CBLI,20130215,1.8,1.8,1.69,1.71,120100
Combimatrix Corp.,CBMX,20130215,3.3,3.3,3.18,3.21,48100
Combimatrix Corp.,CBMXW,20130215,0.28,0.28,0.28,0.28,0
Cape Bancorp,CBNJ,20130215,9.33,9.33,9.15,9.19,19300
Chicopee Bancorp,CBNK,20130215,15.71,16,15.7,15.7,4200
CBOE Holdings,CBOE,20130215,35.72,36.11,35.69,35.96,501500
China Biologic Products,CBPO,20130215,18.62,18.92,18.51,18.58,5800
Cracker Barrel Old Country Store,CBRL,20130215,66.03,68.34,66,66.71,413000
Columbia Laboratories,CBRX,20130215,0.6,0.62,0.6,0.6,103100
Commerce Bancshares,CBSH,20130215,38.91,38.91,38.65,38.8,313800
Cubist Pharmaceuticals,CBST,20130215,41.95,41.99,40.83,41.6,840900
Capital City Bank Group,CCBG,20130215,11.6,11.6,11.3,11.35,11900
China Ceramics Co.,CCCL,20130215,3.23,3.35,3.21,3.3,87800
Chinacache International,CCIH,20130215,3.73,3.83,3.71,3.74,23700
Coleman Cable,CCIX,20130215,10.18,10.18,9.91,9.98,65500
Cabot Microelectronics Corp.,CCMP,20130215,36.13,36.18,35.6,35.81,125300
Cnb Financial Corp.,CCNE,20130215,17.19,17.3,16.96,17.25,68400
Cogent Communications Group,CCOI,20130215,24.94,25.25,24.94,25.02,373900
Cross Country Healthcare,CCRN,20130215,5.59,5.59,5.47,5.56,136400
Concurrent Computer Corp.,CCUR,20130215,7.95,8,7.77,7.92,354400
Chemocentryx Inc.,CCXI,20130215,11.54,11.9,11.52,11.7,107300
Cadence Design Systems,CDNS,20130215,14.23,14.31,14.17,14.27,2511600
Clean Diesel Technologies,CDTI,20130215,2.54,2.58,2.45,2.52,33600
Codexis,CDXS,20130215,2.38,2.39,2.24,2.31,107300
Cadiz,CDZI,20130215,6.55,6.55,6.35,6.48,67600
Ceco Environmental,CECE,20130215,10.8,10.84,10.6,10.65,18800
Career Education Corp.,CECO,20130215,4.14,4.14,4.01,4.08,375900
Central European Distribution Corp.,CEDC,20130215,1.51,1.54,1.42,1.43,1225300
Chinaedu Corp.,CEDU,20130215,6.37,6.38,6.37,6.38,2200
Celgene Corp.,CELG,20130215,99.43,99.7,98.54,98.77,2636400
Celgene Corp.,CELGZ,20130215,7.13,7.22,7.08,7.15,12100
Chembio Diagnostics,CEMI,20130215,5.59,5.71,5.58,5.71,15500
Cempra Inc.,CEMP,20130215,6.6,6.62,6.52,6.58,22600
Central Garden & Pet Company,CENT,20130215,9.3,9.48,9.24,9.35,68100
Central Garden & Pet Company,CENTA,20130215,9.21,9.36,9.1,9.25,159400
Century Aluminum Company,CENX,20130215,9.56,9.64,9.28,9.37,730200
Ceres Inc.,CERE,20130215,4.23,4.37,4.23,4.27,15500
Cerner Corp.,CERN,20130215,87.68,88.72,87.67,87.93,845900
Cerus Corp.,CERS,20130215,3.17,3.18,3.13,3.15,283200
Central European Media Enterprises,CETV,20130215,5.88,6.2,5.74,5.97,110300
Ceva,CEVA,20130215,15.58,15.7,15.4,15.44,123900
Central Federal Corp.,CFBK,20130215,1.5,1.75,1.5,1.69,17400
C&F Financial Corp.,CFFI,20130215,38.72,40.54,38.72,40.09,20900
Capitol Federal Financial,CFFN,20130215,11.94,11.96,11.84,11.94,893700
California First National Bancorp,CFNB,20130215,16,16,15.68,15.91,3700
Cardinal Financial Corp.,CFNL,20130215,16.54,16.77,16.47,16.54,149800
The Carlyle Group L.P.,CG,20130215,33.75,36.59,33.34,35.51,200500
China Growth Equity Investment,CGEI,20130215,10.08,10.1,10.05,10.05,3100
Compugen Ltd,CGEN,20130215,5.1,5.15,5.05,5.08,65300
Cognex Corp.,CGNX,20130215,42.11,42.15,41.02,41.66,205200
Calamos Global Total Return Fund,CGO,20130215,14.39,14.39,14.25,14.33,62500
Comstock Homebuilding Companies,CHCI,20130215,1.38,1.4,1.35,1.39,20100
City Holding Company,CHCO,20130215,38.56,38.56,37.9,38.33,32000
Churchill Downs Inc.,CHDN,20130215,66.7,66.79,65.74,66.18,56000
Chindex International,CHDX,20130215,10.8,10.88,10.71,10.79,38100
The Chefs' Warehouse Inc.,CHEF,20130215,16.9,16.99,16.55,16.98,45500
Cheviot Financial Corp,CHEV,20130215,10.8,10.85,10.52,10.52,1600
Chemical Financial Corp.,CHFC,20130215,24.97,25,24.46,24.8,48300
Charter Financial,CHFN,20130215,11.95,14.74,11.61,12.69,387400
Calamos Convertible Opportunities,CHI,20130215,12.43,12.45,12.36,12.42,167600
Cherokee Inc.,CHKE,20130215,14.69,14.69,14.46,14.59,27500
Check Point Software Technologies Ltd,CHKP,20130215,51.21,51.78,51.11,51.36,2054900
China Housing & Land Development,CHLN,20130215,1.35,1.45,1.29,1.37,23000
Chemung Financial Corp,CHMG,20130215,30.19,30.25,30.19,30.25,200
China Natural Resources,CHNR,20130215,5.5,5.5,5.1,5.1,2600
China Gerui Advanced Materials,CHOP,20130215,2.63,2.8,2.58,2.74,164100
Charm Communications Inc.,CHRM,20130215,4.75,4.8,4.75,4.75,1200
C.H. Robinson Worldwide,CHRW,20130215,57.8,58.31,57.59,57.78,2303900
Chs Inc,CHSCP,20130215,32.09,32.12,31.7,31.88,10700
Chelsea Therapeutics International,CHTP,20130215,0.81,0.81,0.78,0.79,175900
Charter Communications,CHTR,20130215,79.36,79.67,79.22,79.54,680400
Chuy's Holding Inc,CHUY,20130215,29.6,29.6,27.55,28.12,157000
Calamos Global Dynamic,CHW,20130215,8.88,8.88,8.81,8.86,207900
Wisdomtree China Dividend Ex-Fi,CHXF,20130215,55.65,55.65,55.39,55.44,1500
Calamos Convertible And High,CHY,20130215,12.64,12.64,12.56,12.63,160400
Chyron Corp.,CHYR,20130215,1.08,1.12,1.08,1.1,11800
Cinedigm Digital Cinema Corp,CIDM,20130215,1.57,1.57,1.5,1.52,57200
Ciena Corp.,CIEN,20130215,16.35,16.38,15.98,16.15,2002100
Cimatron Limited,CIMT,20130215,11.83,12.88,10.3,11.17,1460600
Cincinnati Financial Corp.,CINF,20130215,44.7,44.84,44.55,44.84,1041600
Cis Acquisition Ltd.,CISAU,20130215,10.12,10.12,10.12,10.12,0
Cninsure Inc.,CISG,20130215,5.78,5.81,5.73,5.73,55900
Cfs Bancorp,CITZ,20130215,7.59,7.65,7.59,7.65,3500
Citizens Holding Company,CIZN,20130215,18.78,18.78,18.78,18.78,0
China Jo-Jo Drugstores,CJJD,20130215,0.85,0.91,0.79,0.86,134200
Carmike Cinemas,CKEC,20130215,17.09,17.09,16.89,16.97,68300
Clicksoftware Technologies Ltd,CKSW,20130215,7.99,8.13,7.84,8.09,125600
Carolina Bank Holdings Inc.,CLBH,20130215,9.8,9.81,9.7,9.8,5800
Collectors Universe,CLCT,20130215,11.5,11.5,11.35,11.4,40100
Celldex Therapeutics Inc,CLDX,20130215,8.22,8.53,8.21,8.3,1273900
Clearfield,CLFD,20130215,5.25,5.5,5.25,5.41,20800
Clearsign Combustion Corporatio,CLIR,20130215,4.95,5.43,4.87,5.17,88800
Calamos Asset Management,CLMS,20130215,10.5,10.65,10.43,10.6,257100
Calumet Specialty Products,CLMT,20130215,35.75,36.42,35.75,36.15,593300
Clean Energy Fuels,CLNE,20130215,13.17,13.19,12.88,13.03,1131800
Cleantech Solutions International Inc,CLNT,20130215,4.07,4.12,3.96,4.02,25900
Clearone Communications Inc.,CLRO,20130215,6.65,6.65,6.53,6.57,3100
Tegal Corp.,CLRX,20130215,3.24,3.31,3.18,3.31,4000
Celsion Corp.,CLSN,20130215,1.3,1.34,1.25,1.26,3316800
Town Sports International Holdings,CLUB,20130215,10.3,10.71,10.3,10.62,84500
Clovis Oncology Inc.,CLVS,20130215,18.93,19.16,18.33,18.64,46700
Clearwire Corp.,CLWR,20130215,3.17,3.18,3.14,3.16,2907800
Euro Tech Holdings Company,CLWT,20130215,2.89,2.95,2.83,2.83,3100
Columbus Mckinnon Corp.,CMCO,20130215,20.26,20.26,20,20.11,78100
Comcast Corp.,CMCSA,20130215,40.3,41.26,40.27,41.24,19953800
Comcast Corp.,CMCSK,20130215,38.4,39.44,38.4,39.41,3465400
Cme Group Inc.,CME,20130215,58.32,58.8,57.98,58.52,2145300
China Mobile Games And Entertai,CMGE,20130215,3.87,4.5,3,3.45,32700
Cumulus Media Inc.,CMLS,20130215,3.29,3.31,3.22,3.3,887400
Cms Bancorp,CMSB,20130215,8.14,8.14,8.14,8.14,0
Comtech Telecommunications,CMTL,20130215,27.2,27.2,26.81,27.05,65400
Center Bancorp,CNBC,20130215,12.69,12.75,12.44,12.59,20800
Century Bancorp,CNBKA,20130215,33.62,33.62,33.38,33.38,4000
Coronado Biosciences,CNDO,20130215,7.32,7.43,7.32,7.4,178700
Chinanet Online Holdings,CNET,20130215,0.83,0.85,0.78,0.78,15000
China Information Technology,CNIT,20130215,1.05,1.05,1,1.01,15300
Conmed Corp.,CNMD,20130215,30.43,30.93,30.25,30.78,139500
Connectone Bancorp Inc.,CNOB,20130215,29.25,29.32,29.16,29.25,28700
Concur Technologies,CNQR,20130215,69.33,69.91,69.33,69.5,457000
Comverse,CNSI,20130215,28.18,28.5,27.81,28.04,131600
Consolidated Communications Holdings,CNSL,20130215,16.69,16.89,16.54,16.87,197300
China Techfaith Wireless,CNTF,20130215,1.22,1.22,1.15,1.19,96000
Century Casinos,CNTY,20130215,3.11,3.11,3.01,3.09,11200
China Yida Holding Co.,CNYD,20130215,3.56,3.61,3.56,3.6,2400
Coastal Contacts Inc,COA,20130215,4.99,5.29,4.97,5.01,16000
Colonial Financial Services,COBK,20130215,13.65,13.73,13.65,13.73,300
Cobra Electronics Corp.,COBR,20130215,4.07,4.15,4.06,4.15,7900
Cobiz Financial Inc.,COBZ,20130215,8.03,8.15,7.94,8.13,79000
Corinthian Colleges,COCO,20130215,2.41,2.44,2.37,2.4,603900
Cogo Group,COGO,20130215,2.25,2.34,2.13,2.27,38300
Coherent,COHR,20130215,59.16,59.99,59.15,59.99,139600
Cohu,COHU,20130215,10.4,10.5,10.02,10.05,43500
Coca-Cola Bottling Co. Consolidated,COKE,20130215,63.98,65.7,63.5,64.13,57600
Columbia Banking System,COLB,20130215,20.54,20.54,20.27,20.34,236300
Columbia Sportswear Company,COLM,20130215,53.43,53.49,52.74,52.76,152400
Cyrusone Inc,CONE,20130215,22.02,22.77,21.88,22.39,1043200
Conn's,CONN,20130215,31.12,31.93,30.6,31.1,416600
Majesco Entertainment Company,COOL,20130215,0.61,0.61,0.58,0.59,305300
Core-Mark Holding Company,CORE,20130215,49.84,49.84,48.98,49.04,36800
Corcept Therapeutics Inc.,CORT,20130215,1.84,1.84,1.81,1.82,345400
Cosi,COSI,20130215,0.92,0.94,0.9,0.92,274300
Costco Wholesale Corp.,COST,20130215,101.79,103.13,101.03,102.17,4239700
Cowen Group,COWN,20130215,2.87,2.9,2.79,2.82,413400
Counterpath Corporation,CPAH,20130215,2.04,2.09,2,2,5600
Community Partners Bancorp,CPBC,20130215,6.3,6.3,6.2,6.2,4400
China Shengda Packaging Group,CPGI,20130215,1.19,1.2,1.19,1.2,1000
Canterbury Park Holding Corp.,CPHC,20130215,10.74,10.87,10.74,10.87,1300
Cepheid,CPHD,20130215,35.35,35.55,35.11,35.18,556400
Cumberland Pharmaceuticals Inc.,CPIX,20130215,4.66,4.66,4.5,4.51,67000
Capella Education Company,CPLA,20130215,32.63,32.63,31.72,32.03,87700
Capital Product Partners L.P.,CPLP,20130215,8.05,8.1,7.95,7.99,205700
Copano Energy L.L.C.,CPNO,20130215,38.3,38.82,38.3,38.6,434200
Copart,CPRT,20130215,36.01,36.45,35.91,36.32,1009400
Catalyst Pharmaceutical Partners,CPRX,20130215,0.49,0.49,0.47,0.48,121700
Computer Programs And Systems,CPSI,20130215,51.5,51.5,50.64,51.07,66600
China Precision Steel,CPSL,20130215,2.1,2.1,1.99,2,17500
Consumer Portfolio Services,CPSS,20130215,8.75,9.24,8.55,9.17,327500
Capstone Turbine Corp.,CPST,20130215,1.01,1.06,1,1.04,5274300
Conceptus,CPTS,20130215,22.98,22.98,22.33,22.65,128000
Compuware Corp.,CPWR,20130215,11.74,11.78,11.68,11.77,521700
Cra Internationalinc.,CRAI,20130215,21.33,21.65,20.63,21.56,72000
Cray Inc,CRAY,20130215,18.83,19.85,18.01,19.47,998700
Citizens Republic Bancorp,CRBC,20130215,21.05,21.05,20.65,20.83,366100
Cardica,CRDC,20130215,1.3,1.33,1.26,1.27,21700
Crossroads Systems#,CRDS,20130215,1.71,1.78,1.7,1.77,99000
Cree,CREE,20130215,46.43,46.88,45.43,45.72,1880900
China Recycling Energy Corp.,CREG,20130215,1.15,1.15,1.1,1.1,7300
Cresud S.A.C.I.F. Y A.,CRESW,20130215,0.07,0.07,0.07,0.07,0
Cresud S.A.C.I.F. Y A.,CRESY,20130215,8.71,8.74,8.58,8.58,44900
Crescent Financial Corp.,CRFN,20130215,4.53,4.53,4.46,4.46,4000
Curis,CRIS,20130215,2.82,2.85,2.77,2.8,279900
57Th Str Gen Acquisi,CRMB,20130215,3,3,2.98,2.98,1000
57Th Str Gen Acquisi,CRMBU,20130215,3.02,3.02,3.02,3.02,0
57Th Str Gen Acquisi,CRMBW,20130215,0.09,0.09,0.09,0.09,0
Cardiome Pharma Corp.,CRME,20130215,0.49,0.49,0.45,0.45,286700
America's Car-Mart,CRMT,20130215,41.93,42,41.47,41.56,71300
Ceragon Networks Ltd,CRNT,20130215,4.7,4.79,4.66,4.69,179400
Crocs,CROX,20130215,14.95,15.16,14.86,14.96,1771500
Carrollton Bancorp,CRRB,20130215,5.5,5.5,5.5,5.5,0
Courier Corp.,CRRC,20130215,12.91,12.99,12.3,12.51,50900
Cornerstone Therapeutics Inc.,CRTX,20130215,5.36,5.41,5.34,5.35,98200
Cirrus Logic,CRUS,20130215,27.82,28.05,27.4,27.51,1330800
Corvel,CRVL,20130215,47.02,47.99,46.69,47.58,15800
Crown Media Holdings,CRWN,20130215,2,2,1.93,1.99,98100
Crown Crafts,CRWS,20130215,5.47,5.5,5.45,5.48,24500
Carrizo Oil & Gas,CRZO,20130215,22.36,22.36,21.21,21.27,789700
Clifton Savings Bancorp,CSBK,20130215,11.66,11.66,11.4,11.56,9100
Cascade Microtech,CSCD,20130215,7.26,7.42,7.12,7.29,25700
Cisco Systems,CSCO,20130215,20.94,21.07,20.92,20.99,44445600
Centerstate Banks,CSFL,20130215,8.7,8.7,8.45,8.48,46100
Costar Group,CSGP,20130215,96,96.84,95.4,96.14,123700
Csg Systems International,CSGS,20130215,20.23,20.36,19.96,20.28,189300
Cardiovascular Systems,CSII,20130215,15.85,15.95,15.55,15.81,74900
Canadian Solar Inc.,CSIQ,20130215,5.05,5.1,4.95,5,453300
Cornerstone Ondemand Inc.,CSOD,20130215,31.78,32.02,30.83,30.91,548400
Csp Inc.,CSPI,20130215,6.51,6.73,6.5,6.69,41700
Calamos Strategic Total Return Fund,CSQ,20130215,10.49,10.65,10.42,10.45,524300
Csr Plc,CSRE,20130215,24.1,24.11,23.94,23.94,1500
Caesarstone Sdot-Yam Ltd.,CSTE,20130215,22.28,23.37,21.92,23.12,58500
Coinstar,CSTR,20130215,55.96,56.25,53.01,53.53,1352800
China Sunergy Co.,CSUN,20130215,1.83,1.85,1.7,1.7,64700
Capital Southwest Corp.,CSWC,20130215,109.95,111,109.33,110.91,10900
Cintas Corp.,CTAS,20130215,43.63,45.29,43.63,44.66,2358600
Community Trust Bancorp,CTBI,20130215,34.24,34.52,34.19,34.48,47300
Commtouch Software Ltd,CTCH,20130215,3.75,3.75,3.65,3.7,118000
Ctc Media,CTCM,20130215,10.09,10.31,10.07,10.27,441600
Constant Contact,CTCT,20130215,15.79,15.9,15.4,15.44,273800
Computer Task Group Inc.,CTGX,20130215,20.48,20.63,20.15,20.36,77000
Charles & Colvard Ltd,CTHR,20130215,3.81,3.94,3.81,3.92,17000
Cti Industries Corp.,CTIB,20130215,6.3,6.3,6.3,6.3,0
Cell Therapeutics,CTIC,20130215,1.43,1.44,1.42,1.44,530700
Citi Trends,CTRN,20130215,11.93,11.93,11.54,11.61,106200
Ctrip.Com International,CTRP,20130215,21.16,21.39,20.9,21.01,1187000
Catamaran Corp,CTRX,20130215,53.1,54.04,52.71,53.65,1478000
Cognizant Technology Solutions,CTSH,20130215,76.22,77.23,76.02,76.85,1862700
Connecticut Water Service,CTWS,20130215,30.04,30.04,29.88,29.91,22400
Citrix Systems,CTXS,20130215,71.95,73.37,71.82,72.62,2291300
ISE Global Copper Index First Trust,CU,20130215,30.3,30.3,30,30.08,6900
The Herzfeld Caribbean Basin Fund,CUBA,20130215,8.76,8.95,8.71,8.83,9700
Cui Global Inc,CUI,20130215,5.4,5.48,5.33,5.45,17000
California United Bk,CUNB,20130215,12.38,12.38,12.38,12.38,300
Cutera,CUTR,20130215,11.87,11.98,11.34,11.59,287100
Cvb Financial Corp.,CVBF,20130215,10.95,10.98,10.83,10.92,401300
Cavco Industries,CVCO,20130215,46.6,47.24,46.26,46.8,10900
Central Valley Community Bancorp,CVCY,20130215,8.45,8.45,8.45,8.45,200
Commercial Vehicle Group,CVGI,20130215,8.33,8.4,8.09,8.19,260900
Calavo Growers,CVGW,20130215,27.15,27.57,27.15,27.24,43600
Commvault Systems,CVLT,20130215,78.08,78.67,76.18,76.38,643600
Codorus Valley Bancorp Inc,CVLY,20130215,16.85,16.85,16.62,16.62,1600
Covenant Transportation Group,CVTI,20130215,5.68,5.78,5.68,5.68,2500
Cvd Equipment Corp.,CVV,20130215,11.98,12.02,11.88,12,5200
Community West Bancshares,CWBC,20130215,4.9,4.95,4.65,4.95,3400
Consolidated Water Co. Ltd,CWCO,20130215,9.29,9.34,9.03,9.1,67600
Clayton Williams Energy,CWEI,20130215,39.27,39.27,38.4,39.02,23900
Casella Waste Systems,CWST,20130215,4.63,4.63,4.49,4.6,163700
Coldwater Creek,CWTR,20130215,3.98,4.06,3.78,3.8,172300
China Xd Plastics Company,CXDC,20130215,4.16,4.25,4.11,4.24,50100
Crimson Exploration Inc.,CXPO,20130215,3.06,3.16,3.06,3.12,119100
Cypress Semiconductor Corp.,CY,20130215,10.09,10.11,9.86,9.86,3508200
Cyanotech Corp.,CYAN,20130215,4.7,4.7,4.65,4.66,7900
Cyberoptics Corp.,CYBE,20130215,6.59,6.59,6.59,6.59,0
Cyberonics,CYBX,20130215,45.63,45.96,44.96,45.05,424200
Cyclacel Pharmaceuticals,CYCC,20130215,5.57,5.72,5.43,5.5,150200
Cyclacel Pharmaceuticals,CYCCP,20130215,9.88,9.89,9.88,9.89,32400
Cymer,CYMI,20130215,102.56,102.56,100.32,100.61,381800
Cynosure,CYNO,20130215,28.5,28.5,27.68,28.1,106700
Changyou.Com Limited,CYOU,20130215,30.45,30.73,30.43,30.48,66500
Cytokinetics Inc.,CYTK,20130215,1.05,1.06,1.02,1.04,1727900
Cytrx Corp.,CYTR,20130215,2.16,2.18,2.12,2.15,97100
Cytori Therapeutics Inc,CYTX,20130215,2.69,2.76,2.66,2.7,335400
Cytori Therapeutics Inc,CYTXW,20130215,1.45,1.45,1.45,1.45,400
Citizens First Corp.,CZFC,20130215,9.22,9.22,9.22,9.22,0
Citizens & Northern Corp,CZNC,20130215,19.75,19.75,19.69,19.75,31600
Caesars Entertainment Corporati,CZR,20130215,11.45,11.49,10.66,10.74,752000
Citizens Community Bancorp,CZWI,20130215,6.81,6.85,6.75,6.75,3900
Unify Corp.,DAEG,20130215,1.36,1.36,1.36,1.36,100
Data I/O Corp.,DAIO,20130215,1.63,1.63,1.63,1.63,0
Daktronics,DAKT,20130215,12.2,12.47,12.05,12.4,249100
Dara Biosciences,DARA,20130215,1.18,1.2,1.12,1.16,2110300
Jiayuan.Com International Ltd.,DATE,20130215,5.73,5.75,5.63,5.68,17200
Famous Dave's Of America,DAVE,20130215,9.3,9.56,9.08,9.41,79500
Double Eagle Petroleum Company,DBLE,20130215,4.7,4.76,4.7,4.76,29200
Double Eagle Petroleum Company,DBLEP,20130215,25.6,25.95,25.55,25.75,1100
Digital Cinema Destinations Cor,DCIN,20130215,5.82,6,5.8,5.8,1400
Diana Containerships Inc.,DCIX,20130215,6.48,6.49,6.4,6.48,327600
Dime Community Bancshares,DCOM,20130215,14.05,14.05,13.95,14.02,126200
Delcath Systems,DCTH,20130215,1.57,1.6,1.55,1.58,1388500
Deckers Outdoor Corp.,DECK,20130215,43.64,44.29,42.52,42.83,1493300
Dell Inc.,DELL,20130215,13.7,13.83,13.68,13.81,20542700
Denny's Corp.,DENN,20130215,5.64,5.67,5.6,5.65,623900
Depomed,DEPO,20130215,6.85,6.96,6.79,6.84,348700
Destination Maternity Corp.,DEST,20130215,23.45,23.73,22.87,23.34,58500
Deerfield Capital,DFR,20130215,8.58,8.92,8.58,8.72,10600
Del Frisco's Restaurant Group Llc.,DFRG,20130215,17.02,17.05,16.6,16.6,15500
R.G. Barry Corp.,DFZ,20130215,12.28,12.42,12.14,12.26,32300
Delta Natural Gas Company,DGAS,20130215,19.63,19.63,19,19,8200
Donegal Group,DGICA,20130215,14.02,14.69,13.99,14.63,31300
Donegal Group,DGICB,20130215,19,19,19,19,100
Digi International Inc.,DGII,20130215,10.06,10.19,10,10.1,70000
Dg Fastchannel,DGIT,20130215,9.22,9.37,8.81,8.98,1273100
Digital Ally,DGLY,20130215,4.13,4.65,4.11,4.11,2300
Diamond Hill Financial Trends Fund,DHFT,20130215,13.05,13.05,12.97,12.98,11100
Diamond Hill Investment Group,DHIL,20130215,78.6,78.6,77.56,78.29,6000
Dehaier Medical Systems,DHRM,20130215,1.87,1.94,1.87,1.9,18600
Diodes Inc.,DIOD,20130215,21.54,21.65,21.06,21.09,378300
Discovery Communications Inc,DISCA,20130215,71.16,71.29,69.61,70.3,1814600
Discovery Communications Inc,DISCB,20130215,69.94,69.94,69.94,69.94,0
Discovery Communications Inc,DISCK,20130215,63.26,64.01,62.24,63.01,467300
Dish Network Corp.,DISH,20130215,36.87,37.29,36.65,36.93,2464100
Daily Journal Corp. [S.C.],DJCO,20130215,101.24,101.24,98.37,98.37,1000
Dialogic,DLGC,20130215,2.07,2.22,2.07,2.22,10500
Dlh Holdings Corp,DLHC,20130215,1.05,1.05,1.03,1.05,3700
Delia*S Inc.,DLIA,20130215,1.03,1.04,1,1.04,62000
Dollar Financial,DLLR,20130215,19.96,19.97,19.7,19.72,265700
Dollar Tree,DLTR,20130215,39.9,41.86,39.66,41.12,10303300
Dorchester Minerals L.P.,DMLP,20130215,23.48,23.75,23.24,23.33,23700
Diamond Foods,DMND,20130215,16.61,16.61,15.82,15.88,712700
Digimarc Corp.,DMRC,20130215,22.26,23.19,22.26,22.94,15700
Dnb Financial Corp,DNBF,20130215,16.75,17,16.75,17,1300
Dendreon Corp.,DNDN,20130215,6.42,6.42,6.03,6.07,7031400
Dunkin' Brands Group Inc.,DNKN,20130215,37.35,37.92,37.16,37.7,1283600
Dorman Products,DORM,20130215,37.87,37.98,37.57,37.65,140900
Dover Saddlery,DOVR,20130215,3.72,3.73,3.5,3.55,6700
Digirad Corp.,DRAD,20130215,2.01,2.01,1.95,2.01,17600
Dataram Corp.,DRAM,20130215,0.28,0.34,0.28,0.28,14400
Dynamics Research Corp.,DRCO,20130215,7.04,7.23,7.02,7.23,18100
Digital River,DRIV,20130215,13.91,14.05,13.83,14.05,450800
Durect Corp.,DRRX,20130215,1.16,1.19,1.14,1.15,190100
Durata Therapeutics Inc.,DRTX,20130215,7.7,7.7,7.59,7.7,10400
Dragonwave Inc,DRWI,20130215,2.21,2.35,2.21,2.34,121700
Dryships Inc.,DRYS,20130215,2.26,2.27,2.18,2.18,2562500
Derma Sciences,DSCI,20130215,12.19,12.19,12.02,12.13,26500
Discovery Laboratories,DSCO,20130215,2.75,2.79,2.55,2.67,794200
The Descartes Systems Group Inc.,DSGX,20130215,9.28,9.28,8.75,8.75,3900
Ds Healthcare Group Inc.,DSKX,20130215,2.7,2.84,2.53,2.82,5800
Dsp Group,DSPG,20130215,7.36,7.36,7.12,7.34,68500
Daystar Technologies,DSTI,20130215,1.36,1.55,1.35,1.36,247900
